Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,438370,2796,435574,4362966,2796,4360170,656157,2796,653361,4145179,2796,4142383,2509561,2796,2506765,6216370,2796,6213574,2796,2796,0,6216370,2796,6213574,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0
2,389158,2823,386334,4193618,2823,4190794,582325,2823,579501,4000451,2823,3997627,2387971,2823,2385147,5999264,2823,5996440,2823,2823,0,5999264,2823,5996440,2823,2823,0,2823,2823,0,2823,2823,0,2823,2823,0
3,388722,2826,385896,4191949,2826,4189123,581670,2826,578844,3999001,2826,3996175,2386810,2826,2383983,5997089,2826,5994263,2826,2826,0,5997089,2826,5994263,2826,2826,0,2826,2826,0,2826,2826,0,2826,2826,0
4,357499,2785,354714,4175207,2785,4172422,534857,2785,532071,3997850,2785,3995065,2355032,2785,2352247,5995383,2785,5992598,2785,2785,0,5995383,2785,5992598,2785,2785,0,2785,2785,0,2785,2785,0,2785,2785,0
5,357499,2785,354714,4175207,2785,4172422,534857,2785,532071,3997850,2785,3995065,2355032,2785,2352247,5995383,2785,5992598,2785,2785,0,5995383,2785,5992598,2785,2785,0,2785,2785,0,2785,2785,0,2785,2785,0
6,260335,2816,257519,3755412,2816,3752596,389095,2816,386279,3626652,2816,3623836,2072253,2816,2069437,5438570,2816,5435754,2816,2816,0,5438570,2816,5435754,2816,2816,0,2816,2816,0,2816,2816,0,2816,2816,0
7,256234,2855,253378,3726928,2855,3724072,382923,2855,380068,3600239,2855,3597383,2054926,2855,2052070,5398930,2855,5396075,2855,2855,0,5398930,2855,5396075,2855,2855,0,2855,2855,0,2855,2855,0,2855,2855,0
8,190493,2882,187611,3439722,2882,3436840,284298,2882,281416,3345917,2882,3343035,1862010,2882,1859128,5017435,2882,5014552,2882,2882,0,5017435,2882,5014552,2882,2882,0,2882,2882,0,2882,2882,0,2882,2882,0
9,187787,2912,184875,3418141,2912,3415228,280225,2912,277312,3325703,2912,3322790,1849183,2912,1846270,4987098,2912,4984186,2912,2912,0,4987098,2912,4984186,2912,2912,0,2912,2912,0,2912,2912,0,2912,2912,0
10,154035,2887,151148,3339138,2887,3336251,229610,2887,226723,3263563,2887,3260676,1784374,2887,1781487,4893902,2887,4891014,2887,2887,0,4893902,2887,4891014,2887,2887,0,2887,2887,0,2887,2887,0,2887,2887,0
11,154035,2887,151148,3339138,2887,3336251,229610,2887,226723,3263563,2887,3260676,1784374,2887,1781487,4893902,2887,4891014,2887,2887,0,4893902,2887,4891014,2887,2887,0,2887,2887,0,2887,2887,0,2887,2887,0
12,99671,2895,96775,3040293,2895,3037397,148059,2895,145163,2991905,2895,2989009,1594176,2895,1591280,4486410,2895,4483514,2895,2895,0,4486410,2895,4483514,2895,2895,0,2895,2895,0,2895,2895,0,2895,2895,0
13,94579,2960,91619,2992190,2960,2989230,140389,2960,137428,2946381,2960,2943420,1566289,2960,1563329,4418091,2960,4415130,2960,2960,0,4418091,2960,4415130,2960,2960,0,2960,2960,0,2960,2960,0,2960,2960,0
14,73691,2968,70722,2869184,2968,2866216,109052,2968,106084,2833822,2968,2830854,1489118,2968,1486150,4249250,2968,4246281,2968,2968,0,4249250,2968,4246281,2968,2968,0,2968,2968,0,2968,2968,0,2968,2968,0
15,71676,2995,68680,2848787,2995,2845792,106016,2995,103021,2814447,2995,2811452,1477402,2995,1474406,4220173,2995,4217178,2995,2995,0,4220173,2995,4217178,2995,2995,0,2995,2995,0,2995,2995,0,2995,2995,0
16,43051,3010,40040,2690591,3010,2687580,63071,3010,60060,2670570,3010,2667559,1376831,3010,1373820,4004350,3010,4001339,3010,3010,0,4004350,3010,4001339,3010,3010,0,3010,3010,0,3010,3010,0,3010,3010,0
17,41876,3039,38837,2672888,3039,2669848,61295,3039,58255,2653469,3039,2650430,1367092,3039,1364052,3978684,3039,3975645,3039,3039,0,3978684,3039,3975645,3039,3039,0,3039,3039,0,3039,3039,0,3039,3039,0
18,34836,3033,31803,2609776,3033,2606743,50738,3033,47704,2593875,3033,2590841,1330257,3033,1327223,3889296,3033,3886262,3033,3033,0,3889296,3033,3886262,3033,3033,0,3033,3033,0,3033,3033,0,3033,3033,0
19,34836,3033,31803,2609776,3033,2606743,50738,3033,47704,2593875,3033,2590841,1330257,3033,1327223,3889296,3033,3886262,3033,3033,0,3889296,3033,3886262,3033,3033,0,3033,3033,0,3033,3033,0,3033,3033,0
20,24149,3015,21133,2430359,3015,2427343,34716,3015,31700,2419792,3015,2416776,1232537,3015,1229521,3628180,3015,3625164,3015,3015,0,3628180,3015,3625164,3015,3015,0,3015,3015,0,3015,3015,0,3015,3015,0
21,24149,3015,21133,2430359,3015,2427343,34716,3015,31700,2419792,3015,2416776,1232537,3015,1229521,3628180,3015,3625164,3015,3015,0,3628180,3015,3625164,3015,3015,0,3015,3015,0,3015,3015,0,3015,3015,0
22,11103,3047,8056,2200055,3047,2197008,15131,3047,12084,2196027,3047,2192980,1107593,3047,1104546,3292517,3047,3289470,3047,3047,0,3292517,3047,3289470,3047,3047,0,3047,3047,0,3047,3047,0,3047,3047,0
23,10602,3066,7535,2186589,3066,2183523,14369,3066,11302,2182822,3066,2179755,1100479,3066,1097413,3272699,3066,3269633,3066,3066,0,3272699,3066,3269633,3066,3066,0,3066,3066,0,3066,3066,0,3066,3066,0
24,3893,3057,835,2090235,3057,2087177,4310,3057,1252,2089817,3057,2086759,1047272,3057,1044214,3133197,3057,3130139,3057,3057,0,3133197,3057,3130139,3057,3057,0,3057,3057,0,3057,3057,0,3057,3057,0
25,3893,3057,835,2090235,3057,2087177,4310,3057,1252,2089817,3057,2086759,1047272,3057,1044214,3133197,3057,3130139,3057,3057,0,3133197,3057,3130139,3057,3057,0,3057,3057,0,3057,3057,0,3057,3057,0
26,3060,3060,0,1998807,3060,1995746,3060,3060,0,1998807,3060,1995746,1000934,3060,997873,2996681,3060,2993620,3060,3060,0,2996681,3060,2993620,3060,3060,0,3060,3060,0,3060,3060,0,3060,3060,0
27,3089,3089,0,1980112,3089,1977022,3089,3089,0,1980112,3089,1977022,991601,3089,988511,2968624,3089,2965534,3089,3089,0,2968624,3089,2965534,3089,3089,0,3089,3089,0,3089,3089,0,3089,3089,0
28,3083,3083,0,1903530,3083,1900447,3083,3083,0,1903530,3083,1900447,953307,3083,950223,2853754,3083,2850671,3083,3083,0,2853754,3083,2850671,3083,3083,0,3083,3083,0,3083,3083,0,3083,3083,0
29,3083,3083,0,1903530,3083,1900447,3083,3083,0,1903530,3083,1900447,953307,3083,950223,2853754,3083,2850671,3083,3083,0,2853754,3083,2850671,3083,3083,0,3083,3083,0,3083,3083,0,3083,3083,0
30,3172,3172,0,1482135,3172,1478962,3172,3172,0,1482135,3172,1478962,742653,3172,739481,2221616,3172,2218444,3172,3172,0,2221616,3172,2218444,3172,3172,0,3172,3172,0,3172,3172,0,3172,3172,0
31,3200,3200,0,1461550,3200,1458350,3200,3200,0,1461550,3200,1458350,732375,3200,729175,2190725,3200,2187525,3200,3200,0,2190725,3200,2187525,3200,3200,0,3200,3200,0,3200,3200,0,3200,3200,0
32,182072,3247,178825,1193936,3247,1190688,271485,3247,268237,1104523,3247,1101276,732710,3247,729463,1655161,3247,1651914,3247,3247,0,1655161,3247,1651914,3247,3247,0,3247,3247,0,3247,3247,0,3247,3247,0
33,3258,3258,0,1313299,3258,1310040,3258,3258,0,1313299,3258,1310040,658279,3258,655020,1968319,3258,1965060,3258,3258,0,1968319,3258,1965060,3258,3258,0,3258,3258,0,3258,3258,0,3258,3258,0
34,233922,3289,230633,1266074,3289,1262784,349239,3289,345949,1150757,3289,1147467,807656,3289,804367,1724491,3289,1721201,3289,3289,0,1724491,3289,1721201,3289,3289,0,3289,3289,0,3289,3289,0,3289,3289,0
35,246103,3343,242759,1252279,3343,1248935,367483,3343,364139,1130899,3343,1127555,809881,3343,806537,1694677,3343,1691333,3343,3343,0,1694677,3343,1691333,3343,3343,0,3343,3343,0,3343,3343,0,3343,3343,0
36,477776,3440,474335,1016156,3440,1012715,714944,3440,711503,778989,3440,775548,865550,3440,862109,1166763,3440,1163322,3440,3440,0,1166763,3440,1163322,3440,3440,0,3440,3440,0,3440,3440,0,3440,3440,0
37,398487,3429,395058,1155430,3429,1152000,596017,3429,592587,957901,3429,954471,875723,3429,872294,1435136,3429,1431707,3429,3429,0,1435136,3429,1431707,3429,3429,0,3429,3429,0,3429,3429,0,3429,3429,0
38,478145,3453,474692,1072624,3453,1069170,715492,3453,712038,835278,3453,831824,894058,3453,890604,1251190,3453,1247737,3453,3453,0,1251190,3453,1247737,3453,3453,0,3453,3453,0,3453,3453,0,3453,3453,0
39,454527,3464,451062,1114425,3464,1110960,680059,3464,676594,888893,3464,885428,897242,3464,893777,1331607,3464,1328143,3464,3464,0,1331607,3464,1328143,3464,3464,0,3464,3464,0,3464,3464,0,3464,3464,0
40,566697,3463,563233,1088215,3463,1084751,848313,3463,844850,806598,3463,803134,968264,3463,964801,1208165,3463,1204702,3463,3463,0,1208165,3463,1204702,3463,3463,0,3463,3463,0,3463,3463,0,3463,3463,0
41,578097,3474,574622,1094135,3474,1090660,865408,3474,861933,806823,3474,803349,979771,3474,976297,1208498,3474,1205024,3474,3474,0,1208498,3474,1205024,3474,3474,0,3474,3474,0,3474,3474,0,3474,3474,0
42,876325,3554,872770,962514,3554,958959,1312710,3554,1309156,526128,3554,522573,1137612,3554,1134057,787415,3554,783860,3554,3554,0,787415,3554,783860,3554,3554,0,3554,3554,0,3554,3554,0,3554,3554,0
43,768729,3546,765182,1065599,3546,1062052,1151320,3546,1147774,683008,3546,679461,1108460,3546,1104913,1022739,3546,1019192,3546,3546,0,1022739,3546,1019192,3546,3546,0,3546,3546,0,3546,3546,0,3546,3546,0
44,1011910,3627,1008283,958375,3627,954747,1516052,3627,1512424,454233,3627,450605,1237213,3627,1233586,679536,3627,675908,3627,3627,0,679536,3627,675908,3627,3627,0,3627,3627,0,3627,3627,0,3627,3627,0
45,876910,3593,873317,1049384,3593,1045791,1313569,3593,1309976,612725,3593,609132,1181476,3593,1177883,917291,3593,913698,3593,3593,0,917291,3593,913698,3593,3593,0,3593,3593,0,3593,3593,0,3593,3593,0
46,1197014,3646,1193368,994078,3646,990432,1793699,3646,1790052,397394,3646,393748,1393888,3646,1390242,594268,3646,590622,3646,3646,0,594268,3646,590622,3646,3646,0,3646,3646,0,3646,3646,0,3646,3646,0
47,1090808,3654,1087153,1051694,3654,1048039,1634385,3654,1630730,508117,3654,504462,1343039,3654,1339384,760348,3654,756693,3654,3654,0,760348,3654,756693,3654,3654,0,3654,3654,0,3654,3654,0,3654,3654,0
48,1714918,3802,1711116,1095007,3802,1091205,2570476,3802,2566674,239449,3802,235647,1832742,3802,1828940,357273,3802,353471,3802,3802,0,357273,3802,353471,3802,3802,0,3802,3802,0,3802,3802,0,3802,3802,0
49,1101563,3670,1097893,1045461,3670,1041790,1650510,3670,1646840,496514,3670,492844,1347985,3670,1344315,742936,3670,739266,3670,3670,0,742936,3670,739266,3670,3670,0,3670,3670,0,3670,3670,0,3670,3670,0
50,1359337,3692,1355644,1085077,3692,1081385,2037159,3692,2033467,407255,3692,403562,1561118,3692,1557426,609036,3692,605344,3692,3692,0,609036,3692,605344,3692,3692,0,3692,3692,0,3692,3692,0,3692,3692,0
51,1136762,3690,1133072,1033032,3690,1029341,1703298,3690,1699608,466496,3690,462805,1368165,3690,1364474,697899,3690,694208,3690,3690,0,697899,3690,694208,3690,3690,0,3690,3690,0,3690,3690,0,3690,3690,0
52,1184114,3648,1180465,965584,3648,961936,1774347,3648,1770698,375352,3648,371703,1369965,3648,1366317,561203,3648,557555,3648,3648,0,561203,3648,557555,3648,3648,0,3648,3648,0,3648,3648,0,3648,3648,0
53,1092246,3637,1088609,1034600,3637,1030963,1636551,3637,1632913,490296,3637,486658,1335575,3637,1331938,733625,3637,729987,3637,3637,0,733625,3637,729987,3637,3637,0,3637,3637,0,3637,3637,0,3637,3637,0
54,1217825,3634,1214191,1070554,3634,1066920,1824920,3634,1821286,463458,3634,459824,1447737,3634,1444103,693370,3634,689736,3634,3634,0,693370,3634,689736,3634,3634,0,3634,3634,0,3634,3634,0,3634,3634,0
55,1070245,3609,1066635,1043712,3609,1040102,1603562,3609,1599952,510395,3609,506785,1323637,3609,1320027,763787,3609,760177,3609,3609,0,763787,3609,760177,3609,3609,0,3609,3609,0,3609,3609,0,3609,3609,0
56,1252402,3626,1248775,1070652,3626,1067025,1876790,3626,1873163,446264,3626,442637,1473721,3626,1470094,667582,3626,663956,3626,3626,0,667582,3626,663956,3626,3626,0,3626,3626,0,3626,3626,0,3626,3626,0
57,1073549,3606,1069943,1044193,3606,1040587,1608521,3606,1604915,509222,3606,505615,1326357,3606,1322751,762030,3606,758423,3606,3606,0,762030,3606,758423,3606,3606,0,3606,3606,0,3606,3606,0,3606,3606,0
58,1514263,3667,1510595,1075945,3667,1072278,2269561,3667,2265893,320647,3667,316980,1672753,3667,1669086,479138,3667,475470,3667,3667,0,479138,3667,475470,3667,3667,0,3667,3667,0,3667,3667,0,3667,3667,0
59,1067923,3596,1064326,1047969,3596,1044372,1600086,3596,1596489,515806,3596,512209,1324028,3596,1320431,771911,3596,768314,3596,3596,0,771911,3596,768314,3596,3596,0,3596,3596,0,3596,3596,0,3596,3596,0
60,1383418,3655,1379763,1020541,3655,1016886,2073300,3655,2069645,330660,3655,327005,1546921,3655,1543266,494162,3655,490507,3655,3655,0,494162,3655,490507,3655,3655,0,3655,3655,0,3655,3655,0,3655,3655,0
61,1244610,3641,1240969,1072229,3641,1068588,1865095,3641,1861454,451744,3641,448103,1468662,3641,1465021,675796,3641,672154,3641,3641,0,675796,3641,672154,3641,3641,0,3641,3641,0,3641,3641,0,3641,3641,0
62,1839073,3764,1835308,1125514,3764,1121749,2756728,3764,2752963,207859,3764,204094,1941121,3764,1937356,309907,3764,306142,3764,3764,0,309907,3764,306142,3764,3764,0,3764,3764,0,3764,3764,0,3764,3764,0
63,1292738,3670,1289067,1060773,3670,1057103,1937271,3670,1933601,416239,3670,412569,1499022,3670,1495352,622524,3670,618853,3670,3670,0,622524,3670,618853,3670,3670,0,3670,3670,0,3670,3670,0,3670,3670,0
64,1600137,3720,1596416,1102592,3720,1098872,2398345,3720,2394624,304384,3720,300663,1750468,3720,1746748,454715,3720,450995,3720,3720,0,454715,3720,450995,3720,3720,0,3720,3720,0,3720,3720,0,3720,3720,0
65,1349039,3710,1345328,1047906,3710,1044195,2021703,3710,2017992,375242,3710,371531,1534804,3710,1531093,561007,3710,557296,3710,3710,0,561007,3710,557296,3710,3710,0,3710,3710,0,3710,3710,0,3710,3710,0
66,1552201,3709,1548492,1068527,3709,1064818,2326447,3709,2322738,294281,3709,290572,1697487,3709,1693778,439567,3709,435858,3709,3709,0,439567,3709,435858,3709,3709,0,3709,3709,0,3709,3709,0,3709,3709,0
67,1355466,3687,1351778,1048887,3687,1045199,2031355,3687,2027667,372997,3687,369310,1540121,3687,1536433,557652,3687,553965,3687,3687,0,557652,3687,553965,3687,3687,0,3687,3687,0,3687,3687,0,3687,3687,0
68,1711980,3751,1708229,1113079,3751,1109327,2566094,3751,2562343,258964,3751,255213,1839586,3751,1835835,386571,3751,382820,3751,3751,0,386571,3751,382820,3751,3751,0,3751,3751,0,3751,3751,0,3751,3751,0
69,1385664,3707,1381957,1043695,3707,1039988,2076643,3707,2072936,352717,3707,349009,1560169,3707,1556462,527222,3707,523514,3707,3707,0,527222,3707,523514,3707,3707,0,3707,3707,0,3707,3707,0,3707,3707,0
70,1747215,3776,1743438,1079639,3776,1075862,2618934,3776,2615157,207920,3776,204143,1849287,3776,1845510,309992,3776,306215,3776,3776,0,309992,3776,306215,3776,3776,0,3776,3776,0,3776,3776,0,3776,3776,0
71,1418591,3727,1414864,1039658,3727,1035931,2126023,3727,2122296,332226,3727,328499,1582841,3727,1579114,496476,3727,492749,3727,3727,0,496476,3727,492749,3727,3727,0,3727,3727,0,3727,3727,0,3727,3727,0
72,1640822,3781,1637041,1075724,3781,1071942,2459343,3781,2455562,257203,3781,253422,1767533,3781,1763752,383914,3781,380133,3781,3781,0,383914,3781,380133,3781,3781,0,3781,3781,0,3781,3781,0,3781,3781,0
73,1456857,3756,1453101,1034091,3756,1030335,2183408,3756,2179651,307541,3756,303784,1608750,3756,1604993,459433,3756,455677,3756,3756,0,459433,3756,455677,3756,3756,0,3756,3756,0,3756,3756,0,3756,3756,0
74,2076251,3886,2072365,1180241,3886,1176355,3112434,3886,3108548,144058,3886,140172,2146338,3886,2142451,214144,3886,210258,3886,3886,0,214144,3886,210258,3886,3886,0,3886,3886,0,3886,3886,0,3886,3886,0
75,1515609,3797,1511812,1028864,3797,1025067,2271515,3797,2267718,272958,3797,269161,1650189,3797,1646392,407539,3797,403742,3797,3797,0,407539,3797,403742,3797,3797,0,3797,3797,0,3797,3797,0,3797,3797,0
76,1651083,3793,1647289,1035874,3793,1032080,2474728,3793,2470934,212229,3793,208436,1755301,3793,1751507,316447,3793,312654,3793,3793,0,316447,3793,312654,3793,3793,0,3793,3793,0,3793,3793,0,3793,3793,0
77,1499780,3761,1496018,1029256,3761,1025494,2247789,3761,2244028,281246,3761,277485,1638523,3761,1634761,419989,3761,416227,3761,3761,0,419989,3761,416227,3761,3761,0,3761,3761,0,3761,3761,0,3761,3761,0
78,1693608,3795,1689813,1046110,3795,1042315,2538515,3795,2534720,201203,3795,197408,1792313,3795,1788517,299907,3795,296112,3795,3795,0,299907,3795,296112,3795,3795,0,3795,3795,0,3795,3795,0,3795,3795,0
