Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,2796,2796,0,2796,2796,0,7761818,2796,7759022,2796,2796,0,2796,2796,0,2589136,2796,2586340,26396285,2796,26393489,14150001,2796,14147205,5175477,2796,5172681,21909023,2796,21906227,7076398,2796,7073602
2,2805,2805,0,2805,2805,0,2805,2805,0,7533861,2805,7531056,2805,2805,0,2805,2805,0,2513157,2805,2510352,25676452,2805,25673647,13771434,2805,13768628,5023509,2805,5020704,21302490,2805,21299685,6887119,2805,6884314
3,2842,2842,0,2842,2842,0,2842,2842,0,7469904,2842,7467062,2842,2842,0,2842,2842,0,2491863,2842,2489020,25542084,2842,25539242,13710309,2842,13707467,4980884,2842,4978041,21177371,2842,21174529,6856576,2842,6853733
4,2846,2846,0,2846,2846,0,2846,2846,0,7074180,2846,7071333,2846,2846,0,2846,2846,0,2359957,2846,2357111,24896936,2846,24894090,13456091,2846,13453245,4717069,2846,4714222,20527425,2846,20524578,6729469,2846,6726622
5,2895,2895,0,2895,2895,0,2895,2895,0,6998371,2895,6995476,2895,2895,0,2895,2895,0,2334720,2895,2331825,24715923,2895,24713028,13369146,2895,13366251,4666546,2895,4663650,20364623,2895,20361727,6686021,2895,6683125
6,2886,2886,0,2886,2886,0,2886,2886,0,6693619,2886,6690732,2886,2886,0,2886,2886,0,2233130,2886,2230244,24301740,2886,24298853,13228463,2886,13225576,4463374,2886,4460488,19919196,2886,19916309,6615675,2886,6612788
7,2886,2886,0,2886,2886,0,2886,2886,0,6693619,2886,6690732,2886,2886,0,2886,2886,0,2233130,2886,2230244,24301740,2886,24298853,13228463,2886,13225576,4463374,2886,4460488,19919196,2886,19916309,6615675,2886,6612788
8,2838,2838,0,2838,2838,0,2838,2838,0,6629423,2838,6626585,2838,2838,0,2838,2838,0,2211699,2838,2208861,24294829,2838,24291991,13252350,2838,13249511,4420561,2838,4417723,19878935,2838,19876097,6627594,2838,6624755
9,2843,2843,0,2843,2843,0,2843,2843,0,6622017,2843,6619173,2843,2843,0,2843,2843,0,2209234,2843,2206391,24217600,2843,24214757,13204159,2843,13201316,4415625,2843,4412782,19823333,2843,19820490,6603501,2843,6600658
10,2824,2824,0,2824,2824,0,2824,2824,0,6329902,2824,6327077,2824,2824,0,2824,2824,0,2111850,2824,2109025,23962853,2824,23960028,13164142,2824,13161318,4220876,2824,4218051,19491220,2824,19488395,6583483,2824,6580659
11,2824,2824,0,2824,2824,0,2824,2824,0,6329902,2824,6327077,2824,2824,0,2824,2824,0,2111850,2824,2109025,23962853,2824,23960028,13164142,2824,13161318,4220876,2824,4218051,19491220,2824,19488395,6583483,2824,6580659
12,2841,2841,0,2841,2841,0,2841,2841,0,5902161,2841,5899320,2841,2841,0,2841,2841,0,1969281,2841,1966440,23414165,2841,23411324,12988470,2841,12985629,3935721,2841,3932880,18887791,2841,18884949,6495656,2841,6492814
13,2884,2884,0,2884,2884,0,2884,2884,0,5866455,2884,5863571,2884,2884,0,2884,2884,0,1957408,2884,1954523,23320994,2884,23318109,12942259,2884,12939374,3911931,2884,3909047,18805830,2884,18802946,6472571,2884,6469687
14,2951,2951,0,2951,2951,0,2951,2951,0,5272626,2951,5269674,2951,2951,0,2951,2951,0,1759510,2951,1756558,22143498,2951,22140546,12421238,2951,12418286,3516068,2951,3513116,17690913,2951,17687961,6212094,2951,6209143
15,2986,2986,0,2986,2986,0,2986,2986,0,5241246,2986,5238260,2986,2986,0,2986,2986,0,1749072,2986,1746086,22075455,2986,22072469,12389849,2986,12386863,3495159,2986,3492173,17628110,2986,17625124,6196417,2986,6193431
16,3018,3018,0,3018,3018,0,3018,3018,0,4587080,3018,4584061,3018,3018,0,3018,3018,0,1531039,3018,1528020,20765637,3018,20762619,11807403,3018,11804385,3059059,3018,3056041,16391465,3018,16388447,5905211,3018,5902192
17,3086,3086,0,3086,3086,0,3086,3086,0,4518080,3086,4514993,3086,3086,0,3086,3086,0,1508084,3086,1504997,20579755,3086,20576669,11714202,3086,11711115,3013082,3086,3009995,16229195,3086,16226109,5858644,3086,5855557
18,3128,3128,0,3128,3128,0,3128,3128,0,4191498,3128,4188369,3128,3128,0,3128,3128,0,1399251,3128,1396123,19550064,3128,19546936,11172921,3128,11169793,2795375,3128,2792246,15361291,3128,15358162,5588025,3128,5584896
19,3177,3177,0,3177,3177,0,3177,3177,0,4147850,3177,4144672,3177,3177,0,3177,3177,0,1384735,3177,1381557,19423340,3177,19420163,11107875,3177,11104698,2766292,3177,2763115,15252548,3177,15249371,5555526,3177,5552349
20,3170,3170,0,3170,3170,0,3170,3170,0,3814817,3170,3811647,3170,3170,0,3170,3170,0,1273719,3170,1270549,18853034,3170,18849864,10875681,3170,10872510,2544268,3170,2541098,14687328,3170,14684157,5439426,3170,5436255
21,3170,3170,0,3170,3170,0,3170,3170,0,3814817,3170,3811647,3170,3170,0,3170,3170,0,1273719,3170,1270549,18853034,3170,18849864,10875681,3170,10872510,2544268,3170,2541098,14687328,3170,14684157,5439426,3170,5436255
22,3262,3262,0,3262,3262,0,3262,3262,0,3227398,3262,3224136,3262,3262,0,3262,3262,0,1077974,3262,1074712,17159657,3262,17156394,10007909,3262,10004647,2152686,3262,2149424,13232046,3262,13228783,5005586,3262,5002323
