Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2907.84,107.90430000000002
3,2907.84,107.90430000000002
4,3067.2819,112.58700000000002
5,3067.2819,112.58700000000002
6,3250.0638759999997,118.97250000000001
7,3250.0638759999997,118.97250000000001
8,3376.8860695799995,122.37810000000002
9,3376.8860695799995,122.37810000000002
10,3460.3862472862,124.93230000000003
11,3460.3862472862,124.93230000000003
12,3621.610134461524,130.89210000000003
13,3621.610134461524,130.89210000000003
14,3729.736320146794,133.4463
15,3729.736320146794,133.4463
16,3906.884994638094,140.25750000000002
17,3906.884994638094,140.25750000000002
18,4013.3990659695837,142.81170000000003
19,4013.3990659695837,142.81170000000003
20,4214.364621074032,149.1972
21,4214.364621074032,149.1972
22,4355.186103953488,154.3056
23,4354.012451826447,154.3056
24,4579.4206971378635,161.54250000000002
25,4568.670406105162,161.54250000000002
26,4808.693531756235,169.20510000000002
27,4826.1980320950015,169.20510000000002
28,5039.503254200324,176.01630000000003
29,5027.142001199849,176.01630000000003
30,5384.17129016882,187.51020000000005
31,5344.483450495148,187.51020000000005
32,5572.873018100533,194.32140000000004
33,5484.193308432188,194.32140000000004
34,5644.586515322995,196.44990000000004
35,5561.244042567239,196.44990000000004
36,5804.585642202412,201.55830000000003
37,5799.917520209634,201.55830000000003
38,5984.732638773663,207.94380000000007
39,5911.881600264696,207.94380000000007
40,6089.550724737434,211.34940000000003
41,5990.827428112644,211.34940000000003
42,6114.066978256249,212.20080000000004
43,6117.307446477347,212.20080000000004
44,6399.215499542629,221.99190000000002
45,6159.227990371678,221.99190000000002
46,6365.51844983148,220.28910000000002
47,6258.731460151369,220.28910000000002
48,6505.417182986175,225.3975
49,6276.048836834117,225.3975
50,6406.197084946045,221.99190000000002
51,6319.178415971896,221.99190000000002
52,6510.74438944015,225.82319999999999
53,6364.127398889638,225.82319999999999
54,6615.466948648587,229.2288
55,6425.964356817901,229.2288
56,6607.67737822942,228.80310000000006
57,6510.512041659661,228.80310000000006
58,6715.010299404168,232.63440000000003
59,6510.512041659661,232.63440000000003
60,6678.631460224253,230.50589999999997
61,6482.807534732842,230.50589999999997
62,6698.716805374489,232.20870000000002
63,6477.232063031456,232.20870000000002
64,6540.536508176491,226.24890000000005
65,6463.779450463789,226.24890000000005
66,6682.0971514963185,231.78300000000002
67,6481.252369256151,231.78300000000002
68,6585.931154965241,227.95170000000002
69,6481.252369256151,227.95170000000002
70,6597.805482212513,229.22880000000004
71,6481.252369256151,229.22880000000004
72,6759.522393551497,233.91150000000005
73,6481.252369256151,233.91150000000005
74,6605.312014752849,229.65450000000004
75,6486.827283410367,229.65450000000004
76,6629.9163290347315,229.6545
77,6522.472037746783,229.6545
78,6790.114133229627,234.33720000000005
79,6522.472037746783,234.33720000000005
80,6774.824309970148,234.3372
81,6522.472037746783,234.3372
82,6644.4941951550445,230.5059
83,6533.960358701971,230.5059
84,6812.109645640175,236.4657
85,6533.960358701971,236.4657
86,6666.193070321198,230.93159999999997
87,6501.3234605765365,230.93159999999997
88,6749.065743031404,233.91150000000002
89,6501.3234605765365,233.91150000000002
90,6742.0558034470505,234.33720000000002
91,6572.943290962073,234.33720000000002
92,6754.446125734686,234.76290000000003
93,6556.893729074506,234.76290000000003
94,6774.207743095664,235.61430000000001
95,6556.893729074506,235.61430000000001
96,6699.048686775758,232.63440000000003
97,6556.893729074506,232.63440000000003
98,6735.485626219976,233.4858
99,6556.893729074506,233.4858
100,6726.442554116329,233.91150000000002
101,6556.893729074506,233.91150000000002
102,6718.787930328555,233.48579999999998
103,6556.893729074506,233.48579999999998
104,6727.328288673978,233.9115
105,6556.893729074506,233.9115
106,6796.97583976821,236.8914
107,6556.893729074506,236.8914
108,6757.363589366996,234.7629
109,6556.893729074506,234.7629
110,6928.0511652628475,240.297
111,6556.893729074506,240.297
112,6755.801758796846,234.7629
113,6556.893729074506,234.7629
114,6816.506866914201,236.8914
115,6556.893729074506,236.8914
116,6672.98769933588,232.20870000000002
117,6556.893729074506,232.20870000000002
118,6743.46994597741,233.91150000000002
119,6556.893729074506,233.91150000000002
120,6786.136692978403,236.46570000000006
121,6568.267668931939,236.46570000000006
122,6927.699561883923,240.72270000000003
123,6568.267668931939,240.72270000000003
124,6815.539175990636,236.8914
125,6568.267668931939,236.8914
126,6803.377134136073,236.4657
127,6568.267668931939,236.4657
128,6785.006230783288,235.18860000000004
129,6568.267668931939,235.18860000000004
130,6814.842942179795,236.04000000000002
131,6568.267668931939,236.04000000000002
132,6798.445980812957,235.61430000000004
133,6568.267668931939,235.61430000000004
134,6760.898766131726,234.7629
135,6568.267668931939,234.7629
136,6781.944678889145,235.18860000000006
137,6568.267668931939,235.18860000000006
138,6719.558546680573,233.06010000000003
139,6568.267668931939,233.06010000000003
140,6754.771650622884,234.33720000000002
141,6568.267668931939,234.33720000000002
142,6732.769283578191,233.06009999999998
143,6568.267668931939,233.06009999999998
144,6825.79861239477,237.31710000000004
145,6568.267668931939,237.31710000000004
146,6811.0850389024845,236.04000000000002
147,6568.267668931939,236.04000000000002
148,6746.277370069878,234.3372
149,6568.267668931939,234.3372
150,6757.111394798146,234.33720000000002
151,6568.267668931939,234.33720000000002
152,6754.848444561956,234.3372
153,6568.267668931939,234.3372
154,6750.343679286123,233.9115
155,6568.267668931939,233.9115
156,6748.211863063276,234.3372
157,6568.267668931939,234.3372
158,6797.308879183781,236.46570000000003
159,6568.267668931939,236.46570000000003
160,6766.074816597666,235.18860000000004
