Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5136579,2796,5133783,12211168,2796,12208372,185452,2796,182656,14471093,2796,14468297,7755741,2796,7752945,13010673,2796,13007877,10289812,2796,10287016,15675045,2796,15672249,2145792,2796,2142996,5175477,2796,5172681,14190807,2796,14188011,4288788,2796,4285992
2,4618233,2940,4615292,10841570,2940,10838630,140841,2940,137900,12903362,2940,12900422,6851880,2940,6848939,11588162,2940,11585222,9243508,2940,9240568,13997756,2940,13994816,1952802,2940,1949862,4638198,2940,4635257,12805414,2940,12802473,3902665,2940,3899724
3,4618233,2940,4615292,10841570,2940,10838630,140841,2940,137900,12903362,2940,12900422,6851880,2940,6848939,11588162,2940,11585222,9243508,2940,9240568,13997756,2940,13994816,1952802,2940,1949862,4638198,2940,4635257,12805414,2940,12802473,3902665,2940,3899724
4,4400017,3013,4397004,10307492,3013,10304479,115475,3013,112462,12272969,3013,12269956,6479428,3013,6476415,11063028,3013,11060015,8794321,3013,8791308,13360035,3013,13357022,1872686,3013,1869672,4394617,3013,4391604,12199438,3013,12196425,3742359,3013,3739345
5,4400017,3013,4397004,10307492,3013,10304479,115475,3013,112462,12272969,3013,12269956,6479428,3013,6476415,11063028,3013,11060015,8794321,3013,8791308,13360035,3013,13357022,1872686,3013,1869672,4394617,3013,4391604,12199438,3013,12196425,3742359,3013,3739345
6,4257417,3096,4254321,9898817,3096,9895720,91534,3096,88438,11760592,3096,11757496,6191413,3096,6188317,10525831,3096,10522735,8482236,3096,8479139,12764331,3096,12761235,1783034,3096,1779938,4198411,3096,4195315,11635884,3096,11632788,3562972,3096,3559876
7,4257417,3096,4254321,9898817,3096,9895720,91534,3096,88438,11760592,3096,11757496,6191413,3096,6188317,10525831,3096,10522735,8482236,3096,8479139,12764331,3096,12761235,1783034,3096,1779938,4198411,3096,4195315,11635884,3096,11632788,3562972,3096,3559876
8,3677232,3269,3673962,8392455,3269,8389185,46978,3269,43708,10196848,3269,10193578,5203771,3269,5200501,9132728,3269,9129458,7369470,3269,7366200,11137224,3269,11133954,1621871,3269,1618601,3713785,3269,3710515,10424846,3269,10421576,3240472,3269,3237202
9,3677232,3269,3673962,8392455,3269,8389185,46978,3269,43708,10196848,3269,10193578,5203771,3269,5200501,9132728,3269,9129458,7369470,3269,7366200,11137224,3269,11133954,1621871,3269,1618601,3713785,3269,3710515,10424846,3269,10421576,3240472,3269,3237202
