Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,19554100,2796,19551304,2796,2796,0,13036999,2796,13034203,6519897,2796,6517101,19554100,2796,19551304,2796,2796,0,13036999,2796,13034203,2796,2796,0
2,2721,2721,0,2721,2721,0,2721,2721,0,2721,2721,0,19710369,2721,19707648,2721,2721,0,13141153,2721,13138432,6571937,2721,6569216,19710369,2721,19707648,2721,2721,0,13141153,2721,13138432,2721,2721,0
3,2700,2700,0,2700,2700,0,2700,2700,0,2700,2700,0,19913927,2700,19911227,2700,2700,0,13276852,2700,13274151,6639776,2700,6637075,19913927,2700,19911227,2700,2700,0,13276852,2700,13274151,2700,2700,0
4,2670,2670,0,2670,2670,0,2670,2670,0,2670,2670,0,19379353,2670,19376682,2670,2670,0,12920458,2670,12917788,6461564,2670,6458894,19379353,2670,19376682,2670,2670,0,12920458,2670,12917788,2670,2670,0
5,2670,2670,0,2670,2670,0,2670,2670,0,2670,2670,0,19379353,2670,19376682,2670,2670,0,12920458,2670,12917788,6461564,2670,6458894,19379353,2670,19376682,2670,2670,0,12920458,2670,12917788,2670,2670,0
6,2605,2605,0,2605,2605,0,2605,2605,0,2605,2605,0,19196360,2605,19193755,2605,2605,0,12798442,2605,12795836,6400523,2605,6397918,19196360,2605,19193755,2605,2605,0,12798442,2605,12795836,2605,2605,0
7,2605,2605,0,2605,2605,0,2605,2605,0,2605,2605,0,19196360,2605,19193755,2605,2605,0,12798442,2605,12795836,6400523,2605,6397918,19196360,2605,19193755,2605,2605,0,12798442,2605,12795836,2605,2605,0
8,2616,2616,0,2616,2616,0,2616,2616,0,2616,2616,0,18435440,2616,18432824,2616,2616,0,12291166,2616,12288549,6146891,2616,6144274,18435440,2616,18432824,2616,2616,0,12291166,2616,12288549,2616,2616,0
9,2657,2657,0,2657,2657,0,2657,2657,0,2657,2657,0,18305927,2657,18303269,2657,2657,0,12204837,2657,12202179,6103747,2657,6101089,18305927,2657,18303269,2657,2657,0,12204837,2657,12202179,2657,2657,0
10,2639,2639,0,2639,2639,0,2639,2639,0,2639,2639,0,18059421,2639,18056782,2639,2639,0,12040494,2639,12037854,6021566,2639,6018927,18059421,2639,18056782,2639,2639,0,12040494,2639,12037854,2639,2639,0
11,2639,2639,0,2639,2639,0,2639,2639,0,2639,2639,0,18059421,2639,18056782,2639,2639,0,12040494,2639,12037854,6021566,2639,6018927,18059421,2639,18056782,2639,2639,0,12040494,2639,12037854,2639,2639,0
12,2632,2632,0,2632,2632,0,2632,2632,0,2632,2632,0,17454379,2632,17451747,2632,2632,0,11637130,2632,11634498,5819881,2632,5817249,17454379,2632,17451747,2632,2632,0,11637130,2632,11634498,2632,2632,0
13,2632,2632,0,2632,2632,0,2632,2632,0,2632,2632,0,17454379,2632,17451747,2632,2632,0,11637130,2632,11634498,5819881,2632,5817249,17454379,2632,17451747,2632,2632,0,11637130,2632,11634498,2632,2632,0
14,2621,2621,0,2621,2621,0,2621,2621,0,2621,2621,0,16725376,2621,16722754,2621,2621,0,11151124,2621,11148503,5576872,2621,5574251,16725376,2621,16722754,2621,2621,0,11151124,2621,11148503,2621,2621,0
15,2621,2621,0,2621,2621,0,2621,2621,0,2621,2621,0,16725376,2621,16722754,2621,2621,0,11151124,2621,11148503,5576872,2621,5574251,16725376,2621,16722754,2621,2621,0,11151124,2621,11148503,2621,2621,0
16,2604,2604,0,2604,2604,0,2604,2604,0,2604,2604,0,15810329,2604,15807725,2604,2604,0,10541088,2604,10538483,5271846,2604,5269241,15810329,2604,15807725,2604,2604,0,10541088,2604,10538483,2604,2604,0
17,2604,2604,0,2604,2604,0,2604,2604,0,2604,2604,0,15810329,2604,15807725,2604,2604,0,10541088,2604,10538483,5271846,2604,5269241,15810329,2604,15807725,2604,2604,0,10541088,2604,10538483,2604,2604,0
18,2601,2601,0,2601,2601,0,2601,2601,0,2601,2601,0,14975210,2601,14972608,2601,2601,0,9984340,2601,9981738,4993471,2601,4990869,14975210,2601,14972608,2601,2601,0,9984340,2601,9981738,2601,2601,0
19,2601,2601,0,2601,2601,0,2601,2601,0,2601,2601,0,14975210,2601,14972608,2601,2601,0,9984340,2601,9981738,4993471,2601,4990869,14975210,2601,14972608,2601,2601,0,9984340,2601,9981738,2601,2601,0
20,2566,2566,0,2566,2566,0,2566,2566,0,2566,2566,0,15069994,2566,15067428,2566,2566,0,10047518,2566,10044952,5025042,2566,5022476,15069994,2566,15067428,2566,2566,0,10047518,2566,10044952,2566,2566,0
21,2564,2564,0,2564,2564,0,2564,2564,0,2564,2564,0,15037487,2564,15034923,2564,2564,0,10025846,2564,10023282,5014205,2564,5011641,15037487,2564,15034923,2564,2564,0,10025846,2564,10023282,2564,2564,0
22,2560,2560,0,2560,2560,0,2560,2560,0,2560,2560,0,14773650,2560,14771090,2560,2560,0,9849953,2560,9847393,4926257,2560,4923696,14773650,2560,14771090,2560,2560,0,9849953,2560,9847393,2560,2560,0
23,2560,2560,0,2560,2560,0,2560,2560,0,2560,2560,0,14773650,2560,14771090,2560,2560,0,9849953,2560,9847393,4926257,2560,4923696,14773650,2560,14771090,2560,2560,0,9849953,2560,9847393,2560,2560,0
24,2585,2585,0,2585,2585,0,2585,2585,0,2585,2585,0,14379186,2585,14376601,2585,2585,0,9586986,2585,9584401,4794785,2585,4792200,14379186,2585,14376601,2585,2585,0,9586986,2585,9584401,2585,2585,0
25,2594,2594,0,2594,2594,0,2594,2594,0,2594,2594,0,14359122,2594,14356527,2594,2594,0,9573613,2594,9571018,4788104,2594,4785509,14359122,2594,14356527,2594,2594,0,9573613,2594,9571018,2594,2594,0
26,2627,2627,0,2627,2627,0,2627,2627,0,2627,2627,0,13324971,2627,13322343,2627,2627,0,8884190,2627,8881562,4443409,2627,4440781,13324971,2627,13322343,2627,2627,0,8884190,2627,8881562,2627,2627,0
27,2661,2661,0,2661,2661,0,2661,2661,0,2661,2661,0,13218055,2661,13215394,2661,2661,0,8812924,2661,8810262,4407792,2661,4405131,13218055,2661,13215394,2661,2661,0,8812924,2661,8810262,2661,2661,0
28,2629,2629,0,2629,2629,0,2629,2629,0,2629,2629,0,13358946,2629,13356317,2629,2629,0,8906841,2629,8904211,4454735,2629,4452105,13358946,2629,13356317,2629,2629,0,8906841,2629,8904211,2629,2629,0
29,2638,2638,0,2638,2638,0,2638,2638,0,2638,2638,0,13296773,2638,13294135,2638,2638,0,8865395,2638,8862756,4434016,2638,4431378,13296773,2638,13294135,2638,2638,0,8865395,2638,8862756,2638,2638,0
30,2669,2669,0,2669,2669,0,2669,2669,0,2669,2669,0,12256349,2669,12253679,2669,2669,0,8171789,2669,8169119,4087229,2669,4084559,12256349,2669,12253679,2669,2669,0,8171789,2669,8169119,2669,2669,0
31,2696,2696,0,2696,2696,0,2696,2696,0,2696,2696,0,12169753,2696,12167056,2696,2696,0,8114067,2696,8111370,4058382,2696,4055685,12169753,2696,12167056,2696,2696,0,8114067,2696,8111370,2696,2696,0
32,2699,2699,0,2699,2699,0,2699,2699,0,2699,2699,0,11648879,2699,11646179,2699,2699,0,7766819,2699,7764119,3884759,2699,3882059,11648879,2699,11646179,2699,2699,0,7766819,2699,7764119,2699,2699,0
