Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
0,True,False,False,False,False,False,False,False,False,False,False,True
1,True,False,False,False,False,False,False,False,False,False,False,True
2,True,False,False,False,False,False,False,False,False,False,False,True
3,True,False,False,False,False,False,False,False,False,False,False,True
4,True,False,False,False,False,False,False,False,False,False,False,True
5,True,False,False,False,False,False,False,False,False,False,False,True
6,True,False,False,False,False,False,False,False,False,False,False,True
7,True,False,False,False,False,False,False,False,False,False,False,True
8,True,False,False,False,False,False,False,False,False,False,False,True
9,True,False,False,False,False,False,False,False,False,False,False,True
10,True,False,False,False,False,False,False,False,False,False,False,True
11,True,False,False,False,False,False,False,False,False,False,False,True
12,True,False,False,False,False,False,False,False,False,False,False,True
13,True,False,False,False,False,False,False,False,False,False,False,True
14,True,False,False,False,False,False,False,False,False,False,False,True
15,True,False,False,False,False,False,False,False,False,False,False,True
16,True,False,False,False,False,False,False,False,False,False,False,True
17,True,False,False,False,False,False,False,False,False,False,False,True
18,True,False,False,False,False,False,False,False,False,False,False,True
19,True,False,False,False,False,False,False,False,False,False,False,True
20,True,False,False,False,False,False,False,False,False,False,False,True
21,True,False,False,False,False,False,False,False,False,False,False,True
22,True,False,False,False,False,False,False,False,False,False,False,True
23,True,False,False,False,False,False,False,False,False,False,False,True
24,True,False,False,False,False,False,False,False,False,False,False,True
25,True,False,False,False,False,False,False,False,False,False,False,True
26,True,False,False,False,False,False,False,False,False,False,False,True
27,True,False,False,False,False,False,False,False,False,False,False,True
28,True,False,False,False,False,False,False,False,False,False,False,True
29,True,False,False,False,False,False,False,False,False,False,False,True
30,True,False,False,False,False,False,False,False,False,False,False,True
31,True,False,False,False,False,False,False,False,False,False,False,True
32,True,False,False,False,False,False,False,False,False,False,False,True
33,True,False,False,False,False,False,False,False,False,False,False,True
34,True,False,False,False,False,False,False,False,False,False,False,True
35,True,False,False,False,False,False,False,False,False,False,False,True
36,True,False,False,False,False,False,False,False,False,False,False,True
37,True,False,False,False,False,False,False,False,False,False,False,True
38,True,False,False,False,False,False,False,False,False,False,False,True
39,True,False,False,False,False,False,False,False,False,False,False,True
40,True,False,False,False,False,False,False,False,False,False,False,True
41,True,False,False,False,False,False,False,False,False,False,False,True
42,True,False,False,False,False,False,False,False,False,False,False,True
43,True,False,False,False,False,False,False,False,False,False,False,True
44,True,False,False,False,False,False,False,False,False,False,False,True
45,True,False,False,False,False,False,False,False,False,False,False,True
