Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,20,21,20,20,20,20,20,21,20,22,20,20
3,20,21,20,20,20,20,20,21,20,22,20,20
4,21,22,21,22,20,22,21,21,21,22,21,20
5,21,22,21,22,20,22,21,21,21,22,21,20
6,21,23,21,22,20,21,22,22,23,22,21,23
7,21,23,21,22,20,21,22,22,23,22,21,23
8,22,25,22,24,22,23,23,23,22,23,22,23
9,22,25,22,24,22,23,23,23,22,23,22,23
10,24,25,23,24,22,23,25,24,23,25,24,24
11,24,25,23,24,22,23,25,24,23,25,24,24
12,27,25,24,26,22,23,26,25,25,26,27,24
13,27,25,24,26,22,23,26,25,25,26,27,24
14,27,27,25,28,22,24,26,28,27,28,29,26
15,27,27,25,28,22,24,26,28,27,28,29,26
16,29,26,26,28,23,25,27,30,30,32,29,29
17,29,26,26,28,23,25,27,30,30,32,29,29
18,31,26,26,29,24,27,27,30,32,35,31,31
19,31,26,26,29,24,27,27,30,32,35,31,31
20,34,27,26,32,25,31,27,33,33,35,34,32
21,34,27,26,32,25,31,27,33,33,35,34,32
22,38,28,27,33,26,31,28,33,36,36,34,35
23,38,28,27,33,26,31,28,33,36,36,34,35
24,42,29,26,34,26,34,28,36,36,35,37,36
25,42,29,26,34,26,34,28,36,36,35,37,36
26,40,30,25,37,28,34,28,40,38,35,39,38
27,40,30,25,37,28,34,28,40,38,35,39,38
28,41,32,26,37,29,34,30,43,42,38,39,39
29,41,32,26,37,29,34,30,43,42,38,39,39
30,43,33,25,37,29,36,33,48,44,40,42,39
31,43,33,25,37,29,36,33,48,44,40,42,39
32,44,30,26,40,29,38,36,51,48,40,46,42
33,44,30,26,40,29,38,36,51,48,40,46,42
34,41,30,25,41,32,38,38,55,49,42,48,45
35,41,30,25,41,32,38,38,55,49,42,48,45
36,43,30,26,41,35,37,41,60,50,40,49,42
37,43,30,26,41,35,37,41,60,50,40,49,42
38,42,31,26,46,32,36,41,60,51,40,50,42
39,42,31,26,46,32,36,41,60,51,40,50,42
40,45,31,26,41,32,36,41,65,53,40,50,44
41,45,31,26,41,32,36,41,65,53,40,50,44
42,40,32,27,41,35,36,44,73,58,41,51,46
43,40,32,27,41,35,36,44,73,58,41,51,46
44,43,32,27,44,32,35,42,69,64,40,50,46
45,43,32,27,44,32,35,42,69,64,40,50,46
46,42,31,25,43,34,37,43,68,68,41,51,44
47,42,31,25,43,34,37,43,68,68,41,51,44
48,42,31,27,43,33,35,47,66,71,40,55,41
49,42,31,27,43,33,35,47,66,71,40,55,41
50,40,33,25,43,35,36,44,71,71,41,50,46
51,40,33,25,43,35,36,44,71,71,41,50,46
52,43,30,26,42,34,36,45,69,65,38,48,45
53,43,30,26,42,34,36,45,69,65,38,48,45
54,43,32,27,43,35,37,48,69,65,40,55,42
55,43,32,27,43,35,37,48,69,65,40,55,42
56,42,33,26,42,34,37,48,73,71,40,51,43
57,42,33,26,42,34,37,48,73,71,40,51,43
58,43,32,25,44,32,35,49,68,63,39,52,43
59,43,32,25,44,32,35,49,68,63,39,52,43
60,45,30,27,46,32,37,47,65,69,41,53,43
61,45,30,27,46,32,37,47,65,69,41,53,43
62,44,31,26,44,33,37,50,71,69,40,49,43
63,44,31,26,44,33,37,50,71,69,40,49,43
64,45,31,25,43,33,37,46,71,64,40,53,42
65,45,31,25,43,33,37,46,71,64,40,53,42
66,42,32,26,42,32,37,46,68,65,40,52,42
67,42,32,26,42,32,37,46,68,65,40,52,42
68,42,31,26,42,32,36,46,69,67,41,51,44
69,42,31,26,42,32,36,46,69,67,41,51,44
70,43,32,26,41,32,35,51,73,66,40,52,42
71,43,32,26,41,32,35,51,73,66,40,52,42
72,45,30,25,44,35,35,48,65,72,40,52,42
73,45,30,25,44,35,35,48,65,72,40,52,42
74,42,31,25,46,32,36,48,67,68,39,51,47
75,42,31,25,46,32,36,48,67,68,39,51,47
76,41,32,26,45,32,36,51,65,66,38,50,44
77,41,32,26,45,32,36,51,65,66,38,50,44
78,43,32,25,44,31,37,51,71,73,38,55,46
79,43,32,25,44,31,37,51,71,73,38,55,46
80,44,33,26,44,34,35,55,65,74,39,49,42
81,44,33,26,44,34,35,55,65,74,39,49,42
82,43,30,26,41,33,36,51,69,73,38,54,43
83,43,30,26,41,33,36,51,69,73,38,54,43
