Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,438370,2796,435574,4902836,2796,4900040,1016071,2796,1013275,4145179,2796,4142383,2869475,2796,2866679,6396327,2796,6393531,2796,2796,0,6216370,2796,6213574,542666,2796,539870,2796,2796,0,2796,2796,0,2796,2796,0
2,410578,2789,407789,4720516,2789,4717727,919457,2789,916668,4059144,2789,4056355,2743740,2789,2740951,6239814,2789,6237025,2789,2789,0,6087321,2789,6084532,460266,2789,457477,2789,2789,0,2789,2789,0,2789,2789,0
3,410578,2789,407789,4720516,2789,4717727,919457,2789,916668,4059144,2789,4056355,2743740,2789,2740951,6239814,2789,6237025,2789,2789,0,6087321,2789,6084532,460266,2789,457477,2789,2789,0,2789,2789,0,2789,2789,0
4,346994,2822,344171,4354493,2822,4351670,768435,2822,765613,3808373,2822,3805550,2499125,2822,2496302,5835827,2822,5833004,2822,2822,0,5711149,2822,5708326,376856,2822,374034,2822,2822,0,2822,2822,0,2822,2822,0
5,343397,2846,340551,4325945,2846,4323098,759129,2846,756282,3787486,2846,3784639,2481173,2846,2478326,5802533,2846,5799686,2846,2846,0,5679805,2846,5676958,371030,2846,368183,2846,2846,0,2846,2846,0,2846,2846,0
6,274085,2865,271219,4054643,2865,4051777,610311,2865,607445,3618109,2865,3615243,2282323,2865,2279457,5526039,2865,5523173,2865,2865,0,5425731,2865,5422865,303789,2865,300923,2865,2865,0,2865,2865,0,2865,2865,0
7,266425,2911,263513,3996314,2911,3993402,592063,2911,589152,3573734,2911,3570823,2245718,2911,2242806,5456087,2911,5453175,2911,2911,0,5359146,2911,5356235,293733,2911,290822,2911,2911,0,2911,2911,0,2911,2911,0
8,186274,2974,183299,3586561,2974,3583587,406767,2974,403793,3301646,2974,3298672,1964453,2974,1961479,5015404,2974,5012429,2974,2974,0,4950982,2974,4948008,196239,2974,193264,2974,2974,0,2974,2974,0,2974,2974,0
9,183936,2997,180938,3567152,2997,3564154,400621,2997,397623,3287359,2997,3284362,1952332,2997,1949335,4992648,2997,4989650,2997,2997,0,4929540,2997,4926543,192320,2997,189323,2997,2997,0,2997,2997,0,2997,2997,0
10,167595,3003,164591,3444166,3003,3441162,340307,3003,337304,3226245,3003,3223242,1869632,3003,1866629,4883075,3003,4880071,3003,3003,0,4837866,3003,4834863,138628,3003,135624,3003,3003,0,3003,3003,0,3003,3003,0
11,162212,3047,159165,3398357,3047,3395309,328096,3047,325048,3189322,3047,3186275,1841651,3047,1838604,4825611,3047,4822563,3047,3047,0,4782460,3047,4779413,132499,3047,129451,3047,3047,0,3047,3047,0,3047,3047,0
12,133697,3055,130641,3216127,3055,3213071,269164,3055,266108,3045588,3055,3042532,1725109,3055,1722053,4601927,3055,4598871,3055,3055,0,4566854,3055,4563798,108273,3055,105218,3055,3055,0,3055,3055,0,3055,3055,0
13,129954,3092,126862,3179772,3092,3176680,260681,3092,257589,3015397,3092,3012305,1703402,3092,1700310,4555197,3092,4552105,3092,3092,0,4521549,3092,4518457,104035,3092,100943,3092,3092,0,3092,3092,0,3092,3092,0
14,82067,3127,78940,2909974,3127,2906847,160196,3127,157069,2812515,3127,2809388,1525420,3127,1522293,4236539,3127,4233412,3127,3127,0,4217209,3127,4214082,61115,3127,57988,3127,3127,0,3127,3127,0,3127,3127,0
15,80934,3145,77788,2898233,3145,2895087,157791,3145,154645,2802395,3145,2799250,1518521,3145,1515375,4221002,3145,4217856,3145,3145,0,4202020,3145,4198875,60089,3145,56943,3145,3145,0,3145,3145,0,3145,3145,0
16,47938,3192,44745,2629541,3192,2626348,87380,3192,84187,2581565,3192,2578372,1354193,3192,1351000,3879286,3192,3876093,3192,3192,0,3870751,3192,3867558,28796,3192,25603,3192,3192,0,3192,3192,0,3192,3192,0
17,46947,3206,43740,2615658,3206,2612452,85198,3206,81992,2569216,3206,2566010,1346333,3206,1343127,3860412,3206,3857206,3206,3206,0,3852221,3206,3849015,27777,3206,24571,3206,3206,0,3206,3206,0,3206,3206,0
18,33375,3232,30142,2468626,3232,2465393,56502,3232,53270,2441470,3232,2438238,1260550,3232,1257317,3664618,3232,3661385,3232,3232,0,3660589,3232,3657357,15317,3232,12084,3232,3232,0,3232,3232,0,3232,3232,0
19,32391,3251,29140,2454368,3251,2451117,54416,3251,51165,2428616,3251,2425364,1252528,3251,1249277,3645025,3251,3641774,3251,3251,0,3641298,3251,3638047,14433,3251,11181,3251,3251,0,3251,3251,0,3251,3251,0
20,11195,3277,7917,2189277,3277,2186000,15176,3277,11898,2185285,3277,2182008,1102221,3277,1098943,3276300,3277,3273023,3277,3277,0,3276289,3277,3273012,3311,3277,33,3277,3277,0,3277,3277,0,3277,3277,0
21,10259,3323,6935,2161375,3323,2158052,13726,3323,10403,2157908,3323,2154584,1087551,3323,1084227,3235200,3323,3231876,3323,3323,0,3235200,3323,3231876,3323,3323,0,3323,3323,0,3323,3323,0,3323,3323,0
22,3386,3386,0,1815486,3386,1812100,3386,3386,0,1815486,3386,1812100,909436,3386,906050,2721536,3386,2718150,3386,3386,0,2721536,3386,2718150,3386,3386,0,3386,3386,0,3386,3386,0,3386,3386,0
23,3431,3431,0,1785354,3431,1781923,3431,3431,0,1785354,3431,1781923,894392,3431,890961,2676316,3431,2672884,3431,3431,0,2676316,3431,2672884,3431,3431,0,3431,3431,0,3431,3431,0,3431,3431,0
24,3449,3449,0,1623506,3449,1620057,3449,3449,0,1623506,3449,1620057,813477,3449,810028,2433535,3449,2430086,3449,3449,0,2433535,3449,2430086,3449,3449,0,3449,3449,0,3449,3449,0,3449,3449,0
25,3471,3471,0,1607500,3471,1604029,3471,3471,0,1607500,3471,1604029,805486,3471,802014,2409515,3471,2406044,3471,3471,0,2409515,3471,2406044,3471,3471,0,3471,3471,0,3471,3471,0,3471,3471,0
26,3469,3469,0,1459683,3469,1456213,3469,3469,0,1459683,3469,1456213,731576,3469,728106,2187790,3469,2184320,3469,3469,0,2187790,3469,2184320,3469,3469,0,3469,3469,0,3469,3469,0,3469,3469,0
27,3469,3469,0,1459683,3469,1456213,3469,3469,0,1459683,3469,1456213,731576,3469,728106,2187790,3469,2184320,3469,3469,0,2187790,3469,2184320,3469,3469,0,3469,3469,0,3469,3469,0,3469,3469,0
28,3487,3487,0,1257802,3487,1254315,3487,3487,0,1257802,3487,1254315,630644,3487,627157,1884959,3487,1881472,3487,3487,0,1884959,3487,1881472,3487,3487,0,3487,3487,0,3487,3487,0,3487,3487,0
29,3515,3515,0,1239096,3515,1235581,3515,3515,0,1239096,3515,1235581,621305,3515,617790,1856887,3515,1853371,3515,3515,0,1856887,3515,1853371,3515,3515,0,3515,3515,0,3515,3515,0,3515,3515,0
30,3513,3513,0,1135752,3513,1132238,3513,3513,0,1135752,3513,1132238,569632,3513,566119,1701871,3513,1698357,3513,3513,0,1701871,3513,1698357,3513,3513,0,3513,3513,0,3513,3513,0,3513,3513,0
31,3513,3513,0,1135752,3513,1132238,3513,3513,0,1135752,3513,1132238,569632,3513,566119,1701871,3513,1698357,3513,3513,0,1701871,3513,1698357,3513,3513,0,3513,3513,0,3513,3513,0,3513,3513,0
32,175688,3549,172138,1277156,3549,1273606,480419,3549,476869,863094,3549,859544,824122,3549,820572,1402197,3549,1398647,3549,3549,0,1292866,3549,1289316,331542,3549,327992,3549,3549,0,3549,3549,0,3549,3549,0
33,3551,3551,0,1313652,3551,1310100,155674,3551,152123,1085466,3551,1081915,696632,3551,693081,1702486,3551,1698935,3551,3551,0,1626424,3551,1622873,231736,3551,228185,3551,3551,0,3551,3551,0,3551,3551,0
34,166403,3607,162796,1305357,3607,1301749,515732,3607,512125,822062,3607,818455,843562,3607,839954,1365256,3607,1361648,3607,3607,0,1231290,3607,1227683,405503,3607,401895,3607,3607,0,3607,3607,0,3607,3607,0
35,3618,3618,0,1289270,3618,1285652,212675,3618,209057,975684,3618,972066,698708,3618,695090,1566246,3618,1562628,3618,3618,0,1461718,3618,1458099,317203,3618,313585,3618,3618,0,3618,3618,0,3618,3618,0
36,169129,3633,165495,1361648,3633,1358014,553599,3633,549965,826316,3633,822682,882193,3633,878559,1388519,3633,1384885,3633,3633,0,1237657,3633,1234023,456218,3633,452584,3633,3633,0,3633,3633,0,3633,3633,0
37,3657,3657,0,1304974,3657,1301317,259024,3657,255367,921923,3657,918266,718157,3657,714500,1508740,3657,1505082,3657,3657,0,1381056,3657,1377399,386708,3657,383051,3657,3657,0,3657,3657,0,3657,3657,0
38,178544,3661,174882,1374670,3661,1371008,571858,3661,568196,828419,3661,824757,896796,3661,893134,1393735,3661,1390073,3661,3661,0,1240798,3661,1237136,462471,3661,458809,3661,3661,0,3661,3661,0,3661,3661,0
39,164991,3691,161300,1383043,3691,1379352,535026,3691,531335,868315,3691,864624,886688,3691,882997,1445320,3691,1441629,3691,3691,0,1300628,3691,1296937,437769,3691,434078,3691,3691,0,3691,3691,0,3691,3691,0
40,189243,3664,185579,1333081,3664,1329417,594124,3664,590460,772155,3664,768491,885580,3664,881916,1312446,3664,1308782,3664,3664,0,1156401,3664,1152737,471800,3664,468136,3664,3664,0,3664,3664,0,3664,3664,0
41,199287,3694,195593,1353826,3694,1350131,632483,3694,628788,752931,3694,749236,909304,3694,905610,1295249,3694,1291554,3694,3694,0,1127550,3694,1123855,506792,3694,503097,3694,3694,0,3694,3694,0,3694,3694,0
42,246802,3692,243110,1442523,3692,1438831,818605,3692,814913,645598,3692,641905,1018002,3692,1014310,1191674,3692,1187982,3692,3692,0,966551,3692,962858,679062,3692,675370,3692,3692,0,3692,3692,0,3692,3692,0
43,217897,3710,214186,1465452,3710,1461742,758635,3710,754925,707891,3710,704181,1003632,3710,999922,1276805,3710,1273094,3710,3710,0,1059982,3710,1056272,654177,3710,650467,3710,3710,0,3710,3710,0,3710,3710,0
44,387675,3813,383861,1703248,3813,1699434,1277120,3813,1273306,465046,3813,461232,1315805,3813,1311992,1044419,3813,1040606,3813,3813,0,695662,3813,691849,1050084,3813,1046270,3813,3813,0,3813,3813,0,3813,3813,0
45,238641,3760,234881,1598573,3760,1594812,904873,3760,901112,657946,3760,654185,1114525,3760,1110764,1259434,3760,1255673,3760,3760,0,985039,3760,981278,826947,3760,823186,3760,3760,0,3760,3760,0,3760,3760,0
46,337954,3796,334157,1690546,3796,1686750,1148897,3796,1145100,557671,3796,553875,1258755,3796,1254959,1156541,3796,1152744,3796,3796,0,834609,3796,830812,969592,3796,965796,3796,3796,0,3796,3796,0,3796,3796,0
