Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,304278,2796,301482,5288014,2796,5285218,362709,2796,359913,12507166,2796,12504370,3338349,2796,3335553,6396327,2796,6393531,2589136,2796,2586340,32609860,2796,32607064,14689871,2796,14687075,5175477,2796,5172681,21909023,2796,21906227,7076398,2796,7073602
2,278529,2863,275665,4898409,2863,4895546,295626,2863,292762,11756529,2863,11753666,3075158,2863,3072295,6006850,2863,6003987,2435284,2863,2432421,31676136,2863,31673272,14409223,2863,14406360,4867706,2863,4864842,21267343,2863,21264480,6986471,2863,6983608
3,278529,2863,275665,4898409,2863,4895546,295626,2863,292762,11756529,2863,11753666,3075158,2863,3072295,6006850,2863,6003987,2435284,2863,2432421,31676136,2863,31673272,14409223,2863,14406360,4867706,2863,4864842,21267343,2863,21264480,6986471,2863,6983608
4,219598,2988,216609,4243359,2988,4240370,222283,2988,219295,10624350,2988,10621362,2611217,2988,2608229,5329948,2988,5326960,2239633,2988,2236644,29688904,2988,29685915,13662140,2988,13659152,4476277,2988,4473289,20043131,2988,20040143,6668093,2988,6665104
5,219598,2988,216609,4243359,2988,4240370,222283,2988,219295,10624350,2988,10621362,2611217,2988,2608229,5329948,2988,5326960,2239633,2988,2236644,29688904,2988,29685915,13662140,2988,13659152,4476277,2988,4473289,20043131,2988,20040143,6668093,2988,6665104
6,189651,3099,186552,3809710,3099,3806611,154618,3099,151519,9851397,3099,9848298,2317389,3099,2314290,4888200,3099,4885101,2092754,3099,2089655,28300166,3099,28297066,13102654,3099,13099555,4182410,3099,4179310,19144341,3099,19141242,6439237,3099,6436138
7,189651,3099,186552,3809710,3099,3806611,154618,3099,151519,9851397,3099,9848298,2317389,3099,2314290,4888200,3099,4885101,2092754,3099,2089655,28300166,3099,28297066,13102654,3099,13099555,4182410,3099,4179310,19144341,3099,19141242,6439237,3099,6436138
8,148808,3209,145598,3417627,3209,3414418,104738,3209,101529,8979355,3209,8976146,2026998,3209,2023789,4510363,3209,4507154,1907883,3209,1904673,27148693,3209,27145484,12742001,3209,12738791,3812557,3209,3809347,18303729,3209,18300519,6296458,3209,6293249
9,148808,3209,145598,3417627,3209,3414418,104738,3209,101529,8979355,3209,8976146,2026998,3209,2023789,4510363,3209,4507154,1907883,3209,1904673,27148693,3209,27145484,12742001,3209,12738791,3812557,3209,3809347,18303729,3209,18300519,6296458,3209,6293249
10,118941,3307,115634,3209030,3307,3205722,83976,3307,80669,8500835,3307,8497527,1857604,3307,1854297,4323818,3307,4320510,1807576,3307,1804269,25965047,3307,25961740,12172994,3307,12169687,3611846,3307,3608539,17464799,3307,17461492,6027649,3307,6024341
11,118941,3307,115634,3209030,3307,3205722,83976,3307,80669,8500835,3307,8497527,1857604,3307,1854297,4323818,3307,4320510,1807576,3307,1804269,25965047,3307,25961740,12172994,3307,12169687,3611846,3307,3608539,17464799,3307,17461492,6027649,3307,6024341
12,86792,3455,83336,2591485,3455,2588029,23628,3455,20173,7403957,3455,7400501,1469186,3455,1465731,3600188,3455,3596732,1617699,3455,1614243,24153452,3455,24149996,11590290,3455,11586834,3231943,3455,3228487,16402762,3455,16399306,5781743,3455,5778287
13,86792,3455,83336,2591485,3455,2588029,23628,3455,20173,7403957,3455,7400501,1469186,3455,1465731,3600188,3455,3596732,1617699,3455,1614243,24153452,3455,24149996,11590290,3455,11586834,3231943,3455,3228487,16402762,3455,16399306,5781743,3455,5778287
14,53862,3609,50252,2199637,3609,2196027,3941,3609,331,6542773,3609,6539164,1202211,3609,1198601,3146312,3609,3142702,1451488,3609,1447878,22746768,3609,22743158,11140684,3609,11137074,2899366,3609,2895756,15483821,3609,15480211,5571898,3609,5568288
15,53862,3609,50252,2199637,3609,2196027,3941,3609,331,6542773,3609,6539164,1202211,3609,1198601,3146312,3609,3142702,1451488,3609,1447878,22746768,3609,22743158,11140684,3609,11137074,2899366,3609,2895756,15483821,3609,15480211,5571898,3609,5568288
16,26443,3743,22700,1839535,3743,1835791,3743,3743,0,5554168,3743,5550424,967040,3743,963296,2689329,3743,2685586,1241954,3743,1238211,21181668,3743,21177925,10681021,3743,10677278,2480165,3743,2476422,14395654,3743,14391911,5342382,3743,5338639
17,26443,3743,22700,1839535,3743,1835791,3743,3743,0,5554168,3743,5550424,967040,3743,963296,2689329,3743,2685586,1241954,3743,1238211,21181668,3743,21177925,10681021,3743,10677278,2480165,3743,2476422,14395654,3743,14391911,5342382,3743,5338639
18,11221,3928,7293,1449766,3928,1445838,3928,3928,0,4637439,3928,4633511,741434,3928,737506,2150805,3928,2146877,1066485,3928,1062557,19131666,3928,19127737,9907758,3928,9903829,2129043,3928,2125115,13095431,3928,13091502,4955843,3928,4951914
19,11369,3923,7446,1455414,3923,1451491,3923,3923,0,4645080,3923,4641157,744561,3923,740638,2158821,3923,2154898,1067145,3923,1063221,19146025,3923,19142102,9911096,3923,9907173,2130366,3923,2126443,13100762,3923,13096839,4957509,3923,4953586
20,6593,4012,2581,1291126,4012,1287113,4012,4012,0,4372537,4012,4368524,652731,4012,648719,1926939,4012,1922927,1031149,4012,1027136,18195714,4012,18191702,9480346,4012,9476333,2058286,4012,2054273,12561757,4012,12557744,4742179,4012,4738166
21,6593,4012,2581,1291126,4012,1287113,4012,4012,0,4372537,4012,4368524,652731,4012,648719,1926939,4012,1922927,1031149,4012,1027136,18195714,4012,18191702,9480346,4012,9476333,2058286,4012,2054273,12561757,4012,12557744,4742179,4012,4738166
22,4141,4118,23,1146773,4118,1142654,4118,4118,0,3850895,4118,3846777,575492,4118,571373,1718031,4118,1713912,905492,4118,901374,16973638,4118,16969519,8972691,4118,8968572,1806866,4118,1802748,11676813,4118,11672695,4488404,4118,4484286
23,4137,4128,9,1137229,4128,1133100,4128,4128,0,3837683,4128,3833554,570697,4128,566568,1703751,4128,1699623,904279,4128,900151,16947369,4128,16943241,8966338,4128,8962210,1804431,4128,1800302,11666792,4128,11662664,4485233,4128,4481105
24,4238,4238,0,956170,4238,951931,4238,4238,0,3116043,4238,3111804,480204,4238,475965,1432136,4238,1427897,724196,4238,719957,15606943,4238,15602704,8494166,4238,8489927,1444154,4238,1439915,10654040,4238,10649801,4249202,4238,4244963
25,4254,4254,0,943160,4254,938906,4254,4254,0,3098116,4254,3093862,473707,4254,469453,1412614,4254,1408359,722573,4254,718318,15570216,4254,15565962,8484897,4254,8480643,1440891,4254,1436637,10639853,4254,10635599,4244576,4254,4240321
26,4366,4366,0,1121992,4366,1117625,219814,4366,215448,2712595,4366,2708228,617041,4366,612674,1303771,4366,1299404,642291,4366,637924,14631375,4366,14627009,8433858,4366,8429491,1280216,4366,1275849,10024460,4366,10020093,4057526,4366,4053159
27,4344,4344,0,1148817,4344,1144473,189372,4344,185028,2803381,4344,2799037,622838,4344,618493,1397254,4344,1392910,648379,4344,644035,14792731,4344,14788386,8415166,4344,8410822,1292415,4344,1288071,10069730,4344,10065386,4070984,4344,4066639
28,4519,4519,0,1083353,4519,1078834,328457,4519,323938,2006729,4519,2002210,624920,4519,620401,1055877,4519,1051358,474280,4519,469761,13295150,4519,13290631,8131572,4519,8127053,944041,4519,939522,9054948,4519,9050429,3825092,4519,3820573
29,4474,4474,0,1124549,4474,1120074,248804,4474,244330,2211351,4474,2206876,625594,4474,621119,1257009,4474,1252534,488907,4474,484432,13672266,4474,13667792,8083341,4474,8078867,973339,4474,968864,9170143,4474,9165668,3860660,4474,3856185
30,4613,4613,0,1064562,4613,1059949,326705,4613,322091,1803670,4613,1799057,615111,4613,610497,1030877,4613,1026263,412028,4613,407415,12125448,4613,12120835,7448275,4613,7443662,819443,4613,814830,8187383,4613,8182770,3484876,4613,3480262
31,4630,4630,0,1074627,4630,1069997,341153,4630,336523,1787486,4630,1782856,623759,4630,619129,1020710,4630,1016080,410511,4630,405881,12092058,4630,12087428,7461312,4630,7456682,816392,4630,811762,8174172,4630,8169541,3480578,4630,3475948
