Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,7315036,2796,7312240,29006981,2796,29004185,13190629,2796,13187833,21422547,2796,21419751,43703169,2796,43700373,36384172,2796,36381376,4780820,2796,4778024,36515860,2796,36513064,18015773,2796,18012977
2,5534647,2907,5531739,12738255,2907,12735347,991522,2907,988614,6924438,2907,6921530,27679780,2907,27676872,12443822,2907,12440914,20526789,2907,20523882,41692362,2907,41689454,35024562,2907,35021654,4405907,2907,4402999,34971538,2907,34968630,17063627,2907,17060719
3,5534647,2907,5531739,12738255,2907,12735347,991522,2907,988614,6924438,2907,6921530,27679780,2907,27676872,12443822,2907,12440914,20526789,2907,20523882,41692362,2907,41689454,35024562,2907,35021654,4405907,2907,4402999,34971538,2907,34968630,17063627,2907,17060719
4,4824926,3083,4821843,11056443,3083,11053359,636141,3083,633057,6078586,3083,6075502,25121662,3083,25118579,11044198,3083,11041114,18830985,3083,18827902,38649008,3083,38645924,32851072,3083,32847989,3899505,3083,3896421,32619025,3083,32615942,15714422,3083,15711338
5,4824926,3083,4821843,11056443,3083,11053359,636141,3083,633057,6078586,3083,6075502,25121662,3083,25118579,11044198,3083,11041114,18830985,3083,18827902,38649008,3083,38645924,32851072,3083,32847989,3899505,3083,3896421,32619025,3083,32615942,15714422,3083,15711338
6,4212498,3255,4209243,9530047,3255,9526791,357419,3255,354163,5257859,3255,5254604,22866137,3255,22862881,9611831,3255,9608575,17354072,3255,17350817,35704290,3255,35701035,30766282,3255,30763027,3534915,3255,3531659,30368479,3255,30365223,14492181,3255,14488926
7,4212498,3255,4209243,9530047,3255,9526791,357419,3255,354163,5257859,3255,5254604,22866137,3255,22862881,9611831,3255,9608575,17354072,3255,17350817,35704290,3255,35701035,30766282,3255,30763027,3534915,3255,3531659,30368479,3255,30365223,14492181,3255,14488926
8,3676150,3432,3672717,8200448,3432,8197015,169482,3432,166050,4544313,3432,4540881,20734489,3432,20731057,8281776,3432,8278344,15867504,3432,15864071,32606481,3432,32603048,28508171,3432,28504738,3127263,3432,3123830,27916721,3432,27913289,13120031,3432,13116599
9,3676150,3432,3672717,8200448,3432,8197015,169482,3432,166050,4544313,3432,4540881,20734489,3432,20731057,8281776,3432,8278344,15867504,3432,15864071,32606481,3432,32603048,28508171,3432,28504738,3127263,3432,3123830,27916721,3432,27913289,13120031,3432,13116599
