Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,438370,2796,435574,4362966,2796,4360170,656157,2796,653361,11904201,2796,11901405,22060866,2796,22058070,12645359,2796,12642563,15623339,2796,15620543,22192146,2796,22189350,21697096,2796,21694300,5175477,2796,5172681,27225010,2796,27222214,4288788,2796,4285992
2,371990,2856,369133,4084733,2856,4081877,556556,2856,553700,11510424,2856,11507568,21382942,2856,21380085,12028192,2856,12025336,15247807,2856,15244950,21396006,2856,21393150,21124943,2856,21122087,5076361,2856,5073505,26500683,2856,26497826,4122436,2856,4119580
3,371990,2856,369133,4084733,2856,4081877,556556,2856,553700,11510424,2856,11507568,21382942,2856,21380085,12028192,2856,12025336,15247807,2856,15244950,21396006,2856,21393150,21124943,2856,21122087,5076361,2856,5073505,26500683,2856,26497826,4122436,2856,4119580
4,328413,2950,325463,3862345,2950,3859394,491145,2950,488195,10661865,2950,10658915,20320567,2950,20317617,11273959,2950,11271008,14419582,2950,14416632,20054730,2950,20051779,20055444,2950,20052493,4644451,2950,4641501,24787098,2950,24784148,3820293,2950,3817342
5,328413,2950,325463,3862345,2950,3859394,491145,2950,488195,10661865,2950,10658915,20320567,2950,20317617,11273959,2950,11271008,14419582,2950,14416632,20054730,2950,20051779,20055444,2950,20052493,4644451,2950,4641501,24787098,2950,24784148,3820293,2950,3817342
6,268151,3040,265110,3528874,3040,3525833,400706,3040,397665,10106373,3040,10103332,19256689,3040,19253648,10302629,3040,10299588,13767658,3040,13764617,18803408,3040,18800367,19031497,3040,19028456,4476410,3040,4473369,23450698,3040,23447657,3476154,3040,3473113
7,268151,3040,265110,3528874,3040,3525833,400706,3040,397665,10106373,3040,10103332,19256689,3040,19253648,10302629,3040,10299588,13767658,3040,13764617,18803408,3040,18800367,19031497,3040,19028456,4476410,3040,4473369,23450698,3040,23447657,3476154,3040,3473113
8,215552,3116,212436,3254585,3116,3251469,321770,3116,318654,9394765,3116,9391648,18468045,3116,18464929,9658256,3116,9655140,13205160,3116,13202044,17736723,3116,17733606,18328738,3116,18325622,4167381,3116,4164265,22306689,3116,22303573,3294625,3116,3291509
9,215552,3116,212436,3254585,3116,3251469,321770,3116,318654,9394765,3116,9391648,18468045,3116,18464929,9658256,3116,9655140,13205160,3116,13202044,17736723,3116,17733606,18328738,3116,18325622,4167381,3116,4164265,22306689,3116,22303573,3294625,3116,3291509
10,166971,3197,163774,3084165,3197,3080968,248858,3197,245661,9049672,3197,9046475,18038860,3197,18035663,9145301,3197,9142104,12933894,3197,12930697,17086519,3197,17083322,17923373,3197,17920176,4034793,3197,4031596,21608973,3197,21605776,3098852,3197,3095655
11,166971,3197,163774,3084165,3197,3080968,248858,3197,245661,9049672,3197,9046475,18038860,3197,18035663,9145301,3197,9142104,12933894,3197,12930697,17086519,3197,17083322,17923373,3197,17920176,4034793,3197,4031596,21608973,3197,21605776,3098852,3197,3095655
12,111622,3262,108360,2813601,3262,2810338,165803,3262,162540,8626235,3262,8622973,17629066,3262,17625803,8696172,3262,8692909,12718443,3262,12715180,16467612,3262,16464350,17662183,3262,17658921,3914472,3262,3911209,21188325,3262,21185062,3042377,3262,3039114
13,111622,3262,108360,2813601,3262,2810338,165803,3262,162540,8626235,3262,8622973,17629066,3262,17625803,8696172,3262,8692909,12718443,3262,12715180,16467612,3262,16464350,17662183,3262,17658921,3914472,3262,3911209,21188325,3262,21185062,3042377,3262,3039114
14,59346,3413,55932,2510315,3413,2506902,87312,3413,83899,7706960,3413,7703546,16514113,3413,16510700,7756650,3413,7753237,11888483,3413,11885070,14966546,3413,14963133,16563657,3413,16560244,3486487,3413,3483074,19406391,3413,19402978,2693302,3413,2689889
15,59346,3413,55932,2510315,3413,2506902,87312,3413,83899,7706960,3413,7703546,16514113,3413,16510700,7756650,3413,7753237,11888483,3413,11885070,14966546,3413,14963133,16563657,3413,16560244,3486487,3413,3483074,19406391,3413,19402978,2693302,3413,2689889
16,27014,3534,23480,2192052,3534,2188517,38754,3534,35220,6954893,3534,6951359,15373180,3534,15369646,6854517,3534,6850983,11100246,3534,11096712,13594892,3534,13591358,15456583,3534,15453049,3186588,3534,3183054,17869117,3534,17865583,2394078,3534,2390544
17,27014,3534,23480,2192052,3534,2188517,38754,3534,35220,6954893,3534,6951359,15373180,3534,15369646,6854517,3534,6850983,11100246,3534,11096712,13594892,3534,13591358,15456583,3534,15453049,3186588,3534,3183054,17869117,3534,17865583,2394078,3534,2390544
18,3677,3676,0,1715863,3676,1712187,3677,3676,1,5915001,3676,5911324,14286190,3676,14282514,5835782,3676,5832105,10354335,3676,10350659,12022738,3676,12019062,14518038,3676,14514361,2803101,3676,2799425,16417586,3676,16413910,2179560,3676,2175883
19,3677,3676,0,1715863,3676,1712187,3677,3676,1,5915001,3676,5911324,14286190,3676,14282514,5835782,3676,5832105,10354335,3676,10350659,12022738,3676,12019062,14518038,3676,14514361,2803101,3676,2799425,16417586,3676,16413910,2179560,3676,2175883
20,3770,3770,0,1510555,3770,1506785,3770,3770,0,5382003,3770,5378233,13391575,3770,13387805,5213925,3770,5210154,9717194,3770,9713424,11023035,3770,11019265,13621508,3770,13617737,2584735,3770,2580965,15248136,3770,15244365,1970421,3770,1966651
21,3767,3767,0,1514847,3767,1511079,3767,3767,0,5388555,3767,5384788,13397468,3767,13393700,5221835,3767,5218068,9720444,3767,9716676,11033212,3767,11029444,13625744,3767,13621976,2586239,3767,2582472,15254364,3767,15250597,1971399,3767,1967632
22,3913,3913,0,1211852,3913,1207939,3913,3913,0,4388944,3913,4385031,12230028,3913,12226115,4339524,3913,4335610,8811041,3913,8807128,9490400,3913,9486487,12467293,3913,12463380,2121974,3913,2118061,13452805,3913,13448892,1686381,3913,1682468
23,3923,3923,0,1200836,3923,1196912,3923,3923,0,4372960,3923,4369037,12213433,3923,12209509,4316710,3923,4312787,8802001,3923,8798077,9462672,3923,9458748,12454116,3923,12450193,2118673,3923,2114749,13434169,3923,13430245,1682202,3923,1678279
24,4058,4058,0,952204,4058,948146,4058,4058,0,3624675,4058,3620617,10876721,4058,10872663,3484258,4058,3480200,7827275,4058,7823217,8046109,4058,8042051,11088642,4058,11084584,1785705,4058,1781647,11666904,4058,11662846,1376045,4058,1371987
25,4089,4089,0,923087,4089,918998,4089,4089,0,3581902,4089,3577813,10830719,4089,10826629,3423570,4089,3419481,7801781,4089,7797691,7971496,4089,7967407,11051547,4089,11047458,1776632,4089,1772543,11615308,4089,11611218,1364745,4089,1360655
26,174113,4229,169884,813301,4229,809071,259055,4229,254826,2828457,4229,2824228,9883459,4229,9879230,2730404,4229,2726175,6935782,4229,6931553,6699570,4229,6695341,9898170,4229,9893941,1404294,4229,1400065,9975829,4229,9971599,1097549,4229,1093320
27,200158,4271,195886,790347,4271,786075,298101,4271,293830,2774632,4271,2770360,9849788,4271,9845516,2656689,4271,2652417,6902057,4271,6897785,6606623,4271,6602351,9849909,4271,9845637,1392424,4271,1388152,9910429,4271,9906157,1084418,4271,1080146
28,351562,4485,347077,667092,4485,662606,525101,4485,520615,2083975,4485,2079490,8474220,4485,8469735,1792044,4485,1787558,5786709,4485,5782223,5127048,4485,5122562,8233928,4485,8229442,1064767,4485,1060281,7900947,4485,7896461,707123,4485,702637
29,356983,4497,352485,664920,4497,660423,533225,4497,528728,2077933,4497,2073436,8469611,4497,8465114,1778883,4497,1774385,5781274,4497,5776777,5112527,4497,5108030,8224406,4497,8219909,1064000,4497,1059503,7888892,4497,7884395,703240,4497,698743
30,494507,4619,489888,593199,4619,588580,739452,4619,734833,1705718,4619,1701099,7959562,4619,7954942,1339086,4619,1334467,5319264,4619,5314645,4402136,4619,4397516,7570859,4619,7566240,909594,4619,904975,7043252,4619,7038633,550627,4619,546008
31,503089,4633,498456,592129,4633,587496,752318,4633,747685,1698650,4633,1694017,7956182,4633,7951549,1324967,4633,1320334,5312521,4633,5307888,4385809,4633,4381176,7559568,4633,7554935,908465,4633,903832,7029286,4633,7024653,546587,4633,541954
32,633385,4803,628581,518778,4803,513975,947676,4803,942872,1091893,4803,1087090,6831123,4803,6826319,825699,4803,820895,4365869,4803,4361066,3276145,4803,3271342,6276489,4803,6271685,596407,4803,591604,5478843,4803,5474039,352382,4803,347579
33,649570,4814,644755,520677,4814,515862,971948,4814,967133,1081381,4814,1076566,6833797,4814,6828982,813939,4814,809124,4357498,4814,4352684,3258856,4814,3254041,6265265,4814,6260450,593536,4814,588721,5465118,4814,5460303,350746,4814,345931
34,747148,4862,742286,521385,4862,516522,1118292,4862,1113429,1028985,4862,1024123,6832739,4862,6827876,657029,4862,652167,4306377,4862,4301514,3102459,4862,3097596,6162462,4862,6157599,590691,4862,585828,5326303,4862,5321440,294260,4862,289398
35,702950,4864,698086,509752,4864,504888,1051994,4864,1047129,1040510,4864,1035645,6800033,4864,6795168,672085,4864,667221,4310904,4864,4306040,3120521,4864,3115657,6168509,4864,6163644,591398,4864,586534,5330892,4864,5326028,293833,4864,288969
