Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,15074058,2796,15071262,29006981,2796,29004185,13190629,2796,13187833,24008887,2796,24006091,48875851,2796,48873055,36384172,2796,36381376,9953501,2796,9950705,44274882,2796,44272086,18015773,2796,18012977
2,5622905,2879,5620025,12958191,2879,12955311,1064852,2879,1061972,14222371,2879,14219491,27644688,2879,27641808,12460974,2879,12458094,22872589,2879,22869709,46544389,2879,46541509,34877535,2879,34874655,9224797,2879,9221917,42038796,2879,42035916,17053296,2879,17050416
3,5622905,2879,5620025,12958191,2879,12955311,1064852,2879,1061972,14222371,2879,14219491,27644688,2879,27641808,12460974,2879,12458094,22872589,2879,22869709,46544389,2879,46541509,34877535,2879,34874655,9224797,2879,9221917,42038796,2879,42035916,17053296,2879,17050416
4,5028780,3008,5025772,11715050,3008,11712042,863542,3008,860534,12942934,3008,12939926,25476977,3008,25473968,11475735,3008,11472727,21111562,3008,21108554,43595703,3008,43592694,32920694,3008,32917686,8358392,3008,8355384,39267014,3008,39264006,15873055,3008,15870047
5,5028780,3008,5025772,11715050,3008,11712042,863542,3008,860534,12942934,3008,12939926,25476977,3008,25473968,11475735,3008,11472727,21111562,3008,21108554,43595703,3008,43592694,32920694,3008,32917686,8358392,3008,8355384,39267014,3008,39264006,15873055,3008,15870047
6,4607062,3177,4603884,10549432,3177,10546255,623576,3177,620399,11649238,3177,11646061,23452587,3177,23449410,10098430,3177,10095253,19529638,3177,19526460,39747445,3177,39744268,30497637,3177,30494459,7393300,3177,7390122,35847399,3177,35844222,14289253,3177,14286076
7,4607062,3177,4603884,10549432,3177,10546255,623576,3177,620399,11649238,3177,11646061,23452587,3177,23449410,10098430,3177,10095253,19529638,3177,19526460,39747445,3177,39744268,30497637,3177,30494459,7393300,3177,7390122,35847399,3177,35844222,14289253,3177,14286076
8,4071205,3340,4067865,9114052,3340,9110711,352250,3340,348910,10360936,3340,10357596,21115919,3340,21112578,8665247,3340,8661907,17860193,3340,17856852,36504900,3340,36501559,28318632,3340,28315292,6645314,3340,6641974,33038917,3340,33035576,13046951,3340,13043611
9,4071205,3340,4067865,9114052,3340,9110711,352250,3340,348910,10360936,3340,10357596,21115919,3340,21112578,8665247,3340,8661907,17860193,3340,17856852,36504900,3340,36501559,28318632,3340,28315292,6645314,3340,6641974,33038917,3340,33035576,13046951,3340,13043611
10,3548711,3485,3545225,8010166,3485,8006680,214535,3485,211049,9255529,3485,9252044,19645347,3485,19641861,7880828,3485,7877343,16569907,3485,16566422,34310146,3485,34306661,27078561,3485,27075076,6032225,3485,6028739,31121013,3485,31117528,12265744,3485,12262258
11,3548711,3485,3545225,8010166,3485,8006680,214535,3485,211049,9255529,3485,9252044,19645347,3485,19641861,7880828,3485,7877343,16569907,3485,16566422,34310146,3485,34306661,27078561,3485,27075076,6032225,3485,6028739,31121013,3485,31117528,12265744,3485,12262258
12,3140426,3655,3136770,7005401,3655,7001745,94110,3655,90455,8029570,3655,8025914,17643507,3655,17639851,6813553,3655,6809898,14885118,3655,14881462,31212989,3655,31209334,24948614,3655,24944958,5171752,3655,5168096,28173178,3655,28169522,11067397,3655,11063741
13,3140426,3655,3136770,7005401,3655,7001745,94110,3655,90455,8029570,3655,8025914,17643507,3655,17639851,6813553,3655,6809898,14885118,3655,14881462,31212989,3655,31209334,24948614,3655,24944958,5171752,3655,5168096,28173178,3655,28169522,11067397,3655,11063741
14,2726068,3826,2722241,5989076,3826,5985250,19134,3826,15308,6944025,3826,6940199,16128877,3826,16125050,5826219,3826,5822393,13592075,3826,13588249,28428076,3826,28424250,23351822,3826,23347996,4501454,3826,4497628,25913502,3826,25909675,10007182,3826,10003355
15,2726068,3826,2722241,5989076,3826,5985250,19134,3826,15308,6944025,3826,6940199,16128877,3826,16125050,5826219,3826,5822393,13592075,3826,13588249,28428076,3826,28424250,23351822,3826,23347996,4501454,3826,4497628,25913502,3826,25909675,10007182,3826,10003355
