Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,233,233,233,233,233,233,233,233,233,233,233,233
1,233,233,233,233,233,233,233,233,233,233,233,233
2,239,239,258,249,242,228,249,253,230,242,258,242
3,239,239,258,249,242,228,249,253,230,242,258,242
4,249,247,274,254,254,242,266,253,230,247,287,249
5,249,247,274,254,254,242,266,253,230,247,287,249
6,252,242,287,277,272,246,274,284,230,266,301,244
7,252,242,287,277,272,246,274,284,230,266,301,244
8,262,237,313,296,272,241,269,304,230,285,316,256
9,262,237,313,296,272,241,269,304,230,285,316,256
10,262,239,326,302,291,241,274,337,244,285,316,264
11,262,239,326,302,291,241,274,337,244,285,316,264
12,270,242,329,311,300,256,280,361,261,317,338,280
13,270,242,329,311,300,256,280,361,261,317,338,280
14,275,242,339,339,309,271,274,394,259,355,338,286
15,275,242,339,339,309,271,274,394,259,355,338,286
16,294,249,332,336,321,290,293,397,256,390,338,280
17,294,249,332,336,321,290,293,397,256,390,338,280
18,291,266,342,342,337,290,311,393,276,429,375,277
19,291,266,342,342,337,290,311,393,276,429,375,277
20,303,269,346,353,337,285,333,425,290,446,402,283
21,303,269,342,353,337,285,333,425,290,446,402,283
22,315,285,342,367,344,285,349,438,293,446,438,297
23,315,285,342,367,344,285,349,438,293,446,438,297
24,312,282,339,411,344,302,353,451,311,482,442,315
25,312,282,342,411,344,302,353,451,311,482,442,315
26,331,294,342,444,344,317,371,446,308,511,451,337
27,331,294,342,444,344,317,371,446,308,511,451,337
28,351,308,328,457,337,320,393,500,311,532,496,347
29,351,308,342,457,337,320,393,500,311,532,496,347
30,354,311,339,471,344,323,389,535,342,579,506,371
31,354,311,342,471,344,323,389,535,342,579,506,371
32,361,315,352,518,364,317,389,551,349,626,521,378
33,361,315,342,518,364,317,389,551,349,579,521,378
34,365,318,352,513,390,310,412,595,377,603,516,382
35,365,315,342,513,390,310,412,595,377,579,516,382
36,368,337,328,523,409,323,437,625,384,603,558,378
37,368,337,342,523,409,323,437,595,384,579,558,378
38,383,330,335,544,401,332,459,613,415,608,591,371
39,383,330,342,544,401,332,459,595,415,579,591,371
40,406,330,328,599,409,322,454,625,461,556,632,371
41,406,330,342,599,409,322,454,625,461,579,632,371
42,406,323,352,611,434,329,445,638,475,585,689,378
43,406,323,342,611,434,322,445,625,475,579,689,378
44,418,330,352,617,464,332,463,669,498,556,752,359
45,418,323,342,617,464,322,463,625,498,579,752,378
46,427,330,332,617,478,300,472,688,553,597,797,363
47,427,330,342,617,478,322,472,625,553,579,752,378
48,418,326,332,648,488,332,482,631,564,550,759,378
49,418,326,342,648,488,322,482,631,564,579,759,378
50,406,317,352,667,483,306,482,694,581,550,751,356
51,406,317,352,667,483,322,482,631,581,579,759,378
52,393,310,363,667,512,322,482,694,628,597,797,356
53,393,317,352,667,512,322,482,631,628,579,759,378
54,413,323,338,714,517,316,477,657,684,562,835,386
55,413,323,352,714,517,322,477,631,684,579,759,378
56,405,317,338,699,522,329,477,676,725,568,767,352
57,413,323,338,714,522,322,477,631,725,579,759,378
58,417,320,345,757,522,332,482,657,812,597,767,374
59,417,323,338,757,522,322,477,631,812,579,759,378
60,430,326,342,749,517,306,486,638,812,574,797,363
61,417,326,342,757,517,322,477,631,812,579,759,378
62,421,330,349,764,543,310,501,688,869,556,835,359
63,417,326,342,757,543,322,501,631,869,579,759,378
64,405,303,328,764,543,326,501,663,930,585,835,367
65,417,303,328,757,543,322,501,631,930,579,759,378
66,417,285,331,741,537,329,511,650,977,562,751,390
67,417,285,331,757,537,322,511,631,930,579,759,378
68,409,282,321,741,537,300,547,682,921,591,805,390
69,417,282,321,757,537,322,511,631,921,579,759,378
70,396,277,305,772,575,306,511,669,1022,574,835,359
71,417,282,321,757,575,322,511,631,1022,579,759,378
72,401,268,305,764,563,313,506,625,1094,591,767,356
73,401,268,305,764,563,322,511,631,1022,579,759,378
74,405,263,302,779,586,326,506,657,1125,550,843,386
75,401,268,305,764,586,322,506,631,1022,579,759,378
76,385,249,299,756,609,300,521,631,1043,585,759,382
77,385,249,299,756,609,322,506,631,1043,579,759,378
78,392,257,284,741,609,310,516,682,1105,591,805,359
79,385,249,299,756,609,322,506,631,1105,579,759,378
80,365,239,284,772,615,300,506,663,1238,585,812,367
81,385,239,284,756,615,322,506,631,1105,579,759,378
82,365,237,276,741,628,332,506,663,1227,568,751,390
83,385,239,284,756,628,322,506,631,1105,579,759,378
84,373,223,290,764,615,303,496,657,1105,568,759,367
85,373,223,290,764,615,303,496,657,1105,568,759,378
86,384,216,296,772,628,294,496,676,1183,585,759,367
87,373,223,290,764,628,303,496,657,1105,568,759,378
88,366,220,290,764,621,297,505,709,1227,539,751,386
89,373,223,290,764,621,303,505,657,1105,568,759,378
90,373,218,293,764,665,297,500,716,1227,573,820,352
91,373,223,290,764,665,303,505,657,1105,568,759,378
92,377,214,296,756,698,303,511,657,1161,562,774,378
93,373,223,290,764,665,303,505,657,1105,568,759,378
94,384,216,293,779,678,300,505,716,1127,556,789,371
95,373,223,290,764,678,303,505,657,1105,568,759,378
96,362,216,299,772,705,291,531,735,1172,551,782,386
97,373,223,290,764,705,303,505,657,1105,568,759,378
98,380,207,287,779,691,291,541,709,1161,562,812,367
99,373,207,287,764,691,303,505,657,1105,568,759,378
100,362,192,293,779,677,285,526,663,1116,579,759,374
101,373,192,293,764,677,303,505,657,1116,568,759,378
102,354,181,290,756,718,282,505,663,1105,579,827,356
103,373,181,290,764,718,303,505,657,1105,568,759,378
104,366,175,278,772,747,291,536,657,1183,551,797,363
105,373,181,290,764,747,303,505,657,1105,568,759,378
106,369,172,275,779,732,306,541,722,1238,551,812,378
107,373,181,290,764,732,303,505,657,1105,568,759,378
108,369,181,298,772,754,312,511,663,1205,545,797,386
109,373,181,290,764,732,303,505,657,1105,568,759,378
110,380,184,296,756,746,282,500,670,1183,556,850,382
111,373,181,290,764,746,303,505,657,1105,568,759,378
112,377,177,284,749,769,297,495,703,1172,551,759,378
113,373,181,290,764,769,303,495,657,1105,568,759,378
114,384,177,290,772,753,294,515,670,1161,585,835,356
115,373,181,290,764,753,303,495,657,1105,568,759,378
116,362,170,278,772,738,312,490,722,1094,573,805,371
117,373,170,278,764,738,303,495,657,1094,568,759,378
118,384,172,281,779,753,309,515,676,1160,551,812,386
119,373,170,278,764,738,303,495,657,1094,568,759,378
120,362,170,264,779,724,288,500,650,1193,562,751,386
121,373,170,264,764,724,303,500,657,1094,568,759,378
122,373,168,272,772,709,282,525,722,1204,579,789,367
123,373,170,264,764,709,303,500,657,1094,568,759,378
124,362,170,264,764,723,288,490,689,1160,551,850,382
125,373,170,264,764,723,303,500,657,1094,568,759,378
126,369,161,272,764,716,282,510,689,1160,551,797,356
127,373,161,272,764,716,303,500,657,1094,568,759,378
128,366,158,259,779,745,291,515,716,1182,568,820,356
129,373,161,272,764,745,303,500,657,1094,568,759,378
130,362,161,264,779,730,297,525,703,1204,579,850,359
131,373,161,272,764,730,303,500,657,1094,568,759,378
132,384,153,278,749,766,306,495,683,1127,551,782,356
133,373,161,272,764,730,303,495,657,1094,568,759,378
134,377,155,275,764,781,285,530,722,1215,556,812,359
135,373,161,272,764,781,303,495,657,1094,568,759,378
136,373,163,264,756,828,291,505,676,1204,568,789,359
137,373,161,272,764,781,303,495,657,1094,568,759,378
138,369,166,275,756,781,282,525,689,1149,585,835,371
139,373,161,272,764,781,303,495,657,1094,568,759,378
140,373,150,259,764,789,300,520,657,1083,539,774,378
141,373,150,259,764,789,300,520,657,1083,568,774,378
142,369,155,261,779,765,279,525,643,1062,579,813,390
143,373,155,261,764,765,279,520,657,1062,568,774,378
144,354,155,261,779,757,271,510,696,1104,579,805,352
145,373,155,261,764,757,279,520,657,1062,568,774,378
146,362,145,253,779,765,276,510,657,1136,568,790,390
147,373,155,261,764,765,279,520,657,1062,568,774,378
148,380,148,264,756,811,279,510,689,1178,545,790,378
149,373,155,261,764,765,279,510,657,1062,568,774,378
150,366,155,264,749,765,276,535,683,1104,556,859,374
151,373,155,261,764,765,279,510,657,1062,568,774,378
152,380,156,253,756,811,282,530,696,1104,585,829,382
153,373,155,261,764,765,279,510,657,1062,568,774,378
154,380,159,269,756,819,259,530,676,1168,579,782,359
155,373,155,261,764,765,279,510,657,1062,568,774,378
156,358,147,264,772,811,271,510,676,1157,545,813,386
157,373,155,261,764,765,279,510,657,1062,568,774,378
158,373,153,251,756,803,279,545,709,1189,573,798,371
159,373,155,261,764,803,279,510,657,1062,568,774,378
160,384,159,261,749,787,271,530,676,1093,562,821,367
161,373,159,261,764,787,279,510,657,1062,568,774,378
162,380,159,256,772,827,285,545,735,1189,545,859,352
163,373,159,261,764,787,279,510,657,1062,568,774,378
164,354,153,251,772,819,271,530,696,1093,585,782,371
165,373,159,261,764,819,279,510,657,1062,568,774,378
166,380,148,264,756,843,276,520,663,1062,545,805,382
167,373,159,261,764,843,279,520,657,1062,568,774,378
168,373,164,266,756,826,282,535,676,1062,573,813,352
169,373,159,261,764,826,279,520,657,1062,568,774,378
170,354,158,264,756,826,276,525,696,1115,545,798,371
171,373,159,261,764,826,279,525,657,1062,568,774,378
172,377,153,266,756,843,271,525,663,1125,551,767,374
173,373,159,261,764,826,279,525,657,1062,551,774,378
174,362,164,251,749,802,287,546,703,1072,523,790,374
175,373,164,251,764,802,279,546,657,1062,551,774,378
176,373,162,258,764,842,273,535,657,1051,556,813,386
177,373,164,251,764,802,279,546,657,1051,551,774,378
178,373,159,256,756,842,271,530,689,1114,534,782,374
179,373,164,251,764,802,279,530,657,1051,551,774,378
180,366,156,256,764,826,287,562,716,1061,567,767,352
181,373,164,251,764,826,279,530,657,1061,551,774,378
182,369,164,251,756,850,259,530,676,1104,534,767,359
183,373,164,251,764,850,279,530,657,1061,534,774,378
184,366,164,251,779,842,282,514,650,1104,529,813,363
185,373,164,251,764,842,279,514,657,1061,534,774,378
186,354,164,238,764,892,276,545,709,1178,529,852,374
187,373,164,251,764,842,279,514,657,1061,534,774,378
188,380,159,246,764,892,259,540,670,1168,545,867,356
189,373,164,251,764,892,279,514,657,1061,534,774,378
190,362,156,238,741,901,287,540,663,1083,524,790,378
191,373,156,238,764,901,279,514,657,1061,534,774,378
192,354,145,226,772,901,285,498,650,1125,545,774,371
193,373,145,226,764,901,279,498,657,1061,534,774,378
194,354,138,222,787,883,273,518,676,1072,545,836,378
195,373,138,222,764,883,279,498,657,1061,534,774,378
196,384,135,228,756,910,271,513,663,1136,529,774,371
197,373,138,222,764,883,279,498,657,1061,534,774,378
198,362,140,226,764,927,287,508,663,1104,545,767,367
199,373,138,222,764,883,279,498,657,1061,534,774,378
200,384,138,224,764,866,259,513,735,1189,550,852,374
201,373,138,222,764,866,279,498,657,1061,534,774,378
202,380,138,215,772,883,262,533,735,1189,550,805,356
203,373,138,222,764,883,279,498,657,1061,534,774,378
204,384,128,222,764,909,268,523,696,1072,540,782,363
205,373,138,222,764,909,279,498,657,1072,534,774,378
206,373,139,226,733,928,287,488,650,1147,545,790,371
207,373,138,222,764,909,279,498,657,1072,534,774,378
208,377,139,228,764,928,271,503,703,1094,550,767,374
209,373,138,222,764,928,279,498,657,1072,534,774,378
210,354,139,226,764,946,265,488,703,1083,534,829,371
211,373,138,222,764,946,279,498,657,1072,534,774,378
212,347,136,213,772,965,282,513,689,1104,513,790,382
213,373,138,222,764,965,279,498,657,1072,534,774,378
214,351,135,224,726,965,287,483,676,1072,529,821,352
215,351,135,224,726,965,279,483,657,1072,534,774,378
216,347,134,222,719,984,285,503,657,1051,534,782,363
217,351,135,224,726,965,285,483,657,1051,534,782,363
218,344,128,231,733,955,265,498,716,1103,513,829,367
219,351,135,224,726,955,285,483,657,1051,534,782,363
220,333,131,224,711,1003,285,498,716,1177,518,852,352
221,351,135,224,726,955,285,483,657,1051,534,782,363
222,340,134,217,740,1022,282,479,716,1156,524,782,349
223,351,135,224,726,955,285,483,657,1051,534,782,363
224,358,128,224,719,965,290,512,729,1072,545,837,356
225,351,135,224,726,965,285,483,657,1051,534,782,363
226,347,132,219,719,946,268,503,670,1135,507,813,374
227,351,132,219,726,946,285,503,657,1051,534,782,363
228,340,128,222,719,974,270,508,683,1072,507,782,341
229,340,132,219,719,974,285,508,657,1051,534,782,363
230,340,136,217,704,955,290,513,663,1072,507,837,367
231,340,136,217,719,955,285,513,657,1051,534,782,363
232,343,135,206,711,964,268,539,689,1093,529,837,370
233,340,136,217,719,964,285,513,657,1051,534,782,363
234,326,128,219,704,945,276,533,643,1030,534,829,341
235,326,128,219,704,945,276,513,657,1030,534,829,363
236,326,128,222,711,954,279,513,703,1040,529,887,359
237,326,128,219,704,954,276,513,657,1030,534,829,363
238,310,128,219,690,973,284,528,683,1040,534,821,356
239,326,128,219,704,954,276,513,657,1030,534,829,363
240,326,128,217,690,926,284,523,703,1071,513,812,359
241,326,128,217,704,926,276,523,657,1030,534,829,363
242,333,128,206,690,926,273,507,643,1009,545,887,341
243,333,128,206,690,926,273,523,657,1009,534,887,363
244,320,128,204,697,926,271,507,689,1009,524,931,341
245,333,128,204,690,926,273,507,657,1009,534,887,363
246,323,128,196,704,916,273,518,683,1070,529,896,349
247,333,128,204,690,916,273,507,657,1009,534,887,363
248,336,130,196,683,944,273,507,663,1019,545,878,370
249,333,128,204,690,916,273,507,657,1009,534,887,363
250,343,128,194,697,935,279,523,696,1009,540,887,341
251,333,128,204,690,935,273,507,657,1009,534,887,363
252,333,128,206,676,953,265,533,670,1080,513,887,356
253,333,128,204,690,935,273,507,657,1009,534,887,363
254,320,130,196,704,982,265,492,670,1009,545,931,341
255,333,128,204,690,935,273,507,657,1009,534,887,363
256,316,128,202,697,944,276,502,643,1019,518,896,345
257,316,128,204,697,935,276,502,643,1009,518,896,345
258,326,128,198,711,925,273,522,637,1029,534,959,355
259,316,128,204,697,925,276,502,643,1009,518,896,345
260,326,128,210,704,962,270,487,689,1009,503,887,338
261,316,128,204,697,925,276,487,643,1009,518,896,345
262,319,128,200,690,935,270,512,669,999,508,914,324
263,316,128,204,697,935,276,487,643,999,518,896,345
264,323,128,208,690,925,273,502,650,989,529,932,321
265,316,128,208,697,925,276,487,643,989,518,896,345
266,323,128,200,704,907,262,492,682,979,492,995,321
267,316,128,200,697,907,276,487,643,979,518,896,345
268,323,128,196,697,934,257,487,637,1018,513,932,324
269,316,128,200,697,934,276,487,643,979,518,896,345
270,313,131,198,711,915,282,478,695,999,513,905,355
271,316,128,200,697,915,276,478,643,979,518,896,345
272,319,128,206,704,915,270,506,676,1057,529,905,324
273,316,128,200,697,915,276,478,643,979,518,896,345
274,316,131,200,704,934,273,492,637,979,503,986,338
275,316,128,200,697,934,276,478,643,979,518,896,345
276,319,130,190,704,943,284,506,714,1038,497,1003,338
277,316,128,200,697,943,276,478,643,979,518,896,345
278,323,128,196,697,981,262,482,643,1048,518,1003,345
279,316,128,200,697,981,276,478,643,979,518,896,345
280,326,128,196,683,981,268,468,650,979,534,878,338
281,326,128,196,683,981,268,478,650,979,534,878,338
282,329,128,202,690,1040,276,501,702,1077,518,939,318
283,326,128,196,683,981,268,478,650,979,534,878,338
284,329,128,188,669,1049,254,478,663,1048,550,966,314
285,326,128,196,683,981,268,478,650,979,534,878,338
286,332,128,202,690,1040,262,492,715,1028,528,896,328
287,326,128,196,683,981,268,478,650,979,534,878,338
288,309,128,192,669,1000,257,501,695,1048,523,869,341
289,326,128,196,683,1000,268,478,650,979,534,878,338
290,309,128,188,697,1040,257,482,689,969,534,869,324
291,326,128,196,683,1040,268,478,650,969,534,878,338
292,316,128,196,690,1020,262,468,676,950,534,939,328
293,326,128,196,683,1020,268,478,650,950,534,878,338
294,316,128,192,676,1071,260,463,637,931,544,887,324
295,316,128,196,676,1020,260,478,637,931,544,887,324
296,310,128,188,690,1050,244,478,701,977,555,896,331
297,316,128,196,676,1050,260,478,637,931,544,887,324
298,316,128,198,683,1029,262,497,701,1015,561,940,302
299,316,128,196,676,1029,260,478,637,931,544,887,324
300,303,129,186,683,1029,265,501,650,1005,517,993,315
301,316,128,196,676,1029,260,478,637,931,544,887,324
302,326,128,186,669,1009,260,492,681,922,534,993,334
303,316,128,186,676,1009,260,478,637,922,544,887,324
304,300,128,181,669,1019,267,497,656,968,561,887,315
305,316,128,186,676,1019,260,478,637,922,544,887,324
306,307,128,177,690,998,249,487,650,995,517,896,308
307,316,128,177,676,998,260,487,637,922,544,887,324
308,307,128,177,683,1028,262,492,637,958,561,958,321
309,316,128,177,676,998,260,487,637,922,544,887,324
310,322,130,175,690,1018,257,516,701,931,550,913,318
311,316,128,177,676,1018,260,487,637,931,544,887,324
312,300,128,168,663,1039,247,477,630,1015,528,922,315
313,316,128,177,676,1039,260,477,637,931,544,887,324
314,326,128,173,676,1039,254,511,650,1042,534,887,321
315,316,128,177,676,1039,260,477,637,931,544,887,324
316,303,128,175,669,1028,262,496,675,1005,555,922,334
317,316,128,177,676,1028,260,477,637,931,544,887,324
318,303,128,171,676,1039,267,492,713,968,523,967,318
319,316,128,177,676,1039,260,477,637,931,544,887,324
320,307,128,175,690,1028,267,492,650,1015,517,913,334
321,316,128,177,676,1028,260,492,637,931,544,887,324
322,322,128,168,669,1090,244,492,643,987,555,905,308
323,316,128,177,676,1028,260,492,637,931,544,887,324
324,316,128,171,676,1018,244,526,701,1033,523,984,321
325,316,128,177,676,1018,260,492,637,931,544,887,324
326,319,129,175,663,1018,252,492,694,940,544,940,328
327,316,128,177,676,1018,260,492,637,931,544,887,324
328,319,128,180,676,1079,252,497,662,940,517,887,334
329,316,128,177,676,1018,260,497,637,931,544,887,324
330,322,128,171,669,1038,252,526,675,1024,561,993,318
331,316,128,177,676,1038,260,497,637,931,544,887,324
332,310,128,177,683,1059,260,526,688,921,517,913,334
333,316,128,177,676,1059,260,497,637,921,544,887,324
334,307,129,173,676,1101,247,511,643,921,517,993,318
335,316,128,177,676,1101,260,497,637,921,544,887,324
336,319,128,180,663,1101,262,516,669,903,517,949,308
337,316,128,177,676,1101,260,497,637,903,544,887,324
338,316,128,170,663,1123,241,511,681,957,561,905,328
339,316,128,177,676,1123,260,497,637,903,544,887,324
340,307,131,168,676,1157,267,502,662,912,555,931,328
341,316,128,177,676,1123,260,497,637,903,544,887,324
342,300,128,175,663,1168,249,502,624,894,550,905,315
343,316,128,177,676,1123,249,497,637,894,544,887,324
344,310,129,173,676,1180,232,502,630,930,528,913,324
345,316,128,177,676,1123,249,502,637,894,544,887,324
346,316,131,173,683,1168,257,527,637,957,534,887,334
347,316,128,177,676,1123,249,502,637,894,544,887,324
348,316,128,173,690,1168,254,527,681,948,539,949,324
349,316,128,177,676,1123,249,502,637,894,544,887,324
350,322,128,180,690,1101,247,522,643,903,539,922,302
351,316,128,180,676,1101,249,502,637,903,544,887,324
352,300,128,180,663,1112,254,512,662,912,550,949,331
353,316,128,180,676,1112,249,502,637,903,544,887,324
354,322,128,182,683,1134,242,512,662,966,561,913,302
355,316,128,180,676,1112,249,502,637,903,544,887,324
356,310,128,173,676,1101,237,491,643,957,550,922,328
357,316,128,173,676,1101,249,502,637,903,544,887,324
358,307,128,177,690,1090,254,527,656,894,528,931,328
359,316,128,173,676,1090,249,502,637,894,544,887,324
360,307,128,173,683,1123,252,512,650,939,544,922,334
361,316,128,173,676,1090,249,502,637,894,544,887,324
362,316,128,168,676,1112,232,522,713,930,528,913,305
363,316,128,173,676,1112,249,502,637,894,544,887,324
