Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5136579,2796,5133783,8068785,2796,8065989,185452,2796,182656,2569687,2796,2566891,25235854,2796,25233058,6797098,2796,6794302,21422547,2796,21419751,16268786,2796,16265990,21697096,2796,21694300,4780820,2796,4778024,22368654,2796,22365858,10942170,2796,10939374
2,4761594,2935,4758658,7419843,2935,7416907,142395,2935,139459,2382265,2935,2379329,23500924,2935,23497989,6182087,2935,6179151,19897334,2935,19894399,14804609,2935,14801673,20290631,2935,20287695,4221693,2935,4218757,20633346,2935,20630411,9857727,2935,9854791
3,4761594,2935,4758658,7419843,2935,7416907,142395,2935,139459,2382265,2935,2379329,23500924,2935,23497989,6182087,2935,6179151,19897334,2935,19894399,14804609,2935,14801673,20290631,2935,20287695,4221693,2935,4218757,20633346,2935,20630411,9857727,2935,9854791
4,4501734,3056,4498677,6951641,3056,6948584,103341,3056,100284,2252395,3056,2249338,22366540,3056,22363483,5744784,3056,5741727,18903335,3056,18900278,13812803,3056,13809746,19414062,3056,19411005,3821086,3056,3818029,19494752,3056,19491695,9091985,3056,9088929
5,4501734,3056,4498677,6951641,3056,6948584,103341,3056,100284,2252395,3056,2249338,22366540,3056,22363483,5744784,3056,5741727,18903335,3056,18900278,13812803,3056,13809746,19414062,3056,19411005,3821086,3056,3818029,19494752,3056,19491695,9091985,3056,9088929
6,4118067,3181,4114886,6322449,3181,6319268,76650,3181,73469,2060624,3181,2057443,20665115,3181,20661933,5190669,3181,5187487,17386083,3181,17382901,12482885,3181,12479703,18010003,3181,18006822,3354160,3181,3350978,17848255,3181,17845074,8145406,3181,8142224
7,4118067,3181,4114886,6322449,3181,6319268,76650,3181,73469,2060624,3181,2057443,20665115,3181,20661933,5190669,3181,5187487,17386083,3181,17382901,12482885,3181,12479703,18010003,3181,18006822,3354160,3181,3350978,17848255,3181,17845074,8145406,3181,8142224
8,3855995,3287,3852707,5895926,3287,5892639,60076,3287,56788,1929641,3287,1926353,19545243,3287,19541956,4773038,3287,4769750,16384658,3287,16381371,11546162,3287,11542874,17074227,3287,17070940,3012697,3287,3009410,16702378,3287,16699091,7429227,3287,7425940
9,3855995,3287,3852707,5895926,3287,5892639,60076,3287,56788,1929641,3287,1926353,19545243,3287,19541956,4773038,3287,4769750,16384658,3287,16381371,11546162,3287,11542874,17074227,3287,17070940,3012697,3287,3009410,16702378,3287,16699091,7429227,3287,7425940
10,3642588,3387,3639200,5536478,3387,5533091,40532,3387,37145,1822988,3387,1819600,18262612,3387,18259224,4199067,3387,4195679,15347438,3387,15344050,10530480,3387,10527092,15885773,3387,15882385,2733834,3387,2730446,15322035,3387,15318648,6687008,3387,6683620
11,3642588,3387,3639200,5536478,3387,5533091,40532,3387,37145,1822988,3387,1819600,18262612,3387,18259224,4199067,3387,4195679,15347438,3387,15344050,10530480,3387,10527092,15885773,3387,15882385,2733834,3387,2730446,15322035,3387,15318648,6687008,3387,6683620
12,3389142,3549,3385593,5124253,3549,5120704,24706,3549,21156,1696346,3549,1692796,16718611,3549,16715062,3523940,3549,3520391,14043319,3549,14039770,9100232,3549,9096683,14428906,3549,14425357,2242133,3549,2238584,13532953,3549,13529404,5592108,3549,5588559
13,3389142,3549,3385593,5124253,3549,5120704,24706,3549,21156,1696346,3549,1692796,16718611,3549,16715062,3523940,3549,3520391,14043319,3549,14039770,9100232,3549,9096683,14428906,3549,14425357,2242133,3549,2238584,13532953,3549,13529404,5592108,3549,5588559
14,3038453,3684,3034768,4574078,3684,4570393,12805,3684,9120,1521069,3684,1517384,15331368,3684,15327683,3109405,3684,3105720,12791220,3684,12787535,8133832,3684,8130147,13298398,3684,13294713,1928648,3684,1924963,12274442,3684,12270757,4905690,3684,4902005
15,3038453,3684,3034768,4574078,3684,4570393,12805,3684,9120,1521069,3684,1517384,15331368,3684,15327683,3109405,3684,3105720,12791220,3684,12787535,8133832,3684,8130147,13298398,3684,13294713,1928648,3684,1924963,12274442,3684,12270757,4905690,3684,4902005
16,2866293,3783,2862510,4304154,3783,4300371,7085,3783,3302,1435038,3783,1431255,14616574,3783,14612791,2958538,3783,2954755,12143607,3783,12139824,7639277,3783,7635494,12726873,3783,12723090,1741242,3783,1737459,11661936,3783,11658153,4561049,3783,4557266
17,2866293,3783,2862510,4304154,3783,4300371,7085,3783,3302,1435038,3783,1431255,14616574,3783,14612791,2958538,3783,2954755,12143607,3783,12139824,7639277,3783,7635494,12726873,3783,12723090,1741242,3783,1737459,11661936,3783,11658153,4561049,3783,4557266
18,2659174,3938,2655236,3986796,3938,3982858,3939,3938,1,1331556,3938,1327618,13554946,3938,13551008,2571524,3938,2567586,11250637,3938,11246699,6731052,3938,6727114,11755566,3938,11751628,1387408,3938,1383470,10527101,3938,10523163,3790865,3938,3786927
19,2659174,3938,2655236,3986796,3938,3982858,3939,3938,1,1331556,3938,1327618,13554946,3938,13551008,2571524,3938,2567586,11250637,3938,11246699,6731052,3938,6727114,11755566,3938,11751628,1387408,3938,1383470,10527101,3938,10523163,3790865,3938,3786927
20,2437491,4076,2433415,3654199,4076,3650123,4076,4076,0,1220784,4076,1216707,12163392,4076,12159316,2105782,4076,2101705,10138133,4076,10134056,5703370,4076,5699294,10430545,4076,10426469,1060266,4076,1056190,9117811,4076,9113734,2989499,4076,2985422
21,2439799,4073,2435726,3657663,4073,3653590,4073,4073,0,1221936,4073,1217863,12168817,4073,12164743,2107821,4073,2103748,10143674,4073,10139601,5706626,4073,5702553,10434339,4073,10430266,1061122,4073,1057049,9122357,4073,9118284,2992145,4073,2988072
22,2188935,4204,2184730,3281300,4204,3277096,4204,4204,0,1096570,4204,1092365,11114311,4204,11110106,1793197,4204,1788993,9231551,4204,9227346,4992949,4204,4988744,9525911,4204,9521706,825162,4204,820957,8153926,4204,8149722,2428302,4204,2424097
23,2188935,4204,2184730,3281300,4204,3277096,4204,4204,0,1096570,4204,1092365,11114311,4204,11110106,1793197,4204,1788993,9231551,4204,9227346,4992949,4204,4988744,9525911,4204,9521706,825162,4204,820957,8153926,4204,8149722,2428302,4204,2424097
24,1865933,4348,1861584,2796725,4348,2792376,4348,4348,0,935141,4348,930792,10065983,4348,10061634,1467626,4348,1463277,8263425,4348,8259076,4362333,4348,4357984,8692158,4348,8687809,653464,4348,649116,7258884,4348,7254535,1953541,4348,1949192
25,1863916,4352,1859563,2793698,4352,2789345,4352,4352,0,934134,4352,929781,10061105,4352,10056752,1465926,4352,1461574,8258490,4352,8254138,4359574,4352,4355222,8688732,4352,8684380,652795,4352,648443,7254940,4352,7250588,1951399,4352,1947047
26,1551410,4500,1546910,2324865,4500,2320365,4500,4500,0,777955,4500,773455,9284129,4500,9279629,1317225,4500,1312725,7650393,4500,7645893,4238748,4500,4234248,8174794,4500,8170294,615643,4500,611143,6905729,4500,6901229,1668578,4500,1664078
27,1551410,4500,1546910,2324865,4500,2320365,4500,4500,0,777955,4500,773455,9284129,4500,9279629,1317225,4500,1312725,7650393,4500,7645893,4238748,4500,4234248,8174794,4500,8170294,615643,4500,611143,6905729,4500,6901229,1668578,4500,1664078
28,1323587,4685,1318901,1983037,4685,1978352,4685,4685,0,664136,4685,659450,7641146,4685,7636461,882976,4685,878291,6520113,4685,6515427,3439561,4685,3434875,6615009,4685,6610323,422811,4685,418126,5547772,4685,5543087,973376,4685,968690
29,1316804,4699,1312105,1972857,4699,1968158,4699,4699,0,660752,4699,656052,7624322,4699,7619623,877718,4699,873019,6504618,4699,6499919,3433097,4699,3428397,6603222,4699,6598523,421829,4699,417130,5536356,4699,5531657,967345,4699,962646
30,1161688,4870,1156817,1740096,4870,1735226,4870,4870,0,583279,4870,578408,6535187,4870,6530316,532893,4870,528023,5823981,4870,5819110,3021590,4870,3016719,5554377,4870,5549507,376857,4870,371986,4677383,4870,4672512,538702,4870,533831
31,1160098,4873,1155225,1737711,4873,1732837,4873,4873,0,582486,4873,577612,6531282,4873,6526408,531874,4873,527000,5820479,4873,5815605,3020491,4873,3015617,5551723,4873,5546849,376783,4873,371909,4675102,4873,4670228,537587,4873,532713
32,858190,5047,853142,1284761,5047,1279714,5047,5047,0,431618,5047,426571,5570279,5047,5565232,375326,5047,370279,5136691,5047,5131643,2937186,5047,2932138,4840563,5047,4835515,409100,5047,404052,4251648,5047,4246601,325077,5047,320029
33,874220,4990,869229,1308834,4990,1303843,4990,4990,0,439605,4990,434614,5756024,4990,5751033,400384,4990,395393,5134362,4990,5129371,2824351,4990,2819360,5018592,4990,5013601,362496,4990,357505,4261916,4990,4256925,376601,4990,371610
34,770074,5139,764935,1336747,5139,1331607,97241,5139,92102,387606,5139,382467,5086572,5139,5081433,387400,5139,382261,4609876,5139,4604736,2650002,5139,2644862,4111348,5139,4106209,407361,5139,402221,3670671,5139,3665532,167604,5139,162465
35,783018,5102,777915,1337138,5102,1332036,87683,5102,82581,394060,5102,388957,5155051,5102,5149949,378958,5102,373855,4609628,5102,4604526,2579131,5102,2574028,4198957,5102,4193854,377113,5102,372010,3665422,5102,3660319,186153,5102,181050
