Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,233,233,233,233,233,233,233,233,233,233,233,233
1,233,233,233,233,233,233,233,233,233,233,233,233
2,244,244,230,258,230,253,235,230,246,251,260,239
3,244,244,230,258,230,253,235,230,246,251,260,239
4,264,271,237,268,242,279,242,253,259,271,279,239
5,264,271,237,268,242,279,242,253,259,271,279,239
6,264,268,254,268,266,301,266,281,272,296,282,247
7,264,268,254,268,266,301,266,281,272,296,282,247
8,285,279,272,295,285,334,277,298,299,293,287,247
9,285,279,272,295,285,334,277,298,299,293,287,247
10,319,282,301,313,293,365,291,295,299,313,287,242
11,319,282,301,313,293,365,291,295,299,313,287,242
12,341,313,298,323,305,401,299,298,317,329,296,239
13,341,313,298,323,305,401,299,298,317,329,296,239
14,362,319,304,348,314,413,323,310,314,342,299,249
15,362,319,304,348,314,413,323,310,314,342,299,249
16,369,329,314,387,336,417,343,310,336,359,308,244
17,369,329,304,387,336,417,343,310,336,359,308,244
18,380,358,292,406,333,417,360,338,376,374,332,239
19,380,358,304,406,333,417,360,338,376,374,332,239
20,388,394,292,418,339,434,396,358,395,385,362,256
21,388,394,304,418,339,434,396,358,395,385,362,256
22,388,430,295,469,370,486,420,398,391,400,370,274
23,388,430,304,469,370,486,420,398,391,400,370,274
24,396,447,301,515,400,491,445,422,430,432,370,293
25,396,447,304,515,400,491,445,422,430,432,370,293
26,392,501,314,536,416,516,490,426,478,450,410,305
27,396,447,304,536,416,516,490,426,478,450,410,305
28,443,452,295,558,441,557,499,477,516,504,447,308
29,396,447,304,558,441,557,499,477,516,504,447,308
30,419,478,295,563,489,585,519,529,557,549,465,305
31,396,447,304,563,441,557,519,529,557,549,465,305
32,396,483,289,631,493,568,561,545,607,599,465,295
33,396,447,304,563,441,557,561,529,607,549,465,295
34,419,452,301,558,485,585,628,551,662,566,475,293
35,396,447,304,563,441,557,628,529,662,549,475,293
36,443,461,298,558,445,557,654,540,675,560,498,278
37,396,447,304,563,441,557,654,529,675,549,498,293
38,392,501,314,620,463,557,725,593,743,544,508,287
39,396,447,304,563,441,557,725,529,743,549,498,293
40,404,465,304,597,485,557,805,593,832,527,543,293
41,396,447,304,563,441,557,805,529,743,549,498,293
42,412,474,307,603,489,551,805,535,750,538,518,287
43,396,447,304,563,441,557,805,529,743,549,498,293
44,388,461,310,580,449,540,829,535,773,538,508,287
45,396,447,304,563,441,557,805,529,743,549,498,293
46,396,443,301,597,463,574,813,545,817,549,553,284
47,396,447,304,563,441,557,813,529,743,549,498,293
48,419,469,301,569,458,535,854,545,773,527,558,301
49,396,447,304,563,441,557,813,529,773,549,498,293
50,400,478,292,586,449,574,870,556,765,538,493,287
51,396,447,304,563,441,557,813,529,773,549,498,293
52,404,474,298,597,493,562,887,551,850,533,518,293
53,396,447,304,563,441,557,813,529,773,549,498,293
54,416,474,301,580,480,557,911,561,842,533,553,301
55,396,447,304,563,441,557,813,529,773,549,498,293
56,396,461,289,580,449,535,911,588,780,555,508,301
57,396,447,304,563,449,557,813,529,780,549,498,293
58,400,443,298,558,476,574,830,593,796,538,498,301
59,396,447,304,563,449,557,830,529,780,549,498,293
60,419,474,298,558,445,535,904,561,843,533,513,284
61,396,447,304,563,449,557,830,529,843,549,498,293
62,412,452,310,586,476,562,821,582,893,560,513,275
63,396,447,304,563,449,557,821,529,843,549,498,293
64,408,443,295,586,499,540,920,577,944,566,528,295
65,396,447,304,563,449,557,821,529,843,549,498,293
66,408,465,301,563,503,557,920,577,843,555,533,293
67,396,447,304,563,449,557,821,529,843,549,498,293
68,412,461,298,603,463,529,920,529,919,527,513,272
69,396,447,304,563,449,557,821,529,919,549,498,293
70,408,474,292,586,449,551,862,582,992,544,553,293
71,396,447,304,563,449,557,821,529,992,549,498,293
72,419,447,301,558,445,562,904,561,1072,533,523,272
73,396,447,304,563,449,557,821,529,992,549,498,293
74,408,452,314,586,445,557,904,567,1092,555,533,284
75,396,447,304,563,449,557,821,529,992,549,498,293
76,408,461,314,574,499,529,838,588,1022,560,553,281
77,396,447,304,563,449,557,821,529,992,549,498,293
78,416,478,304,586,476,562,854,540,1082,522,498,287
79,396,447,304,563,449,557,854,529,992,549,498,293
80,388,447,301,591,472,551,871,556,1022,522,533,272
81,396,447,304,563,449,557,871,529,992,549,498,293
82,388,474,301,552,490,562,976,572,1052,527,533,301
83,396,447,304,563,449,557,871,529,992,549,498,293
84,404,474,298,597,458,562,897,524,1042,566,528,281
85,396,447,304,563,449,557,871,529,992,549,498,293
86,412,461,304,552,499,540,915,535,1012,538,528,278
87,396,447,304,563,449,557,871,529,992,549,498,293
88,423,447,310,558,476,535,924,556,1101,533,533,290
89,396,447,304,563,449,557,871,529,992,549,498,293
90,392,469,289,603,472,546,897,540,1042,544,523,281
91,396,447,304,563,449,557,871,529,992,549,498,293
92,416,438,307,563,476,540,897,561,1052,566,493,272
93,396,447,304,563,449,557,871,529,992,549,498,293
94,396,456,292,597,503,562,967,551,1072,522,533,281
95,396,447,304,563,449,557,871,529,992,549,498,293
96,419,469,314,586,454,535,941,582,1101,549,538,287
97,396,447,304,563,449,557,871,529,992,549,498,293
98,388,438,289,591,503,551,863,556,1092,527,558,293
99,396,447,304,563,449,557,863,529,992,549,498,293
100,396,452,310,563,485,551,966,524,1062,560,538,278
101,396,447,304,563,449,557,863,529,992,549,498,293
102,419,443,301,597,472,540,958,545,1052,538,508,295
103,396,447,304,563,449,557,863,529,992,549,498,293
104,400,478,304,558,445,540,906,540,992,555,503,301
105,396,447,304,563,449,557,863,529,992,549,498,293
106,400,443,307,586,449,568,906,582,1092,538,528,301
107,396,447,304,563,449,557,863,529,992,549,498,293
108,388,474,298,580,445,540,949,540,1032,566,498,281
109,396,447,304,563,449,557,863,529,1032,549,498,293
110,404,469,289,580,445,546,897,572,1125,549,523,275
111,396,447,304,563,449,557,863,529,1032,549,498,293
112,419,478,295,574,454,529,906,567,1156,533,553,281
113,396,447,304,563,449,557,863,529,1032,549,498,293
114,396,443,314,580,454,574,966,535,1053,522,533,284
115,396,447,304,563,449,557,863,529,1032,549,498,293
116,416,478,289,597,490,574,940,529,1084,549,513,290
117,396,447,304,563,449,557,863,529,1032,549,498,293
118,404,456,310,591,454,551,871,556,1073,522,498,281
119,396,447,304,563,449,557,871,529,1032,549,498,293
120,419,456,289,558,481,546,932,524,1042,527,523,290
121,396,447,304,563,449,557,871,529,1032,549,498,293
122,423,456,298,591,503,557,897,588,1104,538,553,290
123,396,447,304,563,449,557,871,529,1032,549,498,293
124,419,461,292,591,467,568,958,556,1053,566,553,290
125,396,447,304,563,449,557,871,529,1032,549,498,293
126,412,478,298,580,490,557,871,535,1135,527,558,272
127,396,447,304,563,449,557,871,529,1032,549,498,293
128,392,443,301,558,490,529,889,529,1042,527,543,298
129,396,447,304,563,449,557,889,529,1032,549,498,293
130,412,443,304,591,454,557,986,593,1094,533,558,278
131,396,447,304,563,449,557,889,529,1032,549,498,293
132,423,452,292,586,467,557,924,529,1115,533,503,293
133,396,447,304,563,449,557,889,529,1032,549,498,293
134,396,443,298,580,485,535,951,535,1104,533,538,293
135,396,447,304,563,449,557,889,529,1032,549,498,293
136,423,461,295,580,449,568,906,572,1022,566,503,293
137,396,447,304,563,449,557,889,529,1032,549,498,293
138,412,478,314,552,472,535,960,535,1022,560,548,301
139,396,447,304,563,449,557,889,529,1022,549,498,293
140,404,461,310,552,481,574,960,529,1103,544,553,287
141,396,447,304,563,449,557,889,529,1022,549,498,293
142,388,438,295,586,445,546,942,556,1052,549,533,281
143,396,447,304,563,445,557,889,529,1052,549,498,293
144,404,452,292,574,463,568,889,588,1179,566,548,290
145,396,447,304,563,445,557,889,529,1052,549,498,293
146,400,443,307,603,480,557,889,551,1115,522,553,275
147,396,447,304,563,445,557,889,529,1052,549,498,293
148,412,465,295,569,485,540,898,556,1052,555,523,295
149,396,447,304,563,445,557,889,529,1052,549,498,293
150,416,452,292,580,454,557,942,588,1042,544,533,281
151,396,447,304,563,445,557,889,529,1042,549,498,293
152,396,443,304,580,467,529,951,529,1146,549,503,287
153,396,447,304,563,445,557,889,529,1042,549,498,293
154,404,456,295,563,454,562,906,577,1167,549,523,295
155,396,447,304,563,445,557,889,529,1042,549,498,293
156,412,478,301,597,458,568,933,561,1052,538,548,272
157,396,447,304,563,445,557,889,529,1042,549,498,293
158,408,474,301,569,498,557,915,567,1115,527,523,295
159,396,447,304,563,445,557,889,529,1042,549,498,293
160,419,452,307,597,454,535,986,588,1052,555,538,293
161,396,447,304,563,445,557,889,529,1052,549,498,293
162,392,438,307,552,485,546,898,540,1115,560,508,272
163,396,447,304,563,445,557,889,529,1052,549,498,293
164,388,469,292,591,454,568,942,588,1052,566,518,295
165,396,447,304,563,445,557,889,529,1052,549,498,293
166,396,465,307,574,472,529,906,524,1157,566,558,298
167,396,447,304,563,445,557,889,529,1052,549,498,293
168,419,452,295,552,498,540,978,588,1157,560,533,298
169,396,447,304,563,445,557,889,529,1052,549,498,293
170,412,443,314,574,498,574,986,556,1168,566,558,301
171,396,447,304,563,445,557,889,529,1052,549,498,293
172,408,474,314,558,463,557,915,545,1115,544,533,301
173,396,447,304,563,445,557,889,529,1052,549,498,293
174,423,465,304,586,467,535,986,535,1126,538,543,275
175,396,447,304,563,445,557,889,529,1052,549,498,293
176,416,474,304,574,440,574,969,572,1126,549,493,284
177,396,447,304,563,445,557,889,529,1052,549,498,293
178,388,474,304,574,498,568,880,572,1094,566,513,293
179,396,447,304,563,445,557,889,529,1052,549,498,293
180,419,438,298,563,463,557,915,561,1126,527,538,281
181,396,447,304,563,445,557,889,529,1052,549,498,293
182,404,474,292,569,445,568,978,572,1105,560,518,301
183,396,447,304,563,445,557,889,529,1052,549,498,293
184,412,469,298,569,472,546,898,540,1126,555,513,290
185,396,447,304,563,445,557,889,529,1052,549,498,293
186,396,443,304,597,445,562,951,551,1115,527,543,284
187,396,447,304,563,445,557,889,529,1052,549,498,293
188,419,447,298,569,472,546,995,572,1115,544,523,275
189,396,447,304,563,445,557,889,529,1052,549,498,293
190,423,443,295,597,485,551,924,535,1115,566,498,272
191,396,447,304,563,445,557,889,529,1052,549,498,293
192,400,465,292,569,440,529,969,593,1115,560,553,281
193,396,447,304,563,440,557,889,529,1115,549,498,293
194,396,452,298,569,440,557,978,561,1171,538,528,284
195,396,447,304,563,440,557,889,529,1115,549,498,293
196,400,438,298,603,480,529,898,593,1127,549,523,295
197,396,447,304,563,440,557,889,529,1115,549,498,293
198,412,438,301,569,454,574,978,545,1216,555,553,284
199,396,447,304,563,440,557,889,529,1115,549,498,293
200,412,438,304,569,449,535,942,582,1127,527,508,293
201,396,447,304,563,449,557,889,529,1127,549,498,293
202,408,443,307,597,445,562,924,545,1115,544,548,275
203,396,447,304,563,449,557,889,529,1115,549,498,293
204,404,452,310,597,490,557,978,577,1138,566,543,293
205,396,447,304,563,449,557,889,529,1115,549,498,293
206,412,465,289,597,472,540,906,561,1249,533,518,284
207,396,447,304,563,449,557,889,529,1115,549,498,293
208,412,443,295,591,503,529,986,577,1115,566,498,301
209,396,447,304,563,449,557,889,529,1115,549,498,293
210,408,478,310,591,463,546,924,577,1193,544,518,275
211,396,447,304,563,449,557,889,529,1115,549,498,293
212,416,447,289,558,467,540,898,535,1204,555,543,287
213,396,447,304,563,449,557,889,529,1115,549,498,293
214,419,469,314,574,499,546,942,540,1160,560,543,272
215,396,447,304,563,449,557,889,529,1115,549,498,293
216,388,461,310,569,449,546,942,582,1160,533,523,301
217,396,447,304,563,449,557,889,529,1115,549,498,293
218,404,461,304,603,449,546,906,529,1182,560,553,290
219,396,447,304,563,449,557,889,529,1115,549,498,293
220,423,461,298,597,485,551,960,577,1115,533,523,281
221,396,447,304,563,449,557,889,529,1115,549,498,293
222,419,461,314,569,481,529,942,556,1227,555,523,272
223,396,447,304,563,449,557,889,529,1115,549,498,293
224,400,474,289,591,490,540,898,572,1138,522,508,275
225,396,447,304,563,449,557,898,529,1115,549,498,293
226,423,456,304,597,503,551,907,545,1216,533,528,301
227,396,447,304,563,449,557,898,529,1115,549,498,293
228,419,438,289,591,454,574,996,524,1138,522,548,293
229,396,447,304,563,449,557,898,529,1115,549,498,293
230,396,474,298,603,449,535,933,535,1193,522,538,287
231,396,447,304,563,449,557,898,529,1115,549,498,293
232,400,443,301,563,445,529,951,524,1249,527,533,295
233,396,447,304,563,445,557,898,529,1115,549,498,293
234,416,452,314,580,485,574,898,593,1171,560,498,301
235,396,447,304,563,445,557,898,529,1115,549,498,293
236,388,438,307,603,467,535,978,588,1126,566,528,295
237,396,447,304,563,445,557,898,529,1126,549,498,293
238,388,438,292,597,445,557,898,561,1149,555,553,295
239,396,447,304,563,445,557,898,529,1149,549,498,293
240,416,447,298,591,471,568,933,582,1137,544,543,284
241,396,447,304,563,445,557,898,529,1149,549,498,293
242,388,478,292,569,440,551,969,535,1275,533,548,301
243,396,447,304,563,445,557,898,529,1149,549,498,293
244,412,465,289,586,476,529,960,556,1172,522,533,301
245,396,447,304,563,445,557,898,529,1149,549,498,293
246,404,447,298,552,471,551,933,524,1252,555,493,272
247,396,447,304,563,445,557,898,529,1149,549,498,293
248,412,465,301,597,463,551,951,529,1280,555,543,293
249,396,447,304,563,445,557,898,529,1149,549,498,293
250,423,452,304,569,480,557,907,588,1280,527,498,287
251,396,447,304,563,445,557,907,529,1149,549,498,293
252,412,465,292,591,449,529,988,561,1183,527,533,272
253,396,447,304,563,445,557,907,529,1183,549,498,293
254,419,452,292,552,454,562,952,556,1183,522,493,275
255,396,447,304,563,445,557,907,529,1183,549,498,293
256,388,469,310,597,494,529,934,556,1254,555,518,301
257,396,447,304,563,445,557,907,529,1183,549,498,293
258,412,478,292,569,463,557,952,524,1254,549,548,287
259,396,447,304,563,445,557,907,529,1183,549,498,293
260,408,452,304,569,467,551,988,545,1254,527,528,287
261,396,447,304,563,445,557,907,529,1183,549,498,293
262,419,469,304,569,445,562,961,540,1172,560,498,295
263,396,447,304,563,445,557,907,529,1183,549,498,293
264,404,461,301,586,498,551,997,551,1280,538,543,298
265,396,447,304,563,445,557,907,529,1183,549,498,293
266,412,452,292,552,449,546,988,577,1280,538,543,298
267,396,447,304,563,445,557,907,529,1183,549,498,293
268,412,456,301,558,467,551,925,535,1219,555,523,281
269,396,447,304,563,445,557,907,529,1183,549,498,293
270,404,474,295,569,454,540,979,545,1243,538,498,301
271,396,447,304,563,445,557,907,529,1183,549,498,293
272,408,461,289,586,480,551,943,524,1280,566,518,293
273,396,447,304,563,445,557,907,529,1183,549,498,293
274,396,456,307,563,471,568,925,524,1280,522,533,301
275,396,447,304,563,445,557,925,529,1183,549,498,293
276,400,461,301,552,480,551,1008,551,1172,533,503,278
277,396,447,304,563,445,557,925,529,1183,549,498,293
278,423,452,307,586,498,551,1036,540,1280,560,493,295
279,396,447,304,563,445,557,925,529,1183,549,498,293
280,388,465,289,569,458,529,971,556,1278,566,498,278
281,396,447,304,563,445,557,925,529,1183,549,498,293
282,416,474,289,569,467,551,1008,529,1172,555,518,287
283,396,447,304,563,445,557,925,529,1183,549,498,293
284,404,461,310,580,471,562,1008,561,1280,555,523,287
285,396,447,304,563,445,557,925,529,1183,549,498,293
286,423,452,314,591,467,557,1017,545,1231,522,538,295
287,396,447,304,563,445,557,925,529,1183,549,498,293
288,404,443,289,574,480,557,1036,588,1183,555,518,293
289,396,447,304,563,445,557,925,529,1183,549,498,293
290,392,478,289,603,440,529,1008,588,1280,522,533,275
291,396,447,304,563,445,557,925,529,1183,549,498,293
292,400,443,301,569,463,551,1008,561,1280,560,528,290
293,396,447,304,563,445,557,925,529,1183,549,498,293
294,423,447,295,552,454,557,971,561,1280,566,558,275
295,396,447,304,563,445,557,925,529,1183,549,498,293
296,404,456,314,574,471,568,1008,556,1183,566,508,272
297,396,447,304,563,445,557,925,529,1183,549,498,293
298,388,447,314,603,471,535,925,588,1183,533,518,284
299,396,447,304,563,445,557,925,529,1183,549,498,293
300,412,474,301,603,449,574,952,540,1183,560,538,281
301,396,447,304,563,445,557,925,529,1183,549,498,293
302,423,469,310,586,489,562,915,545,1254,544,533,293
303,396,447,304,563,445,557,925,529,1183,549,498,293
304,404,456,295,574,471,568,943,540,1195,566,508,293
305,396,447,304,563,445,557,925,529,1183,549,498,293
306,392,443,304,552,476,551,1036,524,1231,555,538,284
307,396,447,304,563,445,557,925,529,1183,549,498,293
308,392,443,292,586,471,529,1036,545,1219,549,548,272
309,396,447,304,563,445,557,925,529,1183,549,498,293
310,419,469,298,563,458,562,1026,529,1183,538,528,281
311,396,447,304,563,445,557,925,529,1183,549,498,293
312,396,452,292,586,454,568,980,593,1278,560,538,298
313,396,447,304,563,445,557,925,529,1183,549,498,293
314,419,447,314,603,463,568,980,535,1280,522,508,272
315,396,447,304,563,445,557,925,529,1183,549,498,293
316,392,447,310,597,480,529,989,535,1280,522,543,275
317,396,447,304,563,445,557,925,529,1183,549,498,293
318,416,474,295,558,480,535,1026,524,1278,555,518,290
319,396,447,304,563,445,557,925,529,1183,549,498,293
320,419,465,307,558,471,557,980,535,1231,538,493,272
321,396,447,304,563,445,557,925,529,1183,549,498,293
322,392,438,292,597,440,529,971,567,1280,544,513,287
323,396,447,304,563,440,557,925,529,1183,549,498,293
324,408,447,304,597,471,562,971,572,1243,533,493,284
325,396,447,304,563,440,557,925,529,1183,549,498,293
326,423,443,304,586,480,529,943,535,1207,538,508,275
327,396,447,304,563,440,557,925,529,1183,549,498,293
328,416,465,307,580,489,546,915,545,1183,566,513,290
329,396,447,304,563,440,557,925,529,1183,549,498,293
330,419,465,307,558,453,535,962,529,1219,527,508,301
331,396,447,304,563,440,557,925,529,1183,549,498,293
332,392,474,304,563,467,546,989,572,1266,533,548,301
333,396,447,304,563,440,557,925,529,1183,549,498,293
334,388,447,307,580,445,551,925,545,1280,555,493,284
335,396,447,304,563,440,557,925,529,1183,549,498,293
336,423,456,298,574,436,551,1017,529,1183,555,513,295
337,396,447,304,563,440,557,925,529,1183,549,498,293
338,392,469,314,574,493,574,962,572,1207,533,543,293
339,396,447,304,563,440,557,925,529,1183,549,498,293
340,404,456,301,597,476,535,925,540,1183,566,518,275
341,396,447,304,563,440,557,925,529,1183,549,498,293
342,423,447,301,552,445,540,934,572,1266,527,508,301
343,396,447,304,563,440,557,934,529,1183,549,498,293
344,423,443,292,597,449,574,953,551,1254,549,548,272
345,396,447,304,563,440,557,934,529,1183,549,498,293
346,408,465,304,586,484,562,934,529,1278,527,543,290
347,396,447,304,563,440,557,934,529,1183,549,498,293
348,419,447,295,552,480,568,962,524,1266,566,548,272
349,396,447,304,563,440,557,934,529,1183,549,498,293
350,400,438,310,574,493,535,962,572,1280,527,508,281
351,396,447,304,563,440,557,934,529,1183,549,498,293
352,392,478,298,563,467,568,962,529,1254,544,558,275
353,396,447,304,563,440,557,934,529,1183,549,498,293
354,408,443,295,558,462,574,999,545,1280,544,528,301
355,396,447,304,563,440,557,934,529,1183,549,498,293
356,408,461,289,597,480,557,1027,567,1207,555,558,275
357,396,447,304,563,440,557,934,529,1183,549,498,293
358,400,452,289,580,453,568,925,524,1183,555,493,278
359,396,447,304,563,440,557,925,524,1183,555,493,278
360,400,452,304,597,449,540,1017,582,1195,532,533,270
361,396,447,304,563,440,557,925,524,1183,555,493,278
362,400,438,314,558,445,568,989,556,1278,527,518,281
363,396,447,304,563,440,557,925,524,1183,555,493,278
