Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2847.26,105.77580000000003
3,2854.25,105.77580000000003
4,2903.2499000000003,108.33000000000001
5,2935.8699,108.33000000000001
6,2997.051739,110.4585
7,3027.3417389999995,110.4585
8,3085.41739675,113.4384
9,3125.0273967499998,113.4384
10,3181.5288507197997,116.844
11,3228.1288507198,116.844
12,3325.591388180536,121.10100000000003
13,3325.591388180536,121.10100000000003
14,3427.933932818729,124.08090000000001
15,3453.563932818729,124.08090000000001
16,3505.8072114218835,127.9122
17,3501.1472114218836,127.9122
18,3610.486223574608,130.46640000000002
19,3640.776223574608,130.46640000000002
20,3711.3344447596023,133.872
21,3743.954444759603,133.872
22,3820.0618141574414,137.27760000000004
23,3825.4636247860453,137.27760000000004
24,3915.8842812480825,140.25750000000002
25,3936.765803908218,140.25750000000002
26,3969.258371305532,141.5346
27,4008.1104699026046,141.5346
28,4091.390726369756,146.2173
29,4106.942824966828,146.2173
30,4196.137775117803,149.62290000000004
31,4217.435420963563,149.62290000000004
32,4240.6485223233585,150.47430000000006
33,4306.129087477105,150.47430000000006
34,4350.323861651683,154.3056
35,4357.765100439318,154.3056
36,4397.196299424266,156.0084
37,4454.397519304839,156.0084
38,4524.02634178088,160.2654
39,4528.943589980022,160.2654
40,4543.762455656758,160.69110000000003
41,4545.68616527637,160.69110000000003
42,4538.958674921965,160.2654
43,4538.958674921965,160.2654
44,4555.168865866239,161.1168
45,4580.168798351445,161.1168
46,4659.597055933983,164.0967
47,4743.5916371744825,164.0967
48,4697.963357938891,165.3738
49,4699.195266166254,165.3738
50,4604.456365704117,163.67100000000002
51,4614.795915864987,163.67100000000002
52,4615.700990091378,163.24530000000001
53,4640.687121469726,163.24530000000001
54,4695.574853785848,165.79950000000002
55,4737.481380708668,165.79950000000002
56,4701.375526222285,166.22520000000003
57,4701.375526222285,166.22520000000003
58,4626.2818005381,163.671
59,4669.542853163344,163.671
60,4591.468549913809,162.39390000000003
61,4591.468549913809,162.39390000000003
62,4531.534781535027,160.69110000000006
63,4531.534781535027,160.69110000000006
64,4430.774314070194,157.71120000000002
65,4430.774314070194,157.71120000000002
66,4337.971437221127,155.157
67,4399.211376226795,155.157
68,4335.084383372282,155.58270000000002
69,4394.773917938382,155.58270000000002
70,4364.639669869993,155.58270000000002
71,4388.524491757322,155.58270000000002
72,4328.321209335991,155.157
73,4381.070159579856,155.157
74,4390.622070777925,157.2855
75,4381.070159579856,157.2855
76,4286.159564042013,153.45420000000001
77,4350.831876332043,153.45420000000001
78,4374.676279159448,156.00840000000002
79,4365.501422330953,156.00840000000002
80,4333.909291488257,155.157
81,4346.041396364016,155.157
82,4307.141172853484,153.87990000000002
83,4342.354320718874,153.87990000000002
84,4292.211491778592,153.8799
85,4349.436593491176,153.8799
86,4289.132675616497,153.4542
87,4331.094153146699,153.4542
88,4314.622072543019,155.157
89,4314.622072543019,155.157
90,4253.092018449735,152.6028
91,4310.4511167734,152.6028
92,4302.413906255481,153.8799
93,4302.413906255481,153.8799
94,4283.616729834548,154.30560000000003
95,4283.616729834548,154.30560000000003
96,4277.592667477038,153.0285
97,4277.592667477038,153.0285
98,4223.8522962518,151.3257
99,4223.8522962518,151.3257
100,4200.863920914584,150.47430000000003
101,4220.383712683734,150.47430000000003
102,4209.405490000781,150.4743
103,4220.455080667074,150.4743
104,4182.255204743204,150.47430000000003
105,4218.677799680148,150.47430000000003
106,4189.43968043996,150.47430000000003
107,4217.840524939659,150.47430000000003
108,4223.773379276976,151.75140000000002
109,4231.933090782245,151.75140000000002
110,4181.047036242767,149.62290000000002
111,4243.504026728284,149.62290000000002
112,4209.485736036488,151.32570000000004
113,4241.210871233069,151.32570000000004
114,4193.029514934399,150.9
115,4254.108334683365,150.9
116,4192.1610480097415,150.90000000000003
117,4235.963642991123,150.90000000000003
118,4247.931949624613,152.6028
119,4235.963642991123,152.6028
120,4218.697822721559,151.32570000000004
121,4218.697822721559,151.32570000000004
122,4215.880978342521,151.3257
123,4228.223037224843,151.3257
124,4198.671562415479,150.47430000000003
125,4238.956570742956,150.47430000000003
126,4264.34664369272,153.0285
127,4238.956570742956,153.0285
128,4214.287501288834,152.17710000000002
129,4243.026252536685,152.17710000000002
130,4188.653399166468,150.47430000000003
131,4242.862123203856,150.47430000000003
132,4221.398613560132,151.3257
133,4241.820460484509,151.3257
134,4185.466271210655,150.47430000000003
135,4245.121875278795,150.47430000000003
136,4211.162801940228,151.3257
137,4232.288517049322,151.3257
138,4198.137120917439,150.9
139,4198.137120917439,150.9
140,4208.622263905828,151.3257
141,4198.137120917439,151.3257
142,4161.9194197867955,150.0486
143,4161.9194197867955,150.0486
144,4118.872395633734,148.34580000000003
145,4157.955809507304,148.34580000000003
146,4152.49626398641,149.62290000000002
147,4173.834222023686,149.62290000000002
148,4144.265359835821,148.7715
149,4175.510677861503,148.7715
150,4165.661953046896,150.0486
151,4165.661953046896,150.0486
152,4121.934677170155,148.3458
153,4155.615483391948,148.3458
154,4123.95775216967,148.7715
155,4168.524739303914,148.7715
156,4156.905535177868,149.62290000000002
157,4156.905535177868,149.62290000000002
158,4097.857061993025,148.34580000000003
159,4155.134593682971,148.34580000000003
160,4178.877102949657,150.9
161,4155.134593682971,150.9
162,4177.120864282279,150.47430000000003
163,4155.134593682971,150.47430000000003
164,4103.823584595874,148.7715
165,4151.014879246614,148.7715
166,4070.9572034255466,147.0687
167,4157.350649371799,147.0687
168,4095.1724732048706,148.3458
