Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,4510492,2796,4507696,185452,2796,182656,11904201,2796,11901405,22173261,2796,22170465,13010673,2796,13007877,16308212,2796,16305416,27655043,2796,27652247,21697096,2796,21694300,9953501,2796,9950705,30127676,2796,30124880,10942170,2796,10939374
2,2905,2905,0,4061242,2905,4058336,143846,2905,140940,10900454,2905,10897548,20944021,2905,20941116,12041943,2905,12039038,15339825,2905,15336920,25638987,2905,25636081,20663796,2905,20660890,9159455,2905,9156549,28248478,2905,28245572,10270902,2905,10267996
3,2905,2905,0,4061242,2905,4058336,143846,2905,140940,10900454,2905,10897548,20944021,2905,20941116,12041943,2905,12039038,15339825,2905,15336920,25638987,2905,25636081,20663796,2905,20660890,9159455,2905,9156549,28248478,2905,28245572,10270902,2905,10267996
4,3016,3016,0,3740790,3016,3737773,108487,3016,105471,9977715,3016,9974698,19517468,3016,19514452,10994502,3016,10991486,14211814,3016,14208798,23521994,3016,23518978,19267737,3016,19264721,8323582,3016,8320565,25902576,3016,25899560,9368875,3016,9365858
5,3030,3030,0,3704564,3030,3701533,106238,3030,103207,9931901,3030,9928871,19473525,3030,19470495,10932704,3030,10929674,14190779,3030,14187749,23441565,3030,23438535,19243203,3030,19240173,8306439,3030,8303409,25859077,3030,25856046,9352395,3030,9349364
6,3162,3162,0,3334310,3162,3331147,69970,3162,66807,8873130,3162,8869967,17944910,3162,17941747,9799522,3162,9796359,12954916,3162,12951754,20967968,3162,20964805,17767869,3162,17764706,7247283,3162,7244120,23259426,3162,23256263,8216777,3162,8213614
7,3183,3183,0,3283717,3183,3280533,67301,3183,64118,8808064,3183,8804880,17883493,3183,17880310,9712594,3183,9709411,12925167,3183,12921984,20854183,3183,20850999,17732566,3183,17729383,7223397,3183,7220214,23198051,3183,23194868,8193635,3183,8190451
8,3356,3356,0,2786680,3356,2783324,35362,3356,32005,7634628,3356,7631272,16156426,3356,16153070,8333417,3356,8330060,11610472,3356,11607116,18105506,3356,18102149,16096446,3356,16093090,6164486,3356,6161129,20472554,3356,20469197,6995829,3356,6992472
9,3368,3368,0,2761412,3368,2758043,34337,3368,30969,7601165,3368,7597797,16125421,3368,16122052,8289473,3368,8286105,11595076,3368,11591708,18047263,3368,18043895,16077796,3368,16074428,6152320,3368,6148951,20440854,3368,20437486,6983964,3368,6980596
