Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,19554100,2796,19551304,2796,2796,0,13721871,2796,13719075,7547205,2796,7544409,19554100,2796,19551304,345232,2796,342436,13721871,2796,13719075,2796,2796,0
2,2782,2782,0,2782,2782,0,2782,2782,0,2782,2782,0,19258964,2782,19256182,2782,2782,0,13463418,2782,13460636,7356281,2782,7353499,19258964,2782,19256182,314372,2782,311590,13463418,2782,13460636,2782,2782,0
3,2782,2782,0,2782,2782,0,2782,2782,0,2782,2782,0,19258964,2782,19256182,2782,2782,0,13463418,2782,13460636,7356281,2782,7353499,19258964,2782,19256182,314372,2782,311590,13463418,2782,13460636,2782,2782,0
4,2733,2733,0,2733,2733,0,2733,2733,0,2733,2733,0,18731195,2733,18728461,2733,2733,0,13095466,2733,13092732,7156191,2733,7153457,18731195,2733,18728461,306279,2733,303545,13095466,2733,13092732,2733,2733,0
5,2733,2733,0,2733,2733,0,2733,2733,0,2733,2733,0,18731195,2733,18728461,2733,2733,0,13095466,2733,13092732,7156191,2733,7153457,18731195,2733,18728461,306279,2733,303545,13095466,2733,13092732,2733,2733,0
6,2694,2694,0,2694,2694,0,2694,2694,0,2694,2694,0,18207013,2694,18204318,2694,2694,0,12704988,2694,12702293,6919923,2694,6917228,18207013,2694,18204318,285735,2694,283040,12704988,2694,12702293,2694,2694,0
7,2694,2694,0,2694,2694,0,2694,2694,0,2694,2694,0,18207013,2694,18204318,2694,2694,0,12704988,2694,12702293,6919923,2694,6917228,18207013,2694,18204318,285735,2694,283040,12704988,2694,12702293,2694,2694,0
8,2690,2690,0,2690,2690,0,2690,2690,0,2690,2690,0,17648908,2690,17646218,2690,2690,0,12225807,2690,12223116,6573220,2690,6570529,17648908,2690,17646218,232176,2690,229485,12225807,2690,12223116,2690,2690,0
9,2690,2690,0,2690,2690,0,2690,2690,0,2690,2690,0,17648908,2690,17646218,2690,2690,0,12225807,2690,12223116,6573220,2690,6570529,17648908,2690,17646218,232176,2690,229485,12225807,2690,12223116,2690,2690,0
10,2704,2704,0,2704,2704,0,2704,2704,0,2704,2704,0,16995728,2704,16993024,2704,2704,0,11724950,2704,11722246,6257391,2704,6254687,16995728,2704,16993024,199486,2704,196782,11724950,2704,11722246,2704,2704,0
11,2746,2746,0,2746,2746,0,2746,2746,0,2746,2746,0,16894394,2746,16891648,2746,2746,0,11647491,2746,11644745,6208764,2746,6206018,16894394,2746,16891648,194569,2746,191823,11647491,2746,11644745,2746,2746,0
12,2756,2756,0,2756,2756,0,2756,2756,0,2756,2756,0,16203911,2756,16201154,2756,2756,0,11115820,2756,11113064,5871583,2756,5868826,16203911,2756,16201154,158903,2756,156147,11115820,2756,11113064,2756,2756,0
