Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,21,20,20,21,21,20,19,20,21,21,20,20
3,21,20,20,21,21,20,19,20,21,21,20,20
4,23,21,20,23,24,20,20,22,23,22,21,20
5,23,21,20,23,24,20,20,22,23,22,21,20
6,24,23,20,23,26,21,20,22,24,24,21,21
7,24,23,20,23,26,21,20,22,24,24,21,21
8,26,24,22,23,27,24,22,21,25,24,22,22
9,26,24,22,23,27,24,22,21,25,24,22,22
10,26,27,24,25,28,25,23,22,28,24,23,22
11,26,27,24,25,28,25,23,22,28,24,23,22
12,27,27,25,28,31,27,24,22,30,27,25,22
13,27,27,25,28,31,27,24,22,30,27,25,22
14,30,28,26,30,34,28,25,24,31,29,26,22
15,30,28,26,30,34,28,25,24,31,29,26,22
16,30,31,24,32,37,32,26,26,32,30,26,23
17,30,31,24,32,37,32,26,26,32,30,26,23
18,33,34,26,35,38,34,26,27,34,31,27,24
19,33,34,26,35,38,34,26,27,34,31,27,24
20,33,35,26,35,43,35,29,27,37,31,29,25
21,33,35,26,35,43,35,29,27,37,31,29,25
22,35,34,26,35,43,36,32,29,41,30,28,25
23,35,34,26,35,43,36,32,29,41,30,28,25
24,37,36,26,37,48,37,32,30,43,31,28,26
25,37,36,26,37,48,37,32,30,43,31,28,26
26,36,34,25,40,47,37,31,33,43,32,28,27
27,36,34,25,40,47,37,31,33,43,32,28,27
28,37,35,25,41,47,37,31,33,44,32,28,29
29,37,35,25,41,47,37,31,33,44,32,28,29
30,34,35,26,41,52,38,35,34,45,36,30,29
31,34,35,26,41,52,38,35,34,45,36,30,29
32,35,37,25,45,52,39,37,34,45,40,30,32
33,35,37,25,45,52,39,37,34,45,40,30,32
34,33,37,26,48,51,36,40,34,45,44,30,35
35,33,37,26,48,51,36,40,34,45,44,30,35
36,36,37,26,53,49,36,42,34,46,45,31,35
37,36,37,26,53,49,36,42,34,46,45,31,35
38,34,36,25,51,48,39,45,34,48,45,31,37
39,34,36,25,51,48,39,45,34,48,45,31,37
40,35,33,26,49,48,36,48,36,53,44,33,40
41,35,33,26,49,48,36,48,36,53,44,33,40
42,35,34,25,52,48,35,53,36,53,44,33,41
43,35,34,25,52,48,35,53,36,53,44,33,41
44,33,34,25,50,48,35,56,38,54,46,34,43
45,33,34,25,50,48,35,56,38,54,46,34,43
46,33,33,24,48,50,37,63,38,56,44,36,46
47,33,33,24,48,50,37,63,38,56,44,36,46
48,35,36,25,47,49,36,59,41,58,44,38,46
49,35,36,25,47,49,36,59,41,58,44,38,46
50,33,35,24,52,48,35,62,41,60,44,37,46
51,33,35,24,52,48,35,62,41,60,44,37,46
52,35,33,26,47,52,37,64,39,66,45,39,51
53,35,33,26,47,52,37,64,39,66,45,39,51
54,33,36,25,49,51,37,67,39,72,46,40,49
55,33,36,25,49,51,37,67,39,72,46,40,49
56,33,34,24,49,49,38,69,42,79,43,38,48
57,33,34,24,49,49,38,69,42,79,43,38,48
58,32,35,24,50,50,35,69,41,87,43,38,47
59,32,35,24,50,50,35,69,41,87,43,38,47
60,33,34,25,50,47,35,62,39,88,46,40,49
61,33,34,25,50,47,35,62,39,88,46,40,49
62,33,34,24,50,50,37,66,42,88,44,40,48
63,33,34,24,50,50,37,66,42,88,44,40,48
64,32,34,26,48,49,35,62,39,98,46,38,46
65,32,34,26,48,49,35,62,39,98,46,38,46
66,33,33,24,49,52,36,65,39,90,46,39,51
67,33,33,24,49,52,36,65,39,90,46,39,51
68,33,33,25,50,52,36,62,39,87,43,40,48
69,33,33,25,50,52,36,62,39,87,43,40,48
70,32,35,25,48,46,38,67,38,96,43,39,46
71,32,35,25,48,46,38,67,38,96,43,39,46
72,34,33,26,49,51,36,64,39,89,44,37,46
73,34,33,26,49,51,36,64,39,89,44,37,46
74,35,34,25,48,47,36,66,38,88,45,39,46
75,35,34,25,48,47,36,66,38,88,45,39,46
76,34,33,26,48,52,35,64,39,91,43,39,46
77,34,33,26,48,52,35,64,39,91,43,39,46
78,32,34,24,51,50,38,68,42,97,44,40,47
79,32,34,24,51,50,38,68,42,97,44,40,47
80,33,35,26,48,51,38,65,39,89,45,40,49
81,33,35,26,48,51,38,65,39,89,45,40,49
82,33,35,26,48,52,37,63,41,90,43,37,51
83,33,35,26,48,52,37,63,41,90,43,37,51
