Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13031920,2796,13029124,838814,2796,836018,7315036,2796,7312240,28647068,2796,28644272,6581683,2796,6578887,21422547,2796,21419751,18196368,2796,18193572,19554100,2796,19551304,4780820,2796,4778024,15939665,2796,15936869,6656178,2796,6653382
2,5299330,2933,5296397,11790173,2933,11787240,625798,2933,622864,6638726,2933,6635792,26418473,2933,26415540,5942998,2933,5940065,19902920,2933,19899986,16712099,2933,16709165,18345694,2933,18342761,4336204,2933,4333270,14836766,2933,14833832,6064149,2933,6061216
3,5299330,2933,5296397,11790173,2933,11787240,625798,2933,622864,6638726,2933,6635792,26418473,2933,26415540,5942998,2933,5940065,19902920,2933,19899986,16712099,2933,16709165,18345694,2933,18342761,4336204,2933,4333270,14836766,2933,14833832,6064149,2933,6061216
4,4654435,3080,4651355,10346403,3080,10343323,414957,3080,411877,5792013,3080,5788933,24201624,3080,24198544,5148155,3080,5145075,18380381,3080,18377301,15059791,3080,15056711,17269133,3080,17266052,3872213,3080,3869133,13802304,3080,13799224,5452824,3080,5449744
5,4654435,3080,4651355,10346403,3080,10343323,414957,3080,411877,5792013,3080,5788933,24201624,3080,24198544,5148155,3080,5145075,18380381,3080,18377301,15059791,3080,15056711,17269133,3080,17266052,3872213,3080,3869133,13802304,3080,13799224,5452824,3080,5449744
6,4127524,3250,4124274,9208205,3250,9204955,257812,3250,254562,5167281,3250,5164031,22081747,3250,22078496,4586564,3250,4583314,16851369,3250,16848118,13518415,3250,13515165,16059018,3250,16055767,3346317,3250,3343067,12636351,3250,12633100,4760129,3250,4756878
7,4127524,3250,4124274,9208205,3250,9204955,257812,3250,254562,5167281,3250,5164031,22081747,3250,22078496,4586564,3250,4583314,16851369,3250,16848118,13518415,3250,13515165,16059018,3250,16055767,3346317,3250,3343067,12636351,3250,12633100,4760129,3250,4756878
8,3704518,3385,3701133,8288280,3385,8284894,131734,3385,128349,4667961,3385,4664576,20830340,3385,20826954,4122142,3385,4118757,15949360,3385,15945975,12559803,3385,12556418,15529284,3385,15525898,3025891,3385,3022506,12077473,3385,12074087,4324909,3385,4321524
9,3704518,3385,3701133,8288280,3385,8284894,131734,3385,128349,4667961,3385,4664576,20830340,3385,20826954,4122142,3385,4118757,15949360,3385,15945975,12559803,3385,12556418,15529284,3385,15525898,3025891,3385,3022506,12077473,3385,12074087,4324909,3385,4321524
10,3155418,3513,3151904,7168195,3513,7164682,46675,3513,43162,4058043,3513,4054530,19529253,3513,19525739,3657271,3513,3653758,14892242,3513,14888729,11709620,3513,11706106,15059678,3513,15056164,2826285,3513,2822771,11620131,3513,11616617,4069882,3513,4066369
11,3155418,3513,3151904,7168195,3513,7164682,46675,3513,43162,4058043,3513,4054530,19529253,3513,19525739,3657271,3513,3653758,14892242,3513,14888729,11709620,3513,11706106,15059678,3513,15056164,2826285,3513,2822771,11620131,3513,11616617,4069882,3513,4066369
12,2858677,3608,2855068,6432564,3608,6428956,16601,3608,12993,3605634,3608,3602025,18070537,3608,18066928,3214693,3608,3211085,13807742,3608,13804133,10623261,3608,10619653,14090804,3608,14087196,2537195,3608,2533586,10797735,3608,10794127,3668119,3608,3664511
13,2858677,3608,2855068,6432564,3608,6428956,16601,3608,12993,3605634,3608,3602025,18070537,3608,18066928,3214693,3608,3211085,13807742,3608,13804133,10623261,3608,10619653,14090804,3608,14087196,2537195,3608,2533586,10797735,3608,10794127,3668119,3608,3664511
14,2432585,3753,2428832,5440090,3753,5436337,3753,3753,0,3016931,3753,3013177,16627954,3753,16624200,2689132,3753,2685379,12619844,3753,12616091,9464187,3753,9460434,13292650,3753,13288896,2227088,3753,2223334,10066251,3753,10062497,3247190,3753,3243436
15,2432585,3753,2428832,5440090,3753,5436337,3753,3753,0,3016931,3753,3013177,16627954,3753,16624200,2689132,3753,2685379,12619844,3753,12616091,9464187,3753,9460434,13292650,3753,13288896,2227088,3753,2223334,10066251,3753,10062497,3247190,3753,3243436
16,2118262,3867,2114394,4774411,3867,4770544,3867,3867,0,2660136,3867,2656269,15168773,3867,15164906,2402206,3867,2398338,11412306,3867,11408438,8467379,3867,8463512,12254693,3867,12250826,1915623,3867,1911755,9179319,3867,9175451,2819145,3867,2815277
17,2118262,3867,2114394,4774411,3867,4770544,3867,3867,0,2660136,3867,2656269,15168773,3867,15164906,2402206,3867,2398338,11412306,3867,11408438,8467379,3867,8463512,12254693,3867,12250826,1915623,3867,1911755,9179319,3867,9175451,2819145,3867,2815277
18,1853686,4024,1849662,4134487,4024,4130463,4024,4024,0,2284825,4024,2280801,13768406,4024,13764381,2037979,4024,2033955,10291949,4024,10287925,7351022,4024,7346998,11240759,4024,11236734,1549213,4024,1545189,8284482,4024,8280457,2305101,4024,2301077
19,1849602,4031,1845570,4121317,4031,4117285,4031,4031,0,2275746,4031,2271714,13753996,4031,13749965,2027425,4031,2023394,10281100,4031,10277068,7335823,4031,7331792,11233960,4031,11229929,1547027,4031,1542995,8278718,4031,8274687,2301955,4031,2297924
20,1643611,4191,1639420,3579134,4191,3574942,4191,4191,0,1939713,4191,1935522,12353643,4191,12349452,1677908,4191,1673717,9232219,4191,9228027,6330667,4191,6326476,10156317,4191,10152126,1272095,4191,1267903,7406836,4191,7402645,1905437,4191,1901246
21,1645535,4187,1641348,3585221,4187,3581033,4187,4187,0,1943873,4187,1939685,12360402,4187,12356215,1682705,4187,1678517,9237280,4187,9233093,6337524,4187,6333336,10159548,4187,10155361,1273056,4187,1268868,7409485,4187,7405297,1906867,4187,1902680
