Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5438062,2796,5435266,12448820,2796,12446024,2796,2796,0,7315036,2796,7312240,8112219,2796,8109423,6216370,2796,6213574,7703471,2796,7700675,6216370,2796,6213574,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0
2,5042994,2796,5040198,11587236,2796,11584440,2796,2796,0,6784697,2796,6781901,7470970,2796,7468174,5860765,2796,5857969,7206603,2796,7203807,5860765,2796,5857969,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0
3,4998814,2861,4995953,11462609,2861,11459747,2861,2861,0,6698928,2861,6696067,7388200,2861,7385339,5777383,2861,5774522,7148382,2861,7145520,5777383,2861,5774522,2861,2861,0,2861,2861,0,2861,2861,0,2861,2861,0
4,4951281,2825,4948456,11320172,2825,11317347,2825,2825,0,6591585,2825,6588759,7283383,2825,7280557,5679918,2825,5677092,7095707,2825,7092881,5679918,2825,5677092,2825,2825,0,2825,2825,0,2825,2825,0,2825,2825,0
5,4951281,2825,4948456,11320172,2825,11317347,2825,2825,0,6591585,2825,6588759,7283383,2825,7280557,5679918,2825,5677092,7095707,2825,7092881,5679918,2825,5677092,2825,2825,0,2825,2825,0,2825,2825,0,2825,2825,0
6,4814693,2802,4811891,10891498,2802,10888696,2802,2802,0,6276387,2802,6273585,6994488,2802,6991686,5361506,2802,5358703,6925468,2802,6922666,5361506,2802,5358703,2802,2802,0,2802,2802,0,2802,2802,0,2802,2802,0
7,4814693,2802,4811891,10891498,2802,10888696,2802,2802,0,6276387,2802,6273585,6994488,2802,6991686,5361506,2802,5358703,6925468,2802,6922666,5361506,2802,5358703,2802,2802,0,2802,2802,0,2802,2802,0,2802,2802,0
8,4532869,2832,4530037,10247509,2832,10244677,2832,2832,0,5870828,2832,5867996,6526054,2832,6523222,5062246,2832,5059414,6567853,2832,6565020,5062246,2832,5059414,2832,2832,0,2832,2832,0,2832,2832,0,2832,2832,0
9,4505692,2872,4502819,10174355,2872,10171482,2872,2872,0,5821907,2872,5819035,6477469,2872,6474597,5015974,2872,5013101,6531543,2872,6528671,5015974,2872,5013101,2872,2872,0,2872,2872,0,2872,2872,0,2872,2872,0
