Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,9429407,2796,9426611,1198727,2796,1195931,10931675,2796,10928879,7384485,2796,7381689,6977055,2796,6974259,10974684,2796,10971888,36145174,2796,36142378,16832868,2796,16830072,9953501,2796,9950705,31240679,2796,31237883,18015773,2796,18012977
2,5233539,2924,5230615,8329132,2924,8326208,880668,2924,877744,10095203,2924,10092278,6373865,2924,6370940,6525273,2924,6522349,10024957,2924,10022033,34636554,2924,34633629,16233808,2924,16230884,9317908,2924,9314984,29842185,2924,29839261,17234462,2924,17231538
3,5233539,2924,5230615,8329132,2924,8326208,880668,2924,877744,10095203,2924,10092278,6373865,2924,6370940,6525273,2924,6522349,10024957,2924,10022033,34636554,2924,34633629,16233808,2924,16230884,9317908,2924,9314984,29842185,2924,29839261,17234462,2924,17231538
4,4605093,3108,4601984,7225123,3108,7222014,571369,3108,568260,9058738,3108,9055629,5352007,3108,5348898,5765813,3108,5762704,9001457,3108,8998349,32208171,3108,32205063,15248665,3108,15245556,8409535,3108,8406426,27578840,3108,27575731,15911110,3108,15908001
5,4605093,3108,4601984,7225123,3108,7222014,571369,3108,568260,9058738,3108,9055629,5352007,3108,5348898,5765813,3108,5762704,9001457,3108,8998349,32208171,3108,32205063,15248665,3108,15245556,8409535,3108,8406426,27578840,3108,27575731,15911110,3108,15908001
6,4063004,3272,4059731,6290403,3272,6287130,390476,3272,387203,8064037,3272,8060765,4565339,3272,4562066,5246936,3272,5243663,7979076,3272,7975804,29982349,3272,29979076,14390248,3272,14386975,7532663,3272,7529390,25536142,3272,25532870,14787645,3272,14784372
7,4063004,3272,4059731,6290403,3272,6287130,390476,3272,387203,8064037,3272,8060765,4565339,3272,4562066,5246936,3272,5243663,7979076,3272,7975804,29982349,3272,29979076,14390248,3272,14386975,7532663,3272,7529390,25536142,3272,25532870,14787645,3272,14784372
8,3687638,3447,3684191,5609558,3447,5606111,232852,3447,229404,7380761,3447,7377313,3975545,3447,3972097,4657515,3447,4654067,7285962,3447,7282515,27660921,3447,27657474,13380205,3447,13376757,6771321,3447,6767874,23516925,3447,23513478,13472682,3447,13469234
9,3687638,3447,3684191,5609558,3447,5606111,232852,3447,229404,7380761,3447,7377313,3975545,3447,3972097,4657515,3447,4654067,7285962,3447,7282515,27660921,3447,27657474,13380205,3447,13376757,6771321,3447,6767874,23516925,3447,23513478,13472682,3447,13469234
10,3337721,3686,3334034,5014118,3686,5010431,79288,3686,75601,6324933,3686,6321246,3459132,3686,3455445,3778314,3686,3774628,6479217,3686,6475530,24232777,3686,24229090,11978868,3686,11975181,5594044,3686,5590357,20387507,3686,20383820,11591996,3686,11588309
11,3337721,3686,3334034,5014118,3686,5010431,79288,3686,75601,6324933,3686,6321246,3459132,3686,3455445,3778314,3686,3774628,6479217,3686,6475530,24232777,3686,24229090,11978868,3686,11975181,5594044,3686,5590357,20387507,3686,20383820,11591996,3686,11588309
12,3079112,3795,3075317,4623546,3795,4619751,18659,3795,14864,5903557,3795,5899762,3144937,3795,3141142,3453520,3795,3449725,6048452,3795,6044657,23215554,3795,23211759,11547936,3795,11544141,5268208,3795,5264413,19400578,3795,19396783,11037144,3795,11033349
13,3079112,3795,3075317,4623546,3795,4619751,18659,3795,14864,5903557,3795,5899762,3144937,3795,3141142,3453520,3795,3449725,6048452,3795,6044657,23215554,3795,23211759,11547936,3795,11544141,5268208,3795,5264413,19400578,3795,19396783,11037144,3795,11033349
14,2504159,4039,2500119,3757342,4039,3753303,4039,4039,0,4779070,4039,4775030,2516653,4039,2512613,2943789,4039,2939749,4921106,4039,4917066,20752973,4039,20748934,10674672,4039,10670632,4252675,4039,4248635,17105850,4039,17101810,9663290,4039,9659251
15,2504159,4039,2500119,3757342,4039,3753303,4039,4039,0,4779070,4039,4775030,2516653,4039,2512613,2943789,4039,2939749,4921106,4039,4917066,20752973,4039,20748934,10674672,4039,10670632,4252675,4039,4248635,17105850,4039,17101810,9663290,4039,9659251
16,2293864,4192,2289672,3439306,4192,3435114,4192,4192,0,4190230,4192,4186038,2296291,4192,2292099,2516682,4192,2512490,4450007,4192,4445815,19155455,4192,19151263,10001328,4192,9997136,3741001,4192,3736809,15570981,4192,15566789,8824837,4192,8820645
17,2284871,4205,2280666,3425732,4205,3421527,4205,4205,0,4180375,4205,4176169,2286982,4205,2282776,2507880,4205,2503675,4435040,4205,4430834,19129140,4205,19124934,9989925,4205,9985720,3733280,4205,3729075,15546416,4205,15542210,8808262,4205,8804056
18,2004525,4428,2000097,3169129,4428,3164701,86705,4428,82277,3335025,4428,3330597,2251358,4428,2246930,2166045,4428,2161617,3781423,4428,3776995,16982963,4428,16978535,9149902,4428,9145474,2931907,4428,2927479,13498716,4428,13494288,7636366,4428,7631938
