Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,9429407,2796,9426611,1198727,2796,1195931,10931675,2796,10928879,26935790,2796,26932994,6977055,2796,6974259,24008887,2796,24006091,42662276,2796,42659480,36384172,2796,36381376,9953501,2796,9950705,44274882,2796,44272086,18015773,2796,18012977
2,5439014,2924,5436090,8581467,2924,8578542,929442,2924,926518,10368985,2924,10366060,25233111,2924,25230187,6105798,2924,6102874,22727356,2924,22724432,40103353,2924,40100429,34271307,2924,34268383,9402599,2924,9399675,41614638,2924,41611714,16697813,2924,16694889
3,5439014,2924,5436090,8581467,2924,8578542,929442,2924,926518,10368985,2924,10366060,25233111,2924,25230187,6105798,2924,6102874,22727356,2924,22724432,40103353,2924,40100429,34271307,2924,34268383,9402599,2924,9399675,41614638,2924,41611714,16697813,2924,16694889
4,5010562,3068,5007494,7806366,3068,7803297,728325,3068,725257,9682275,3068,9679207,23575014,3068,23571945,5306255,3068,5303187,21335768,3068,21332699,37198340,3068,37195271,32123387,3068,32120319,8649750,3068,8646682,38680353,3068,38677285,15211899,3068,15208830
5,5010562,3068,5007494,7806366,3068,7803297,728325,3068,725257,9682275,3068,9679207,23575014,3068,23571945,5306255,3068,5303187,21335768,3068,21332699,37198340,3068,37195271,32123387,3068,32120319,8649750,3068,8646682,38680353,3068,38677285,15211899,3068,15208830
6,4505949,3255,4502693,6938036,3255,6934781,475611,3255,472356,8868577,3255,8865322,21416206,3255,21412951,4394349,3255,4391094,19598765,3255,19595510,33706449,3255,33703194,29437274,3255,29434018,7721740,3255,7718485,35100083,3255,35096828,13429599,3255,13426344
7,4505949,3255,4502693,6938036,3255,6934781,475611,3255,472356,8868577,3255,8865322,21416206,3255,21412951,4394349,3255,4391094,19598765,3255,19595510,33706449,3255,33703194,29437274,3255,29434018,7721740,3255,7718485,35100083,3255,35096828,13429599,3255,13426344
8,4170061,3441,4166619,6345806,3441,6342364,303425,3441,299984,8131591,3441,8128149,19617234,3441,19613793,3594623,3441,3591181,18120149,3441,18116707,30318817,3441,30315375,26921494,3441,26918052,6790563,3441,6787121,31676246,3441,31672805,11705043,3441,11701602
9,4170061,3441,4166619,6345806,3441,6342364,303425,3441,299984,8131591,3441,8128149,19617234,3441,19613793,3594623,3441,3591181,18120149,3441,18116707,30318817,3441,30315375,26921494,3441,26918052,6790563,3441,6787121,31676246,3441,31672805,11705043,3441,11701602
10,3548987,3613,3545373,5351342,3613,5347728,140457,3613,136843,7202176,3613,7198562,17531049,3613,17527435,3015920,3613,3012306,16267780,3613,16264166,27700935,3613,27697322,24786824,3613,24783210,5985282,3613,5981669,28834155,3613,28830542,10458046,3613,10454432
11,3548987,3613,3545373,5351342,3613,5347728,140457,3613,136843,7202176,3613,7198562,17531049,3613,17527435,3015920,3613,3012306,16267780,3613,16264166,27700935,3613,27697322,24786824,3613,24783210,5985282,3613,5981669,28834155,3613,28830542,10458046,3613,10454432
12,3286696,3756,3282939,4927949,3756,4924192,80494,3756,76737,6591535,3756,6587778,16507362,3756,16503605,2589842,3756,2586085,15267129,3756,15263372,25671060,3756,25667303,23381920,3756,23378163,5370644,3756,5366888,26747805,3756,26744048,9495521,3756,9491764
13,3286696,3756,3282939,4927949,3756,4924192,80494,3756,76737,6591535,3756,6587778,16507362,3756,16503605,2589842,3756,2586085,15267129,3756,15263372,25671060,3756,25667303,23381920,3756,23378163,5370644,3756,5366888,26747805,3756,26744048,9495521,3756,9491764
14,2889108,3930,2885178,4333436,3930,4329505,14174,3930,10243,6027684,3930,6023754,15181983,3930,15178052,2231236,3930,2227305,14059926,3930,14055995,23753360,3930,23749430,21843817,3930,21839886,4851870,3930,4847939,24759817,3930,24755887,8567147,3930,8563217
15,2889108,3930,2885178,4333436,3930,4329505,14174,3930,10243,6027684,3930,6023754,15181983,3930,15178052,2231236,3930,2227305,14059926,3930,14055995,23753360,3930,23749430,21843817,3930,21839886,4851870,3930,4847939,24759817,3930,24755887,8567147,3930,8563217
16,2683043,4080,2678962,4025638,4080,4021557,4082,4080,1,5651303,4080,5647222,14314368,4080,14310287,1889404,4080,1885323,13235517,4080,13231436,21979116,4080,21975035,20488028,4080,20483947,4450683,4080,4446602,22993578,4080,22989498,7718067,4080,7713986
17,2683043,4080,2678962,4025638,4080,4021557,4082,4080,1,5651303,4080,5647222,14314368,4080,14310287,1889404,4080,1885323,13235517,4080,13231436,21979116,4080,21975035,20488028,4080,20483947,4450683,4080,4446602,22993578,4080,22989498,7718067,4080,7713986
18,2330530,4219,2326310,3494077,4219,3489858,4219,4219,0,4892561,4219,4888341,13230189,4219,13225969,1600570,4219,1596351,12012789,4219,12008570,20222130,4219,20217910,19199471,4219,19195251,3864081,4219,3859862,21053775,4219,21049556,7006596,4219,7002377
19,2341042,4203,2336838,3509934,4203,3505730,4203,4203,0,4904640,4203,4900436,13256151,4203,13251947,1608723,4203,1604519,12040933,4203,12036729,20255561,4203,20251357,19226367,4203,19222164,3873109,4203,3868905,21090234,4203,21086030,7023288,4203,7019084
20,2020771,4376,2016395,3028968,4376,3024592,4376,4376,0,4286774,4376,4282398,12028034,4376,12023658,1318990,4376,1314614,10791888,4376,10787512,18122363,4376,18117987,17561592,4376,17557216,3242566,4376,3238190,18904151,4376,18899775,6019737,4376,6015361
21,2018846,4379,2014466,3026079,4379,3021700,4379,4379,0,4284578,4379,4280198,12023210,4379,12018831,1317513,4379,1313134,10786653,4379,10782273,18116200,4379,18111821,17556470,4379,17552090,3240958,4379,3236579,18897378,4379,18892999,6016707,4379,6012327
22,1729583,4524,1725058,2592113,4524,2587588,4524,4524,0,3928290,4524,3923765,11191382,4524,11186857,1083376,4524,1078851,9920391,4524,9915866,16539151,4524,16534626,16334080,4524,16329555,2903774,4524,2899249,17389830,4524,17385305,5265468,4524,5260943
