Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,2796,2796,0,2796,2796,0,7761818,2796,7759022,19554100,2796,19551304,2796,2796,0,15623339,2796,15620543,11692579,2796,11689783,19554100,2796,19551304,5175477,2796,5172681,20796021,2796,20793225,2796,2796,0
2,2791,2791,0,2791,2791,0,2791,2791,0,7627210,2791,7624418,19232838,2791,19230047,2791,2791,0,15364295,2791,15361504,11495753,2791,11492961,19232838,2791,19230047,5085737,2791,5082945,20447241,2791,20444450,2791,2791,0
3,2791,2791,0,2791,2791,0,2791,2791,0,7627210,2791,7624418,19232838,2791,19230047,2791,2791,0,15364295,2791,15361504,11495753,2791,11492961,19232838,2791,19230047,5085737,2791,5082945,20447241,2791,20444450,2791,2791,0
4,2809,2809,0,2809,2809,0,2809,2809,0,7281252,2809,7278442,18913205,2809,18910396,2809,2809,0,15035887,2809,15033078,11158569,2809,11155760,18913205,2809,18910396,4855104,2809,4852295,19888182,2809,19885373,2809,2809,0
5,2841,2841,0,2841,2841,0,2841,2841,0,7252272,2841,7249430,18838849,2841,18836007,2841,2841,0,14976656,2841,14973815,11114464,2841,11111623,18838849,2841,18836007,4835795,2841,4832953,19809610,2841,19806769,2841,2841,0
6,2859,2859,0,2859,2859,0,2859,2859,0,6916942,2859,6914083,18088921,2859,18086062,2859,2859,0,14364928,2859,14362069,10640935,2859,10638076,18088921,2859,18086062,4612248,2859,4609389,18974317,2859,18971458,2859,2859,0
7,2907,2907,0,2907,2907,0,2907,2907,0,6861388,2907,6858481,17928371,2907,17925463,2907,2907,0,14239377,2907,14236469,10550383,2907,10547475,17928371,2907,17925463,4575228,2907,4572320,18811698,2907,18808790,2907,2907,0
8,2934,2934,0,2934,2934,0,2934,2934,0,6492900,2934,6489966,17074136,2934,17071202,2934,2934,0,13547057,2934,13544123,10019979,2934,10017045,17074136,2934,17071202,4329578,2934,4326644,17873702,2934,17870767,2934,2934,0
9,2959,2959,0,2959,2959,0,2959,2959,0,6464540,2959,6461581,17011502,2959,17008543,2959,2959,0,13495848,2959,13492889,9980194,2959,9977235,17011502,2959,17008543,4310680,2959,4307720,17803569,2959,17800610,2959,2959,0
10,2893,2893,0,2893,2893,0,2893,2893,0,6363289,2893,6360396,16958739,2893,16955846,2893,2893,0,13426922,2893,13424029,9895106,2893,9892212,16958739,2893,16955846,4243157,2893,4240264,17667186,2893,17664293,2893,2893,0
11,2893,2893,0,2893,2893,0,2893,2893,0,6363289,2893,6360396,16958739,2893,16955846,2893,2893,0,13426922,2893,13424029,9895106,2893,9892212,16958739,2893,16955846,4243157,2893,4240264,17667186,2893,17664293,2893,2893,0
