Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,304278,2796,301482,1145631,2796,1142835,362709,2796,359913,8364783,2796,8361987,20818462,2796,20815666,6611741,2796,6608945,16308212,2796,16305416,42662276,2796,42659480,36384172,2796,36381376,9953501,2796,9950705,44274882,2796,44272086,18015773,2796,18012977
2,252694,2961,249733,893236,2961,890275,263500,2961,260538,7356489,2961,7353528,18952313,2961,18949351,5749356,2961,5746395,14726761,2961,14723800,38718838,2961,38715877,33453923,2961,33450962,8642763,2961,8639802,40076132,2961,40073170,16117408,2961,16114447
3,252694,2961,249733,893236,2961,890275,263500,2961,260538,7356489,2961,7353528,18952313,2961,18949351,5749356,2961,5746395,14726761,2961,14723800,38718838,2961,38715877,33453923,2961,33450962,8642763,2961,8639802,40076132,2961,40073170,16117408,2961,16114447
4,205740,3112,202628,666921,3112,663809,175480,3112,172368,6503831,3112,6500719,17600388,3112,17597276,5226695,3112,5223583,13584696,3112,13581584,35847340,3112,35844228,31376687,3112,31373575,7600019,3112,7596907,37053299,3112,37050187,14766898,3112,14763786
5,205740,3112,202628,666921,3112,663809,175480,3112,172368,6503831,3112,6500719,17600388,3112,17597276,5226695,3112,5223583,13584696,3112,13581584,35847340,3112,35844228,31376687,3112,31373575,7600019,3112,7596907,37053299,3112,37050187,14766898,3112,14763786
6,154677,3246,151430,474269,3246,471022,115355,3246,112108,5901470,3246,5898223,16395563,3246,16392316,4698830,3246,4695584,12673155,3246,12669908,33727242,3246,33723995,29653921,3246,29650674,6939614,3246,6936367,34692531,3246,34689284,13769865,3246,13766618
7,154677,3246,151430,474269,3246,471022,115355,3246,112108,5901470,3246,5898223,16395563,3246,16392316,4698830,3246,4695584,12673155,3246,12669908,33727242,3246,33723995,29653921,3246,29650674,6939614,3246,6936367,34692531,3246,34689284,13769865,3246,13766618
8,117878,3379,114499,340577,3379,337197,75512,3379,72132,5349773,3379,5346393,15605215,3379,15601835,4316973,3379,4313593,12009093,3379,12005713,31810200,3379,31806820,28318451,3379,28315071,6328432,3379,6325053,32705825,3379,32702445,12890827,3379,12887447
9,117878,3379,114499,340577,3379,337197,75512,3379,72132,5349773,3379,5346393,15605215,3379,15601835,4316973,3379,4313593,12009093,3379,12005713,31810200,3379,31806820,28318451,3379,28315071,6328432,3379,6325053,32705825,3379,32702445,12890827,3379,12887447
10,92643,3493,89149,241351,3493,237857,43198,3493,39705,4731580,3493,4728087,14721774,3493,14718281,4006703,3493,4003209,11220466,3493,11216972,30083615,3493,30080121,27064782,3493,27061288,5637147,3493,5633653,30776825,3493,30773331,12121447,3493,12117954
11,92643,3493,89149,241351,3493,237857,43198,3493,39705,4731580,3493,4728087,14721774,3493,14718281,4006703,3493,4003209,11220466,3493,11216972,30083615,3493,30080121,27064782,3493,27061288,5637147,3493,5633653,30776825,3493,30773331,12121447,3493,12117954
12,66689,3625,63063,153638,3625,150013,19549,3625,15923,4110666,3625,4107041,13682154,3625,13678528,3585334,3625,3581708,10360512,3625,10356886,27865510,3625,27861885,25355104,3625,25351479,4949838,3625,4946212,28385357,3625,28381732,11120264,3625,11116639
