Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,15074058,2796,15071262,29006981,2796,29004185,13190629,2796,13187833,24008887,2796,24006091,48875851,2796,48873055,36384172,2796,36381376,9953501,2796,9950705,44274882,2796,44272086,18015773,2796,18012977
2,5109559,2977,5106581,11735253,2977,11732276,773649,2977,770671,13693512,2977,13690534,26333537,2977,26330559,11651930,2977,11648952,22182232,2977,22179255,45518717,2977,45515739,34196672,2977,34193694,9171058,2977,9168081,41442990,2977,41440012,16663281,2977,16660303
3,5109559,2977,5106581,11735253,2977,11732276,773649,2977,770671,13693512,2977,13690534,26333537,2977,26330559,11651930,2977,11648952,22182232,2977,22179255,45518717,2977,45515739,34196672,2977,34193694,9171058,2977,9168081,41442990,2977,41440012,16663281,2977,16660303
4,4712875,3164,4709711,10584672,3164,10581508,465861,3164,462697,12370973,3164,12367808,24016261,3164,24013097,10141035,3164,10137870,20464507,3164,20461342,41675000,3164,41671836,31616834,3164,31613669,8158609,3164,8155444,37826971,3164,37823806,15092107,3164,15088942
5,4712875,3164,4709711,10584672,3164,10581508,465861,3164,462697,12370973,3164,12367808,24016261,3164,24013097,10141035,3164,10137870,20464507,3164,20461342,41675000,3164,41671836,31616834,3164,31613669,8158609,3164,8155444,37826971,3164,37823806,15092107,3164,15088942
6,3942330,3373,3938957,8785923,3373,8782550,215136,3373,211763,10638040,3373,10634667,21380128,3373,21376755,8657704,3373,8654331,18326833,3373,18323460,37598806,3373,37595433,29226088,3373,29222715,7091535,3373,7088161,34449791,3373,34446418,13552217,3373,13548843
7,3942330,3373,3938957,8785923,3373,8782550,215136,3373,211763,10638040,3373,10634667,21380128,3373,21376755,8657704,3373,8654331,18326833,3373,18323460,37598806,3373,37595433,29226088,3373,29222715,7091535,3373,7088161,34449791,3373,34446418,13552217,3373,13548843
8,3345975,3565,3342409,7448317,3565,7444751,70838,3565,67272,9522962,3565,9519397,19393702,3565,19390136,7443168,3565,7439603,16723333,3565,16719767,34387521,3565,34383956,27167758,3565,27164192,6432882,3565,6429317,31750745,3565,31747180,12216407,3565,12212841
9,3345975,3565,3342409,7448317,3565,7444751,70838,3565,67272,9522962,3565,9519397,19393702,3565,19390136,7443168,3565,7439603,16723333,3565,16719767,34387521,3565,34383956,27167758,3565,27164192,6432882,3565,6429317,31750745,3565,31747180,12216407,3565,12212841
10,3025690,3709,3021981,6559875,3709,6556165,12258,3709,8549,8571404,3709,8567695,17916008,3709,17912299,6289110,3709,6285401,15512520,3709,15508811,31558783,3709,31555074,25425329,3709,25421620,5849679,3709,5845970,29359047,3709,29355338,11093217,3709,11089508
11,3025690,3709,3021981,6559875,3709,6556165,12258,3709,8549,8571404,3709,8567695,17916008,3709,17912299,6289110,3709,6285401,15512520,3709,15508811,31558783,3709,31555074,25425329,3709,25421620,5849679,3709,5845970,29359047,3709,29355338,11093217,3709,11089508
12,2660436,3928,2656507,5570607,3928,5566678,3928,3928,0,7414042,3928,7410113,16082921,3928,16078992,5028954,3928,5025025,13959791,3928,13955862,28065339,3928,28061410,23206035,3928,23202106,5096239,3928,5092310,26370094,3928,26366165,9716241,3928,9712312
13,2660436,3928,2656507,5570607,3928,5566678,3928,3928,0,7414042,3928,7410113,16082921,3928,16078992,5028954,3928,5025025,13959791,3928,13955862,28065339,3928,28061410,23206035,3928,23202106,5096239,3928,5092310,26370094,3928,26366165,9716241,3928,9712312
14,2474537,4095,2470442,5095996,4095,5091900,4095,4095,0,6386567,4095,6382472,14405097,4095,14401002,4222882,4095,4218787,12460244,4095,12456149,24783170,4095,24779075,20858145,4095,20854050,4157817,4095,4153721,23134871,4095,23130776,8347794,4095,8343699
15,2472158,4098,2468060,5088902,4098,5084804,4098,4098,0,6380353,4098,6376255,14397507,4098,14393408,4215597,4098,4211498,12453997,4098,12449898,24770163,4098,24766064,20852021,4098,20847922,4155760,4098,4151661,23126447,4098,23122349,8343776,4098,8339677
