Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,233,233,233,233,233,233,233,233,233,233,233,233
1,233,233,233,233,233,233,233,233,233,233,233,233
2,214,230,233,235,235,253,246,235,249,253,244,230
3,233,230,233,233,235,253,246,235,249,253,244,230
4,230,235,251,221,247,274,264,261,266,271,256,246
5,233,235,251,233,247,274,264,261,266,271,256,246
6,209,232,279,209,254,296,258,258,269,269,272,249
7,233,232,279,233,254,296,258,258,269,271,272,249
8,235,242,279,221,257,305,271,271,282,293,283,269
9,233,242,279,233,257,305,271,271,282,293,283,269
10,209,247,296,228,254,335,271,276,291,316,291,298
11,233,247,296,233,254,335,271,276,291,316,291,298
12,212,247,304,233,267,335,280,293,305,335,297,328
13,233,247,304,233,267,335,280,293,305,335,297,328
14,212,254,301,226,275,375,282,328,299,339,315,348
15,233,254,301,233,275,375,282,328,299,339,315,348
16,235,254,317,235,291,372,285,335,311,373,327,358
17,233,254,317,233,291,372,285,335,311,373,327,358
18,226,249,351,226,306,405,294,358,308,403,324,358
19,233,249,351,233,306,405,294,358,308,403,324,358
20,214,244,355,212,324,397,288,391,321,399,337,398
21,233,249,351,233,324,405,288,391,321,399,337,398
22,228,249,358,223,324,389,302,434,333,423,330,398
23,233,249,351,233,324,405,302,434,333,423,330,398
24,221,244,344,226,344,393,324,464,347,444,327,446
25,233,249,351,233,344,405,324,464,347,444,327,446
26,214,231,351,212,357,401,317,497,361,448,334,486
27,233,249,351,233,357,405,317,497,361,444,334,486
28,214,241,334,226,357,405,327,546,357,444,344,486
29,233,249,351,233,357,405,327,546,357,444,344,486
30,214,231,341,226,354,409,340,590,361,426,351,486
31,214,231,341,226,354,409,340,590,361,426,351,486
32,216,231,337,228,347,393,346,608,371,409,351,539
33,214,231,341,226,347,409,346,608,371,426,351,539
34,205,234,327,207,343,405,371,656,386,434,361,588
35,214,231,341,226,343,409,371,656,386,426,361,588
36,210,231,344,205,343,397,378,696,390,409,361,606
37,214,231,344,226,343,397,378,696,390,426,361,606
38,201,229,330,212,350,381,401,710,406,405,365,606
39,201,229,330,212,350,381,401,710,406,405,365,606
40,195,229,321,203,347,370,413,760,410,392,368,630
41,201,229,321,212,347,370,413,760,410,405,368,630
42,181,231,308,203,364,355,425,775,414,417,394,680
43,201,229,321,212,364,370,425,775,414,405,394,680
44,197,231,327,208,368,351,425,844,435,409,386,714
45,201,229,321,212,368,370,425,844,435,405,386,714
46,201,234,321,206,379,377,442,929,448,384,410,786
47,201,229,321,212,379,370,442,929,448,405,410,786
48,183,229,330,208,375,370,451,929,466,384,422,801
49,201,229,321,212,375,370,451,929,466,384,422,801
50,195,215,324,193,371,355,447,975,498,373,434,810
51,201,215,324,212,371,355,447,975,498,384,434,810
52,197,211,311,203,379,355,451,1034,533,381,426,899
53,201,215,324,212,379,355,451,1034,533,384,426,899
54,193,220,324,195,379,358,456,1065,555,388,417,953
55,201,215,324,212,379,355,456,1065,555,384,417,953
56,195,220,308,214,379,358,474,1161,544,384,438,972
57,201,215,324,212,379,355,474,1161,544,384,438,972
58,187,207,327,201,398,341,479,1265,560,384,451,1020
59,201,215,324,212,379,355,474,1265,560,384,451,1020
60,189,209,314,191,375,344,474,1265,577,396,447,1081
61,201,209,314,212,375,344,474,1265,577,384,447,1081
62,189,215,317,193,375,344,464,1280,577,369,451,1157
63,201,209,314,212,375,344,464,1280,577,369,451,1157
64,183,196,317,208,375,330,437,1280,588,373,438,1134
65,183,196,317,208,375,330,437,1280,588,373,438,1157
66,183,185,314,210,364,330,445,1280,612,384,429,1192
67,183,185,314,208,364,330,437,1280,612,373,438,1192
68,170,177,301,189,364,330,419,1280,636,365,429,1204
69,170,177,301,189,364,330,419,1280,636,365,429,1204
70,163,168,289,178,349,320,394,1280,655,358,442,1216
71,163,168,289,178,349,320,394,1280,655,358,442,1216
72,165,160,286,178,356,304,402,1280,649,354,451,1192
73,165,160,286,178,356,304,394,1280,649,358,442,1216
74,155,155,272,176,356,313,386,1267,636,365,437,1252
75,155,155,272,176,356,313,386,1267,636,365,437,1252
76,152,158,258,162,352,304,390,1229,623,354,437,1265
77,152,158,258,162,352,304,390,1229,623,354,437,1252
78,146,160,256,162,345,304,390,1229,642,365,429,1227
79,146,160,256,162,345,304,390,1229,642,354,437,1252
80,141,150,264,150,335,304,382,1253,642,361,455,1277
81,146,150,264,162,335,304,390,1229,642,354,437,1277
82,144,155,271,162,325,295,409,1280,648,351,429,1277
83,146,150,264,162,325,304,390,1229,648,354,437,1277
84,137,153,253,145,335,313,405,1280,642,351,455,1280
85,146,150,264,162,325,304,390,1229,648,354,437,1280
86,144,153,264,157,318,292,394,1280,668,336,429,1280
87,146,150,264,162,318,304,394,1280,668,354,429,1280
88,140,152,258,149,318,307,386,1280,668,351,424,1280
89,140,152,258,149,318,307,386,1280,668,351,424,1280
90,129,152,261,149,312,301,394,1267,674,336,424,1280
91,129,152,261,149,312,301,394,1267,674,336,424,1280
92,128,144,253,150,318,307,402,1229,661,333,420,1267
93,128,144,253,150,312,307,402,1229,674,333,420,1280
94,128,143,250,146,328,301,389,1280,674,343,437,1280
95,128,144,253,150,312,307,402,1229,674,333,420,1280
96,128,140,248,137,315,304,406,1280,688,333,420,1254
97,128,144,253,150,315,307,402,1229,688,333,420,1254
98,128,148,253,152,331,295,418,1204,695,336,416,1254
99,128,144,253,150,315,307,402,1229,688,333,420,1254
100,128,135,261,140,312,310,410,1229,681,323,408,1229
101,128,135,261,140,315,310,410,1229,688,323,408,1254
102,128,128,266,131,309,298,430,1280,681,323,395,1229
103,128,128,266,131,309,298,410,1229,681,323,408,1254
104,128,131,258,128,300,304,430,1280,681,323,424,1280
105,128,128,266,131,300,298,410,1229,681,323,408,1280
106,128,130,258,128,315,301,430,1280,715,317,408,1280
107,128,128,266,131,300,298,410,1229,681,323,408,1280
108,128,131,266,128,300,304,430,1280,695,313,403,1280
109,128,128,266,131,300,298,410,1229,681,323,408,1280
110,128,128,266,129,294,292,401,1216,660,320,424,1280
111,128,128,266,129,294,292,401,1216,660,320,424,1280
112,128,128,261,128,294,277,401,1280,674,310,428,1280
113,128,128,266,129,294,292,401,1216,674,320,428,1280
114,128,128,255,128,305,298,413,1241,694,313,437,1280
115,128,128,266,129,305,292,401,1216,674,320,428,1280
116,128,131,261,128,299,295,397,1277,707,317,415,1280
117,128,128,266,129,299,292,401,1216,707,320,415,1280
118,128,129,261,128,296,300,421,1280,714,326,419,1254
119,128,128,266,129,296,292,401,1216,714,320,415,1254
120,128,130,269,128,287,292,409,1229,693,317,407,1280
121,128,130,269,129,287,292,401,1216,693,320,415,1280
122,128,128,274,129,302,300,409,1229,721,307,432,1280
123,128,130,269,129,287,292,401,1216,693,320,432,1280
124,128,134,263,128,287,295,405,1241,679,313,440,1280
125,128,130,269,129,287,292,401,1216,679,320,432,1280
126,128,133,258,130,284,300,389,1265,666,304,432,1280
127,128,130,269,129,284,292,389,1265,666,304,432,1280
128,128,128,269,128,276,292,385,1280,672,289,423,1280
129,128,128,269,128,276,292,385,1280,672,289,423,1280
130,128,128,266,128,284,292,401,1280,692,280,453,1280
131,128,128,269,128,276,292,385,1280,672,289,423,1280
132,128,129,271,128,281,289,382,1280,679,283,436,1267
133,128,128,269,128,276,292,382,1280,672,283,436,1267
134,128,128,277,128,273,277,393,1280,672,269,432,1254
135,128,128,277,128,273,277,393,1280,672,269,432,1267
136,128,128,277,128,276,269,413,1280,672,261,427,1254
137,128,128,277,128,276,269,393,1280,672,269,432,1267
138,128,128,268,128,270,271,413,1280,666,274,444,1229
139,128,128,268,128,270,271,393,1280,666,269,432,1267
140,128,128,274,128,289,274,381,1280,699,269,453,1280
141,128,128,268,128,270,271,393,1280,666,269,453,1280
142,128,130,279,128,284,271,409,1280,699,261,453,1267
143,128,128,268,128,270,271,393,1280,666,269,453,1267
144,128,128,268,128,273,271,389,1280,679,261,462,1280
145,128,128,268,128,270,271,389,1280,666,261,462,1280
146,128,129,276,128,278,280,401,1280,685,258,458,1280
147,128,128,268,128,270,271,389,1280,666,261,462,1280
148,128,128,263,128,270,263,389,1280,666,268,476,1280
149,128,128,263,128,270,263,389,1280,666,261,462,1280
150,128,129,276,129,270,271,385,1280,712,261,471,1254
151,128,128,263,128,270,263,389,1280,666,261,462,1254
152,128,130,258,128,289,276,401,1280,685,253,471,1216
153,128,128,263,128,270,263,389,1280,666,261,462,1254
154,128,130,271,128,270,263,397,1280,666,268,458,1241
155,128,128,263,128,270,263,389,1280,666,261,462,1254
156,128,128,263,129,278,258,401,1280,659,263,467,1280
157,128,128,263,128,270,263,389,1280,666,261,462,1280
158,128,128,258,128,268,269,405,1280,652,250,471,1280
159,128,128,263,128,268,263,389,1280,652,261,462,1280
160,128,128,273,128,268,263,405,1280,665,268,485,1280
161,128,128,263,128,268,263,389,1280,652,261,462,1280
162,128,128,273,128,268,266,397,1280,646,253,485,1280
163,128,128,263,128,268,263,389,1280,652,261,462,1280
164,129,128,266,128,268,261,401,1280,691,248,467,1280
165,128,128,263,128,268,263,389,1280,652,261,467,1280
166,128,128,266,128,286,271,397,1280,659,253,500,1280
167,128,128,263,128,268,263,389,1280,652,261,467,1280
168,128,128,266,128,265,266,385,1280,639,263,495,1254
169,128,128,266,128,265,263,389,1280,639,261,467,1280
170,128,128,271,128,262,276,377,1267,646,248,476,1280
171,128,128,271,128,265,276,377,1267,639,248,476,1280
172,129,128,263,128,278,279,396,1279,639,248,467,1280
173,128,128,271,128,265,276,377,1267,639,248,476,1280
174,128,130,263,128,268,268,389,1280,626,235,500,1280
175,128,128,271,128,268,276,377,1267,626,248,476,1280
176,128,128,282,128,281,276,366,1267,670,253,471,1280
177,128,128,271,128,268,276,366,1267,626,248,471,1280
178,128,128,279,128,276,271,355,1254,633,235,467,1280
179,128,128,279,128,268,271,355,1254,626,235,467,1280
180,128,129,279,128,270,274,373,1241,608,240,467,1267
181,128,129,279,128,268,274,355,1254,626,235,467,1280
182,128,128,287,129,284,276,362,1280,633,242,476,1280
183,128,129,279,128,268,274,355,1254,626,235,467,1280
184,128,131,273,128,278,282,373,1254,651,238,453,1254
185,128,129,279,128,268,274,355,1254,626,235,467,1280
186,128,131,287,128,262,287,373,1267,645,223,457,1280
187,128,129,279,128,268,274,373,1254,626,235,457,1280
188,128,130,290,128,286,271,365,1280,608,223,480,1280
189,128,129,279,128,268,274,365,1280,626,235,480,1280
190,128,130,293,128,286,265,380,1280,614,240,485,1280
191,128,129,279,128,268,274,365,1280,626,235,480,1280
192,128,128,279,128,270,274,369,1280,614,230,480,1280
193,128,128,279,128,270,274,369,1280,614,230,480,1280
194,128,129,279,128,284,268,373,1280,626,235,485,1267
195,128,128,279,128,270,274,369,1280,614,230,480,1267
196,128,128,285,128,270,268,373,1267,620,228,499,1241
197,128,128,279,128,270,274,369,1280,614,230,480,1267
198,128,129,276,128,284,287,384,1254,626,230,490,1280
199,128,128,279,128,270,274,369,1280,614,230,480,1280
200,128,130,276,128,289,276,358,1280,645,221,514,1267
201,128,128,279,128,270,274,358,1280,614,230,514,1267
202,128,128,293,128,289,274,358,1280,657,230,550,1280
203,128,128,279,128,270,274,358,1280,614,230,514,1280
204,128,128,271,128,276,265,351,1280,645,226,550,1241
205,128,128,279,128,276,274,358,1280,645,230,550,1241
206,128,131,271,128,281,279,358,1280,638,230,561,1280
207,128,128,279,128,276,274,358,1280,645,230,550,1280
208,128,128,273,128,273,276,354,1280,632,226,539,1267
209,128,128,273,128,273,276,354,1280,632,226,539,1280
210,128,128,279,128,267,263,347,1241,644,219,534,1280
211,128,128,279,128,267,263,347,1241,644,219,534,1280
212,128,128,273,128,278,260,344,1278,631,210,571,1267
213,128,128,273,128,278,260,347,1241,631,219,534,1267
214,128,129,287,128,292,257,344,1280,650,215,550,1254
215,128,128,273,128,278,260,347,1241,631,219,550,1254
216,128,128,268,128,292,260,344,1280,669,217,588,1267
217,128,128,273,128,278,260,347,1241,631,219,550,1267
218,128,128,276,128,298,260,361,1241,638,210,539,1280
219,128,128,273,128,278,260,361,1241,631,219,539,1280
220,128,128,281,128,273,273,368,1241,631,208,576,1267
221,128,128,273,128,278,260,361,1241,631,219,539,1267
222,128,129,287,128,278,263,361,1280,631,210,555,1280
223,128,128,273,128,278,260,361,1241,631,219,539,1280
224,128,128,284,128,292,265,361,1280,625,223,571,1280
225,128,128,273,128,278,260,361,1241,631,219,539,1280
226,129,129,273,128,278,273,376,1280,638,223,555,1254
227,128,128,273,128,278,260,361,1241,631,219,539,1254
228,128,130,281,128,295,273,368,1280,657,219,555,1280
229,128,128,273,128,278,260,361,1241,631,219,539,1280
230,128,128,268,128,275,260,358,1229,663,226,560,1254
231,128,128,273,128,275,260,361,1241,663,219,539,1254
232,128,129,268,128,273,268,361,1254,663,217,533,1279
233,128,129,268,128,273,268,361,1241,663,219,533,1279
234,128,131,268,128,278,260,350,1280,676,219,522,1280
235,128,129,268,128,273,268,350,1241,663,219,522,1280
236,128,129,281,128,281,260,350,1280,676,212,522,1254
237,128,129,268,128,273,268,350,1241,663,219,522,1254
238,129,129,270,128,286,260,343,1280,690,212,554,1266
239,128,129,268,128,273,268,350,1241,663,219,522,1266
240,128,128,273,128,275,281,350,1280,650,217,512,1279
241,128,129,268,128,273,268,350,1241,663,219,512,1279
242,128,131,260,128,273,270,343,1280,670,210,502,1280
243,128,129,268,128,273,268,343,1280,663,210,502,1280
244,128,130,262,128,278,268,333,1280,703,212,492,1280
245,128,129,268,128,273,268,333,1280,663,212,492,1280
246,128,128,276,128,275,262,343,1267,683,219,511,1254
247,128,129,268,128,273,268,333,1280,663,212,492,1254
248,128,128,268,128,289,265,333,1267,703,214,506,1279
249,128,129,268,128,273,268,333,1280,663,212,492,1279
250,128,130,260,128,292,273,333,1280,703,219,526,1279
251,128,129,268,128,273,268,333,1280,663,212,492,1279
252,128,128,268,128,275,265,340,1280,709,204,521,1266
253,128,129,268,128,273,268,333,1280,663,212,492,1266
254,128,131,262,128,273,278,336,1280,696,212,516,1280
255,128,129,268,128,273,268,333,1280,663,212,492,1280
256,128,129,273,128,286,262,343,1280,703,219,506,1241
257,128,129,268,128,273,268,333,1280,663,212,492,1241
258,128,128,265,128,270,262,333,1267,656,212,521,1278
259,128,129,268,128,270,268,333,1280,656,212,492,1278
260,128,128,281,128,273,262,350,1280,696,208,492,1280
261,128,129,268,128,270,268,333,1280,656,212,492,1280
262,128,129,281,128,270,260,333,1280,702,212,482,1280
263,128,129,268,128,270,268,333,1280,656,212,482,1280
264,128,128,273,128,275,273,346,1280,702,210,487,1280
265,128,129,268,128,270,268,333,1280,656,212,482,1280
266,128,128,265,129,281,260,350,1280,696,208,477,1280
267,128,129,268,128,270,268,333,1280,656,212,482,1280
268,128,128,279,128,281,265,336,1280,643,206,511,1280
269,128,129,268,128,270,268,333,1280,656,212,482,1280
270,128,131,260,128,281,260,346,1280,669,204,496,1280
271,128,131,260,128,281,260,333,1280,669,212,482,1280
272,128,130,262,128,281,267,346,1280,690,204,511,1280
273,128,131,260,128,281,260,333,1280,669,212,482,1280
274,128,131,257,128,278,262,326,1280,690,214,492,1280
275,128,131,260,128,281,260,333,1280,669,212,492,1280
276,128,129,252,128,284,260,340,1280,703,208,506,1280
277,128,131,260,128,281,260,333,1280,669,212,492,1280
278,128,131,260,128,300,254,330,1280,716,217,526,1280
279,128,131,260,128,281,260,333,1280,669,212,492,1280
280,128,133,273,128,286,260,336,1280,663,208,492,1280
281,128,131,260,128,281,260,336,1280,669,208,492,1280
282,128,133,270,129,292,267,353,1280,676,210,511,1280
283,128,131,260,128,281,260,336,1280,669,208,492,1280
284,128,133,260,128,300,254,350,1280,676,214,506,1280
285,128,131,260,128,281,260,336,1280,669,208,492,1280
286,128,130,265,128,281,254,353,1280,669,198,526,1280
287,128,131,260,128,281,260,336,1280,669,208,492,1280
288,128,131,265,129,281,252,343,1280,656,208,482,1280
289,128,131,260,129,281,260,336,1280,669,208,492,1280
290,128,133,268,128,298,265,350,1280,690,204,482,1280
291,128,131,260,129,281,260,336,1280,669,208,492,1280
292,128,134,255,128,286,262,353,1280,656,214,492,1280
293,128,131,260,129,281,260,336,1280,669,208,492,1280
294,129,133,255,128,278,265,350,1280,703,200,496,1267
295,128,131,260,129,281,260,336,1280,669,208,492,1267
296,128,130,252,129,295,265,340,1280,710,210,521,1280
297,128,131,260,129,281,260,336,1280,669,208,492,1280
298,128,131,257,128,292,273,346,1280,690,198,496,1254
299,128,131,260,129,281,260,346,1280,669,208,496,1280
300,128,130,257,128,275,267,353,1280,696,212,491,1280
301,128,131,260,129,281,260,346,1280,669,208,496,1280
302,128,133,265,129,295,252,346,1267,703,208,491,1241
303,128,131,260,129,281,260,346,1267,669,208,491,1280
304,128,129,252,128,295,254,339,1280,663,210,516,1241
305,128,131,260,128,295,260,346,1267,663,208,491,1280
306,128,134,252,128,289,270,346,1280,663,212,501,1267
307,128,131,260,128,289,260,346,1267,663,208,491,1267
308,128,130,270,128,309,270,353,1254,656,198,526,1280
309,128,131,260,128,289,260,346,1267,663,208,491,1280
310,128,129,260,128,309,254,346,1280,709,202,526,1254
311,128,131,260,128,289,260,346,1267,663,208,491,1254
312,128,129,273,128,298,267,360,1267,703,212,501,1280
313,128,131,260,128,289,260,346,1267,663,208,491,1280
314,129,130,255,128,289,270,357,1254,696,200,526,1254
315,128,131,260,128,289,260,346,1267,663,208,491,1254
316,128,129,270,128,292,270,353,1280,663,208,516,1241
317,128,131,260,128,289,260,346,1267,663,208,491,1241
318,128,134,252,128,283,257,336,1280,676,206,511,1280
319,128,131,260,128,283,260,336,1280,676,208,511,1280
320,128,131,265,128,297,273,329,1280,717,204,521,1280
321,128,131,260,128,283,260,329,1280,676,208,521,1280
322,129,134,262,128,303,267,326,1280,703,212,527,1280
323,128,131,260,128,283,260,329,1280,676,208,521,1280
324,128,130,252,128,286,267,336,1254,669,208,532,1280
325,128,130,252,128,283,267,329,1280,676,208,521,1280
326,128,129,247,128,300,278,346,1280,690,206,516,1280
327,128,130,252,128,283,267,329,1280,676,208,521,1280
328,128,133,244,128,297,259,342,1280,676,212,521,1280
329,128,130,252,128,297,267,329,1280,676,208,521,1280
330,128,131,265,128,318,265,336,1280,676,198,521,1280
331,128,130,252,128,297,267,336,1280,676,198,521,1280
332,128,131,254,128,318,259,329,1280,703,192,511,1280
333,128,130,252,128,297,267,329,1280,676,192,511,1280
334,128,131,262,128,318,278,326,1280,696,196,501,1280
335,128,130,252,128,297,267,329,1280,676,192,511,1280
336,128,133,260,128,318,273,323,1280,723,197,516,1241
337,128,130,252,128,297,267,329,1280,676,192,511,1280
338,128,129,260,128,315,267,332,1280,683,192,506,1280
339,128,130,252,128,297,267,329,1280,676,192,511,1280
340,128,129,257,128,294,267,336,1280,683,190,542,1254
341,128,130,252,128,294,267,329,1280,683,192,511,1254
342,128,128,244,128,288,270,326,1267,690,194,542,1280
343,128,128,244,128,288,270,329,1280,690,192,511,1280
344,128,128,252,128,303,262,319,1280,710,192,537,1267
345,128,128,244,128,288,270,329,1280,690,192,511,1280
346,128,130,242,128,286,267,342,1280,710,186,511,1280
347,128,128,244,128,286,270,329,1280,710,192,511,1280
348,128,128,257,128,286,265,346,1280,689,197,511,1254
349,128,128,257,128,286,265,329,1280,689,192,511,1280
350,128,128,264,128,303,265,336,1254,717,192,496,1254
351,128,128,257,128,286,265,336,1254,689,192,511,1280
352,128,128,249,128,288,262,349,1280,675,186,542,1280
