Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,907979,2796,905183,545366,2796,542570,2796,2796,0,20461983,2796,20459187,548065,2796,545269,13721871,2796,13719075,28768014,2796,28765218,34241176,2796,34238380,345232,2796,342436,27869076,2796,27866280,7076398,2796,7073602
2,2863,2863,0,782006,2863,779143,467982,2863,465119,2863,2863,0,19690932,2863,19688069,479815,2863,476951,13164967,2863,13162103,27756992,2863,27754129,33092602,2863,33089738,284884,2863,282020,26904324,2863,26901461,6872542,2863,6869678
3,2879,2879,0,768781,2879,765901,460279,2879,457399,2879,2879,0,19656235,2879,19653355,470985,2879,468105,13149240,2879,13146360,27732764,2879,27729884,33056217,2879,33053337,283810,2879,280930,26879135,2879,26876255,6867827,2879,6864947
4,3028,3028,0,518676,3028,515648,309822,3028,306794,3028,3028,0,18049215,3028,18046187,322794,3028,319766,12102844,3028,12099816,25794854,3028,25791826,30694738,3028,30691710,213747,3028,210719,24983164,3028,24980136,6443188,3028,6440160
5,3042,3042,0,508456,3042,505414,303732,3042,300690,3042,3042,0,17990815,3042,17987773,316524,3042,313482,12065931,3042,12062889,25748783,3042,25745741,30625695,3042,30622653,211298,3042,208256,24931121,3042,24928079,6435636,3042,6432594
6,3060,3060,0,380127,3060,377067,227083,3060,224023,3060,3060,0,17775704,3060,17772644,238170,3060,235110,12013789,3060,12010729,25406340,3060,25403280,30251715,3060,30248655,213594,3060,210534,24665019,3060,24661959,6328675,3060,6325615
7,3109,3109,0,351780,3109,348670,210336,3109,207227,3109,3109,0,17604159,3109,17601050,220211,3109,217101,11900156,3109,11897046,25257165,3109,25254055,30045293,3109,30042184,204131,3109,201021,24502482,3109,24499372,6304272,3109,6301162
8,3212,3212,0,271833,3212,268621,162343,3212,159131,3212,3212,0,16639227,3212,16636014,172551,3212,169338,11207877,3212,11204664,23838361,3212,23835148,28464617,3212,28461404,153149,3212,149936,23163172,3212,23159959,5980860,3212,5977647
9,3222,3222,0,266722,3222,263500,159277,3222,156055,3222,3222,0,16594623,3222,16591401,169501,3222,166279,11177981,3222,11174759,23802281,3222,23799059,28410311,3222,28407089,151376,3222,148154,23121562,3222,23118340,5975012,3222,5971790
10,3319,3319,0,160280,3319,156961,95690,3319,92371,3319,3319,0,15877115,3319,15873796,104718,3319,101399,10703918,3319,10700599,22580620,3319,22577301,27126650,3319,27123331,117683,3319,114364,22036100,3319,22032781,5669410,3319,5666091
11,3347,3347,0,149855,3347,146508,89617,3347,86270,3347,3347,0,15815312,3347,15811965,97792,3347,94445,10666345,3347,10662998,22529344,3347,22525997,27051848,3347,27048501,115752,3347,112405,21979470,3347,21976123,5659909,3347,5656562
12,3441,3441,0,100490,3441,97048,59971,3441,56530,3441,3441,0,14884289,3441,14880847,68468,3441,65026,10011389,3441,10007947,21116190,3441,21112748,25460796,3441,25457354,82315,3441,78873,20645408,3441,20641966,5320451,3441,5317009
13,3462,3462,0,94426,3462,90963,56475,3462,53012,3462,3462,0,14848136,3462,14844674,64303,3462,60840,9989873,3462,9986411,21085288,3462,21081825,25416394,3462,25412931,81374,3462,77911,20611738,3462,20608276,5314395,3462,5310932
