Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5136579,2796,5133783,8608655,2796,8605859,545366,2796,542570,2569687,2796,2566891,25595767,2796,25592971,548065,2796,545269,21422547,2796,21419751,28768014,2796,28765218,34241176,2796,34238380,345232,2796,342436,27869076,2796,27866280,7076398,2796,7073602
2,4927521,2900,4924620,8093982,2900,8091082,424025,2900,421124,2465211,2900,2462310,24656293,2900,24653392,430856,2900,427956,20636996,2900,20634095,27800378,2900,27797477,33171819,2900,33168918,287220,2900,284319,26986903,2900,26984002,6871319,2900,6868418
3,4927521,2900,4924620,8093982,2900,8091082,424025,2900,421124,2465211,2900,2462310,24656293,2900,24653392,430856,2900,427956,20636996,2900,20634095,27800378,2900,27797477,33171819,2900,33168918,287220,2900,284319,26986903,2900,26984002,6871319,2900,6868418
4,4613863,3008,4610854,7503422,3008,7500413,352417,3008,349408,2308435,3008,2305427,23246664,3008,23243656,357769,3008,354760,19414487,3008,19411478,26596076,3008,26593067,31643151,3008,31640142,236167,3008,233159,25750972,3008,25747964,6629392,3008,6626383
5,4613863,3008,4610854,7503422,3008,7500413,352417,3008,349408,2308435,3008,2305427,23246664,3008,23243656,357769,3008,354760,19414487,3008,19411478,26596076,3008,26593067,31643151,3008,31640142,236167,3008,233159,25750972,3008,25747964,6629392,3008,6626383
6,4231849,3129,4228720,6828925,3129,6825796,291975,3129,288846,2117489,3129,2114360,21997727,3129,21994597,295892,3129,292763,18230335,3129,18227206,25386564,3129,25383434,30285131,3129,30282002,185444,3129,182314,24605083,3129,24601954,6362043,3129,6358914
7,4231849,3129,4228720,6828925,3129,6825796,291975,3129,288846,2117489,3129,2114360,21997727,3129,21994597,295892,3129,292763,18230335,3129,18227206,25386564,3129,25383434,30285131,3129,30282002,185444,3129,182314,24605083,3129,24601954,6362043,3129,6358914
8,4051502,3267,4048234,6374082,3267,6370814,180903,3267,177636,2027384,3267,2024117,20586213,3267,20582946,188111,3267,184843,17188617,3267,17185349,23896008,3267,23892740,28431140,3267,28427872,150086,3267,146818,23144668,3267,23141400,6017469,3267,6014201
9,4051502,3267,4048234,6374082,3267,6370814,180903,3267,177636,2027384,3267,2024117,20586213,3267,20582946,188111,3267,184843,17188617,3267,17185349,23896008,3267,23892740,28431140,3267,28427872,150086,3267,146818,23144668,3267,23141400,6017469,3267,6014201
10,3761203,3382,3757821,5847495,3382,5844113,126097,3382,122715,1882292,3382,1878910,19624027,3382,19620645,134666,3382,131284,16295481,3382,16292099,22877056,3382,22873674,27312316,3382,27308934,115441,3382,112059,22206664,3382,22203282,5777339,3382,5773957
11,3761203,3382,3757821,5847495,3382,5844113,126097,3382,122715,1882292,3382,1878910,19624027,3382,19620645,134666,3382,131284,16295481,3382,16292099,22877056,3382,22873674,27312316,3382,27308934,115441,3382,112059,22206664,3382,22203282,5777339,3382,5773957
