Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,20,19,19,18,20,18,20,20,19,20,21,18
3,20,19,19,18,20,18,20,20,19,20,21,18
4,18,18,19,18,20,18,20,21,20,19,21,17
5,18,18,19,18,20,18,20,21,20,19,21,17
6,17,18,19,17,19,18,19,20,20,18,22,17
7,17,18,19,17,19,18,19,20,20,18,22,17
8,17,17,18,16,19,18,20,22,20,18,21,17
9,17,17,18,16,19,18,20,22,20,18,21,17
10,17,15,16,16,19,17,21,22,19,18,21,17
11,17,15,16,16,19,17,21,22,19,18,21,17
12,17,14,15,15,19,17,21,23,20,18,21,16
13,17,14,15,15,19,17,21,23,20,18,21,16
14,16,13,15,14,19,17,21,24,20,17,22,16
15,16,13,15,14,19,17,21,24,20,17,22,16
16,16,13,15,14,20,17,22,25,19,16,22,15
17,16,13,15,14,20,17,22,25,19,16,22,15
18,16,13,15,14,21,17,24,27,19,16,22,14
19,16,13,15,14,21,17,24,27,19,16,22,14
20,15,13,15,13,21,16,25,28,19,16,23,14
21,15,13,15,13,21,16,25,28,19,16,23,14
22,15,13,14,13,22,16,25,30,19,16,24,14
23,15,13,14,13,22,16,25,30,19,16,24,14
24,15,12,14,13,21,16,26,33,19,15,24,14
25,15,12,14,13,21,16,26,33,19,15,24,14
26,14,12,13,13,22,15,27,33,20,15,24,13
27,14,12,13,13,22,15,27,33,20,15,24,13
28,13,12,12,13,22,14,27,36,20,14,24,13
29,13,12,12,13,22,14,27,36,20,14,24,13
30,13,12,12,12,22,14,27,39,21,13,24,13
31,13,12,12,12,22,14,27,39,21,13,24,13
32,12,12,12,12,21,14,28,41,20,13,25,12
33,12,12,12,12,21,14,28,41,20,13,25,12
34,12,12,12,12,22,14,30,42,20,12,24,13
35,12,12,12,12,22,14,30,42,20,12,24,13
36,12,12,12,12,22,14,31,45,20,12,25,12
37,12,12,12,12,22,14,31,45,20,12,25,12
38,12,12,12,12,21,14,31,49,19,12,25,12
39,12,12,12,12,21,14,31,49,19,12,25,12
40,12,12,12,12,21,14,33,51,20,12,26,12
41,12,12,12,12,21,14,33,51,20,12,26,12
42,12,12,12,12,22,13,34,53,21,12,27,12
43,12,12,12,12,22,13,34,53,21,12,27,12
44,12,12,12,12,22,13,34,57,21,12,28,12
45,12,12,12,12,22,13,34,57,21,12,28,12
46,12,12,12,12,22,14,36,58,22,12,28,12
47,12,12,12,12,22,14,36,58,22,12,28,12
48,12,12,12,12,22,13,39,59,23,12,29,12
49,12,12,12,12,22,13,39,59,23,12,29,12
50,12,12,12,12,22,13,38,64,24,12,28,12
51,12,12,12,12,22,13,38,64,24,12,28,12
52,12,12,12,12,22,14,37,71,23,12,30,12
53,12,12,12,12,22,14,37,71,23,12,30,12
54,12,12,12,12,22,14,38,78,24,12,32,12
55,12,12,12,12,22,14,38,78,24,12,32,12
56,12,12,12,12,23,13,39,84,24,12,33,12
57,12,12,12,12,23,13,39,84,24,12,33,12
58,12,12,12,12,22,14,39,84,24,12,33,12
59,12,12,12,12,22,14,39,84,24,12,33,12
60,12,12,12,12,24,13,38,95,25,12,34,12
61,12,12,12,12,24,13,38,95,25,12,34,12
62,12,12,12,12,25,14,38,99,25,12,35,12
63,12,12,12,12,25,14,38,99,25,12,35,12
64,12,12,12,12,25,13,38,99,25,12,35,12
65,12,12,12,12,25,13,38,99,25,12,35,12
66,12,12,12,12,24,13,40,105,25,12,35,12
67,12,12,12,12,24,13,40,105,25,12,35,12
68,12,12,12,12,24,12,41,105,26,12,36,12
69,12,12,12,12,24,12,41,105,26,12,36,12
70,12,12,12,12,24,13,42,105,27,12,36,12
71,12,12,12,12,24,13,42,105,27,12,36,12
72,12,12,12,12,23,13,43,105,28,12,36,12
73,12,12,12,12,23,13,43,105,28,12,36,12
74,12,12,12,12,23,13,46,105,28,12,37,12
75,12,12,12,12,23,13,46,105,28,12,37,12
76,12,12,12,12,24,13,45,105,28,12,40,12
77,12,12,12,12,24,13,45,105,28,12,40,12
78,12,12,12,12,24,13,46,105,28,12,39,12
79,12,12,12,12,24,13,46,105,28,12,39,12
80,12,12,12,12,25,13,45,105,29,12,41,12
81,12,12,12,12,25,13,45,105,29,12,41,12
82,12,12,12,12,25,13,46,105,29,12,43,12
83,12,12,12,12,25,13,46,105,29,12,43,12
