Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13031920,2796,13029124,838814,2796,836018,7315036,2796,7312240,9095763,2796,9092967,6581683,2796,6578887,8388344,2796,8385548,32900075,2796,32897279,14150001,2796,14147205,4780820,2796,4778024,17052667,2796,17049871,13729780,2796,13726984
2,5171799,2942,5168856,11474806,2942,11471863,597119,2942,594176,6424494,2942,6421551,7863229,2942,7860286,5730340,2942,5727398,7504236,2942,7501293,30547563,2942,30544620,13477718,2942,13474775,4317849,2942,4314906,16054498,2942,16051555,12793364,2942,12790421
3,5171799,2942,5168856,11474806,2942,11471863,597119,2942,594176,6424494,2942,6421551,7863229,2942,7860286,5730340,2942,5727398,7504236,2942,7501293,30547563,2942,30544620,13477718,2942,13474775,4317849,2942,4314906,16054498,2942,16051555,12793364,2942,12790421
4,4402032,3108,4398924,9900595,3108,9897487,369469,3108,366361,5562908,3108,5559800,6584217,3108,6581109,5026570,3108,5023462,6548810,3108,6545702,28581731,3108,28578623,12910833,3108,12907725,3929368,3108,3926260,15209333,3108,15206225,12010991,3108,12007883
5,4402032,3108,4398924,9900595,3108,9897487,369469,3108,366361,5562908,3108,5559800,6584217,3108,6581109,5026570,3108,5023462,6548810,3108,6545702,28581731,3108,28578623,12910833,3108,12907725,3929368,3108,3926260,15209333,3108,15206225,12010991,3108,12007883
6,3964591,3237,3961353,9027880,3237,9024642,299113,3237,295875,5099960,3237,5096722,5917054,3237,5913816,4693697,3237,4690459,5903782,3237,5900544,26649971,3237,26646733,12211764,3237,12208526,3453021,3237,3449783,14193223,3237,14189985,11025610,3237,11022372
7,3964591,3237,3961353,9027880,3237,9024642,299113,3237,295875,5099960,3237,5096722,5917054,3237,5913816,4693697,3237,4690459,5903782,3237,5900544,26649971,3237,26646733,12211764,3237,12208526,3453021,3237,3449783,14193223,3237,14189985,11025610,3237,11022372
8,3340507,3405,3337102,7661237,3405,7657832,157320,3405,153915,4334939,3405,4331534,4886265,3405,4882860,4009937,3405,4006532,5080344,3405,5076939,24631934,3405,24628529,11563017,3405,11559612,3100729,3405,3097324,13313030,3405,13309625,10227848,3405,10224443
9,3340507,3405,3337102,7661237,3405,7657832,157320,3405,153915,4334939,3405,4331534,4886265,3405,4882860,4009937,3405,4006532,5080344,3405,5076939,24631934,3405,24628529,11563017,3405,11559612,3100729,3405,3097324,13313030,3405,13309625,10227848,3405,10224443
10,2910490,3590,2906900,6691514,3590,6687923,76611,3590,73020,3793912,3590,3790321,4179671,3590,4176080,3509224,3590,3505634,4442240,3590,4438649,22368594,3590,22365003,10722353,3590,10718762,2646722,3590,2643131,12175501,3590,12171910,9196087,3590,9192497
11,2910490,3590,2906900,6691514,3590,6687923,76611,3590,73020,3793912,3590,3790321,4179671,3590,4176080,3509224,3590,3505634,4442240,3590,4438649,22368594,3590,22365003,10722353,3590,10718762,2646722,3590,2643131,12175501,3590,12171910,9196087,3590,9192497
12,2379916,3776,2376140,5591061,3776,5587285,20341,3776,16564,3206729,3776,3202953,3416785,3776,3413009,3036667,3776,3032891,3655973,3776,3652197,20357207,3776,20353431,9974581,3776,9970805,2280316,3776,2276540,11190123,3776,11186347,8326717,3776,8322940
13,2379916,3776,2376140,5591061,3776,5587285,20341,3776,16564,3206729,3776,3202953,3416785,3776,3413009,3036667,3776,3032891,3655973,3776,3652197,20357207,3776,20353431,9974581,3776,9970805,2280316,3776,2276540,11190123,3776,11186347,8326717,3776,8322940
14,2109393,3912,2105480,4856520,3912,4852608,5065,3912,1153,2748844,3912,2744932,2959088,3912,2955175,2544256,3912,2540344,3216838,3912,3212926,18774235,3912,18770323,9443125,3912,9439213,2022506,3912,2018594,10493576,3912,10489664,7710256,3912,7706344
15,2109393,3912,2105480,4856520,3912,4852608,5065,3912,1153,2748844,3912,2744932,2959088,3912,2955175,2544256,3912,2540344,3216838,3912,3212926,18774235,3912,18770323,9443125,3912,9439213,2022506,3912,2018594,10493576,3912,10489664,7710256,3912,7706344
16,1682768,4142,1678625,3835859,4142,3831716,4142,4142,0,2157233,4142,2153090,2339657,4142,2335514,1974809,4142,1970666,2528686,4142,2524543,16173500,4142,16169357,8449204,4142,8445061,1528637,4142,1524494,9216404,4142,9212261,6508462,4142,6504319
17,1682768,4142,1678625,3835859,4142,3831716,4142,4142,0,2157233,4142,2153090,2339657,4142,2335514,1974809,4142,1970666,2528686,4142,2524543,16173500,4142,16169357,8449204,4142,8445061,1528637,4142,1524494,9216404,4142,9212261,6508462,4142,6504319
18,1403726,4288,1399437,3164029,4288,3159740,4288,4288,0,1764591,4288,1760303,1934018,4288,1929729,1595165,4288,1590876,2103912,4288,2099624,14546051,4288,14541762,7809287,4288,7804998,1247208,4288,1242920,8431098,4288,8426809,5770817,4288,5766528
19,1397919,4300,1393618,3145137,4300,3140837,4300,4300,0,1751518,4300,1747218,1923123,4300,1918823,1579913,4300,1575613,2095153,4300,2090853,14517769,4300,14513469,7802716,4300,7798416,1244105,4300,1239805,8422938,4300,8418638,5762897,4300,5758597
20,1304175,4508,1299666,2477411,4508,2472902,309594,4508,305085,1279440,4508,1274931,1667572,4508,1663063,1094699,4508,1090190,1648922,4508,1644413,12986432,4508,12981923,7262015,4508,7257506,1009982,4508,1005474,7764752,4508,7760243,5141473,4508,5136964
21,1303652,4503,1299148,2483954,4503,2479451,304944,4503,300440,1284952,4503,1280449,1669162,4503,1664659,1101035,4503,1096532,1652785,4503,1648282,12998923,4503,12994420,7265183,4503,7260680,1011370,4503,1006866,7768617,4503,7764114,5145143,4503,5140640
22,1403014,4650,1398364,2516205,4650,2511555,615573,4650,610923,1257658,4650,1253008,2149284,4650,2144634,992726,4650,988076,1392523,4650,1387873,12242115,4650,12237465,7015430,4650,7010779,893457,4650,888806,7459833,4650,7455183,4843250,4650,4838600
23,1305517,4554,1300963,2455945,4554,2451390,317748,4554,313193,1259379,4554,1254824,1659888,4554,1655334,1067666,4554,1063111,1642805,4554,1638251,12577978,4554,12573423,7068712,4554,7064158,918629,4554,914074,7525750,4554,7521195,4907745,4554,4903191
24,1361940,4760,1357179,2461146,4760,2456385,586322,4760,581562,1216287,4760,1211526,2090489,4760,2085729,973785,4760,969025,1378193,4760,1373433,10966822,4760,10962062,6346361,4760,6341601,647855,4760,643094,6667908,4760,6663148,4140203,4760,4135442
25,1258398,4692,1253706,2299765,4692,2295073,352019,4692,347326,1161835,4692,1157142,1581431,4692,1576738,973790,4692,969098,1537924,4692,1533232,11203776,4692,11199084,6385283,4692,6380590,663791,4692,659099,6714832,4692,6710140,4183636,4692,4178944
26,1388731,4808,1383923,2446060,4808,2441252,636294,4808,631486,1139454,4808,1134646,2114636,4808,2109828,915237,4808,910429,1402979,4808,1398171,10403777,4808,10398969,6078201,4808,6073393,580053,4808,575245,6365824,4808,6361016,3904373,4808,3899564
27,1274654,4737,1269917,2303209,4737,2298472,360630,4737,355893,1151922,4737,1147185,1590083,4737,1585346,951024,4737,946287,1553719,4737,1548982,10748118,4737,10743381,6138147,4737,6133410,601716,4737,596979,6436636,4737,6431899,3966910,4737,3962173
28,1259681,4951,1254730,2164079,4951,2159127,768215,4951,763264,1078837,4951,1073886,2141976,4951,2137025,831382,4951,826431,1131408,4951,1126457,9742570,4951,9737619,5632449,4951,5627497,539186,4951,534235,6017777,4951,6012826,3501843,4951,3496892
29,1255197,4946,1250251,2185048,4946,2180102,746508,4946,741562,1099759,4946,1094812,2134328,4946,2129382,858651,4946,853705,1147398,4946,1142452,9790386,4946,9785439,5642056,4946,5637110,541500,4946,536554,6027615,4946,6022669,3511051,4946,3506105
30,1310441,5143,1305298,2042138,5143,2036995,1075560,5143,1070416,942322,5143,937179,2391496,5143,2386352,688358,5143,683215,969555,5143,964412,8430750,5143,8425607,4949944,5143,4944800,397868,5143,392724,5343362,5143,5338218,2869575,5143,2864431
