Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,20,19,20,22,20,20,19,20,20,20,21,19
3,20,19,20,22,20,20,19,20,20,20,21,19
4,21,21,21,22,21,21,20,21,21,21,22,20
5,21,21,21,22,21,21,20,21,21,21,22,20
6,21,21,21,23,23,21,20,22,22,21,24,21
7,21,21,21,23,23,21,20,22,22,21,24,21
8,22,22,22,23,25,22,21,23,24,22,26,20
9,22,22,22,23,25,22,21,23,24,22,26,20
10,23,24,21,24,26,22,21,25,24,23,26,21
11,23,24,21,24,26,22,21,25,24,23,26,21
12,24,25,22,25,28,23,22,25,26,24,28,23
13,24,25,22,25,28,23,22,25,26,24,28,23
14,25,27,22,25,28,23,22,25,27,24,31,23
15,25,27,22,25,28,23,22,25,27,24,31,23
16,26,27,23,27,30,22,23,27,29,26,32,23
17,26,27,23,27,30,22,23,27,29,26,32,23
18,26,30,22,29,34,24,23,28,29,27,35,24
19,26,30,22,29,34,24,23,28,29,27,35,24
20,27,30,21,30,36,25,23,31,31,28,39,25
21,27,30,21,30,36,25,23,31,31,28,39,25
22,27,31,22,33,38,27,24,33,32,28,41,25
23,27,31,22,33,38,27,24,33,32,28,41,25
24,27,31,22,33,38,28,23,33,35,30,45,25
25,27,31,22,33,38,28,23,33,35,30,45,25
26,28,31,23,34,40,28,24,35,40,30,48,25
27,28,31,23,34,40,28,24,35,40,30,48,25
28,28,33,22,36,43,28,25,37,43,30,51,25
29,28,33,22,36,43,28,25,37,43,30,51,25
30,28,36,22,37,46,31,25,38,47,32,56,26
31,28,36,22,37,46,31,25,38,47,32,56,26
32,28,36,22,38,46,30,26,42,50,32,61,27
33,28,36,22,38,46,30,26,42,50,32,61,27
34,29,34,22,38,48,31,28,42,52,31,63,26
35,29,34,22,38,48,31,28,42,52,31,63,26
36,28,36,22,39,52,31,29,44,52,30,67,27
37,28,36,22,39,52,31,29,44,52,30,67,27
38,27,34,23,40,54,31,29,49,58,30,71,27
39,27,34,23,40,54,31,29,49,58,30,71,27
40,27,37,23,41,61,31,29,46,63,31,74,27
41,27,37,23,41,61,31,29,46,63,31,74,27
42,28,33,23,43,54,31,29,48,62,29,68,27
43,28,33,23,43,54,31,29,48,62,29,68,27
44,29,34,23,45,54,31,29,49,61,31,67,27
45,29,34,23,45,54,31,29,49,61,31,67,27
46,29,35,23,45,56,32,31,49,67,31,71,27
47,29,35,23,45,56,32,31,49,67,31,71,27
48,30,37,23,45,57,30,30,49,64,31,75,27
49,30,37,23,45,57,30,30,49,64,31,75,27
50,28,33,21,49,63,30,32,44,72,31,71,26
51,28,33,21,49,63,30,32,44,72,31,71,26
52,30,36,21,46,64,29,33,44,68,31,69,28
53,30,36,21,46,64,29,33,44,68,31,69,28
54,28,35,23,45,57,30,33,46,67,30,69,27
55,28,35,23,45,57,30,33,46,67,30,69,27
56,30,36,23,50,60,29,34,49,74,31,72,26
57,30,36,23,50,60,29,34,49,74,31,72,26
58,28,35,22,46,61,31,35,44,72,31,71,27
59,28,35,22,46,61,31,35,44,72,31,71,27
60,29,35,22,47,63,30,35,48,67,31,68,25
61,29,35,22,47,63,30,35,48,67,31,68,25
62,29,35,22,48,63,30,36,49,74,31,74,26
63,29,35,22,48,63,30,36,49,74,31,74,26
64,27,33,21,47,64,31,36,44,67,29,73,27
65,27,33,21,47,64,31,36,44,67,29,73,27
66,29,33,22,48,64,30,36,47,71,30,66,26
67,29,33,22,48,64,30,36,47,71,30,66,26
68,29,35,21,47,64,31,37,46,72,29,67,26
69,29,35,21,47,64,31,37,46,72,29,67,26
70,27,33,23,45,58,30,40,48,74,30,68,28
71,27,33,23,45,58,30,40,48,74,30,68,28
72,29,34,22,47,66,31,42,49,74,31,69,26
73,29,34,22,47,66,31,42,49,74,31,69,26
74,27,34,22,47,59,29,44,48,67,31,68,28
75,27,34,22,47,59,29,44,48,67,31,68,28
76,28,35,23,47,64,30,46,44,75,31,71,26
77,28,35,23,47,64,30,46,44,75,31,71,26
78,28,33,21,45,62,30,47,47,72,30,68,27
79,28,33,21,45,62,30,47,47,72,30,68,27
80,29,33,23,47,66,29,48,48,69,31,66,26
81,29,33,23,47,66,29,48,48,69,31,66,26
82,29,33,22,45,60,29,47,44,72,30,67,27
83,29,33,22,45,60,29,47,44,72,30,67,27
