Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2779.69,103.64730000000002
3,2779.69,103.64730000000002
4,2773.5155000000004,103.64730000000003
5,2773.5155000000004,103.64730000000003
6,2768.241312,103.22160000000002
7,2768.241312,103.22160000000002
8,2720.52228989,101.51880000000001
9,2703.3620216299996,101.51880000000001
10,2707.9434272583,101.94450000000003
11,2738.5757689390994,101.94450000000003
12,2736.125133252709,102.7959
13,2736.125133252709,102.7959
14,2674.303803282869,100.66740000000001
15,2686.4392867643055,100.66740000000001
16,2688.731226092065,100.6674
17,2752.8596600542573,100.6674
18,2745.00731846959,102.37020000000001
19,2745.00731846959,102.37020000000001
20,2783.420426509494,103.6473
21,2816.7937392468025,103.6473
22,2868.500785173255,106.6272
23,2906.206555376955,106.6272
24,2862.4543249882745,106.6272
25,2873.766124376518,106.6272
26,2845.0317275820503,105.7758
27,2845.0317275820503,105.7758
28,2823.832655824688,105.35010000000001
29,2823.832655824688,105.35010000000001
30,2862.1538545084186,107.05290000000001
31,2868.234501854353,107.05290000000001
32,2899.0249160306385,107.47860000000003
33,2921.6758506540273,107.47860000000003
34,2925.6131369077734,109.18140000000002
35,2971.463279756288,109.18140000000002
36,2960.6526262903726,110.4585
37,2962.951765671395,110.4585
38,2936.1812532674685,109.60710000000002
39,2936.1812532674685,109.60710000000002
40,2898.920788893076,108.7557
41,2897.9041981028267,108.7557
42,2886.550392772538,107.90430000000003
43,2886.550392772538,107.90430000000003
44,2874.886990343889,107.90430000000003
45,2875.977403067753,107.90430000000003
46,2887.02631627463,107.90430000000003
47,2886.1639651006685,107.90430000000003
48,2877.188319954739,108.33000000000004
49,2877.188319954739,108.33000000000004
50,2887.741045357137,107.90430000000002
51,2870.314944948932,107.90430000000002
52,2865.4436135503665,107.47860000000003
53,2873.523458271085,107.47860000000003
54,2859.9415363007115,107.47860000000003
55,2861.836667538839,107.47860000000003
56,2847.0114015302925,107.05290000000002
57,2856.433508133635,107.05290000000002
58,2835.5292603643775,106.62720000000002
59,2843.7379903847877,106.62720000000002
60,2825.625278620205,106.20150000000002
61,2845.1512464820835,106.20150000000002
62,2848.7313332850017,107.47860000000001
63,2845.1512464820835,107.47860000000001
64,2829.120442340338,106.20150000000004
65,2845.1512464820835,106.20150000000004
66,2849.4742865350618,107.05290000000002
67,2847.8391209121382,107.05290000000002
68,2858.702219771496,107.47860000000001
69,2847.8391209121382,107.47860000000001
70,2858.5045141270784,107.47860000000003
71,2847.8391209121382,107.47860000000003
72,2837.4224523329144,106.62720000000002
73,2855.1426744652017,106.62720000000002
74,2866.5080075288756,108.33000000000003
75,2855.1426744652017,108.33000000000003
76,2858.1086952977967,107.47860000000001
77,2855.1426744652017,107.47860000000001
78,2864.517385089189,107.47860000000003
79,2855.1426744652017,107.47860000000003
80,2841.5364024038354,107.05290000000002
81,2849.5811654046242,107.05290000000002
82,2865.900663454273,107.47860000000001
83,2846.214886984182,107.47860000000001
84,2851.9273654216045,107.05290000000002
85,2846.214886984182,107.05290000000002
86,2825.2437596777136,106.20150000000002
87,2830.0794272377775,106.20150000000002
88,2857.701690841204,107.05290000000002
89,2864.367905768714,107.05290000000002
90,2853.5805901698836,106.62720000000003
91,2853.5805901698836,106.62720000000003
92,2860.732300941481,107.90430000000003
93,2853.5805901698836,107.90430000000003
94,2847.8483660718307,107.47860000000003
95,2847.8483660718307,107.47860000000003
96,2817.2629141526186,106.20150000000002
97,2822.3627262455216,106.20150000000002
98,2828.8751625084487,106.20150000000002
99,2822.3627262455216,106.20150000000002
100,2857.9818463208217,107.05290000000002
101,2822.3627262455216,107.05290000000002
102,2850.79747744475,107.47860000000003
103,2822.3627262455216,107.47860000000003
104,2853.4147818331044,107.47860000000003
105,2822.3627262455216,107.47860000000003
106,2842.0894313355448,107.05290000000004
107,2822.3627262455216,107.05290000000004
108,2825.818067619171,106.20150000000004
109,2822.3627262455216,106.20150000000004
110,2799.9017201507086,104.92440000000003
111,2821.0827262455214,104.92440000000003
112,2830.494668182559,106.62720000000003
113,2821.0827262455214,106.62720000000003
114,2832.8630122937593,106.62720000000002
115,2821.0827262455214,106.62720000000002
116,2805.2592735747257,105.35010000000004
117,2821.0827262455214,105.35010000000004
118,2850.9502930651124,107.05290000000004
119,2821.0827262455214,107.05290000000004
120,2833.773582526111,106.20150000000004
121,2821.0827262455214,106.20150000000004
122,2818.143747724063,105.77580000000003
123,2827.8819248770087,105.77580000000003
124,2823.3434190171147,106.20150000000004
125,2823.3434190171147,106.20150000000004
126,2805.7180206021767,105.35010000000004
127,2823.3434190171147,105.35010000000004
128,2790.187826717457,104.92440000000002
129,2823.3434190171147,104.92440000000002
130,2833.8929954433424,107.05290000000002
131,2823.3434190171147,107.05290000000002
132,2847.324087213219,107.05290000000004
133,2823.3434190171147,107.05290000000004
134,2836.024629568608,106.62720000000003
135,2823.3434190171147,106.62720000000003
136,2812.4239625252335,105.35010000000003
137,2825.903419017115,105.35010000000003
138,2826.479035302856,105.77580000000003
139,2825.903419017115,105.77580000000003
140,2794.084641396615,105.35010000000004
141,2827.196219017115,105.35010000000004
142,2831.3968834700877,106.20150000000002
143,2827.196219017115,106.20150000000002
144,2835.759025996968,106.20150000000004
145,2827.196219017115,106.20150000000004
146,2805.195688297133,105.77580000000003
147,2813.148700589062,105.77580000000003
148,2837.589361431504,106.62720000000003
149,2813.148700589062,106.62720000000003
150,2806.401432196108,105.77580000000003
151,2806.401432196108,105.77580000000003
