Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,15074058,2796,15071262,29006981,2796,29004185,13190629,2796,13187833,24008887,2796,24006091,48875851,2796,48873055,36384172,2796,36381376,9953501,2796,9950705,44274882,2796,44272086,18015773,2796,18012977
2,5295883,2952,5292931,12081648,2952,12078696,904562,2952,901610,13632176,2952,13629224,26566991,2952,26564038,11570738,2952,11567785,22142649,2952,22139697,44785319,2952,44782367,33801591,2952,33798639,8962576,2952,8959624,40698998,2952,40696046,16336697,2952,16333745
3,5295883,2952,5292931,12081648,2952,12078696,904562,2952,901610,13632176,2952,13629224,26566991,2952,26564038,11570738,2952,11567785,22142649,2952,22139697,44785319,2952,44782367,33801591,2952,33798639,8962576,2952,8959624,40698998,2952,40696046,16336697,2952,16333745
4,4580427,3156,4577271,10373499,3156,10370343,572548,3156,569392,11804326,3156,11801170,23841573,3156,23838417,10097207,3156,10094051,19915074,3156,19911918,40467220,3156,40464064,31234989,3156,31231833,7667495,3156,7664339,36897061,3156,36893905,14674305,3156,14671149
5,4580427,3156,4577271,10373499,3156,10370343,572548,3156,569392,11804326,3156,11801170,23841573,3156,23838417,10097207,3156,10094051,19915074,3156,19911918,40467220,3156,40464064,31234989,3156,31231833,7667495,3156,7664339,36897061,3156,36893905,14674305,3156,14671149
6,3950887,3352,3947535,8802655,3352,8799302,310803,3352,307451,10465221,3352,10461868,21490410,3352,21487057,8510647,3352,8507294,18176794,3352,18173442,36650290,3352,36646937,28779446,3352,28776093,6899916,3352,6896564,33671045,3352,33667692,13127261,3352,13123909
7,3950887,3352,3947535,8802655,3352,8799302,310803,3352,307451,10465221,3352,10461868,21490410,3352,21487057,8510647,3352,8507294,18176794,3352,18173442,36650290,3352,36646937,28779446,3352,28776093,6899916,3352,6896564,33671045,3352,33667692,13127261,3352,13123909
8,3563982,3528,3560454,7847320,3528,7843792,158577,3528,155049,9405224,3528,9401695,19698648,3528,19695120,7334891,3528,7331363,16767799,3528,16764271,33492601,3528,33489073,26681929,3528,26678401,6172940,3528,6169411,30763838,3528,30760309,11823685,3528,11820156
9,3563982,3528,3560454,7847320,3528,7843792,158577,3528,155049,9405224,3528,9401695,19698648,3528,19695120,7334891,3528,7331363,16767799,3528,16764271,33492601,3528,33489073,26681929,3528,26678401,6172940,3528,6169411,30763838,3528,30760309,11823685,3528,11820156
10,3158991,3668,3155322,6928155,3668,6924486,61990,3668,58322,8651034,3668,8647365,18459378,3668,18455709,6542302,3668,6538634,15777109,3668,15773440,31508523,3668,31504855,25491780,3668,25488111,5766129,3668,5762461,29170340,3668,29166671,11019790,3668,11016121
11,3158991,3668,3155322,6928155,3668,6924486,61990,3668,58322,8651034,3668,8647365,18459378,3668,18455709,6542302,3668,6538634,15777109,3668,15773440,31508523,3668,31504855,25491780,3668,25488111,5766129,3668,5762461,29170340,3668,29166671,11019790,3668,11016121
12,2794862,3849,2791013,6155237,3849,6151387,23023,3849,19173,7700436,3849,7696587,16609442,3849,16605593,5602151,3849,5598302,14179351,3849,14175502,28064648,3849,28060798,23083981,3849,23080132,4901412,3849,4897563,25964573,3849,25960723,9452690,3849,9448840
13,2794862,3849,2791013,6155237,3849,6151387,23023,3849,19173,7700436,3849,7696587,16609442,3849,16605593,5602151,3849,5598302,14179351,3849,14175502,28064648,3849,28060798,23083981,3849,23080132,4901412,3849,4897563,25964573,3849,25960723,9452690,3849,9448840
14,2423027,4048,2418978,5214287,4048,5210239,4048,4048,0,6462153,4048,6458105,14696850,4048,14692801,4492541,4048,4488492,12522781,4048,12518732,24637279,4048,24633230,20830515,4048,20826466,4036656,4048,4032607,22895702,4048,22891654,8106278,4048,8102230
15,2423027,4048,2418978,5214287,4048,5210239,4048,4048,0,6462153,4048,6458105,14696850,4048,14692801,4492541,4048,4488492,12522781,4048,12518732,24637279,4048,24633230,20830515,4048,20826466,4036656,4048,4032607,22895702,4048,22891654,8106278,4048,8102230
