Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,233,233,233,233,233,233,233,233,233,233,233,233
1,233,233,233,233,233,233,233,233,233,233,233,233
2,246,235,251,246,230,258,239,230,230,230,246,244
3,246,235,251,246,230,258,239,230,230,230,246,244
4,271,249,274,254,244,261,261,237,232,253,271,266
5,271,249,274,254,244,261,261,237,232,253,271,266
6,271,261,301,256,256,269,279,247,244,258,277,285
7,271,261,301,256,256,269,279,247,244,258,277,285
8,282,259,331,251,259,295,277,254,242,282,290,285
9,282,259,331,251,259,295,277,254,242,282,290,285
10,307,269,335,266,256,304,282,259,251,315,308,311
11,307,269,335,266,256,304,282,259,251,315,308,311
12,323,272,362,280,272,310,302,272,266,334,305,314
13,323,272,362,280,272,310,302,272,266,334,305,314
14,336,288,380,299,274,329,323,286,277,371,326,348
15,336,288,380,299,274,329,323,286,277,371,326,348
16,376,288,399,296,272,329,333,283,291,408,336,390
17,376,288,399,296,272,329,333,283,291,408,336,390
18,395,300,399,296,274,329,369,291,285,408,333,425
19,395,300,399,296,274,329,369,291,285,408,333,425
20,387,297,403,296,283,326,395,300,294,404,343,451
21,387,297,399,296,283,329,395,300,294,404,343,451
22,406,294,391,308,277,332,423,297,308,445,374,505
23,406,294,399,308,277,329,423,297,308,445,374,505
24,411,291,407,327,271,322,461,318,327,458,374,525
25,411,291,399,327,271,329,461,318,327,458,374,525
26,411,288,399,330,260,319,466,321,343,472,392,583
27,411,291,399,330,271,329,466,321,343,472,392,583
28,406,279,383,353,269,332,508,337,367,491,428,641
29,411,291,399,353,271,329,466,337,367,491,428,641
30,411,288,383,346,252,316,461,341,393,496,436,641
31,411,288,383,353,252,316,466,341,393,496,436,641
32,419,282,383,378,260,316,512,341,413,506,489,699
33,411,288,383,378,252,316,466,341,413,506,489,699
34,402,274,390,370,255,325,512,358,413,526,533,755
35,411,288,383,370,252,316,466,358,413,526,533,755
36,394,276,386,381,237,310,480,368,438,558,559,778
37,411,288,383,381,252,316,466,368,438,558,559,778
38,398,279,379,408,255,313,498,394,464,624,565,816
39,411,288,383,408,252,316,466,394,464,624,565,816
40,415,268,379,437,237,303,508,406,469,687,576,849
41,411,288,383,437,252,316,466,406,469,624,576,849
42,394,297,379,428,257,300,484,418,492,631,640,841
43,411,288,383,428,252,316,466,418,492,624,640,841
44,415,271,394,450,240,322,466,448,492,631,665,900
45,411,288,383,450,252,316,466,448,492,624,665,900
46,390,276,390,468,257,313,461,479,507,656,718,927
47,411,288,383,468,252,316,466,448,507,624,718,900
48,398,268,394,500,255,313,517,443,512,637,718,900
49,411,288,383,468,252,316,466,448,512,624,718,900
50,394,288,379,482,245,310,475,456,507,693,776,918
51,411,288,379,482,252,310,466,448,507,624,718,900
52,415,274,379,506,245,294,522,470,507,643,797,927
53,411,288,379,506,252,310,466,448,507,624,718,900
54,398,274,375,516,260,319,480,443,527,674,711,900
55,411,288,379,516,252,310,466,448,527,624,718,900
56,406,285,375,511,255,297,494,439,532,649,805,918
57,411,285,375,511,255,297,466,448,532,624,718,900
58,398,271,364,511,240,303,466,456,538,699,783,891
59,398,271,364,511,240,303,466,448,538,624,718,900
60,398,252,367,516,237,297,512,439,575,624,805,900
61,398,271,364,516,240,303,466,448,575,624,805,900
62,394,271,375,521,242,306,461,452,581,631,853,927
63,398,271,364,521,240,303,466,448,581,624,853,900
64,378,260,349,547,235,300,484,443,599,649,861,954
65,398,260,349,547,235,300,466,448,599,624,853,900
66,402,255,353,547,232,309,466,443,605,649,938,891
67,398,260,349,547,235,300,466,448,605,624,853,900
68,406,268,360,541,232,294,484,452,647,618,913,909
69,398,260,349,541,235,300,466,448,647,624,853,900
70,402,257,339,531,232,297,494,470,673,668,938,963
71,398,260,349,531,235,300,466,448,673,624,853,900
72,378,242,360,557,223,285,475,474,673,618,938,963
73,398,242,360,557,223,285,466,448,673,624,853,900
74,378,242,371,540,230,282,498,474,666,643,879,927
75,378,242,360,540,223,285,466,448,673,624,853,900
76,367,242,349,568,210,276,498,465,700,612,861,918
77,378,242,360,568,223,285,466,448,700,624,853,900
78,386,247,349,573,223,291,475,470,721,637,921,1008
79,378,242,360,573,223,285,466,448,721,624,853,900
80,367,242,345,579,230,294,475,448,721,637,861,891
81,367,242,360,579,223,285,466,448,721,624,853,900
82,360,244,371,585,218,282,456,465,714,631,844,936
83,360,242,360,585,223,285,466,465,714,624,844,900
84,342,227,356,567,216,294,475,489,706,649,912,972
85,342,227,360,567,216,285,466,465,706,624,844,900
86,345,234,356,596,223,274,480,475,692,649,878,909
87,342,227,360,567,216,285,466,465,692,624,844,900
88,335,232,342,596,201,274,470,456,713,624,904,1008
89,342,227,360,567,216,285,466,465,713,624,844,900
90,342,234,352,562,205,285,461,493,735,649,912,918
91,342,227,360,562,216,285,466,465,713,624,844,900
92,345,223,352,567,218,282,461,470,706,668,878,918
93,342,227,360,567,216,285,466,465,706,624,844,900
94,328,234,342,561,221,285,498,456,720,618,895,999
95,342,227,360,561,216,285,466,465,720,624,844,900
96,331,229,360,578,212,288,494,498,756,649,929,891
97,342,227,360,561,216,285,466,465,720,624,844,900
98,342,223,342,561,205,279,466,465,713,656,929,999
99,342,227,360,561,216,285,466,465,713,624,844,900
100,324,218,363,545,212,291,480,484,763,631,878,972
101,342,227,360,545,216,285,466,465,763,624,844,900
102,331,213,352,555,223,288,480,465,771,662,929,954
103,342,227,360,555,216,285,466,465,771,624,844,900
104,352,234,342,561,216,279,489,489,794,656,861,891
105,342,227,360,555,216,285,466,465,794,624,844,900
106,331,218,342,572,203,279,484,461,841,618,887,945
107,342,218,342,572,203,279,466,465,841,624,844,900
108,324,220,342,572,189,282,475,461,900,624,912,954
109,342,218,342,572,203,279,466,465,841,624,844,900
110,348,211,349,601,199,282,489,493,841,612,853,945
111,342,218,342,572,203,279,466,465,841,624,844,900
112,338,211,331,601,195,277,489,475,867,631,887,963
113,342,218,342,572,203,279,466,465,841,624,844,900
114,342,216,338,561,189,265,466,493,833,668,904,954
115,342,218,342,561,203,279,466,465,833,624,844,900
116,342,225,352,561,209,271,480,479,883,649,887,936
117,342,218,342,561,203,279,466,465,833,624,844,900
118,352,216,349,572,191,288,489,475,825,668,946,990
119,342,218,342,561,203,279,466,465,833,624,844,900
120,342,207,352,578,205,277,475,470,833,612,844,918
121,342,218,342,578,203,279,466,470,833,624,844,900
122,345,222,345,566,201,265,466,470,891,618,870,945
123,342,218,342,566,203,279,466,470,833,624,870,900
124,348,222,328,549,193,285,480,489,883,631,922,963
125,342,218,342,549,203,279,466,470,833,624,870,900
126,324,207,342,555,201,288,480,470,891,631,974,918
127,342,218,342,555,203,279,466,470,833,624,870,900
128,324,216,335,560,189,271,484,480,833,637,974,990
129,342,218,342,560,203,279,466,470,833,624,870,900
130,345,225,328,560,201,277,484,503,875,631,870,981
131,342,218,342,560,203,279,466,470,833,624,870,900
132,352,205,338,560,191,271,456,494,858,643,974,954
133,342,218,342,560,203,279,466,470,833,624,870,900
134,324,203,352,582,201,288,498,465,825,649,896,900
135,342,218,342,582,203,279,466,470,833,624,870,900
136,335,203,325,612,209,274,456,489,816,612,887,954
137,342,203,325,582,203,274,466,470,816,624,887,900
138,331,203,328,571,203,271,480,494,841,668,923,999
139,342,203,325,571,203,274,466,470,816,624,887,900
140,324,205,328,559,207,260,494,489,849,631,932,945
141,342,203,325,559,203,274,466,470,849,624,887,900
142,338,191,331,548,207,260,470,470,874,649,976,945
143,342,203,325,548,203,274,466,470,874,624,887,900
144,342,191,312,532,199,276,456,494,918,637,896,927
145,342,203,325,532,203,274,466,470,918,624,887,900
146,352,189,312,542,209,260,456,475,918,631,869,909
147,352,189,312,532,209,260,456,475,918,631,869,909
148,352,189,296,532,211,257,488,461,946,624,861,972
149,352,189,312,532,209,260,456,475,946,631,869,909
150,352,194,305,553,207,252,484,470,936,656,869,918
151,352,189,312,553,209,260,456,475,936,631,869,909
152,355,190,321,547,205,250,488,494,946,669,861,972
153,352,189,312,547,209,260,456,475,946,631,869,909
154,334,181,312,547,207,255,484,484,983,618,913,918
155,352,189,312,547,209,260,456,475,983,631,869,909
156,345,189,315,542,214,252,470,470,983,675,896,890
157,352,189,312,542,209,260,456,475,983,631,869,909
158,355,181,302,537,211,247,461,465,983,656,887,890
159,355,181,302,537,211,247,456,475,983,631,869,909
160,338,186,287,537,218,249,452,499,964,662,922,963
161,355,181,302,537,211,247,456,475,964,631,869,909
162,345,168,287,520,205,247,452,494,944,643,930,909
163,355,181,302,520,211,247,456,475,944,631,869,909
164,348,186,305,536,197,249,488,475,992,669,887,918
165,355,181,302,536,211,247,456,475,992,631,869,909
166,348,176,287,547,201,254,452,470,1021,662,930,936
167,355,181,302,547,211,247,456,475,1021,631,869,909
168,348,168,308,558,207,240,488,484,1052,643,904,945
169,355,181,302,558,211,247,456,475,1021,631,869,909
170,352,174,287,580,199,237,475,489,1011,631,887,890
171,352,174,287,580,199,237,456,475,1011,631,869,909
172,345,162,273,563,185,228,447,484,1062,618,852,954
173,345,162,273,580,185,228,447,484,1062,618,852,954
174,331,166,273,609,187,216,447,479,1094,649,878,935
175,345,162,273,609,185,228,447,484,1094,618,852,954
176,338,155,267,591,176,218,465,494,1061,612,861,983
177,338,155,267,591,176,218,447,484,1061,618,852,954
178,321,149,259,609,179,221,474,475,1040,624,835,944
179,321,149,259,609,179,221,447,484,1061,624,852,944
180,308,152,257,627,181,223,452,509,1040,624,912,963
181,321,149,259,627,179,221,447,484,1040,624,852,944
182,308,140,262,633,166,221,465,475,1008,631,895,963
183,321,149,259,633,179,221,447,484,1008,624,852,944
184,324,149,267,614,177,214,447,475,998,656,903,1011
185,321,149,259,614,179,221,447,484,998,624,852,944
186,324,150,259,633,183,225,443,509,998,624,852,992
187,321,150,259,633,183,225,447,484,998,624,852,944
188,305,155,257,664,173,227,470,509,1038,624,869,963
189,321,150,259,664,183,225,447,484,1038,624,852,944
190,327,149,257,678,188,225,461,475,1059,668,852,954
191,321,150,259,664,183,225,447,484,1059,624,852,944
192,331,147,262,644,172,223,447,509,1059,618,861,982
193,331,147,259,644,172,225,447,484,1059,624,852,944
194,321,138,254,664,166,227,461,470,1080,649,903,1001
195,331,147,259,664,172,225,447,484,1080,624,852,944
196,317,147,246,697,172,230,438,499,1048,631,869,944
197,331,147,259,664,172,225,447,484,1048,624,852,944
198,314,150,267,657,170,221,479,509,1058,668,895,935
199,314,150,259,657,170,225,447,484,1058,624,852,944
200,317,147,262,644,161,216,474,489,1079,637,895,944
201,314,150,259,644,170,225,447,484,1079,624,852,944
202,323,152,249,670,175,223,456,509,1101,662,835,1001
203,314,150,259,644,170,225,447,484,1101,624,852,944
204,301,150,262,650,161,223,474,499,1156,649,878,935
205,314,150,259,650,170,225,447,484,1156,624,852,944
206,314,152,257,663,175,218,470,470,1179,624,878,1011
207,314,150,259,650,170,225,447,484,1179,624,852,944
208,317,150,249,650,170,232,461,479,1156,649,954,963
209,314,150,259,650,170,225,447,484,1156,624,852,944
210,311,150,264,670,160,214,456,475,1121,624,869,992
211,314,150,259,670,170,225,447,484,1121,624,852,944
212,317,149,264,650,167,232,443,470,1099,668,895,973
213,317,149,259,650,167,225,447,484,1099,624,852,944
214,308,149,259,663,163,225,438,504,1121,631,912,1001
215,317,149,259,663,167,225,447,484,1121,624,852,944
216,314,150,267,689,160,232,443,509,1121,662,843,954
217,317,149,259,663,167,225,447,484,1121,624,852,944
218,301,141,251,669,162,227,456,479,1132,656,895,954
219,317,149,259,669,167,225,447,484,1132,624,852,944
220,324,141,251,703,170,223,461,509,1109,631,912,954
221,317,149,259,669,167,225,447,484,1109,624,852,944
222,317,150,249,676,158,214,456,484,1142,624,852,1001
223,317,149,259,669,167,225,447,484,1142,624,852,944
224,320,144,249,676,162,227,443,475,1142,624,886,954
225,317,149,259,669,167,225,447,484,1142,624,852,944
226,314,150,246,649,157,221,461,504,1188,631,895,1001
227,314,150,259,649,157,225,447,484,1188,624,852,944
228,323,150,257,643,161,230,474,484,1176,662,886,944
229,314,150,259,643,157,225,447,484,1176,624,852,944
230,323,147,254,649,158,216,479,494,1153,618,878,982
231,314,150,259,649,157,225,447,484,1153,624,852,944
232,308,144,246,630,161,216,461,494,1210,612,843,1001
233,314,150,259,630,157,225,447,484,1210,624,852,944
234,308,147,264,617,149,227,438,499,1186,637,929,992
235,314,150,259,617,157,225,447,484,1186,624,852,944
236,301,153,264,648,153,230,470,509,1174,649,920,926
237,314,150,259,648,157,225,447,484,1174,624,852,944
238,305,144,249,667,160,214,452,504,1186,618,903,935
239,314,150,259,667,157,225,447,484,1186,624,852,944
240,314,147,267,681,157,221,479,475,1174,662,852,935
241,314,150,259,667,157,225,447,484,1186,624,852,944
242,314,144,249,661,146,225,465,504,1162,662,861,944
243,314,150,259,661,157,225,447,484,1162,624,852,944
244,311,140,254,687,155,223,461,484,1151,656,869,1011
245,314,150,259,661,157,225,447,484,1151,624,852,944
246,317,140,262,647,147,218,438,484,1162,649,903,992
247,314,150,259,647,157,225,447,484,1162,624,852,944
248,308,140,257,628,155,216,479,509,1185,637,861,926
249,314,150,259,628,157,225,447,484,1185,624,852,944
250,298,150,249,647,152,214,479,494,1197,637,937,954
251,314,150,259,647,157,225,447,484,1197,624,852,944
252,323,155,257,640,155,225,461,499,1173,662,861,982
253,314,150,259,640,157,225,447,484,1173,624,852,944
254,305,155,262,634,158,230,474,504,1162,637,929,982
255,314,150,259,634,157,225,447,484,1162,624,852,944
256,301,146,249,615,153,223,443,489,1196,624,835,926
257,301,150,249,634,157,225,443,489,1162,624,835,926
258,298,149,256,628,160,232,447,514,1138,662,843,990
259,301,150,249,628,157,225,443,489,1138,624,835,926
260,310,153,261,647,158,223,461,509,1150,668,827,916
261,301,153,249,647,158,223,443,489,1150,624,835,926
262,295,142,249,647,163,227,443,509,1127,643,860,916
263,301,153,249,647,158,223,443,489,1127,624,835,926
264,304,156,244,647,155,221,474,494,1104,643,818,972
265,301,153,249,647,158,223,443,489,1104,624,835,926
266,310,153,256,640,161,234,443,494,1148,649,827,953
267,301,153,249,640,161,234,443,489,1148,624,835,926
268,304,152,246,653,164,236,465,509,1194,624,852,990
269,301,153,249,653,161,234,443,489,1194,624,835,926
270,301,155,239,640,158,222,434,499,1230,643,835,963
271,301,153,249,640,161,234,443,489,1230,624,835,926
272,289,150,256,640,166,222,474,489,1206,631,927,972
273,301,153,249,640,161,234,443,489,1206,624,835,926
274,310,147,239,627,166,239,447,499,1218,649,843,935
275,301,153,249,627,161,234,443,489,1218,624,835,926
276,295,147,239,640,152,227,474,514,1230,618,927,953
277,301,153,249,640,161,234,443,489,1230,624,835,926
278,307,155,244,665,161,234,474,499,1230,662,860,916
279,301,153,249,640,161,234,443,489,1230,624,835,926
280,292,147,236,627,158,239,456,523,1218,656,835,953
281,301,153,249,627,161,234,443,489,1218,624,835,926
282,292,147,251,627,164,239,469,509,1193,649,877,898
283,301,153,249,627,161,234,443,489,1193,624,835,926
284,307,149,244,620,166,234,434,514,1193,643,818,953
285,301,153,249,620,161,234,443,489,1193,624,835,926
286,295,147,244,633,161,229,456,494,1241,637,843,926
287,301,153,249,633,161,234,443,489,1241,624,835,926
288,298,158,246,665,160,232,465,519,1253,643,877,898
289,301,153,249,665,161,234,443,489,1253,624,835,926
290,310,155,256,678,152,239,434,494,1266,612,919,935
291,301,153,249,665,161,234,443,489,1266,624,835,926
292,295,152,236,698,161,227,438,519,1266,612,893,926
293,301,153,249,665,161,234,443,489,1266,624,835,926
294,304,147,251,665,156,234,456,499,1266,631,910,963
295,301,153,249,665,161,234,443,489,1266,624,835,926
296,304,150,246,691,164,239,434,489,1253,649,927,898
297,301,153,249,665,161,234,443,489,1253,624,835,926
298,304,146,254,698,150,229,443,523,1266,656,885,953
299,301,153,249,665,161,234,443,489,1266,624,835,926
300,286,146,236,691,161,222,434,494,1280,612,935,963
301,301,153,249,691,161,234,443,489,1280,624,835,926
302,307,153,256,712,153,234,461,499,1280,637,877,963
303,301,153,249,691,161,234,443,489,1280,624,835,926
304,301,152,241,719,164,239,434,494,1280,637,902,907
305,301,153,249,691,161,234,443,489,1280,624,835,926
306,298,142,249,705,155,229,461,519,1280,612,877,963
307,301,153,249,705,161,234,443,489,1280,624,835,926
308,301,152,246,733,155,225,465,504,1267,631,919,972
309,301,153,249,705,161,234,443,489,1280,624,835,926
310,307,142,239,740,166,241,452,519,1280,649,827,972
311,301,153,249,705,161,234,443,489,1280,624,835,926
312,289,158,236,691,158,239,438,479,1280,656,902,953
313,289,158,249,691,158,234,443,489,1280,624,835,926
314,295,148,236,670,152,236,474,494,1267,662,868,916
315,295,148,249,670,152,234,443,489,1267,624,835,926
316,280,151,254,657,150,236,452,514,1280,618,877,935
317,295,148,249,657,152,234,443,489,1280,624,835,926
318,304,153,254,650,149,234,474,484,1280,643,919,926
319,295,148,249,650,152,234,443,489,1280,624,835,926
320,283,151,241,670,144,236,469,494,1254,637,852,916
321,295,148,249,670,152,234,443,489,1254,624,835,926
322,280,150,244,656,152,227,461,489,1279,624,935,907
323,295,148,249,656,152,234,443,489,1279,624,835,926
324,283,145,244,643,155,241,461,509,1280,637,910,907
325,295,148,249,643,152,234,443,489,1280,624,835,926
326,295,141,246,624,141,225,447,489,1280,631,885,926
327,295,148,249,624,152,234,443,489,1280,624,835,926
328,292,145,254,643,156,239,452,523,1267,649,868,953
329,295,148,249,643,152,234,443,489,1267,624,835,926
330,298,148,236,623,153,234,452,489,1279,612,843,972
331,295,148,249,623,152,234,443,489,1279,624,835,926
332,295,147,249,648,146,241,461,509,1254,637,935,935
333,295,148,249,648,152,234,443,489,1254,624,835,926
334,292,145,244,668,141,241,452,509,1229,656,919,916
335,295,148,249,668,152,234,443,489,1229,624,835,926
336,295,151,239,688,144,232,438,523,1216,624,827,926
337,295,148,249,688,152,234,443,489,1216,624,835,926
338,283,153,249,715,152,241,452,479,1204,612,843,907
339,295,148,249,688,152,241,452,479,1216,612,843,907
340,289,142,251,681,150,234,456,503,1192,636,877,916
341,295,148,249,681,152,241,452,479,1192,612,843,907
342,292,153,251,688,146,236,474,494,1240,642,894,971
343,295,148,249,681,152,241,452,479,1240,612,843,907
344,292,153,256,708,143,246,452,479,1227,649,852,916
345,295,148,249,681,152,241,452,479,1227,612,843,907
346,295,144,249,715,149,243,456,470,1215,649,902,898
347,295,148,249,681,152,241,452,479,1215,612,843,907
348,295,153,236,688,152,236,479,489,1179,600,852,952
349,295,148,249,688,152,241,452,479,1179,612,843,907
350,301,138,239,695,149,243,461,489,1226,624,886,934
351,295,148,249,688,152,241,452,479,1226,612,843,907
352,283,138,249,722,141,236,456,499,1226,624,945,898
353,295,148,249,688,152,241,452,479,1226,612,843,907
354,298,151,251,688,150,241,447,470,1214,630,945,880
355,295,148,249,688,152,241,452,479,1214,612,843,907
356,292,141,246,701,153,236,483,499,1177,630,902,962
357,295,148,249,688,152,241,452,479,1177,612,843,907
358,286,148,254,708,143,243,483,494,1201,624,860,889
359,295,148,249,688,152,241,452,479,1201,612,843,907
360,289,142,241,708,144,248,452,465,1177,630,852,934
361,295,148,249,708,152,241,452,479,1177,612,843,907
362,295,148,254,687,150,229,470,475,1200,612,886,943
363,295,148,249,687,150,241,452,479,1200,612,843,907
364,280,141,239,701,147,229,443,470,1224,630,886,952
365,295,148,249,701,150,241,452,479,1224,612,843,907
366,301,148,246,687,146,239,474,508,1236,618,936,916
367,295,148,249,687,150,241,452,479,1236,612,843,907
