Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2968.42,109.60710000000002
3,2968.42,109.60710000000002
4,3154.0045,115.99260000000001
5,3154.0045,115.99260000000001
6,3381.07698,122.37810000000002
7,3381.07698,122.37810000000002
8,3639.9182876999994,130.46640000000002
9,3639.9182876999994,130.46640000000002
10,3809.3841574968,136.42620000000002
11,3809.3841574968,136.42620000000002
12,4050.2349517573443,144.9402
13,4047.2413164973436,144.9402
14,4137.356616733525,147.49439999999998
15,4137.356616733525,147.49439999999998
16,4316.888113635096,152.6028
17,4310.900843115095,152.6028
18,4528.026618234845,159.41400000000002
19,4522.0393477148455,159.41400000000002
20,4862.100887645924,170.9079
21,4853.119981865924,170.9079
22,5096.340022724572,177.71910000000003
23,5042.230461189023,177.71910000000003
24,5326.780399264502,185.38170000000002
25,5265.332833048178,185.38170000000002
26,5553.290477918404,193.47000000000006
27,5523.328145684073,193.47000000000006
28,5722.43821008459,198.15270000000004
29,5708.982008865894,198.15270000000004
30,6031.753399754858,209.22090000000003
31,5886.21254441716,209.22090000000003
32,6146.493021049478,212.6265
33,6071.5505832149065,212.6265
34,6289.049648761256,218.16060000000004
35,6165.728801959645,218.16060000000004
36,6418.965300744747,222.41760000000002
37,6219.844647633449,222.41760000000002
38,6445.920393789864,222.4176
39,6277.083056865406,222.4176
40,6543.626539205913,226.24890000000002
41,6330.724961363511,226.24890000000002
42,6665.6232401223,230.93160000000006
43,6337.866075278754,230.93160000000006
44,6492.094202497587,225.3975
45,6401.684076479226,225.3975
46,6683.527753388855,231.3573
47,6401.684076479226,231.3573
48,6605.531605141574,227.95170000000007
49,6484.195363101499,227.95170000000007
50,6743.714009724835,232.63440000000003
51,6484.195363101499,232.63440000000003
52,6711.128776444244,232.63440000000003
53,6509.173779869879,232.63440000000003
54,6690.615681958778,231.35729999999998
55,6500.597856779402,231.35729999999998
56,6727.477261470272,232.63440000000003
57,6534.558512217691,232.63440000000003
58,6727.224132186876,233.48580000000004
59,6534.558512217691,233.48580000000004
60,6896.38924237136,238.5942
61,6605.196675529331,238.5942
62,6858.317517068646,236.89140000000003
63,6605.196675529331,236.89140000000003
64,6777.984234749004,234.76290000000003
65,6691.022043952973,234.76290000000003
66,7080.693663444083,244.97969999999998
67,6691.022043952973,244.97969999999998
68,6907.4706867068635,239.0199
69,6691.022043952973,239.0199
70,6880.860770586383,238.59420000000003
71,6691.022043952973,238.59420000000003
72,7033.84235778237,243.7026
73,6691.022043952973,243.7026
74,6921.7159343399735,240.29700000000005
75,6691.022043952973,240.29700000000005
76,6770.894248179371,234.33720000000002
77,6701.416449684281,234.33720000000002
78,7000.405328436824,242.8512
79,6701.416449684281,242.8512
80,7016.892324436435,243.2769
81,6701.416449684281,243.2769
82,7135.310163396569,247.1082
83,6701.416449684281,247.1082
84,6803.804004176951,236.4657
85,6721.359824361872,236.4657
86,6955.167346626413,241.14840000000004
87,6721.359824361872,241.14840000000004
88,7000.323682954279,242.4255
89,6721.359824361872,242.4255
90,7082.211378211593,244.97970000000004
91,6721.359824361872,244.97970000000004
92,6925.702141496541,239.4456
93,6721.359824361872,239.4456
94,7058.776131345725,244.97970000000004
95,6721.359824361872,244.97970000000004
96,6920.2727208371625,239.87130000000002
97,6721.359824361872,239.87130000000002
98,6906.184618941236,239.4456
99,6743.196391922203,239.4456
100,6977.487061096891,241.99980000000005
101,6743.196391922203,241.99980000000005
102,6895.719852959294,239.0199
103,6743.196391922203,239.0199
104,7072.2131671440475,245.40540000000001
105,6743.196391922203,245.40540000000001
106,7071.328381742051,245.40540000000004
107,6743.196391922203,245.40540000000004
108,6968.7977225979885,241.57410000000002
109,6743.196391922203,241.57410000000002
110,6966.503776056958,241.5741
111,6743.196391922203,241.5741
112,7100.159582615379,246.68250000000003
113,6743.196391922203,246.68250000000003
114,7043.215439220316,244.55400000000003
115,6743.196391922203,244.55400000000003
116,7036.404133259264,244.12830000000002
117,6743.196391922203,244.12830000000002
118,7000.771439987212,242.8512
119,6743.196391922203,242.8512
120,6984.239835355889,241.57410000000002
121,6743.196391922203,241.57410000000002
122,6827.452052900334,236.46570000000003
123,6750.53965112861,236.46570000000003
124,7008.853229136733,242.8512
125,6750.53965112861,242.8512
126,7117.546814887623,246.68250000000003
127,6750.53965112861,246.68250000000003
128,6794.111146044416,235.61430000000001
129,6761.030065451727,235.61430000000001
130,7003.951960725592,243.2769
131,6761.030065451727,243.2769
132,6997.532527527572,241.99980000000002
133,6761.030065451727,241.99980000000002
134,6992.244320848797,242.4255
135,6761.030065451727,242.4255
136,7067.0186529476305,244.9797
137,6761.030065451727,244.9797
138,7047.4437873626985,244.554
139,6761.030065451727,244.554
140,7081.159543609991,245.83110000000002
141,6761.030065451727,245.83110000000002
142,7104.077023308499,246.6825
143,6761.030065451727,246.6825
144,7070.818189442635,245.4054
145,6761.030065451727,245.4054
146,6971.5814564730235,241.99980000000002
147,6753.613373653255,241.99980000000002
148,6988.990853802588,242.42550000000006
149,6753.613373653255,242.42550000000006
150,6893.699539108854,239.0199
151,6753.613373653255,239.0199
152,6935.853334647893,240.29700000000005
153,6753.613373653255,240.29700000000005
154,7122.160252580178,246.6825
155,6753.613373653255,246.6825
156,7022.860153598884,243.27690000000004
157,6753.613373653255,243.27690000000004
158,7040.9897211015195,244.55400000000006
159,6753.613373653255,244.55400000000006
160,6930.548489118379,239.8713
161,6753.613373653255,239.8713
162,6993.986488860662,243.27689999999998
