Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,739853,2796,737057,5871115,2796,5868319,1198727,2796,1195931,12507166,2796,12504370,23873197,2796,23870401,6761640,2796,6758844,16308212,2796,16305416,44589858,2796,44587062,34241176,2796,34238380,9953501,2796,9950705,37845893,2796,37843097,13729780,2796,13726984
2,539907,2963,536943,4907814,2963,4904851,839445,2963,836481,11165673,2963,11162709,21884243,2963,21881279,5914928,2963,5911965,15172029,2963,15169066,41509829,2963,41506865,32332061,2963,32329098,8982020,2963,8979056,35406397,2963,35403434,12812182,2963,12809219
3,539907,2963,536943,4907814,2963,4904851,839445,2963,836481,11165673,2963,11162709,21884243,2963,21881279,5914928,2963,5911965,15172029,2963,15169066,41509829,2963,41506865,32332061,2963,32329098,8982020,2963,8979056,35406397,2963,35403434,12812182,2963,12809219
4,456827,3060,453767,4350005,3060,4346945,635292,3060,632232,10479186,3060,10476126,20401197,3060,20398137,5356677,3060,5353617,14296075,3060,14293015,39271042,3060,39267982,30660801,3060,30657741,8400306,3060,8397246,33620990,3060,33617930,12076172,3060,12073112
5,456827,3060,453767,4350005,3060,4346945,635292,3060,632232,10479186,3060,10476126,20401197,3060,20398137,5356677,3060,5353617,14296075,3060,14293015,39271042,3060,39267982,30660801,3060,30657741,8400306,3060,8397246,33620990,3060,33617930,12076172,3060,12073112
6,334680,3204,331475,3770464,3204,3767260,462151,3204,458947,9480872,3204,9477667,18660533,3204,18657329,4808569,3204,4805365,13160652,3204,13157448,36372887,3204,36369683,28665556,3204,28662352,7547089,3204,7543885,31211128,3204,31207924,11114819,3204,11111615
7,334680,3204,331475,3770464,3204,3767260,462151,3204,458947,9480872,3204,9477667,18660533,3204,18657329,4808569,3204,4805365,13160652,3204,13157448,36372887,3204,36369683,28665556,3204,28662352,7547089,3204,7543885,31211128,3204,31207924,11114819,3204,11111615
8,278596,3295,275300,3468038,3295,3464742,360405,3295,357109,8930461,3295,8927166,17516209,3295,17512913,4493000,3295,4489704,12378670,3295,12375374,34229842,3295,34226546,27148167,3295,27144871,6925240,3295,6921944,29438642,3295,29435346,10282437,3295,10279141
9,278596,3295,275300,3468038,3295,3464742,360405,3295,357109,8930461,3295,8927166,17516209,3295,17512913,4493000,3295,4489704,12378670,3295,12375374,34229842,3295,34226546,27148167,3295,27144871,6925240,3295,6921944,29438642,3295,29435346,10282437,3295,10279141
10,140025,3508,136517,2714185,3508,2710677,145522,3508,142014,7572313,3508,7568805,15701502,3508,15697994,3728124,3508,3724616,11208551,3508,11205043,30782872,3508,30779364,25057307,3508,25053799,5890420,3508,5886912,26691421,3508,26687913,9205459,3508,9201951
11,140025,3508,136517,2714185,3508,2710677,145522,3508,142014,7572313,3508,7568805,15701502,3508,15697994,3728124,3508,3724616,11208551,3508,11205043,30782872,3508,30779364,25057307,3508,25053799,5890420,3508,5886912,26691421,3508,26687913,9205459,3508,9201951
12,66358,3656,62701,2202781,3656,2199125,46499,3656,42843,6880337,3656,6876681,14327766,3656,14324109,3147911,3656,3144254,10434427,3656,10430770,28376846,3656,28373190,23349111,3656,23345454,5415026,3656,5411370,24907403,3656,24903746,8436186,3656,8432529
13,66358,3656,62701,2202781,3656,2199125,46499,3656,42843,6880337,3656,6876681,14327766,3656,14324109,3147911,3656,3144254,10434427,3656,10430770,28376846,3656,28373190,23349111,3656,23345454,5415026,3656,5411370,24907403,3656,24903746,8436186,3656,8432529
14,33378,3806,29571,1893705,3806,1889898,13179,3806,9372,6202267,3806,6198460,13501032,3806,13497225,2762247,3806,2758441,9836995,3806,9833188,26373898,3806,26370091,22166034,3806,22162227,4892705,3806,4888898,23366597,3806,23362790,7808736,3806,7804929
15,33378,3806,29571,1893705,3806,1889898,13179,3806,9372,6202267,3806,6198460,13501032,3806,13497225,2762247,3806,2758441,9836995,3806,9833188,26373898,3806,26370091,22166034,3806,22162227,4892705,3806,4888898,23366597,3806,23362790,7808736,3806,7804929
16,6126,4060,2065,1484232,4060,1480171,4060,4060,0,4964014,4060,4959953,11546404,4060,11542344,2218121,4060,2214060,8374533,4060,8370472,22497444,4060,22493384,19387418,4060,19383358,3794367,4060,3790307,20011896,4060,20007836,6493509,4060,6489448
17,6126,4060,2065,1484232,4060,1480171,4060,4060,0,4964014,4060,4959953,11546404,4060,11542344,2218121,4060,2214060,8374533,4060,8370472,22497444,4060,22493384,19387418,4060,19383358,3794367,4060,3790307,20011896,4060,20007836,6493509,4060,6489448
18,4219,4219,0,1288379,4219,1284159,4219,4219,0,4276896,4219,4272677,10709904,4219,10705684,1930459,4219,1926239,7709461,4219,7705242,20676974,4219,20672754,18194934,4219,18190714,3205535,4219,3201315,18433401,4219,18429182,5881230,4219,5877010
19,4216,4216,0,1291166,4216,1286949,4216,4216,0,4280746,4216,4276529,10713914,4216,10709697,1934641,4216,1930424,7711558,4216,7707341,20685999,4216,20681782,18199218,4216,18195001,3206999,4216,3202782,18438255,4216,18434038,5883200,4216,5878983
20,4351,4351,0,1057031,4351,1052679,4351,4351,0,3657908,4351,3653557,9903124,4351,9898772,1583370,4351,1579018,7119600,4351,7115248,18788506,4351,18784154,16941076,4351,16936724,2738905,4351,2734553,16918127,4351,16913775,5287450,4351,5283098
21,4365,4365,0,1038149,4365,1033783,4365,4365,0,3628608,4365,3624242,9877122,4365,9872757,1555041,4365,1550675,7105095,4365,7100729,18734992,4365,18730626,16918284,4365,16913919,2728614,4365,2724248,16888759,4365,16884394,5279306,4365,5274941
22,4480,4480,0,868261,4480,863780,4480,4480,0,2954847,4480,2950367,9141522,4480,9137041,1300151,4480,1295670,6503443,4480,6498963,17134611,4480,17130130,15854907,4480,15850426,2219309,4480,2214829,15451662,4480,15447182,4812775,4480,4808294
23,4514,4514,0,1079164,4514,1074650,167015,4514,162501,2906469,4514,2901955,9254631,4514,9250116,1332112,4514,1327598,6476310,4514,6471796,17031045,4514,17026531,16048700,4514,16044185,2201573,4514,2197059,15393460,4514,15388946,4793180,4514,4788666
24,227641,4699,222942,1343767,4699,1339068,722231,4699,717531,2174515,4699,2169816,8859022,4699,8854323,1258978,4699,1254278,5680413,4699,5675713,14903591,4699,14898891,14652534,4699,14647835,1663027,4699,1658327,13546225,4699,13541525,4175982,4699,4171282
25,215772,4688,211084,1328365,4688,1323676,691551,4688,686862,2191520,4688,2186832,8841025,4688,8836337,1263221,4688,1258533,5689463,4688,5684774,14939056,4688,14934367,14657940,4688,14653251,1668058,4688,1663369,13564442,4688,13559753,4181693,4688,4177005
26,290679,4892,285786,1415240,4892,1410348,937256,4892,932363,1670250,4892,1665358,7942498,4892,7937605,1128223,4892,1123331,5093165,4892,5088273,12670439,4892,12665547,12715299,4892,12710407,1274744,4892,1269852,11585427,4892,11580535,3257633,4892,3252741
