Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,739853,2796,737057,5871115,2796,5868319,1198727,2796,1195931,4748144,2796,4745348,23873197,2796,23870401,13190629,2796,13187833,13721871,2796,13719075,43703169,2796,43700373,36384172,2796,36381376,4780820,2796,4778024,36515860,2796,36513064,18015773,2796,18012977
2,556564,2942,553621,5079718,2942,5076775,844012,2942,841069,4306078,2942,4303135,22431317,2942,22428374,12014639,2942,12011697,13167341,2942,13164398,41478067,2942,41475124,34882368,2942,34879425,4446902,2942,4443959,34813984,2942,34811041,17003155,2942,17000213
3,556564,2942,553621,5079718,2942,5076775,844012,2942,841069,4306078,2942,4303135,22431317,2942,22428374,12014639,2942,12011697,13167341,2942,13164398,41478067,2942,41475124,34882368,2942,34879425,4446902,2942,4443959,34813984,2942,34811041,17003155,2942,17000213
4,376743,3138,373604,4149832,3138,4146693,503594,3138,500455,3705773,3138,3702634,19985127,3138,19981988,10201526,3138,10198387,11929933,3138,11926794,37289468,3138,37286329,31757295,3138,31754156,3797751,3138,3794612,31343893,3138,31340755,15009209,3138,15006070
5,376743,3138,373604,4149832,3138,4146693,503594,3138,500455,3705773,3138,3702634,19985127,3138,19981988,10201526,3138,10198387,11929933,3138,11926794,37289468,3138,37286329,31757295,3138,31754156,3797751,3138,3794612,31343893,3138,31340755,15009209,3138,15006070
6,247988,3328,244659,3499273,3328,3495944,288429,3328,285100,3249195,3328,3245866,17926542,3328,17923213,8753966,3328,8750637,10796112,3328,10792783,33357689,3328,33354361,28837351,3328,28834023,3174695,3328,3171366,28063526,3328,28060197,13105610,3328,13102281
7,247988,3328,244659,3499273,3328,3495944,288429,3328,285100,3249195,3328,3245866,17926542,3328,17923213,8753966,3328,8750637,10796112,3328,10792783,33357689,3328,33354361,28837351,3328,28834023,3174695,3328,3171366,28063526,3328,28060197,13105610,3328,13102281
8,148723,3516,145206,2913607,3516,2910090,121670,3516,118154,2824746,3516,2821229,16436209,3516,16432692,7717291,3516,7713774,10012588,3516,10009071,30586189,3516,30582672,26925199,3516,26921682,2683033,3516,2679517,25938649,3516,25935132,11817450,3516,11813933
9,148723,3516,145206,2913607,3516,2910090,121670,3516,118154,2824746,3516,2821229,16436209,3516,16432692,7717291,3516,7713774,10012588,3516,10009071,30586189,3516,30582672,26925199,3516,26921682,2683033,3516,2679517,25938649,3516,25935132,11817450,3516,11813933
10,52741,3735,49006,2321901,3735,2318165,14668,3735,10933,2316222,3735,2312486,14637863,3735,14634127,6568766,3735,6565030,9022881,3735,9019145,27594123,3735,27590387,24705630,3735,24701894,2186423,3735,2182688,23554550,3735,23550815,10475081,3735,10471346
11,52741,3735,49006,2321901,3735,2318165,14668,3735,10933,2316222,3735,2312486,14637863,3735,14634127,6568766,3735,6565030,9022881,3735,9019145,27594123,3735,27590387,24705630,3735,24701894,2186423,3735,2182688,23554550,3735,23550815,10475081,3735,10471346
12,23208,3896,19312,1995782,3896,1991886,3986,3896,90,1995752,3896,1991856,13486694,3896,13482798,5665363,3896,5661467,8354022,3896,8350126,24818646,3896,24814750,22744131,3896,22740235,1794793,3896,1790897,21349545,3896,21345649,9163484,3896,9159588
13,23208,3896,19312,1995782,3896,1991886,3986,3896,90,1995752,3896,1991856,13486694,3896,13482798,5665363,3896,5661467,8354022,3896,8350126,24818646,3896,24814750,22744131,3896,22740235,1794793,3896,1790897,21349545,3896,21345649,9163484,3896,9159588
14,9604,4028,5575,1704972,4028,1700943,4028,4028,0,1704972,4028,1700943,12718644,4028,12714615,4853315,4028,4849286,7936864,4028,7932835,22976584,4028,22972555,21494757,4028,21490728,1617686,4028,1613657,19916784,4028,19912755,8377551,4028,8373523
15,9364,4038,5325,1693469,4038,1689431,4038,4038,0,1693469,4038,1689431,12702602,4038,12698564,4830708,4038,4826669,7930042,4038,7926004,22940270,4038,22936231,21476928,4038,21472890,1614539,4038,1610500,19896350,4038,19892312,8365981,4038,8361942
16,4922,4158,763,1458861,4158,1454702,4158,4158,0,1458861,4158,1454702,11935927,4158,11931769,4225367,4158,4221208,7488073,4158,7483914,21370734,4158,21366575,20313057,4158,20308899,1442100,4158,1437941,18670186,4158,18666028,7723307,4158,7719148
17,5009,4149,860,1469291,4149,1465142,4149,4149,0,1469291,4149,1465142,11950858,4149,11946709,4246462,4149,4242313,7494628,4149,7490479,21405053,4149,21400904,20330348,4149,20326199,1445043,4149,1440894,18689761,4149,18685612,7734321,4149,7730172
18,4387,4387,0,1101663,4387,1097275,4387,4387,0,1101663,4387,1097275,10711833,4387,10707445,3248700,4387,3244313,6776926,4387,6772538,18714611,4387,18710223,18382771,4387,18378383,1086665,4387,1082277,16603240,4387,16598852,6536791,4387,6532404
19,4394,4394,0,1095752,4394,1091357,4394,4394,0,1095752,4394,1091357,10702835,4394,10698440,3236451,4394,3232057,6772902,4394,6768507,18694227,4394,18689833,18371874,4394,18367480,1085022,4394,1080628,16591281,4394,16586887,6530205,4394,6525811
20,156787,4530,152256,1457632,4530,1453102,488606,4530,484076,951458,4530,946928,10442160,4530,10437630,2987869,4530,2983339,6251318,4530,6246788,16723906,4530,16719376,17047564,4530,17043034,820925,4530,816395,14952075,4530,14947545,5591332,4530,5586801
21,4530,4530,0,1393017,4530,1388487,247721,4530,243191,984928,4530,980398,10291727,4530,10287197,3022785,4530,3018255,6258264,4530,6253733,16776022,4530,16771491,17047753,4530,17043223,820921,4530,816391,14958304,4530,14953773,5591065,4530,5586535
22,189808,4760,185048,1547017,4760,1542256,699780,4760,695019,762933,4760,758173,9138094,4760,9133333,2357637,4760,2352876,5264890,4760,5260130,13766333,4760,13761572,14597836,4760,14593076,454570,4760,449809,12303157,4760,12298396,4221276,4760,4216516
23,199067,4771,194296,1579428,4771,1574657,736554,4771,731783,751258,4771,746487,9175250,4771,9170479,2362823,4771,2358052,5258470,4771,5253699,13733244,4771,13728473,14600532,4771,14595761,452865,4771,448094,12286501,4771,12281730,4213340,4771,4208569
24,308188,5006,303181,1875076,5006,1870069,1150163,5006,1145156,577011,5006,572004,8483986,5006,8478979,1939599,5006,1934592,4705891,5006,4700885,11461132,5006,11456125,12624094,5006,12619087,347152,5006,342145,10253898,5006,10248891,3150013,5006,3145006
25,241123,4962,236161,1753800,4962,1748838,963095,4962,958133,638225,4962,633263,8330158,4962,8325195,1941060,4962,1936097,4732265,4962,4727303,11601781,4962,11596818,12619921,4962,12614959,350341,4962,345378,10311846,4962,10306884,3174243,4962,3169280
26,301881,5121,296760,1914906,5121,1909785,1191731,5121,1186610,539787,5121,534666,7712109,5121,7706988,1733362,5121,1728241,4250012,5121,4244891,9916640,5121,9911519,11087940,5121,11082818,259138,5121,254017,8818543,5121,8813422,2465539,5121,2460418
27,268845,5101,263744,1830227,5101,1825125,1086553,5101,1081452,567403,5101,562302,7607145,5101,7602043,1713870,5101,1708769,4260637,5101,4255536,9977445,5101,9972344,11069994,5101,11064893,259680,5101,254579,8841876,5101,8836775,2474586,5101,2469485
