Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2812.31,105.3501
3,2847.2599999999998,105.3501
4,2889.2466000000004,107.90430000000002
5,2919.5366,107.90430000000002
6,2926.87843,108.33000000000001
7,2971.14843,108.33000000000001
8,2975.45093344,109.60710000000003
9,3005.74093344,109.60710000000003
10,3044.1544714499996,111.73560000000002
11,3081.4344714500003,111.73560000000002
12,3133.853414253384,115.1412
13,3157.153414253384,115.1412
14,3158.42499829879,115.56690000000002
15,3207.35499829879,115.56690000000002
16,3267.658291803569,118.97250000000003
17,3281.6382918035692,118.97250000000003
18,3278.165787428134,118.54680000000002
19,3278.165787428134,118.54680000000002
20,3303.7509827447707,120.67530000000002
21,3335.8350827447707,120.67530000000002
22,3368.4392009709327,122.3781
23,3417.6488009709324,122.3781
24,3465.249412714649,125.78370000000001
25,3489.062012714649,125.78370000000001
26,3502.602267851808,126.63510000000002
27,3526.368267851808,126.63510000000002
28,3603.0768240315456,130.04070000000002
29,3635.2075240315453,130.04070000000002
30,3722.6215319699304,133.872
31,3748.7874319699304,133.872
32,3818.527116704685,136.8519
33,3865.8261167046844,136.8519
34,3904.7895293533197,139.8318
35,3949.7352293533195,139.8318
36,3997.0370976497343,142.81170000000003
37,4052.5609976497335,142.81170000000003
38,4104.007531622499,147.0687
39,4149.139631622499,147.0687
40,4202.810898051655,149.62290000000002
41,4260.827898051655,149.62290000000002
42,4361.814813400398,156.0084
43,4390.287413400398,156.0084
44,4474.198665707839,159.8397
45,4502.251865707838,159.8397
46,4598.697475548349,163.24530000000001
47,4628.894275548349,163.24530000000001
48,4680.304562910464,166.6509
49,4715.996986685514,166.6509
50,4669.2225337900345,166.2252
51,4669.2225337900345,166.2252
52,4797.8298341923155,170.9079
53,4800.081125142841,170.9079
54,4835.238024178597,173.03640000000001
55,4886.806836533983,173.03640000000001
56,4834.4548307939385,172.185
57,4820.897954873222,172.185
58,4877.047172099574,173.46210000000002
59,4890.649109880145,173.46210000000002
60,4827.054053381972,172.6107
61,4827.054053381972,172.6107
62,4960.6769192075835,176.86770000000004
63,4961.168429330014,176.86770000000004
64,4954.568557610966,176.86770000000004
65,4954.568557610966,176.86770000000004
66,5064.179444165419,180.699
67,5103.43785803688,180.699
68,5133.955489050925,183.25320000000002
69,5124.572028402353,183.25320000000002
70,5178.285062590743,185.38170000000005
71,5184.4402443236995,185.38170000000005
72,5224.470534528878,186.65880000000004
73,5221.950291509704,186.65880000000004
74,5246.734825672995,187.51020000000003
75,5287.4610432575255,187.51020000000003
76,5383.410932765575,193.04430000000002
77,5301.351501578699,193.04430000000002
78,5374.201794733309,191.7672
79,5342.729128403373,191.7672
80,5400.097285152724,193.47000000000003
81,5356.323713001769,193.47000000000003
82,5332.055413102292,189.63870000000006
83,5332.055413102292,189.63870000000006
84,5356.270981985168,191.76720000000003
85,5423.534410162266,191.76720000000003
86,5396.3767728464845,192.61860000000001
87,5396.3767728464845,192.61860000000001
88,5471.52046095716,196.4499
89,5459.152094664162,196.4499
90,5449.185725421467,194.32139999999998
91,5421.751636418797,194.32139999999998
92,5502.527418316071,197.3013
93,5476.484845762458,197.3013
94,5437.9834240987875,195.17279999999997
95,5437.9834240987875,195.17279999999997
96,5441.78698561582,194.7471
97,5430.037583428856,194.7471
98,5338.235237218689,190.91580000000002
99,5363.605193354461,190.91580000000002
100,5319.744097869894,191.3415
101,5307.607949828035,191.3415
102,5308.086674402377,190.91580000000002
103,5310.32370403999,190.91580000000002
104,5359.097596497872,192.6186
105,5316.799713689095,192.6186
106,5251.324169850259,189.213
107,5259.687513410704,189.213
108,5334.290044497787,191.7672
109,5262.226039907999,191.7672
110,5290.451867691766,190.49009999999998
111,5287.326470735366,190.49009999999998
112,5330.906379753094,191.7672
113,5328.3894233155925,191.7672
114,5389.16455711448,193.89570000000003
115,5343.426194273499,193.89570000000003
116,5312.48215964902,190.4901
117,5303.103094153607,190.4901
118,5431.282610821122,195.1728
119,5350.825925591682,195.1728
120,5354.181310130751,193.04430000000002
121,5331.072119769053,193.04430000000002
122,5380.796511044095,193.47
123,5328.198734752589,193.47
124,5355.514136881538,192.6186
125,5316.820130087396,192.6186
126,5351.727726906039,193.0443
127,5308.335015624197,193.0443
128,5351.131404643251,192.6186
129,5353.704204643251,192.6186
130,5264.2246396599785,188.36159999999998
131,5287.592140100965,188.36159999999998
132,5251.607425613666,188.7873
133,5261.4424198027955,188.7873
134,5303.423141600682,190.06439999999998
135,5307.733611170799,190.06439999999998
136,5232.782429421877,187.51019999999997
137,5240.817560400453,187.51019999999997
138,5370.902696652709,192.6186
139,5287.81690088754,192.6186
140,5353.931233243776,192.1929
141,5290.547492920675,192.1929
142,5310.594115799084,190.4901
143,5310.594115799084,190.4901
144,5221.171163347584,187.9359
145,5205.668800945326,187.9359
146,5290.68029034245,190.06439999999998
147,5227.924575110985,190.06439999999998
148,5206.362372390936,186.6588
149,5226.644575110985,186.6588
150,5267.544365862957,189.21299999999997
151,5239.715725958235,189.21299999999997
152,5241.046459843573,188.3616
153,5241.046459843573,188.3616
154,5240.798977979444,188.3616
155,5242.326459843573,188.3616
156,5262.270085095391,189.213
157,5233.1725623491775,189.213
158,5224.310435492172,187.5102
159,5193.830304829257,187.5102
160,5263.602353551405,189.21300000000002
161,5218.436780306942,189.21300000000002
162,5224.754070753275,187.93589999999998
163,5213.814236694176,187.93589999999998
164,5241.385935635427,188.78730000000002
165,5205.919912579097,188.78730000000002
