Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
0,199,214,221,207,237,222,206,233,232,193,228,214
1,199,214,221,207,237,222,206,233,232,193,228,214
2,205,223,229,214,249,231,219,248,246,206,241,226
3,205,223,229,214,249,231,219,248,246,206,241,226
4,218,235,240,228,261,242,236,264,264,221,257,243
5,218,235,240,228,261,242,236,264,264,221,257,243
6,230,247,250,239,270,248,242,269,269,226,261,248
7,230,247,250,239,270,248,242,269,269,226,261,248
8,245,265,271,254,291,268,266,295,293,249,287,271
9,245,265,271,254,291,268,266,295,293,249,287,271
10,253,278,288,263,306,286,274,308,307,257,301,283
11,253,278,288,263,306,286,274,308,307,257,301,283
12,272,296,303,283,328,304,300,333,326,281,325,300
13,272,296,303,283,328,304,300,333,326,281,325,300
14,284,307,311,298,340,311,319,353,344,299,348,319
15,284,307,311,298,340,311,319,353,344,299,348,319
16,301,319,320,315,356,322,331,371,361,313,364,335
17,301,319,320,315,356,322,331,371,361,313,364,335
18,327,342,338,341,381,343,345,388,380,324,377,349
19,327,342,339,341,381,343,345,388,380,324,377,349
20,337,354,350,352,399,357,364,412,403,343,400,370
21,338,354,349,352,399,357,364,412,403,343,400,370
22,353,368,360,370,414,368,376,425,419,358,415,389
23,353,369,362,371,414,370,376,425,419,358,415,389
24,375,394,381,398,443,390,394,452,446,372,436,412
25,375,395,382,398,443,390,394,452,446,372,436,412
26,394,418,406,416,467,415,420,475,469,397,457,429
27,381,400,387,406,451,396,417,471,464,395,454,426
28,399,423,405,426,479,416,436,498,491,411,479,451
29,393,414,399,423,473,413,435,497,491,410,478,451
30,415,439,417,446,500,430,450,519,507,425,496,463
31,402,420,403,436,482,418,447,516,504,424,494,461
32,422,443,420,459,506,435,471,549,539,442,521,488
33,407,425,410,443,492,428,468,545,537,440,519,487
34,435,453,428,475,524,448,490,573,564,458,541,511
35,410,429,414,448,498,434,481,565,559,450,535,507
36,427,447,428,462,516,448,509,591,591,475,567,543
37,414,433,418,454,504,440,503,584,580,468,558,528
38,428,440,422,467,513,444,521,597,588,482,569,535
39,415,433,418,454,504,440,503,584,582,468,558,529
40,436,456,436,474,527,457,533,626,625,490,594,564
41,418,437,423,459,510,447,521,598,602,480,570,544
42,426,446,429,467,522,455,544,623,624,500,597,566
43,419,438,424,460,511,449,522,600,609,481,572,549
44,433,455,438,478,537,467,555,636,642,503,602,580
45,419,438,426,460,513,451,523,603,616,482,574,553
46,431,453,440,473,530,467,542,633,647,497,599,582
47,420,440,427,462,515,453,529,608,622,486,578,558
48,431,451,438,470,528,466,544,642,663,498,609,594
49,422,442,430,464,518,457,534,614,637,489,583,568
50,435,452,436,478,530,466,541,630,658,493,599,589
51,423,443,432,465,519,460,537,618,645,492,587,574
52,430,450,438,474,530,468,566,647,678,517,616,601
53,424,445,435,467,523,465,539,625,664,494,593,587
54,431,451,442,478,534,475,572,655,694,520,623,616
55,425,447,437,468,525,469,541,629,675,496,596,595
56,436,462,453,484,550,490,570,663,706,515,623,623
57,425,447,437,468,525,469,541,629,675,496,596,595
58,438,459,445,480,539,477,557,659,703,506,625,624
59,425,447,438,468,525,469,541,630,678,496,597,596
60,440,457,445,489,542,481,573,671,719,524,637,634
61,425,447,438,468,525,469,541,630,678,496,597,596
62,448,471,460,495,559,498,571,679,738,519,642,650
63,425,447,438,468,525,469,541,630,678,496,597,596
64,440,462,451,483,548,489,562,670,724,512,630,636
65,425,447,438,468,525,469,541,630,678,496,597,596
66,446,466,456,491,546,490,563,667,727,513,634,642
67,425,447,438,468,525,469,541,630,678,496,597,596
68,433,459,446,476,545,482,551,650,701,507,622,624
69,425,447,438,468,525,469,541,630,678,496,597,596
70,439,460,447,485,547,484,576,669,711,526,635,628
71,425,447,438,468,525,469,541,630,678,496,597,596
72,430,457,447,475,540,480,561,646,695,507,611,612
73,425,447,438,468,525,469,541,630,678,496,597,596
74,445,469,460,492,557,498,564,663,726,512,626,636
75,425,447,438,468,525,469,541,630,678,496,597,596
76,435,453,442,482,536,478,563,661,709,516,627,623
77,425,447,438,468,525,469,541,630,678,496,597,596
78,435,459,451,482,541,484,556,651,708,506,617,625
79,425,447,438,468,525,469,541,630,678,496,597,596
80,447,467,452,494,552,488,576,666,724,522,631,635
81,425,447,438,468,525,469,541,630,678,496,597,596
82,440,470,461,487,554,495,576,665,718,522,632,636
83,425,447,438,468,525,469,541,630,678,496,597,596
84,433,460,451,474,540,485,550,648,710,504,616,623
85,425,447,438,468,525,469,541,630,678,496,597,596
86,445,466,452,490,554,490,568,663,718,513,628,631
87,425,447,438,468,525,469,541,630,678,496,597,596
88,446,472,459,493,556,493,566,655,708,516,625,630
89,425,447,438,468,525,469,541,630,678,496,597,596
90,435,454,443,484,540,478,555,663,704,508,627,623
91,425,447,437,468,525,469,541,629,675,496,596,595
92,437,462,451,487,551,487,576,660,697,524,630,621
93,425,447,437,468,525,469,541,629,675,496,596,595
94,433,459,447,475,538,476,555,645,691,511,620,618
95,425,447,437,468,525,469,541,629,675,496,596,595
96,431,456,446,477,543,484,569,667,725,519,633,639
97,425,447,437,468,525,469,541,629,675,496,596,595
98,445,466,455,489,549,491,555,654,715,507,620,626
99,425,447,437,468,525,469,541,629,675,496,596,595
100,434,455,443,481,538,475,567,660,696,512,620,611
101,425,447,437,468,525,469,541,629,675,496,596,595
102,436,461,451,481,542,484,570,670,727,517,628,636
103,425,447,437,468,525,469,541,629,675,496,596,595
104,433,455,444,477,537,477,565,665,709,516,633,631
105,425,447,438,468,525,469,541,630,678,496,597,596
106,435,456,445,477,538,479,562,648,703,513,613,615
107,425,447,438,468,525,469,541,630,678,496,597,596
108,447,471,456,496,559,493,578,674,726,523,638,641
109,425,447,438,468,525,469,541,630,678,496,597,596
110,429,454,444,473,537,479,547,644,698,500,610,612
111,425,447,438,468,525,469,541,630,678,496,597,596
112,432,453,443,480,538,479,567,660,698,513,618,613
113,425,447,438,468,525,469,541,630,678,496,597,596
114,446,465,453,493,550,489,577,673,721,524,636,632
115,425,447,438,468,525,469,541,630,678,496,597,596
116,437,455,442,480,535,474,549,644,690,503,608,610
117,425,447,437,468,525,469,541,629,675,496,596,595
118,434,453,444,477,534,480,568,655,712,515,621,624
119,425,447,437,468,525,469,541,629,675,496,596,595
120,437,462,452,485,550,492,575,679,736,519,640,648
121,425,447,437,468,525,469,541,629,675,496,596,595
122,439,458,446,481,538,478,569,647,685,516,616,608
123,425,447,437,468,525,469,541,629,675,496,596,595
124,445,465,450,492,546,481,573,667,704,523,633,624
125,425,447,437,468,525,469,541,629,675,496,596,595
126,434,456,446,477,537,480,565,663,715,512,621,622
127,425,447,437,468,525,469,541,629,675,496,596,595
128,439,464,453,487,546,485,572,670,712,520,634,628
129,425,447,437,468,525,469,541,629,675,496,596,595
130,435,458,450,478,538,484,556,654,713,505,616,621
131,425,447,437,468,525,469,541,629,675,496,596,595
132,441,465,452,489,553,490,569,659,702,512,617,613
133,425,447,437,468,525,469,541,629,675,496,596,595
134,436,457,443,480,541,478,551,645,692,506,613,615
135,425,447,437,468,525,469,541,629,675,496,596,595
136,437,462,452,482,546,488,570,668,729,519,632,642
137,425,447,437,468,525,469,541,629,675,496,596,595
138,444,474,464,491,560,500,571,670,724,519,635,636
139,425,447,437,468,525,469,541,629,675,496,596,595
140,432,452,439,476,533,472,546,638,684,495,602,603
141,426,447,438,469,526,469,545,631,676,498,598,595
142,435,461,450,477,540,482,560,644,685,506,609,604
143,426,447,438,469,526,469,545,631,676,498,598,595
144,443,459,447,488,543,483,577,672,722,526,638,637
145,426,447,438,469,526,469,545,631,676,498,598,595
146,440,461,449,487,543,481,557,650,696,508,613,614
147,426,447,438,469,526,469,545,631,676,498,598,595
148,439,460,446,483,547,483,558,651,698,511,618,620
149,426,447,438,469,526,469,545,631,676,498,598,595
150,445,462,449,492,546,483,563,663,712,508,622,628
151,426,447,438,469,526,469,545,631,676,498,598,595
152,433,452,438,481,537,473,560,649,692,511,613,610
153,426,447,438,469,526,470,545,632,678,498,598,597
154,443,468,455,486,552,490,579,662,719,525,625,629
155,426,447,438,469,526,470,545,632,678,498,598,597
156,430,453,443,475,534,477,559,649,712,505,612,627
157,426,447,438,469,526,470,545,632,678,498,598,597
158,441,464,453,487,547,489,572,663,721,514,621,627
159,426,447,438,469,526,470,545,632,678,498,598,597
160,440,460,445,484,540,476,557,653,695,511,619,613
161,426,447,438,469,526,470,545,632,678,498,598,597
162,440,462,448,486,545,482,578,666,709,523,634,633
163,426,447,438,469,526,470,545,632,678,498,598,597
164,445,466,454,489,552,491,568,677,733,518,639,644
165,426,447,438,469,526,470,545,632,678,498,598,597
166,437,460,451,484,547,488,581,664,715,527,632,632
167,426,447,438,469,526,470,545,632,678,498,598,597
168,438,463,449,480,544,483,553,650,699,503,611,614
169,426,447,438,469,526,470,545,632,678,498,598,597
170,437,463,452,482,547,486,568,658,712,517,627,630
171,426,447,438,469,526,470,545,632,678,498,598,597
172,441,461,447,484,541,480,582,674,720,527,637,633
173,426,447,438,469,526,470,545,632,678,498,598,597
174,436,462,454,483,544,488,580,677,728,528,640,637
175,426,447,438,469,526,470,545,632,678,498,598,597
176,436,461,450,484,548,484,574,661,705,522,627,624
177,426,447,438,469,526,470,545,632,678,498,598,597
178,432,459,451,477,543,485,562,655,704,509,617,616
179,426,447,438,469,526,470,545,632,678,498,598,597
180,442,468,453,485,549,485,569,658,703,514,622,624
181,426,447,438,469,526,470,545,632,678,498,598,597
182,433,455,445,476,540,482,554,660,722,504,625,633
183,426,447,438,469,526,470,545,632,678,498,598,597
184,439,463,451,487,549,486,562,654,711,514,625,629
185,426,447,438,469,526,470,545,632,678,498,598,597
186,430,454,440,477,537,473,553,638,681,506,604,600
187,426,447,438,469,526,470,545,632,678,498,598,597
188,442,461,447,491,542,480,576,666,706,521,627,620
189,426,447,438,469,526,470,545,632,678,498,598,597
190,439,467,457,482,550,490,552,647,695,504,609,609
191,426,447,438,469,526,470,545,632,678,498,598,597
192,444,474,460,487,560,498,564,673,736,513,630,643
193,426,447,438,469,526,470,545,632,678,498,598,597
194,439,464,449,486,544,481,557,643,698,506,607,611
195,426,447,438,469,526,470,545,632,678,498,598,597
196,447,472,456,495,558,491,563,656,701,513,617,618
197,426,447,438,469,526,470,545,632,678,498,598,597
198,449,471,456,495,557,493,567,672,725,518,635,635
199,426,447,438,469,526,470,545,632,678,498,598,597
200,443,467,453,488,552,488,570,663,710,516,624,624
201,426,447,438,469,526,470,545,632,678,498,598,597
202,431,450,439,477,530,471,547,640,693,499,611,618
203,426,448,439,469,526,471,544,632,683,498,599,600
204,438,469,458,483,553,493,558,648,705,508,612,619
205,426,448,439,469,526,471,544,632,683,498,599,600
206,432,455,446,476,537,480,564,656,703,513,616,614
207,426,448,439,469,526,471,544,632,683,498,599,600
208,432,454,444,474,537,480,550,650,708,504,618,626
209,426,448,439,469,526,471,544,632,683,498,599,600
210,438,456,444,481,537,478,567,650,696,517,617,612
211,426,448,439,469,526,471,544,632,683,498,599,600
212,445,468,456,493,555,492,567,661,717,517,623,624
213,426,448,439,469,526,471,544,632,683,498,599,600
214,448,475,461,496,560,497,572,663,727,521,629,639
215,426,448,439,469,526,471,544,632,683,498,599,600
216,426,451,440,470,534,474,546,649,698,497,609,614
217,428,451,441,471,532,474,543,632,681,497,598,599
218,445,471,455,490,560,494,558,662,718,509,624,631
219,428,451,441,471,532,474,543,632,681,497,598,599
220,430,452,442,477,538,477,573,665,709,521,628,623
221,428,452,443,471,533,476,544,635,688,498,601,604
222,439,467,457,485,553,493,568,675,728,517,637,639
223,428,452,443,471,533,476,544,635,688,498,601,604
224,439,470,460,487,560,498,572,678,739,520,642,651
225,428,452,443,471,533,476,544,635,688,498,601,604
226,439,460,451,487,544,488,555,655,724,504,616,629
227,428,452,443,471,533,476,544,635,688,498,601,604
228,447,467,450,495,555,487,570,654,698,513,614,611
229,428,452,443,471,533,476,544,635,688,498,601,604
230,432,456,445,475,536,479,541,638,705,494,604,616
231,428,452,442,471,533,476,542,634,688,496,600,603
232,444,469,458,488,551,493,569,661,722,516,626,636
233,428,452,442,471,533,476,542,634,688,496,600,603
234,435,464,451,483,555,491,567,667,714,514,625,628
235,428,452,442,471,533,476,542,634,688,496,600,603
236,444,475,462,490,563,499,562,667,725,510,631,639
237,428,452,442,471,533,476,542,634,688,496,600,603
238,439,464,456,483,551,495,569,666,734,515,630,645
239,428,452,442,471,533,476,542,634,688,496,600,603
240,441,463,452,484,550,489,567,666,722,518,631,631
241,428,452,442,471,533,476,542,634,688,496,600,603
242,437,464,457,482,547,493,575,670,735,524,639,647
243,428,452,442,471,533,476,542,634,688,496,600,603
244,431,452,442,475,535,477,560,654,701,511,619,615
245,427,451,442,470,531,475,541,633,688,496,600,603
246,441,466,455,487,552,493,562,659,726,511,628,641
247,427,451,442,470,531,475,541,633,688,496,600,603
248,432,458,448,473,535,478,544,641,696,499,612,615
249,427,451,442,470,531,475,541,633,688,496,600,603
250,444,466,453,493,551,487,574,671,714,519,630,626
251,427,451,442,470,531,475,541,633,688,496,600,603
252,432,453,444,477,536,477,569,661,706,515,627,623
253,427,449,440,469,529,473,541,632,685,496,599,601
254,441,466,454,490,553,492,562,663,728,513,632,643
255,427,449,440,469,529,473,541,632,685,496,599,601
256,441,459,446,487,545,482,561,651,700,514,623,624
257,427,449,440,469,529,473,541,632,685,496,599,601
258,441,466,457,486,550,493,570,659,727,515,624,639
259,427,449,440,469,529,473,541,632,685,496,599,601
260,437,456,445,482,538,481,553,652,716,508,621,629
261,427,449,440,469,529,473,541,632,685,496,599,601
262,437,462,446,479,543,479,556,644,696,509,614,619
263,426,449,440,469,529,472,540,631,682,495,598,600
264,444,468,456,487,551,490,574,667,723,524,635,636
265,426,449,440,469,529,472,540,631,682,495,598,600
266,438,460,446,483,547,483,545,643,698,497,607,612
267,426,449,440,469,529,472,540,631,682,495,598,600
268,439,462,449,481,547,486,552,652,702,506,620,624
269,426,449,440,469,529,472,540,631,682,495,598,600
270,433,455,442,476,539,478,553,654,700,502,614,615
271,426,449,439,469,528,472,540,630,680,495,597,598
272,443,472,457,492,561,493,567,670,717,511,626,631
273,426,449,439,469,528,472,540,630,680,495,597,598
274,439,463,449,484,543,481,565,647,694,512,611,609
275,426,449,439,469,528,472,540,630,680,495,597,598
276,438,461,451,482,544,486,572,676,726,519,640,643
277,426,449,439,469,528,472,540,630,680,495,597,598
278,440,466,458,486,550,492,570,666,722,522,633,634
279,426,449,439,469,528,472,540,630,680,495,597,598
280,438,460,446,488,548,483,565,664,709,514,627,622
281,426,449,439,469,528,472,540,630,680,495,597,598
282,442,463,451,488,544,483,562,654,702,514,622,620
283,426,449,439,469,528,472,540,630,680,495,597,598
284,435,457,446,480,544,484,575,670,720,525,636,633
285,426,449,439,469,528,472,540,630,680,495,597,598
286,451,477,462,498,563,497,570,664,714,516,627,625
287,426,449,439,469,528,472,540,630,680,495,597,598
288,430,459,447,473,541,482,545,640,689,502,609,607
289,426,449,439,469,528,472,540,630,680,495,597,598
290,447,464,450,493,548,484,565,656,700,512,616,617
291,426,449,439,469,528,472,540,630,680,495,597,598
292,438,464,453,478,547,488,550,649,708,507,619,628
293,426,449,439,469,528,472,540,630,680,495,597,598
294,443,469,460,491,557,497,578,669,720,526,635,635
295,426,449,439,469,528,472,540,630,680,495,597,598
296,438,467,454,485,554,491,569,670,711,518,631,624
297,426,449,439,469,528,472,540,630,680,495,597,598
298,443,460,449,491,545,483,566,652,699,510,616,618
299,426,449,439,469,528,472,540,630,680,495,597,598
300,441,466,452,485,549,484,562,654,698,514,623,618
301,426,449,439,469,528,472,540,630,680,495,597,598
302,437,464,452,483,550,488,558,662,711,512,624,622
303,426,449,439,469,528,472,540,630,680,495,597,598
304,436,461,448,479,545,482,555,645,695,506,613,616
305,426,449,439,469,528,472,540,630,680,495,597,598
306,437,459,447,484,543,482,567,668,721,519,633,636
307,426,449,439,469,528,472,540,630,680,495,597,598
308,439,459,446,485,541,478,572,654,699,521,626,622
309,426,449,440,469,529,472,540,631,682,495,598,600
310,433,460,451,477,541,485,553,654,719,508,621,628
311,426,449,440,469,529,472,540,631,682,495,598,600
312,440,465,455,483,552,491,565,652,707,513,618,620
313,426,449,440,469,529,472,540,631,682,495,598,600
314,440,461,448,485,543,483,550,647,705,503,611,617
315,426,449,440,469,529,472,540,631,682,495,598,600
316,443,466,454,488,550,490,573,671,729,522,633,640
317,426,449,440,469,529,472,540,631,682,495,598,600
318,441,461,448,490,549,486,570,667,724,515,626,633
319,426,449,440,469,529,472,540,631,682,495,598,600
320,445,461,450,490,544,485,560,666,724,512,626,634
321,426,449,440,469,529,472,540,631,682,495,598,600
322,447,468,451,492,553,487,562,660,716,513,622,625
323,426,449,440,469,529,472,540,631,682,495,598,600
324,444,468,456,488,556,496,547,646,716,497,609,624
325,427,449,440,470,529,473,542,632,683,497,599,600
326,441,461,449,486,545,486,559,656,714,507,621,627
327,427,449,440,470,529,473,542,632,683,497,599,600
328,442,468,455,491,556,494,553,653,721,503,616,628
329,427,449,440,470,529,473,542,632,683,497,599,600
330,431,459,451,476,540,485,564,661,719,512,623,628
331,427,449,440,470,529,473,542,632,683,497,599,600
332,442,466,454,489,552,491,557,659,719,506,619,630
333,427,449,440,470,529,473,542,632,683,497,599,600
334,430,453,441,473,537,477,551,651,707,504,617,622
335,427,451,442,471,531,475,544,636,693,498,602,607
336,434,459,447,479,540,481,558,654,712,513,623,629
337,427,451,442,471,531,475,544,636,693,498,602,607
338,434,460,451,483,550,492,580,681,734,522,640,642
339,427,451,442,471,531,475,544,636,693,498,602,607
340,438,464,452,482,551,489,564,669,720,514,630,629
341,427,451,442,471,531,475,544,636,693,498,602,607
342,438,463,453,485,551,493,549,647,719,500,611,625
343,427,451,442,471,531,475,544,636,693,498,602,607
344,440,469,461,485,559,501,565,674,735,515,633,643
345,427,451,442,471,531,475,544,636,693,498,602,607
346,445,466,454,494,551,489,573,674,726,520,632,636
347,427,451,442,471,531,475,544,636,693,498,602,607
348,445,463,453,490,547,492,562,664,740,510,629,649
349,427,451,442,471,531,475,544,636,693,498,602,607
350,447,467,455,494,555,494,571,671,741,517,633,647
351,427,451,442,471,531,475,544,636,693,498,602,607
352,438,457,444,480,539,479,571,662,717,519,631,637
353,428,451,442,471,531,476,544,637,695,498,603,608
354,438,461,450,482,542,483,559,661,714,509,620,626
355,428,451,442,471,531,476,544,637,695,498,603,608
356,446,468,456,493,553,492,582,675,727,525,632,633
357,428,451,442,471,531,476,544,637,695,498,603,608
358,432,459,450,475,539,483,555,649,705,503,612,619
359,428,451,442,471,531,476,544,637,695,498,603,608
360,437,461,452,482,544,487,575,671,739,521,632,642
361,428,451,442,471,531,476,544,637,695,498,603,608
362,435,461,452,478,546,490,560,664,738,512,625,642
363,428,451,442,471,531,476,544,637,695,498,603,608
