Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13031920,2796,13029124,838814,2796,836018,15074058,2796,15071262,28647068,2796,28644272,13010673,2796,13007877,24008887,2796,24006091,44440263,2796,44437467,35844302,2796,35841506,5517913,2796,5515117,42057088,2796,42054292,11362391,2796,11359595
2,5399594,2975,5396619,11803191,2975,11800215,563640,2975,560665,13675564,2975,13672589,26283012,2975,26280036,11253335,2975,11250359,22310380,2975,22307405,40559976,2975,40557001,33242072,2975,33239097,5003697,2975,5000721,38513977,2975,38511001,10298054,2975,10295078
3,5399594,2975,5396619,11803191,2975,11800215,563640,2975,560665,13675564,2975,13672589,26283012,2975,26280036,11253335,2975,11250359,22310380,2975,22307405,40559976,2975,40557001,33242072,2975,33239097,5003697,2975,5000721,38513977,2975,38511001,10298054,2975,10295078
4,5037536,3089,5034446,10961513,3089,10958424,465232,3089,462142,12465874,3089,12462784,24889710,3089,24886620,10430522,3089,10427432,20994090,3089,20991000,38294922,3089,38291833,31937866,3089,31934776,4449552,3089,4446462,36364422,3089,36361332,9853076,3089,9849986
5,5037536,3089,5034446,10961513,3089,10958424,465232,3089,462142,12465874,3089,12462784,24889710,3089,24886620,10430522,3089,10427432,20994090,3089,20991000,38294922,3089,38291833,31937866,3089,31934776,4449552,3089,4446462,36364422,3089,36361332,9853076,3089,9849986
6,4364992,3254,4361737,9465728,3254,9462474,258399,3254,255144,10968464,3254,10965209,22456729,3254,22453474,9058855,3254,9055600,19092562,3254,19089307,35345986,3254,35342731,29904783,3254,29901528,3972448,3254,3969193,33632566,3254,33629312,9182183,3254,9178928
7,4364992,3254,4361737,9465728,3254,9462474,258399,3254,255144,10968464,3254,10965209,22456729,3254,22453474,9058855,3254,9055600,19092562,3254,19089307,35345986,3254,35342731,29904783,3254,29901528,3972448,3254,3969193,33632566,3254,33629312,9182183,3254,9178928
8,3801851,3387,3798463,8203281,3387,8199893,143766,3387,140379,9650265,3387,9646877,20774345,3387,20770958,8131698,3387,8128311,17634036,3387,17630649,33279883,3387,33276495,28731674,3387,28728287,3539123,3387,3535736,31856856,3387,31853468,8834461,3387,8831074
9,3801851,3387,3798463,8203281,3387,8199893,143766,3387,140379,9650265,3387,9646877,20774345,3387,20770958,8131698,3387,8128311,17634036,3387,17630649,33279883,3387,33276495,28731674,3387,28728287,3539123,3387,3535736,31856856,3387,31853468,8834461,3387,8831074
10,3258758,3503,3255254,6972369,3503,6968865,50427,3503,46923,8634111,3503,8630607,19402799,3503,19399295,7287628,3503,7284124,16504718,3503,16501214,31809977,3503,31806474,27975400,3503,27971896,3325086,3503,3321583,30801816,3503,30798312,8600980,3503,8597476
11,3258758,3503,3255254,6972369,3503,6968865,50427,3503,46923,8634111,3503,8630607,19402799,3503,19399295,7287628,3503,7284124,16504718,3503,16501214,31809977,3503,31806474,27975400,3503,27971896,3325086,3503,3321583,30801816,3503,30798312,8600980,3503,8597476
12,2845417,3730,2841687,5841960,3730,5838230,3730,3730,0,7420369,3730,7416639,17427014,3730,17423284,5855249,3730,5851519,14925988,3730,14922258,28388558,3730,28384828,25608812,3730,25605082,2976282,3730,2972552,27859895,3730,27856165,7699217,3730,7695486
13,2845417,3730,2841687,5841960,3730,5838230,3730,3730,0,7420369,3730,7416639,17427014,3730,17423284,5855249,3730,5851519,14925988,3730,14922258,28388558,3730,28384828,25608812,3730,25605082,2976282,3730,2972552,27859895,3730,27856165,7699217,3730,7695486
14,2474597,3865,2470731,4905943,3865,4902077,3865,3865,0,6347448,3865,6343582,16196174,3865,16192308,5036787,3865,5032921,13785790,3865,13781924,26658964,3865,26655098,24617945,3865,24614079,2634295,3865,2630430,26378073,3865,26374207,7384977,3865,7381112
15,2476894,3862,2473032,4912497,3862,4908634,3862,3862,0,6353205,3862,6349342,16203632,3862,16199769,5043722,3862,5039859,13791902,3862,13788039,26670577,3862,26666714,24624260,3862,24620397,2635280,3862,2631417,26386360,3862,26382498,7387629,3862,7383766
16,1968072,4095,1963977,3769685,4095,3765589,4095,4095,0,4985348,4095,4981252,13928587,4095,13924492,3761718,4095,3757623,11719217,4095,11715121,23156397,4095,23152302,21899123,4095,21895028,2128546,4095,2124450,22923857,4095,22919761,6440782,4095,6436686
17,1966114,4098,1962015,3764214,4098,3760115,4098,4098,0,4980576,4098,4976477,13922150,4098,13918051,3755844,4098,3751746,11713720,4098,11709621,23146184,4098,23142086,21893207,4098,21889108,2127693,4098,2123594,22916305,4098,22912206,6438366,4098,6434268
18,1759272,4291,1754981,3072388,4291,3068097,434805,4291,430513,4014227,4291,4009935,12637092,4291,12632800,2905250,4291,2900958,10136396,4291,10132104,20749337,4291,20745045,19964361,4291,19960070,1862949,4291,1858657,20647706,4291,20643414,5818220,4291,5813928
19,1759384,4294,1755089,3073161,4294,3068866,439700,4294,435405,4010330,4294,4006035,12639723,4294,12635428,2904874,4294,2900579,10131412,4294,10127117,20740491,4294,20736196,19958751,4294,19954456,1862167,4294,1857872,20640668,4294,20636373,5815984,4294,5811689
20,1551113,4552,1546561,2474052,4552,2469500,801646,4552,797094,2900723,4552,2896170,11104868,4552,11100315,2061050,4552,2056498,8357205,4552,8352653,17506147,4552,17501594,17302938,4552,17298386,1419587,4552,1415035,17380327,4552,17375775,4890676,4552,4886124
21,1552138,4555,1547582,2477563,4555,2473007,808263,4555,803707,2897708,4555,2893153,11111074,4555,11106518,2063339,4555,2058783,8352797,4555,8348241,17498810,4555,17494254,17297766,4555,17293211,1418914,4555,1414358,17374035,4555,17369479,4888710,4555,4884155
22,1495901,4706,1491195,2255888,4706,2251182,1061198,4706,1056492,2325563,4706,2320857,10289718,4706,10285012,1806236,4706,1801529,7355825,4706,7351118,15914270,4706,15909564,15859070,4706,15854363,1148712,4706,1144005,15656569,4706,15651862,4474981,4706,4470274
23,1502239,4719,1497520,2275231,4719,2270512,1091531,4719,1086812,2315130,4719,2310411,10321827,4719,10317108,1820032,4719,1815313,7339526,4719,7334807,15887525,4719,15882806,15839359,4719,15834640,1146292,4719,1141573,15632973,4719,15628254,4467610,4719,4462891
24,1661163,4931,1656231,2431895,4931,2426964,1481458,4931,1476526,1882306,4931,1877375,9999318,4931,9994386,1579620,4931,1574689,6320671,4931,6315740,13992257,4931,13987325,14209577,4931,14204645,805518,4931,800587,13602243,4931,13597311,3958463,4931,3953532
25,1554192,4858,1549333,2347092,4858,2342233,1171520,4858,1166662,1919204,4858,1914345,9744869,4858,9740010,1547167,4858,1542308,6535566,4858,6530707,14158714,4858,14153855,14330452,4858,14325594,824099,4858,819241,13740590,4858,13735731,3991219,4858,3986361
26,1497206,4990,1492215,2231355,4990,2226364,1321618,4990,1316628,1489588,4990,1484597,9183458,4990,9178467,1348094,4990,1343104,5975543,4990,5970552,13244526,4990,13239535,13218756,4990,13213765,696993,4990,692003,12568106,4990,12563116,3651763,4990,3646772
27,1492386,4984,1487402,2217296,4984,2212312,1304816,4984,1299832,1492026,4984,1487041,9161270,4984,9156286,1338064,4984,1333079,5982121,4984,5977137,13254763,4984,13249779,13227635,4984,13222650,697585,4984,692600,12577601,4984,12572617,3654887,4984,3649903
28,1688867,5221,1683645,2344848,5221,2339627,2040194,5221,2034972,1203192,5221,1197970,8984040,5221,8978819,1262737,5221,1257516,4948507,5221,4943285,11956709,5221,11951487,11712094,5221,11706872,586108,5221,580886,11083537,5221,11078316,3243299,5221,3238078
29,1502842,5166,1497675,2135817,5166,2130651,1678776,5166,1673609,1173911,5166,1168744,8605406,5166,8600239,1166683,5166,1161517,5066330,5166,5061163,12026612,5166,12021445,11798452,5166,11793285,592153,5166,586986,11166168,5166,11161001,3263519,5166,3258352
30,1689793,5430,1684363,2410113,5430,2404683,2225685,5430,2220255,860455,5430,855025,8018538,5430,8013108,1127629,5430,1122199,4097497,5430,4092067,10425609,5430,10420179,9664826,5430,9659396,478989,5430,473558,9174324,5430,9168893,2702536,5430,2697106
31,1553082,5385,1547697,2216309,5385,2210924,1959095,5385,1953709,831450,5385,826065,7697195,5385,7691810,1019485,5385,1014100,4158077,5385,4152691,10464195,5385,10458809,9724087,5385,9718701,479580,5385,474194,9224894,5385,9219509,2716847,5385,2711462
32,1815446,5662,1809784,2523752,5662,2518090,2560774,5662,2555111,764242,5662,758580,7171560,5662,7165898,1038143,5662,1032481,3277062,5662,3271400,9037062,5662,9031400,7503580,5662,7497917,519041,5662,513379,7476156,5662,7470494,2178009,5662,2172347
33,1818059,5651,1812407,2563273,5651,2557621,2595467,5651,2589815,762277,5651,756625,7287759,5651,7282107,1086990,5651,1081339,3243104,5651,3237452,8982870,5651,8977218,7591608,5651,7585957,485939,5651,480287,7474787,5651,7469135,2192969,5651,2187317
