Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,438370,2796,435574,220583,2796,217787,656157,2796,653361,2796,2796,0,19989674,2796,19986878,2796,2796,0,13036999,2796,13034203,27740705,2796,27737909,33701306,2796,33698510,2796,2796,0,27184204,2796,27181408,7076398,2796,7073602
2,451975,2802,449172,227389,2802,224586,676561,2802,673758,2802,2802,0,19686571,2802,19683768,2802,2802,0,12825867,2802,12823064,27088152,2802,27085349,33019944,2802,33017141,2802,2802,0,26608412,2802,26605609,6894075,2802,6891272
3,437528,2837,434690,220183,2837,217345,654874,2837,652036,2837,2837,0,19520658,2837,19517820,2837,2837,0,12724924,2837,12722086,26932763,2837,26929925,32798555,2837,32795717,2837,2837,0,26437512,2837,26434674,6859132,2837,6856294
4,414421,2871,411549,208646,2871,205774,620196,2871,617324,2871,2871,0,19087668,2871,19084797,2871,2871,0,12451703,2871,12448831,26202247,2871,26199375,31992758,2871,31989887,2871,2871,0,25768343,2871,25765471,6661191,2871,6658320
5,407688,2894,404793,205291,2894,202396,610085,2894,607190,2894,2894,0,18934980,2894,18932085,2894,2894,0,12354422,2894,12351528,26065977,2894,26063082,31788399,2894,31785504,2894,2894,0,25612635,2894,25609740,6632001,2894,6629106
6,376919,2930,373989,189924,2930,186994,563913,2930,560983,2930,2930,0,18741315,2930,18738385,2930,2930,0,12245861,2930,12242930,25456502,2930,25453572,31255398,2930,31252467,2930,2930,0,25133932,2930,25131002,6446965,2930,6444035
7,370033,2953,367079,186493,2953,183539,553573,2953,550619,2953,2953,0,18599487,2953,18596533,2953,2953,0,12155922,2953,12152969,25323101,2953,25320147,31061516,2953,31058562,2953,2953,0,24985031,2953,24982078,6417508,2953,6414554
8,356271,2988,353283,179630,2988,176641,532913,2988,529924,2988,2988,0,17978742,2988,17975754,2988,2988,0,11751302,2988,11748313,24322099,2988,24319110,29922095,2988,29919106,2988,2988,0,24047938,2988,24044949,6151306,2988,6148317
9,319308,3049,316258,161178,3049,158129,477437,3049,474388,3049,3049,0,17684316,3049,17681266,3049,3049,0,11579721,3049,11576671,24065896,3049,24062847,29551064,3049,29548015,3049,3049,0,23762728,3049,23759679,6094552,3049,6091503
10,244030,3126,240903,123578,3126,120451,364482,3126,361355,3126,3126,0,16854321,3126,16851194,3126,3126,0,11076654,3126,11073527,23062017,3126,23058890,28294835,3126,28291708,3126,3126,0,22758072,3126,22754945,5843835,3126,5840708
11,219551,3180,216371,111366,3180,108185,327737,3180,324556,3180,3180,0,16597792,3180,16594611,3180,3180,0,10922007,3180,10918826,22828841,3180,22825661,27958919,3180,27955739,3180,3180,0,22499505,3180,22496325,5791929,3180,5788749
12,190158,3211,186946,96684,3211,93473,283631,3211,280419,3211,3211,0,16357774,3211,16354562,3211,3211,0,10781622,3211,10778410,22533590,3211,22530378,27598276,3211,27595065,3211,3211,0,22209071,3211,22205859,5716936,3211,5713724
13,181677,3227,178449,92452,3227,89224,270901,3227,267673,3227,3227,0,16285772,3227,16282544,3227,3227,0,10739291,3227,10736063,22473555,3227,22470327,27508853,3227,27505625,3227,3227,0,22140821,3227,22137593,5703993,3227,5700765
14,159271,3267,156003,81269,3267,78001,237273,3267,234005,3267,3267,0,16154374,3267,16151106,3267,3267,0,10666669,3267,10663401,21865295,3267,21862027,27018588,3267,27015320,3267,3267,0,21686887,3267,21683619,5513376,3267,5510108
15,157732,3284,154448,80508,3284,77224,234956,3284,231672,3284,3284,0,16048262,3284,16044978,3284,3284,0,10596970,3284,10593686,21770307,3284,21767022,26873933,3284,26870649,3284,3284,0,21577090,3284,21573806,5493344,3284,5490059
16,109209,3371,105838,56290,3371,52919,162128,3371,158757,3371,3371,0,15350435,3371,15347064,3371,3371,0,10164188,3371,10160817,20818090,3371,20814719,25734137,3371,25730766,3371,3371,0,20653729,3371,20650357,5248141,3371,5244770
17,104172,3387,100785,53780,3387,50392,154565,3387,151177,3387,3387,0,15278751,3387,15275363,3387,3387,0,10119773,3387,10116385,20750605,3387,20747217,25637315,3387,25633928,3387,3387,0,20579123,3387,20575735,5233062,3387,5229674
18,69768,3461,66307,36615,3461,33153,102922,3461,99461,3461,3461,0,14734451,3461,14730989,3461,3461,0,9779916,3461,9776454,19856312,3461,19852851,24644559,3461,24641098,3461,3461,0,19756332,3461,19752870,4991669,3461,4988207
19,62044,3484,58560,32764,3484,29280,91325,3484,87840,3484,3484,0,14631822,3484,14628337,3484,3484,0,9716669,3484,9713184,19782806,3484,19779321,24521747,3484,24518263,3484,3484,0,19665155,3484,19661670,4977727,3484,4974243
20,31086,3620,27465,17353,3620,13732,44819,3620,41198,3620,3620,0,13390702,3620,13387081,3620,3620,0,8910031,3620,8906410,17935611,3620,17931990,22349093,3620,22345473,3620,3620,0,17895888,3620,17892267,4496548,3620,4492928
21,26271,3653,22618,14962,3653,11309,37580,3653,33927,3653,3653,0,13252898,3653,13249245,3653,3653,0,8821404,3653,8817751,17809411,3653,17805758,22161535,3653,22157882,3653,3653,0,17752659,3653,17749006,4469280,3653,4465627
22,16631,3781,12849,10206,3781,6424,23056,3781,19274,3781,3781,0,11932881,3781,11929099,3781,3781,0,7947948,3781,7944166,15924348,3781,15920566,19885687,3781,19881905,3781,3781,0,15913604,3781,15909822,3986609,3781,3982827
23,11516,3826,7690,7671,3826,3845,15361,3826,11535,3826,3826,0,11780306,3826,11776480,3826,3826,0,7849686,3826,7845859,15781508,3826,15777682,19675784,3826,19671958,3826,3826,0,15752854,3826,15749028,3955410,3826,3951584
24,3935,3883,52,3909,3883,26,3962,3883,79,3883,3883,0,11332757,3883,11328874,3883,3883,0,7556430,3883,7552547,15266864,3883,15262981,18990509,3883,18986626,3883,3883,0,15214236,3883,15210352,3832785,3883,3828902
25,3948,3894,54,3921,3894,27,3976,3894,81,3894,3894,0,11264468,3894,11260573,3894,3894,0,7510907,3894,7507012,15204285,3894,15200390,18895670,3894,18891775,3894,3894,0,15142163,3894,15138269,3819522,3894,3815628
26,3979,3979,0,3979,3979,0,3979,3979,0,3979,3979,0,10313696,3979,10309717,3979,3979,0,6877124,3979,6873144,14112043,3979,14108064,17428024,3979,17424045,3979,3979,0,13991452,3979,13987472,3561143,3979,3557163
