Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5438062,2796,5435266,12448820,2796,12446024,2796,2796,0,7315036,2796,7312240,27663524,2796,27660728,12645359,2796,12642563,21422547,2796,21419751,43703169,2796,43700373,35844302,2796,35841506,4780820,2796,4778024,36515860,2796,36513064,18015773,2796,18012977
2,5145000,2905,5142095,11816768,2905,11813862,2905,2905,0,6927821,2905,6924915,26386067,2905,26383162,11923671,2905,11920765,20410342,2905,20407436,41262042,2905,41259136,34175059,2905,34172154,4346097,2905,4343192,34502117,2905,34499212,16778032,2905,16775126
3,5134480,2914,5131565,11784030,2914,11781115,2914,2914,0,6903987,2914,6901072,26352460,2914,26349545,11890122,2914,11887207,20387904,2914,20384989,41210641,2914,41207726,34153118,2914,34150203,4340909,2914,4337994,34474333,2914,34471418,16761413,2914,16758498
4,4927154,3006,4924147,11276729,3006,11273722,3006,3006,0,6573059,3006,6570053,25417478,3006,25414471,11199943,3006,11196936,19648012,3006,19645005,39236085,3006,39233078,32873952,3006,32870946,4047115,3006,4044108,32891547,3006,32888541,15828037,3006,15825030
5,4927154,3006,4924147,11276729,3006,11273722,3006,3006,0,6573059,3006,6570053,25417478,3006,25414471,11199943,3006,11196936,19648012,3006,19645005,39236085,3006,39233078,32873952,3006,32870946,4047115,3006,4044108,32891547,3006,32888541,15828037,3006,15825030
6,4766794,3062,4763732,10828222,3062,10825159,3062,3062,0,6268660,3062,6265597,24597403,3062,24594341,10562236,3062,10559174,19038261,3062,19035199,37453677,3062,37450614,31695820,3062,31692757,3815116,3062,3812054,31516102,3062,31513040,15017110,3062,15014047
7,4746709,3081,4743628,10766036,3081,10762955,3081,3081,0,6223664,3081,6220583,24533375,3081,24530294,10498922,3081,10495841,18995104,3081,18992022,37356389,3081,37353308,31653667,3081,31650586,3805437,3081,3802356,31463443,3081,31460362,14985817,3081,14982736
8,4435671,3188,4432483,10046170,3188,10042982,3188,3188,0,5773820,3188,5770632,23462480,3188,23459292,9670561,3188,9667373,18136770,3188,18133581,35232682,3188,35229493,30334486,3188,30331298,3514031,3188,3510843,29806551,3188,29803362,13989352,3188,13986164
9,4421266,3202,4418064,10001493,3202,9998291,3202,3202,0,5741626,3202,5738424,23416326,3202,23413124,9624990,3202,9621788,18105364,3202,18102162,35162369,3202,35159167,30303623,3202,30300421,3507089,3202,3503887,29768417,3202,29765215,13966793,3202,13963591
10,4169416,3294,4166121,9352194,3294,9348899,3294,3294,0,5318463,3294,5315169,22505411,3294,22502116,8982636,3294,8979341,17362615,3294,17359320,33704103,3294,33700808,29469522,3294,29466227,3257407,3294,3254112,28735451,3294,28732156,13350563,3294,13347268
11,4171732,3292,4168439,9359346,3292,9356053,3292,3292,0,5323592,3292,5320299,22512845,3292,22509553,8989944,3292,8986652,17367705,3292,17364413,33715431,3292,33712138,29474586,3292,29471294,3258515,3292,3255222,28741654,3292,28738362,13354225,3292,13350932
12,4050167,3382,4046785,9022362,3382,9018980,3382,3382,0,5098512,3382,5095130,21508267,3382,21504885,8366527,3382,8363145,16583998,3382,16580616,31600336,3382,31596953,27958845,3382,27955463,2878304,3382,2874922,26965064,3382,26961682,12288438,3382,12285056
13,4034252,3398,4030853,8973443,3398,8970045,3398,3398,0,5063547,3398,5060149,21457491,3398,21454092,8317019,3398,8313620,16549268,3398,16545870,31523883,3398,31520484,27924387,3398,27920988,2871077,3398,2867678,26923391,3398,26919992,12263986,3398,12260588
14,3409317,3587,3405729,7519545,3587,7515958,3587,3587,0,4176884,3587,4173296,18979510,3587,18975923,6827076,3587,6823488,14638698,3587,14635110,27776740,3587,27773152,25222991,3587,25219404,2355743,3587,2352155,23907950,3587,23904362,10555555,3587,10551968
15,3395040,3603,3391436,7475605,3603,7472001,3603,3603,0,4145822,3603,4142218,18933547,3603,18929944,6782284,3603,6778680,14606446,3603,14602842,27706599,3603,27702995,25190421,3603,25186817,2349249,3603,2345645,23869311,3603,23865707,10533181,3603,10529577
16,2865285,3764,2861521,6205045,3764,6201281,3764,3764,0,3366158,3764,3362394,17178687,3764,17174923,5591399,3764,5587635,13225523,3764,13221758,25036500,3764,25032736,23397695,3764,23393931,2097501,3764,2093737,21895133,3764,21891369,9489320,3764,9485556
17,2848970,3785,2845185,6154985,3785,6151200,3785,3785,0,3331352,3785,3327567,17125381,3785,17121596,5539613,3785,5535828,13186723,3785,13182937,24953419,3785,24949634,23357528,3785,23353743,2089671,3785,2085886,21848176,3785,21844391,9462301,3785,9458516
18,2502846,3918,2498927,5387366,3918,5383447,3918,3918,0,2893324,3918,2889405,15508163,3918,15504244,4748427,3918,4744508,11917421,3918,11913502,22560869,3918,22556950,21427785,3918,21423867,1749714,3918,1745796,19811040,3918,19807122,8353010,3918,8349092
19,2497915,3925,2493989,5372124,3925,5368199,3925,3925,0,2882852,3925,2878927,15491904,3925,15487978,4732447,3925,4728521,11905248,3925,11901322,22534993,3925,22531067,21415018,3925,21411093,1747346,3925,1743420,19796343,3925,19792418,8344660,3925,8340735
20,2203876,4137,2199739,4599719,4137,4595581,4137,4137,0,2399979,4137,2395842,13777938,4137,13773800,3604678,4137,3600540,10611269,4137,10607132,19221004,4137,19216866,18926113,4137,18921975,1341599,4137,1337461,17074811,4137,17070674,6818966,4137,6814829
21,2205368,4135,2201233,4604265,4135,4600130,4135,4135,0,2403032,4135,2398896,13782829,4135,13778694,3609369,4135,3605234,10615069,4135,10610933,19228755,4135,19224620,18930083,4135,18925947,1342282,4135,1338147,17079245,4135,17075109,6821425,4135,6817290
22,1967358,4279,1963078,4097200,4279,4092921,4279,4279,0,2134122,4279,2129842,12558252,4279,12553973,3084578,4279,3080299,9631883,4279,9627603,17269509,4279,17265230,17303299,4279,17299020,1053260,4279,1048980,15397973,4279,15393693,5893943,4279,5889663
23,1963133,4286,1958847,4084356,4286,4080070,4286,4286,0,2125509,4286,2121222,12544325,4286,12540039,3071483,4286,3067197,9621154,4286,9616868,17247836,4286,17243550,17291961,4286,17287675,1051480,4286,1047194,15385595,4286,15381308,5887216,4286,5882929
24,1687664,4390,1683273,3432317,4390,3427926,4390,4390,0,1749044,4390,1744653,11599604,4390,11595214,2502631,4390,2498240,8836304,4390,8831913,15818488,4390,15814097,16266787,4390,16262397,916871,4390,912480,14332064,4390,14327673,5345915,4390,5341524
25,1678545,4407,1674138,3405203,4407,3400796,4407,4407,0,1731065,4407,1726658,11569148,4407,11564741,2475349,4407,2470941,8812850,4407,8808443,15772073,4407,15767666,16241246,4407,16236838,913084,4407,908676,14304709,4407,14300302,5331193,4407,5326786
26,1295802,4657,1291145,2597708,4657,2593051,4657,4657,0,1382712,4657,1378055,10072839,4657,10068181,1715193,4657,1710536,7370889,4657,7366232,13130647,4657,13125990,14106951,4657,14102294,620835,4657,616178,12165270,4657,12160613,4213841,4657,4209184
27,1296687,4654,1292033,2600520,4654,2595865,4654,4654,0,1384413,4654,1379758,10076034,4654,10071379,1718430,4654,1713775,7373859,4654,7369204,13136400,4654,13131745,14110324,4654,14105670,621278,4654,616624,12168778,4654,12164124,4215640,4654,4210985
