Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5572154,2796,5569358,8461129,2796,8458333,1016071,2796,1013275,2569687,2796,2566891,25483372,2796,25480576,6611741,2796,6608945,20737674,2796,20734878,10805890,2796,10803094,22236967,2796,22234171,2796,2796,0,19465988,2796,19463192,4288788,2796,4285992
2,5089076,2865,5086210,7729813,2865,7726947,847180,2865,844314,2366149,2865,2363283,24563296,2865,24560430,6284336,2865,6281471,19872297,2865,19869431,10478686,2865,10475820,21672525,2865,21669659,2865,2865,0,18911492,2865,18908626,4088896,2865,4086030
3,5071660,2889,5068771,7702974,2889,7700085,839424,2889,836535,2359140,2889,2356251,24379701,2889,24376812,6237862,2889,6234972,19742248,2889,19739359,10394130,2889,10391241,21489964,2889,21487075,2889,2889,0,18757402,2889,18754513,4058827,2889,4055938
4,4717734,2956,4714777,7133141,2956,7130185,719410,2956,716453,2203935,2956,2200979,23666536,2956,23663580,6020711,2956,6017754,19073612,2956,19070656,10166243,2956,10163287,21040085,2956,21037128,2956,2956,0,18364817,2956,18361860,3932384,2956,3929428
5,4714392,2961,4711431,7128020,2961,7125059,717978,2961,715017,2202582,2961,2199621,23630358,2961,23627396,6011604,2961,6008643,19047978,2961,19045017,10149555,2961,10146594,21004053,2961,21001091,2961,2961,0,18334391,2961,18331430,3926478,2961,3923517
6,4161861,3085,4158775,6268688,3085,6265602,469131,3085,466045,1979145,3085,1976060,22092057,3085,22088971,5433414,3085,5430328,17780688,3085,17777602,9495995,3085,9492909,19795413,3085,19792327,3085,3085,0,17204805,3085,17201719,3571284,3085,3568198
7,4148005,3106,4144898,6247571,3106,6244465,463951,3106,460845,1973379,3106,1970272,21934773,3106,21931666,5394594,3106,5391487,17668893,3106,17665786,9423478,3106,9420371,19638475,3106,19635368,3106,3106,0,17072407,3106,17069300,3545994,3106,3542887
8,3723561,3216,3720344,5574110,3216,5570893,292073,3216,288856,1795249,3216,1792032,20775812,3216,20772595,4861597,3216,4858380,16691189,3216,16687972,8869929,3216,8866712,18703074,3216,18699857,3216,3216,0,16131254,3216,16128038,3213991,3216,3210774
9,3710691,3237,3707454,5554734,3237,5551497,288008,3237,284770,1789758,3237,1786520,20623235,3237,20619997,4824964,3237,4821727,16582394,3237,16579157,8799802,3237,8796564,18550740,3237,18547503,3237,3237,0,16002983,3237,15999745,3190005,3237,3186767
