Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,4145179,2796,4142383,2796,2796,0,4145179,2796,4142383,2073987,2796,2071191,12645359,2796,12642563,687668,2796,684872,11529671,2796,11526875,2145792,2796,2142996,345232,2796,342436,7116657,2796,7113861,4288788,2796,4285992
2,2849,2849,0,4077556,2849,4074707,2849,2849,0,4077556,2849,4074707,2040203,2849,2037353,12215401,2849,12212552,587295,2849,584445,11058572,2849,11055723,2036346,2849,2033497,295072,2849,292222,6687786,2849,6684936,4069843,2849,4066994
3,2870,2870,0,4036063,2870,4033192,2870,2870,0,4036063,2870,4033192,2019466,2870,2016596,12133849,2870,12130979,584197,2870,581326,10978776,2870,10975905,2029934,2870,2027063,293533,2870,290663,6665387,2870,6662517,4056997,2870,4054127
4,2948,2948,0,3787218,2948,3784270,2948,2948,0,3787218,2948,3784270,1895083,2948,1892135,11259704,2948,11256756,488987,2948,486039,10128646,2948,10125698,1863065,2948,1860116,245968,2948,243019,6069338,2948,6066390,3723182,2948,3720233
5,2971,2971,0,3743318,2971,3740346,2971,2971,0,3743318,2971,3740346,1873144,2971,1870173,11173125,2971,11170153,485881,2971,482910,10044279,2971,10041307,1856182,2971,1853211,244426,2971,241455,6045515,2971,6042543,3709393,2971,3706422
6,3029,3029,0,3404439,3029,3401410,3029,3029,0,3404439,3029,3401410,1703734,3029,1700705,10403353,3029,10400324,449011,3029,445982,9306257,3029,9303228,1769098,3029,1766069,226020,3029,222991,5747220,3029,5744191,3535168,3029,3532139
7,3031,3031,0,3400706,3031,3397674,3031,3031,0,3400706,3031,3397674,1701868,3031,1698837,10395548,3031,10392516,448739,3031,445707,9298775,3031,9295743,1768366,3031,1765334,225885,3031,222853,5744743,3031,5741712,3533701,3031,3530669
8,3113,3113,0,3044592,3113,3041479,3113,3113,0,3044592,3113,3041479,1523853,3113,1520739,9533013,3113,9529899,397538,3113,394424,8468756,3113,8465643,1659007,3113,1655893,200326,3113,197212,5365219,3113,5362105,3314901,3113,3311787
9,3123,3123,0,3023575,3123,3020452,3123,3123,0,3023575,3123,3020452,1513349,3123,1510226,9495913,3123,9492790,396111,3123,392988,8431359,3123,8428236,1657160,3123,1654037,199617,3123,196494,5358224,3123,5355101,3311197,3123,3308074
10,3203,3203,0,2711336,3203,2708133,3203,3203,0,2711336,3203,2708133,1357269,3203,1354066,8685537,3203,8682334,307394,3203,304191,7601779,3203,7598576,1543248,3203,1540044,155299,3203,152095,4927528,3203,4924325,3083292,3203,3080089
11,3228,3228,0,2661836,3228,2658607,3228,3228,0,2661836,3228,2658607,1332532,3228,1329303,8594370,3228,8591141,304224,3228,300995,7511454,3228,7508225,1537638,3228,1534409,153726,3228,150497,4907454,3228,4904225,3072048,3228,3068819
12,3288,3288,0,2542746,3288,2539457,3288,3288,0,2542746,3288,2539457,1273017,3288,1269728,8000380,3288,7997092,271436,3288,268148,7006634,3288,7003345,1399257,3288,1395968,137362,3288,134074,4459342,3288,4456053,2795225,3288,2791936
13,3298,3298,0,2524807,3298,2521509,3298,3298,0,2524807,3298,2521509,1264052,3298,1260754,7967809,3298,7964511,270329,3298,267031,6974273,3298,6970975,1397380,3298,1394082,136813,3298,133515,4452576,3298,4449278,2791463,3298,2788165
14,3377,3377,0,2384626,3377,2381248,3377,3377,0,2384626,3377,2381248,1194001,3377,1190624,7235993,3377,7232616,221279,3377,217902,6342599,3377,6339221,1223624,3377,1220247,112328,3377,108951,3882022,3377,3878645,2443872,3377,2440495
15,3391,3391,0,2358594,3391,2355203,3391,3391,0,2358594,3391,2355203,1180993,3391,1177601,7189006,3391,7185615,219784,3391,216392,6295992,3391,6292601,1220994,3391,1217603,111587,3391,108196,3872594,3391,3869203,2438598,3391,2435206
16,3503,3503,0,2080761,3503,2077258,3503,3503,0,2080761,3503,2077258,1042132,3503,1038629,6325458,3503,6321955,145208,3503,141704,5469326,3503,5465823,1072192,3503,1068689,74355,3503,70852,3351276,3503,3347773,2140882,3503,2137378
17,3512,3512,0,2066822,3512,2063310,3512,3512,0,2066822,3512,2063310,1035167,3512,1031655,6298643,3512,6295130,144502,3512,140990,5443406,3512,5439893,1070234,3512,1066721,74007,3512,70495,3344667,3512,3341155,2136956,3512,2133443
18,3573,3573,0,1900150,3573,1896577,3573,3573,0,1900150,3573,1896577,951861,3573,948288,5712979,3573,5709405,109295,3573,105721,4916715,3573,4913142,958419,3573,954846,56434,3573,52860,2973835,3573,2970262,1913266,3573,1909693
19,3594,3594,0,1876229,3594,1872635,3594,3594,0,1876229,3594,1872635,939911,3594,936317,5662067,3594,5658473,108158,3594,104564,4869074,3594,4865480,953434,3594,949840,55876,3594,52282,2957679,3594,2954085,1903274,3594,1899680
20,3649,3649,0,1805046,3649,1801396,3649,3649,0,1805046,3649,1801396,904347,3649,900698,5290080,3649,5286430,84140,3649,80491,4549371,3649,4545721,865094,3649,861445,43895,3649,40245,2668476,3649,2664826,1726540,3649,1722890
21,3661,3661,0,1787239,3661,1783577,3661,3661,0,1787239,3661,1783577,895450,3661,891788,5257381,3661,5253720,83424,3661,79763,4517575,3661,4513914,863112,3661,859451,43543,3661,39881,2661778,3661,2658117,1722563,3661,1718902
22,3785,3785,0,1512339,3785,1508554,3785,3785,0,1512339,3785,1508554,758062,3785,754277,4438370,3785,4434585,46005,3785,42220,3777783,3785,3773998,727703,3785,723918,24895,3785,21110,2217759,3785,2213974,1451621,3785,1447836
23,3789,3789,0,1504449,3789,1500659,3789,3789,0,1504449,3789,1500659,754119,3789,750329,4424888,3789,4421098,45762,3789,41972,3764477,3789,3760687,727159,3789,723369,24776,3789,20986,2215871,3789,2212081,1450529,3789,1446739
