Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,233,233,233,233,233,233,233,233,233,233,233,233
1,233,233,233,233,233,233,233,233,233,233,233,233
2,242,237,256,242,244,253,235,260,235,237,246,260
3,242,237,256,242,244,253,235,260,235,237,246,260
4,247,266,279,266,266,259,261,289,232,235,269,284
5,247,266,279,266,266,259,261,289,232,235,269,284
6,254,295,284,287,264,290,276,286,230,230,266,298
7,254,295,284,287,264,290,276,286,230,230,266,298
8,267,307,296,296,269,290,279,289,237,228,277,319
9,267,307,296,296,269,290,279,289,237,228,277,319
10,275,313,314,332,285,293,290,304,249,228,279,338
11,275,313,314,332,285,293,290,304,249,228,279,338
12,280,322,351,342,316,325,308,313,266,228,293,355
13,280,322,351,342,316,325,308,313,266,228,293,355
14,289,332,351,352,320,325,323,316,264,223,317,380
15,289,332,351,352,320,325,323,316,264,223,317,380
16,315,342,365,362,352,331,362,341,280,223,323,418
17,315,342,365,362,352,331,362,341,280,223,323,418
18,327,339,362,384,373,338,391,379,282,225,340,456
19,327,339,365,384,373,338,391,379,282,225,340,456
20,367,335,369,400,410,338,430,398,297,232,357,511
21,367,335,365,400,410,338,430,398,297,232,357,511
22,392,372,369,440,426,368,456,398,314,239,374,541
23,392,372,365,440,426,368,456,398,314,239,374,541
24,404,398,362,440,431,376,474,414,336,249,401,574
25,392,372,365,440,431,376,474,414,336,249,401,574
26,416,406,362,440,426,372,479,439,353,244,413,602
27,392,372,365,440,426,372,479,439,353,244,413,602
28,392,398,365,484,431,394,493,491,360,261,437,651
29,392,372,365,484,431,394,493,491,360,261,437,651
30,436,391,347,498,461,438,489,521,375,271,464,690
31,392,372,365,498,461,394,489,521,375,271,464,690
32,412,376,376,493,511,414,489,568,382,277,505,773
33,392,372,365,493,511,394,489,568,382,277,505,773
34,420,391,354,538,558,410,547,590,378,293,551,765
35,392,372,365,538,511,394,547,590,378,293,551,765
36,432,417,365,532,506,390,586,626,405,305,579,818
37,392,372,365,532,511,394,586,626,405,305,579,818
38,392,402,369,553,547,422,591,695,405,302,631,843
39,392,372,365,532,511,394,591,695,405,305,631,818
40,432,402,362,548,558,402,603,764,421,317,637,909
41,392,372,365,532,511,394,603,764,421,305,637,818
42,440,406,351,548,532,398,658,825,421,299,643,810
43,392,372,365,532,511,394,658,825,421,305,643,818
44,404,376,354,543,527,386,730,858,442,296,656,835
45,392,372,365,532,511,394,730,858,442,305,656,818
46,400,380,373,559,537,398,715,919,447,302,650,876
47,392,372,365,532,511,394,715,919,442,305,650,818
48,392,387,354,537,511,382,723,937,451,293,715,876
49,392,372,365,532,511,394,723,919,451,305,650,818
50,396,368,365,564,532,398,773,937,483,314,682,876
51,392,372,365,532,511,394,773,919,483,305,650,818
52,400,380,362,543,506,406,827,983,492,290,728,892
53,392,372,365,532,511,394,773,919,492,305,650,818
54,396,368,347,532,506,402,781,955,522,293,689,909
55,392,372,365,532,511,394,781,919,522,305,650,818
56,396,376,369,553,537,379,789,1001,559,305,715,917
57,392,372,365,532,511,394,781,919,522,305,650,818
58,420,372,351,532,506,382,789,937,538,314,643,884
59,392,372,365,532,511,382,789,937,538,305,643,818
60,412,376,365,527,511,375,797,1003,565,302,643,851
61,392,372,365,532,511,382,789,937,565,305,643,818
62,389,387,347,548,527,367,836,956,581,299,662,810
63,392,372,365,532,511,382,789,937,565,305,643,818
64,396,365,351,527,537,363,781,974,576,290,637,843
65,392,372,365,532,511,363,781,974,576,305,637,818
66,389,372,362,537,537,360,804,1052,599,305,681,868
67,392,372,365,532,511,363,781,974,576,305,637,818
68,400,383,365,527,568,352,835,1004,599,290,630,884
69,392,372,365,532,511,363,781,974,576,305,637,818
70,412,380,369,564,527,363,804,1004,616,299,681,818
71,392,372,365,532,511,363,781,974,576,305,637,818
72,400,391,362,559,506,349,789,1052,587,302,656,876
73,392,372,365,532,511,363,781,974,587,305,637,818
74,416,383,362,527,506,356,789,1033,623,314,681,868
75,392,372,365,532,511,363,781,974,623,305,637,818
76,416,394,347,548,517,356,828,974,666,302,649,810
77,392,372,365,532,511,363,781,974,623,305,637,818
78,389,387,365,569,506,371,859,1082,635,287,694,868
79,392,372,365,532,511,363,781,974,623,305,637,818
80,396,365,351,548,568,363,820,1082,623,290,637,876
81,392,372,365,532,511,363,781,974,623,305,637,818
82,416,365,362,543,522,345,835,1052,616,299,707,859
83,392,372,365,532,511,363,781,974,623,305,637,818
84,400,376,351,527,527,345,789,1023,629,302,669,884
85,392,372,365,532,511,363,781,974,629,305,637,818
86,420,368,369,553,558,363,867,1043,616,290,688,876
87,392,372,365,532,511,363,781,974,629,305,637,818
88,385,380,369,537,563,360,867,1062,648,299,694,917
89,392,372,365,532,511,363,781,974,629,305,637,818
90,416,391,373,537,563,374,859,1062,667,296,630,818
91,392,372,365,532,511,363,781,974,629,305,637,818
92,396,380,347,521,573,374,875,1052,629,314,662,843
93,392,372,365,532,511,363,781,974,629,305,637,818
94,396,394,354,564,552,349,875,1091,660,287,713,843
95,392,372,365,532,511,363,781,974,629,305,637,818
96,404,376,351,569,547,356,820,1082,673,287,649,851
97,392,372,365,532,511,363,781,974,629,305,637,818
98,400,398,347,553,542,371,820,994,635,293,694,892
99,392,372,365,532,511,363,781,974,629,305,637,818
100,408,394,376,553,537,349,781,1091,648,296,649,868
101,392,372,365,532,511,363,781,974,629,305,637,818
102,396,376,369,559,552,352,796,1082,629,296,707,892
103,392,372,365,532,511,363,781,974,629,305,637,818
104,392,380,351,543,511,367,781,1082,635,302,656,884
105,392,372,365,532,511,363,781,974,629,305,637,818
106,404,365,358,564,527,360,789,1043,635,308,688,868
107,392,372,365,532,511,363,781,974,629,305,637,818
108,396,365,376,521,537,367,789,965,641,314,643,868
109,392,372,365,532,511,363,781,974,629,305,637,818
110,404,365,369,527,558,360,875,1004,660,314,700,810
111,392,372,365,532,511,363,781,974,629,305,637,818
112,385,398,376,537,563,345,773,974,641,290,675,818
113,392,372,365,532,511,363,773,974,629,305,637,818
114,412,383,373,543,558,363,827,994,635,305,656,892
115,392,372,365,532,511,363,773,974,629,305,637,818
116,392,380,369,569,527,352,773,994,629,308,649,835
117,392,372,365,532,511,363,773,974,629,305,637,818
118,396,387,373,569,563,352,781,1072,673,314,643,876
119,392,372,365,532,511,363,773,974,629,305,637,818
120,408,368,362,537,522,363,835,1043,648,296,662,884
121,392,372,365,532,511,363,773,974,629,305,637,818
122,400,365,354,559,537,363,827,1023,623,302,707,859
123,392,372,365,532,511,363,773,974,629,305,637,818
124,400,380,369,537,568,374,843,984,673,299,713,827
125,392,372,365,532,511,363,773,974,629,305,637,818
126,385,391,358,537,522,356,843,1033,635,302,669,827
127,392,372,365,532,511,363,773,974,629,305,637,818
128,392,380,347,527,542,371,765,1052,673,299,713,851
129,392,372,365,532,511,363,773,974,629,305,637,818
130,396,380,365,548,573,356,843,994,641,293,688,917
131,392,372,365,532,511,363,773,974,629,305,637,818
132,412,372,351,537,563,356,866,974,629,287,681,810
133,392,372,365,532,511,363,773,974,629,305,637,818
134,416,380,365,537,573,352,835,1043,648,296,707,818
135,392,372,365,532,511,363,773,974,629,305,637,818
136,400,394,358,543,542,363,812,1023,635,299,656,859
137,392,372,365,532,511,363,773,974,629,305,637,818
138,412,376,376,521,506,371,827,965,673,311,662,917
139,392,372,365,532,511,363,773,974,629,305,637,818
140,408,398,347,537,563,367,781,1004,635,284,649,810
141,392,372,365,532,511,363,781,974,629,305,637,818
142,408,380,369,564,552,367,851,1043,660,284,700,884
143,392,372,365,532,511,363,781,974,629,305,637,818
144,412,398,351,527,542,356,835,1043,673,311,675,818
145,392,372,365,532,511,363,781,974,629,305,637,818
146,385,391,365,548,542,374,820,1043,654,296,694,884
147,392,372,365,532,511,363,781,974,629,305,637,818
148,420,376,369,564,532,349,789,1052,635,302,662,868
149,392,372,365,532,511,363,781,974,629,305,637,818
150,420,365,351,548,542,352,812,1072,673,290,713,810
151,392,372,365,532,511,363,781,974,629,305,637,818
152,389,368,351,564,558,360,796,1072,667,311,649,876
153,392,372,365,532,511,363,781,974,629,305,637,818
154,385,383,351,569,568,374,820,1023,629,290,707,827
155,392,372,365,532,511,363,781,974,629,305,637,818
156,420,398,362,532,506,349,820,965,641,308,637,868
157,392,372,365,532,511,363,781,974,641,305,637,818
158,420,398,354,532,532,367,812,1004,686,302,656,868
159,392,372,365,532,511,363,781,974,641,305,637,818
160,400,391,369,564,506,352,828,965,686,311,643,851
161,392,372,365,532,511,363,781,974,641,305,637,818
162,392,391,362,537,573,349,812,994,661,284,694,900
163,392,372,365,532,511,363,781,974,641,305,637,818
164,389,394,369,537,506,352,867,1062,686,296,713,900
165,392,372,365,532,511,363,781,974,641,305,637,818
166,385,365,362,543,527,356,796,1052,686,311,637,810
167,392,372,365,532,511,363,781,974,641,305,637,818
168,396,380,354,559,547,352,789,1062,654,308,669,810
169,392,372,365,532,511,363,781,974,641,305,637,818
170,400,372,365,521,563,374,851,965,635,296,675,827
171,392,372,365,532,511,363,781,974,641,305,637,818
172,400,383,365,527,537,360,812,984,654,305,637,892
173,392,372,365,532,511,363,781,974,641,305,637,818
174,416,365,369,548,522,360,843,1004,635,287,662,818
175,392,372,365,532,511,363,781,974,641,305,637,818
176,389,394,365,521,527,360,812,1052,674,305,656,876
177,392,372,365,532,511,363,781,974,641,305,637,818
178,416,398,351,543,511,349,789,1023,661,314,656,900
179,392,372,365,532,511,363,781,974,641,305,637,818
180,404,383,373,569,542,363,812,1091,629,314,707,843
181,392,372,365,532,511,363,781,974,641,305,637,818
182,389,387,376,559,563,356,835,984,641,299,662,827
183,392,372,365,532,511,363,781,974,641,305,637,818
184,396,398,347,527,558,349,796,1043,661,314,688,835
185,392,372,365,532,511,363,781,974,641,305,637,818
186,408,391,347,527,542,374,820,1062,654,284,713,909
187,392,372,365,532,511,363,781,974,641,305,637,818
188,416,391,362,527,563,367,781,1043,654,302,656,818
189,392,372,365,532,511,363,781,974,641,305,637,818
190,420,383,373,521,511,356,789,1072,680,305,688,868
191,392,372,365,532,511,363,781,974,641,305,637,818
192,408,398,358,543,558,371,796,1043,661,302,656,884
193,392,372,365,532,511,363,781,974,641,305,637,818
194,400,387,362,559,558,349,796,984,648,311,630,827
195,392,372,365,532,511,363,796,974,641,305,637,818
196,396,383,362,553,506,363,796,994,635,314,688,810
197,392,372,365,532,511,363,796,974,641,305,637,818
198,385,372,358,559,511,345,788,974,667,287,700,900
199,392,372,365,532,511,345,788,974,667,305,637,818
200,416,368,358,521,532,342,788,1023,687,296,681,818
201,392,372,365,532,511,345,788,974,667,305,637,818
202,389,391,362,569,501,335,796,1091,680,305,688,859
203,392,372,365,532,511,345,788,974,667,305,637,818
204,412,380,354,521,522,338,804,1033,674,311,643,917
205,392,372,365,532,511,345,788,974,667,305,637,818
206,396,383,347,553,527,345,812,1043,674,308,700,876
207,392,372,365,532,511,345,788,974,667,305,637,818
208,420,398,373,532,511,342,812,984,674,305,707,909
209,392,372,365,532,511,345,788,974,667,305,637,818
210,389,394,373,532,527,331,788,1062,680,290,669,884
211,392,372,365,532,511,345,788,974,667,305,637,818
212,389,387,347,569,542,345,836,1052,714,314,700,884
213,392,372,365,532,511,345,788,974,667,305,637,818
214,385,387,373,553,501,349,844,1052,654,302,669,868
215,392,372,365,532,511,345,788,974,667,305,637,818
216,420,365,369,532,517,328,828,1023,654,311,688,818
217,392,372,365,532,511,345,788,974,654,305,637,818
218,416,394,373,543,511,345,820,1072,687,302,688,843
219,392,372,365,532,511,345,788,974,654,305,637,818
220,385,380,369,543,542,331,788,1052,641,308,649,868
221,392,372,365,532,511,345,788,974,654,305,637,818
222,389,376,362,532,522,328,844,1072,687,314,643,868
223,392,372,365,532,511,345,788,974,654,305,637,818
224,385,387,369,521,511,338,773,965,660,293,637,909
225,392,372,365,521,511,345,773,965,660,293,637,818
226,400,376,358,542,506,331,804,1080,680,302,675,859
227,392,372,365,521,511,345,773,965,660,293,637,818
228,404,391,358,521,552,328,858,1023,647,293,688,876
229,392,372,365,521,511,345,773,965,660,293,637,818
230,404,394,373,537,522,352,811,994,647,272,630,810
231,392,372,365,521,511,345,811,965,660,293,637,818
232,392,394,369,537,506,328,827,974,667,299,662,818
233,392,372,365,521,511,345,811,965,667,293,637,818
234,420,365,358,532,517,352,852,1013,654,296,669,917
235,392,372,365,521,511,345,811,965,667,293,637,818
236,408,383,358,516,532,342,795,1042,687,293,681,917
237,392,372,365,521,511,345,811,965,667,293,637,818
238,408,368,376,537,537,338,844,1032,660,287,675,851
239,392,372,365,521,511,345,811,965,667,293,637,818
240,400,376,362,527,511,349,844,955,700,302,656,884
241,392,372,365,521,511,345,811,965,667,293,637,818
242,408,372,358,558,522,331,819,1052,660,299,694,917
243,392,372,365,521,511,345,811,965,667,293,637,818
244,392,398,362,553,522,345,795,1032,694,275,656,843
245,392,372,365,521,511,345,795,965,667,293,637,818
246,400,394,347,548,522,342,811,1003,687,284,675,818
247,392,372,365,521,511,345,795,965,667,293,637,818
248,408,372,373,511,563,352,795,994,667,290,643,835
249,392,372,365,521,511,345,795,965,667,293,637,818
250,412,394,362,558,522,345,867,1003,660,275,662,835
251,392,372,365,521,511,345,795,965,667,293,637,818
252,396,368,369,532,506,352,851,984,687,290,662,917
253,392,372,365,521,511,345,795,965,667,293,637,818
254,416,394,354,516,522,352,867,965,654,299,675,884
255,392,372,365,521,511,345,795,965,667,293,637,818
256,416,372,362,521,547,349,819,1071,700,293,675,900
257,392,372,365,521,511,345,795,965,667,293,637,818
258,389,391,369,537,573,352,843,1071,714,302,681,917
259,392,372,365,521,511,345,795,965,667,293,637,818
260,404,380,369,516,558,338,859,1080,667,284,656,917
261,392,372,365,521,511,345,795,965,667,293,637,818
262,404,391,347,537,517,328,851,984,680,302,656,835
263,392,372,365,521,511,345,795,965,680,293,637,818
264,412,398,362,511,563,338,890,1071,673,284,700,892
265,392,372,365,521,511,345,795,965,680,293,637,818
266,420,372,362,542,568,342,843,994,714,281,643,851
267,392,372,365,521,511,345,795,965,680,293,637,818
268,408,391,369,532,527,338,867,1013,728,272,688,868
269,392,372,365,521,511,345,795,965,680,293,637,818
270,389,365,362,516,506,335,795,1052,721,284,649,909
271,392,372,365,521,511,345,795,965,721,293,637,818
272,416,391,354,553,542,335,835,965,750,299,656,802
273,392,372,365,521,511,345,795,965,721,293,637,818
274,392,368,365,553,501,328,811,1013,699,293,637,843
275,392,368,365,521,511,328,795,965,699,293,637,818
276,412,376,358,511,537,334,795,1061,741,278,662,900
277,392,368,365,521,511,328,795,965,699,293,637,818
278,416,368,358,516,547,331,811,1080,741,287,707,884
279,392,368,365,521,511,328,795,965,699,293,637,818
280,392,372,376,511,506,311,787,965,741,290,675,892
281,392,368,365,521,511,328,795,965,741,293,637,818
282,412,368,369,532,537,328,819,965,756,272,656,818
283,392,368,365,521,511,328,819,965,741,293,637,818
284,389,394,358,532,532,321,827,1013,749,287,681,876
285,392,368,365,521,511,328,819,965,741,293,637,818
286,400,372,373,548,542,311,852,945,764,272,643,843
287,392,368,365,521,511,328,852,965,741,293,637,818
288,404,376,362,521,542,328,911,1013,756,296,681,868
289,392,368,365,521,511,328,852,965,741,293,637,818
290,420,387,362,521,517,315,852,1013,734,284,662,802
291,392,368,365,521,511,328,852,965,741,293,637,818
292,420,361,365,542,501,325,869,994,756,290,656,802
293,392,368,365,521,511,328,852,965,756,293,637,818
294,412,361,358,521,547,315,911,1003,779,290,656,835
295,392,368,365,521,511,328,852,965,756,293,637,818
296,389,394,373,532,511,331,894,945,787,293,662,876
297,392,368,365,521,511,328,852,965,756,293,637,818
298,400,394,358,558,532,338,869,974,741,281,662,843
299,392,368,365,521,511,328,852,965,756,293,637,818
300,392,394,347,553,527,318,852,965,741,293,662,876
301,392,368,365,521,511,328,852,965,756,293,637,818
302,408,372,358,511,501,338,843,965,734,299,624,843
303,408,372,358,511,501,338,843,965,734,299,624,843
304,412,398,340,501,491,321,894,984,712,302,668,843
305,408,398,358,511,501,321,843,965,712,299,624,843
306,404,402,369,532,531,314,894,984,726,293,624,894
307,408,398,358,511,501,321,843,965,712,299,624,843
308,437,426,365,516,496,311,877,955,712,308,630,843
309,408,398,358,511,501,321,843,965,712,299,624,843
310,404,410,365,521,521,314,868,1032,733,281,643,894
311,408,398,358,511,501,321,843,965,712,299,624,843
312,400,394,347,526,501,308,860,974,740,281,655,877
313,408,394,347,511,501,308,843,965,740,299,624,843
314,433,402,354,537,516,317,843,945,777,293,636,826
315,408,394,347,511,501,308,843,965,740,299,624,843
316,429,394,354,537,516,296,868,974,747,308,643,826
317,408,394,347,511,501,308,843,965,740,299,624,843
318,425,406,351,532,496,308,852,955,762,278,655,826
319,408,394,347,511,501,308,852,965,740,299,624,843
320,404,390,340,521,491,314,843,1032,747,278,649,843
321,408,394,347,511,501,308,852,965,740,299,624,843
322,433,386,344,537,521,317,869,1032,725,293,624,877
323,408,394,347,511,501,308,852,965,740,299,624,843
324,412,410,340,542,531,311,877,994,740,278,624,826
325,408,394,347,511,501,308,852,965,740,299,624,843
326,437,410,358,501,506,311,852,974,777,302,618,826
327,408,394,347,511,501,308,852,965,740,299,624,843
328,433,410,340,501,536,299,843,945,755,278,612,885
329,408,394,347,511,501,308,843,945,740,278,612,885
330,412,422,351,542,491,308,826,1012,733,261,624,867
331,408,394,347,511,501,308,826,945,740,278,612,885
332,433,422,351,501,521,299,810,955,725,278,605,903
333,408,394,347,511,501,308,810,955,740,278,605,903
334,416,402,337,511,501,293,793,955,733,267,642,912
335,408,402,337,511,501,293,793,955,733,278,642,903
336,404,410,334,526,511,293,833,993,711,258,642,912
337,408,402,337,511,501,293,793,955,733,278,642,903
338,400,410,344,532,521,281,785,983,762,264,680,921
339,408,402,337,511,501,293,785,955,733,278,642,903
340,437,402,337,521,491,281,833,993,755,261,629,903
341,408,402,337,511,501,293,785,955,733,278,642,903
342,437,430,340,526,511,287,770,993,769,267,655,903
343,408,402,337,511,501,293,770,955,733,278,642,903
344,437,422,347,501,541,278,793,964,777,275,700,894
345,408,402,337,511,501,293,770,955,733,278,642,903
346,429,398,347,516,536,298,770,945,733,264,706,948
347,408,402,337,511,501,293,770,955,733,278,642,903
348,404,426,327,537,561,298,762,955,725,267,712,894
349,408,402,337,511,501,293,762,955,733,278,642,903
350,400,422,340,542,536,278,754,983,784,264,648,948
351,408,402,337,511,501,293,754,955,733,278,642,903
352,408,426,334,547,561,301,837,974,777,278,648,894
353,408,402,337,511,501,293,754,955,733,278,642,903
354,425,402,337,511,496,284,830,955,755,270,700,885
355,408,402,337,511,501,293,754,955,755,278,642,903
356,416,394,337,501,526,290,770,964,755,264,642,885
357,408,402,337,511,501,293,754,955,755,278,642,903
358,437,402,330,547,536,290,754,1050,755,272,648,930
359,408,402,337,511,501,293,754,955,755,278,642,903
360,433,394,337,537,551,298,800,1012,808,286,648,930
361,408,402,337,511,501,293,754,955,755,278,642,903
362,400,398,320,526,526,290,785,1031,762,286,667,921
363,408,402,337,511,501,293,754,955,755,278,642,903
364,400,414,347,511,531,284,822,1060,740,270,680,912
365,408,402,337,511,501,293,754,955,755,278,642,903
366,425,406,344,537,541,293,770,955,785,264,667,921
367,408,402,337,511,501,293,770,955,755,278,642,903
368,412,430,323,506,511,287,808,936,785,275,655,948
369,408,402,337,511,501,293,770,955,755,278,642,903
370,429,394,334,516,496,290,816,955,747,275,680,894
371,408,402,337,511,501,290,770,955,747,278,642,903
