Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2954.44,109.60710000000003
3,2954.44,109.60710000000003
4,3157.7790999999997,115.99260000000001
5,3157.7790999999997,115.99260000000001
6,3267.0756720000004,118.97250000000003
7,3267.0756720000004,118.97250000000003
8,3358.75526079,121.95240000000001
9,3358.75526079,121.95240000000001
10,3504.8338035614997,127.06080000000003
11,3504.8338035614997,127.06080000000003
12,3706.0045196648844,133.02060000000003
13,3706.0045196648844,133.02060000000003
14,3797.270936445634,136.00050000000005
15,3797.270936445634,136.00050000000005
16,4020.8456238167623,143.66310000000001
17,4020.8456238167623,143.66310000000001
18,4201.398892769677,148.7715
19,4205.057921692795,148.7715
20,4448.175315796983,156.8598
21,4444.516286873865,156.8598
22,4696.848000800815,165.37380000000005
23,4693.1889718776965,165.37380000000005
24,4863.610617130699,170.0565
25,4829.3991736061835,170.0565
26,4956.980007232608,173.46210000000005
27,4903.52778226802,173.46210000000005
28,5164.501053841243,181.1247
29,5138.419486430657,181.1247
30,5384.906854848464,187.51020000000003
31,5297.914733786093,187.51020000000003
32,5582.219381970368,194.32139999999998
33,5528.126550331141,194.32139999999998
34,5801.605157866924,201.98400000000007
35,5704.572162439153,201.98400000000007
36,5967.353520143858,207.51810000000003
37,5892.414198014412,207.51810000000003
38,6159.043245319179,214.32930000000005
39,6019.281695575419,214.32930000000005
40,6360.878988476624,221.1405
41,6123.166417606823,221.1405
42,6337.209155801493,219.86340000000004
43,6245.052358818489,219.86340000000004
44,6414.297585647446,222.41760000000005
45,6384.435757814157,222.41760000000005
46,6560.887764977095,228.37740000000005
47,6423.381504708564,228.37740000000005
48,6565.300917134117,228.80310000000003
49,6439.395120189375,228.80310000000003
50,6695.595669012817,233.0601
51,6521.618497432146,233.0601
52,6815.240519272831,236.46570000000006
53,6531.282964238731,236.46570000000006
54,6706.906195130839,233.06010000000003
55,6568.592429784986,233.06010000000003
56,6901.409003212708,239.87130000000005
57,6568.592429784986,239.87130000000005
58,6674.55151931305,231.78300000000004
59,6592.113268583221,231.78300000000004
60,6732.618423287744,234.33720000000002
61,6619.020013974768,234.33720000000002
62,6715.774957460099,233.48580000000004
63,6619.020013974768,233.48580000000004
64,6645.737481588631,230.5059
65,6634.3387336532405,230.5059
66,6872.265646420619,238.5942
67,6634.3387336532405,238.5942
68,6844.302423187193,238.59420000000003
69,6634.3387336532405,238.59420000000003
70,6843.9384836733425,237.31709999999998
71,6634.3387336532405,237.31709999999998
72,6834.844971125661,236.89140000000006
73,6645.86558337898,236.89140000000006
74,6863.7328421174425,238.1685
75,6681.13774353974,238.1685
76,6814.593435668027,236.89140000000003
77,6681.13774353974,236.89140000000003
78,7017.529561856536,243.2769
79,6681.13774353974,243.2769
80,6923.621674031045,240.29700000000003
81,6681.13774353974,240.29700000000003
82,6927.685723666538,240.29700000000003
83,6681.13774353974,240.29700000000003
84,6827.038686213384,236.89140000000006
85,6687.369158501475,236.89140000000006
86,7016.811922695965,243.70260000000002
87,6687.369158501475,243.70260000000002
88,7085.582843461231,246.25680000000003
89,6687.369158501475,246.25680000000003
90,6992.422833699526,242.4255
91,6687.369158501475,242.4255
92,6973.131463580134,242.8512
93,6687.369158501475,242.8512
94,7085.94727928685,246.6825
95,6687.369158501475,246.6825
96,6971.614675856306,241.99980000000002
97,6687.369158501475,241.99980000000002
98,6946.002367071948,240.72270000000003
99,6687.369158501475,240.72270000000003
100,6957.351409021946,241.57410000000004
101,6687.369158501475,241.57410000000004
102,7012.855771119641,243.27690000000004
103,6687.369158501475,243.27690000000004
104,6889.584332925602,239.87130000000005
105,6687.369158501475,239.87130000000005
106,6913.590651013099,239.87130000000002
107,6687.369158501475,239.87130000000002
108,6788.741145938882,235.61430000000001
109,6687.369158501475,235.61430000000001
110,6951.655147438084,241.5741
111,6687.369158501475,241.5741
112,6782.62741482705,235.61430000000001
113,6679.556380768101,235.61430000000001
114,6947.189881612554,240.72270000000006
115,6679.556380768101,240.72270000000006
116,6784.075382198918,236.46570000000003
117,6679.556380768101,236.46570000000003
118,7005.426642152513,243.7026
119,6679.556380768101,243.7026
120,6934.2920988852875,241.57410000000002
121,6679.556380768101,241.57410000000002
122,6925.799677981361,239.87130000000002
123,6679.556380768101,239.87130000000002
124,6973.049984903501,241.99980000000005
125,6679.556380768101,241.99980000000005
126,6862.692332097645,238.59420000000006
127,6679.556380768101,238.59420000000006
128,6918.810016809715,240.72270000000003
129,6679.556380768101,240.72270000000003
130,6999.802961031669,243.70260000000002
131,6679.556380768101,243.70260000000002
132,6844.709609216291,237.7428
133,6679.556380768101,237.7428
134,6976.364125327401,242.85120000000003
135,6679.556380768101,242.85120000000003
136,6891.488316127981,239.01990000000004
137,6679.556380768101,239.01990000000004
138,6923.739267678197,239.87130000000002
139,6679.556380768101,239.87130000000002
140,6789.657556463659,236.46570000000006
141,6687.291030724142,236.46570000000006
142,7068.537938694635,246.25680000000006
143,6687.291030724142,246.25680000000006
144,6947.832648377714,241.1484
145,6687.291030724142,241.1484
146,7001.850299900198,242.85120000000003
147,6687.291030724142,242.85120000000003
148,6923.735010679657,240.7227
149,6687.291030724142,240.7227
150,6954.283032524674,242.42550000000003
151,6687.291030724142,242.42550000000003
152,6966.459735358631,241.99980000000002
153,6687.291030724142,241.99980000000002
154,6931.299408350692,239.87130000000005
155,6687.291030724142,239.87130000000005
156,6811.640005040594,235.61430000000004
157,6699.878488946845,235.61430000000004
158,6937.23809824485,241.14840000000007
