Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,20,20,20,21,20,19,20,21,20,20,19,21
3,20,20,20,21,20,19,20,21,20,20,19,21
4,21,19,21,21,20,20,21,21,22,22,21,23
5,21,19,21,21,20,20,21,21,22,22,21,23
6,22,20,22,21,21,20,22,21,22,23,21,25
7,22,20,22,21,21,20,22,21,22,23,21,25
8,25,19,24,24,23,20,23,22,25,25,21,25
9,25,19,24,24,23,20,23,22,25,25,21,25
10,26,19,25,25,24,20,24,22,25,26,22,25
11,26,19,25,25,24,20,24,22,25,26,22,25
12,27,20,26,25,24,21,24,23,27,28,23,27
13,27,20,26,25,24,21,24,23,27,28,23,27
14,29,20,28,26,24,21,26,24,27,29,24,27
15,29,20,28,26,24,21,26,24,27,29,24,27
16,30,20,30,29,26,21,26,24,27,30,24,28
17,30,20,30,29,26,21,26,24,27,30,24,28
18,33,20,30,31,27,21,28,26,28,33,24,29
19,33,20,30,31,27,21,28,26,28,33,24,29
20,34,20,31,32,30,22,30,28,30,33,24,29
21,34,20,31,32,30,22,30,28,30,33,24,29
22,38,21,30,33,29,22,31,29,30,35,23,29
23,38,21,30,33,29,22,31,29,30,35,23,29
24,40,21,30,35,31,22,34,31,32,35,24,30
25,40,21,30,35,31,22,34,31,32,35,24,30
26,40,22,30,38,31,23,38,33,34,38,25,32
27,40,22,30,38,31,23,38,33,34,38,25,32
28,42,21,31,40,32,23,42,34,37,41,26,36
29,42,21,31,40,32,23,42,34,37,41,26,36
30,47,22,30,44,34,23,42,36,41,44,26,39
31,47,22,30,44,34,23,42,36,41,44,26,39
32,49,22,30,47,34,24,47,37,42,47,27,43
33,49,22,30,47,34,24,47,37,42,47,27,43
34,51,22,29,51,34,24,48,39,42,49,29,47
35,51,22,29,51,34,24,48,39,42,49,29,47
36,50,22,29,50,32,25,50,39,46,49,30,46
37,50,22,29,50,32,25,50,39,46,49,30,46
38,50,23,30,48,33,24,50,39,48,46,32,50
39,50,23,30,48,33,24,50,39,48,46,32,50
40,52,24,30,47,35,26,48,41,51,47,33,53
41,52,24,30,47,35,26,48,41,51,47,33,53
42,49,24,31,52,33,24,53,43,55,49,33,55
43,49,24,31,52,33,24,53,43,55,49,33,55
44,48,24,31,50,33,24,47,41,60,48,33,57
45,48,24,31,50,33,24,47,41,60,48,33,57
46,50,22,31,48,33,24,47,41,64,49,33,60
47,50,22,31,48,33,24,47,41,64,49,33,60
48,50,22,30,47,34,25,48,42,64,49,33,60
49,50,22,30,47,34,25,48,42,64,49,33,60
50,50,23,30,47,33,24,48,40,65,47,33,66
51,50,23,30,47,33,24,48,40,65,47,33,66
52,48,22,29,50,32,24,49,40,70,49,35,66
53,48,22,29,50,32,24,49,40,70,49,35,66
54,51,22,29,53,32,24,48,39,79,45,33,72
55,51,22,29,53,32,24,48,39,79,45,33,72
56,50,22,30,52,32,24,53,38,87,48,34,67
57,50,22,30,52,32,24,53,38,87,48,34,67
58,50,22,31,52,33,24,49,41,86,45,34,72
59,50,22,31,52,33,24,49,41,86,45,34,72
60,49,22,31,52,33,24,48,41,97,45,34,70
61,49,22,31,52,33,24,48,41,97,45,34,70
62,50,22,30,48,31,25,49,39,96,46,34,67
63,50,22,30,48,31,25,49,39,96,46,34,67
64,49,23,31,47,31,24,50,40,104,47,34,70
65,49,23,31,47,31,24,50,40,104,47,34,70
66,49,23,31,48,33,24,47,41,103,49,33,68
67,49,23,31,48,33,24,47,41,103,49,33,68
68,52,23,29,50,34,24,47,41,99,46,34,73
69,52,23,29,50,34,24,47,41,99,46,34,73
70,51,23,30,52,32,24,47,38,104,45,34,69
71,51,23,30,52,32,24,47,38,104,45,34,69
72,51,23,29,49,31,25,47,40,101,48,33,65
73,51,23,29,49,31,25,47,40,101,48,33,65
74,50,23,31,48,32,25,47,39,105,47,33,71
75,50,23,31,48,32,25,47,39,105,47,33,71
76,48,23,30,51,33,24,51,39,100,45,35,73
77,48,23,30,51,33,24,51,39,100,45,35,73
78,52,22,31,49,33,24,48,39,103,49,35,65
79,52,22,31,49,33,24,48,39,103,49,35,65
80,52,23,30,49,33,25,52,41,102,45,33,67
81,52,23,30,49,33,25,52,41,102,45,33,67
82,50,23,29,52,34,24,51,42,105,45,33,70
83,50,23,29,52,34,24,51,42,105,45,33,70
