Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2872.89,106.20150000000001
3,2900.85,106.20150000000001
4,3013.9714999999997,110.88420000000002
5,3018.6314999999995,110.88420000000002
6,3090.529241999999,113.86410000000001
7,3099.8492419999993,113.86410000000001
8,3172.96024296,115.99260000000001
9,3200.9202429599995,115.99260000000001
10,3261.165919648,118.5468
11,3272.815919648,118.5468
12,3336.5620721076775,120.67530000000004
13,3357.532072107678,120.67530000000004
14,3407.852935057752,123.22950000000002
15,3424.1629350577523,123.22950000000002
16,3506.8543614526243,127.06080000000001
17,3527.824361452624,127.06080000000001
18,3556.9888575074337,127.91220000000001
19,3603.588857507434,127.91220000000001
20,3730.9144749108987,133.872
21,3729.0673959724077,133.872
22,3723.793608864308,134.29770000000002
23,3723.793608864308,134.29770000000002
24,3773.8080507931522,134.72340000000003
25,3795.4576172511206,134.72340000000003
26,3756.9727435992604,134.7234
27,3759.4608995501094,134.7234
28,3832.770768284386,137.2776
29,3851.230887373759,137.2776
30,3875.9304911375016,138.9804
31,3914.6824170284194,138.9804
32,3888.101180031405,139.4061
33,3876.8008797628377,139.4061
34,3963.282945193383,141.96030000000002
35,3982.178721937256,141.96030000000002
36,4081.0157031117287,146.2173
37,4093.3559632279384,146.2173
38,4102.762643071459,146.21730000000002
39,4124.3328770515145,146.21730000000002
40,4150.500874447848,148.34580000000003
41,4173.338192017149,148.34580000000003
42,4210.529787479633,149.62290000000004
43,4262.606593369571,149.62290000000004
44,4344.148075481554,155.157
45,4361.093983621374,155.157
46,4355.672522998853,155.15700000000004
47,4368.753420730191,155.15700000000004
48,4457.00723565879,158.13690000000003
49,4494.751720211463,158.13690000000003
50,4580.6744874807955,161.96820000000002
51,4628.744443304998,161.96820000000002
52,4623.885397615038,163.67100000000002
53,4623.885397615038,163.67100000000002
54,4750.18599729588,168.3537
55,4751.488657511875,168.3537
56,4721.9754885469965,168.35370000000003
57,4700.0220643583725,168.35370000000003
58,4730.80930625169,169.20510000000002
59,4744.537257261232,169.20510000000002
60,4820.30823403443,172.18500000000003
61,4856.001096377862,172.18500000000003
62,4866.879296835366,173.03640000000001
63,4920.137017275204,173.03640000000001
64,4949.523263357424,176.442
65,4966.632573276099,176.442
66,4955.3777842334,176.01630000000003
67,4934.997570752808,176.01630000000003
68,4950.401511053968,176.01629999999997
69,4963.021714299034,176.01629999999997
70,4982.313690950054,177.29340000000002
71,5006.158886878721,177.29340000000002
72,4991.245415607367,178.14480000000003
73,4984.944931245469,178.14480000000003
74,5049.455007879556,179.84760000000003
75,5078.73071601201,179.84760000000003
76,5053.215294524084,180.27330000000003
77,5059.9729083303555,180.27330000000003
78,5041.516291759554,178.9962
79,5041.516291759554,178.9962
80,5018.339017236374,179.4219
81,5018.339017236374,179.4219
82,4989.6702475337015,178.14479999999998
83,4989.6702475337015,178.14479999999998
84,5019.824379870805,178.1448
85,5019.671904765422,178.1448
86,4998.493812972036,178.5705
87,5025.559190137052,178.5705
88,4990.305344476878,177.7191
89,5003.482912520553,177.7191
90,5057.134243405313,180.27329999999998
91,5028.785577679999,180.27329999999998
92,5074.363264822883,180.699
93,5061.058873490822,180.699
94,5046.118799598813,179.84759999999997
95,5046.118799598813,179.84759999999997
96,5064.421021288084,181.12469999999996
97,5052.290196661437,181.12469999999996
98,5111.721258556785,182.40179999999998
99,5077.222640794438,182.40179999999998
100,5050.169562383454,180.69899999999998
101,5082.992159712919,180.69899999999998
102,5109.269204415796,181.97609999999997
103,5116.981695522242,181.97609999999997
104,5133.44077497723,182.4018
105,5132.434505088653,182.4018
106,5154.475854923826,183.25319999999996
107,5132.434505088653,183.25319999999996
108,5094.026086106051,181.1247
109,5117.984729387926,181.1247
110,5080.0846186757335,181.97609999999997
111,5083.193028917788,181.97609999999997
112,5047.295022760732,180.27329999999998
113,5036.010886203609,180.27329999999998
114,5081.804857237676,181.9761
115,5081.260800095841,181.9761
116,5102.404821619434,182.40179999999998
117,5105.652203356458,182.40179999999998
118,5104.019608482424,182.40179999999998
119,5100.368677288846,182.40179999999998
120,5072.0019124445935,181.1247
121,5069.945911132061,181.1247
122,5027.669111867534,179.8476
123,5059.9440537295195,179.8476
124,5037.217431138135,180.27330000000003
125,5037.217431138135,180.27330000000003
126,4966.887881681353,177.7191
127,5021.192923776295,177.7191
128,5014.492064592923,179.84760000000003
129,5013.371973335589,179.84760000000003
130,5025.930752728285,179.84759999999997
131,5019.2508572745155,179.84759999999997
132,4972.709644009786,178.1448
133,4990.182838723966,178.1448
134,5002.699356537895,179.8476
135,5002.699356537895,179.8476
136,5018.593811294568,180.2733
137,5002.069017524629,180.2733
138,4975.470898941224,177.7191
139,5000.093598227943,177.7191
140,5006.948846918612,178.5705
141,5016.618391997882,178.5705
142,4999.976630847504,179.8476
143,4999.976630847504,179.8476
144,4987.811012547858,178.5705
145,4995.387084431875,178.5705
146,5001.545170047473,179.42190000000002
147,5020.185714902984,179.42190000000002
148,5022.770895488292,180.27329999999998
149,5021.483942377288,180.27329999999998
150,5005.161262305128,179.4219
151,5012.583042508825,179.4219
152,5005.2914599483875,179.8476
153,5027.323893149408,179.8476
154,5001.569923789481,179.84759999999997
155,5035.250902738673,179.84759999999997
156,4985.578400541842,179.4219
157,5023.733015378939,179.4219
158,5031.361467805823,180.699
159,5029.969001814459,180.699
160,4976.579281284795,178.9962
161,5029.05757843667,178.9962
162,4993.033189007274,179.8476
163,5017.741820340948,179.8476
