Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,21,21,21,20,19,20,19,19,20,21,19,20
3,21,21,21,20,19,20,19,19,20,21,19,20
4,22,22,20,20,20,20,19,20,19,21,20,21
5,22,22,20,20,20,20,19,20,19,21,20,21
6,23,24,20,23,21,21,19,20,18,23,21,21
7,23,24,20,23,21,21,19,20,18,23,21,21
8,22,26,22,24,22,20,18,21,20,25,23,22
9,22,26,22,24,22,20,18,21,20,25,23,22
10,22,29,23,26,22,22,19,21,18,27,23,22
11,22,29,23,26,22,22,19,21,18,27,23,22
12,22,30,25,28,22,22,20,21,18,28,25,22
13,22,30,25,28,22,22,20,21,18,28,25,22
14,22,32,25,28,21,22,21,21,19,31,25,21
15,22,32,25,28,21,22,21,21,19,31,25,21
16,23,35,25,28,21,22,21,22,20,31,26,22
17,23,35,25,28,21,22,21,22,20,31,26,22
18,24,36,25,28,22,23,22,23,20,31,28,22
19,24,36,25,28,22,23,22,23,20,31,28,22
20,25,40,25,28,22,23,22,24,20,33,30,23
21,25,40,25,28,22,23,22,24,20,33,30,23
22,26,43,25,28,23,22,23,25,20,35,33,23
23,26,43,25,28,23,22,23,25,20,35,33,23
24,26,46,26,30,23,22,24,25,18,37,34,23
25,26,46,26,30,23,22,24,25,18,37,34,23
26,27,49,24,32,23,23,24,27,18,39,36,22
27,27,49,24,32,23,23,24,27,18,39,36,22
28,27,48,26,32,25,23,25,28,18,41,38,22
29,27,48,26,32,25,23,25,28,18,41,38,22
30,28,53,24,35,24,23,26,28,19,41,38,23
31,28,53,24,35,24,23,26,28,19,41,38,23
32,28,59,25,38,24,21,28,28,18,44,38,23
33,28,59,25,38,24,21,28,28,18,44,38,23
34,29,62,26,42,23,23,29,30,18,44,40,23
35,29,62,26,42,23,23,29,30,18,44,40,23
36,31,69,24,44,24,22,29,32,18,49,43,24
37,31,69,24,44,24,22,29,32,18,49,43,24
38,30,64,25,46,25,22,30,30,19,51,40,23
39,30,64,25,46,25,22,30,30,19,51,40,23
40,28,64,24,49,25,22,30,30,19,51,42,24
41,28,64,24,49,25,22,30,30,19,51,42,24
42,30,65,24,53,26,21,31,32,20,55,45,23
43,30,65,24,53,26,21,31,32,20,55,45,23
44,29,71,25,54,25,22,32,30,19,59,40,23
45,29,71,25,54,25,22,32,30,19,59,40,23
46,28,68,25,58,25,22,32,30,18,61,44,24
47,28,68,25,58,25,22,32,30,18,61,44,24
48,30,71,25,62,25,22,32,32,20,61,40,23
49,30,71,25,62,25,22,32,32,20,61,40,23
50,28,66,25,64,26,23,30,32,20,59,44,24
51,28,66,25,64,26,23,30,32,20,59,44,24
52,27,64,24,63,25,22,30,29,18,58,41,24
53,27,64,24,63,25,22,30,29,18,58,41,24
54,28,66,24,69,26,21,31,31,17,65,46,25
55,28,66,24,69,26,21,31,31,17,65,46,25
56,27,65,24,73,25,21,29,31,18,64,43,24
57,27,65,24,73,25,21,29,31,18,64,43,24
58,26,63,23,72,26,21,30,30,18,60,44,25
59,26,63,23,72,26,21,30,30,18,60,44,25
60,26,64,23,73,25,21,28,30,17,65,44,25
61,26,64,23,73,25,21,28,30,17,65,44,25
62,25,61,23,74,25,20,29,30,18,63,42,24
63,25,61,23,74,25,20,29,30,18,63,42,24
64,24,64,22,73,26,20,30,31,18,62,41,24
65,24,64,22,73,26,20,30,31,18,62,41,24
66,25,62,22,77,26,19,29,31,17,65,44,25
67,25,62,22,77,26,19,29,31,17,65,44,25
68,25,61,23,77,26,20,28,31,16,64,44,25
69,25,61,23,77,26,20,28,31,16,64,44,25
70,23,62,24,79,24,20,29,29,17,61,46,25
71,23,62,24,79,24,20,29,29,17,61,46,25
72,22,62,23,76,22,19,29,30,16,64,44,25
73,22,62,23,76,22,19,29,30,16,64,44,25
74,21,60,23,76,23,19,28,29,17,68,45,24
75,21,60,23,76,23,19,28,29,17,68,45,24
76,21,62,22,80,23,18,30,29,17,68,46,24
77,21,62,22,80,23,18,30,29,17,68,46,24
78,21,61,23,80,23,18,30,30,18,64,43,24
79,21,61,23,80,23,18,30,30,18,64,43,24
80,21,60,23,82,22,19,29,30,17,64,46,23
81,21,60,23,82,22,19,29,30,17,64,46,23
82,20,61,22,80,20,19,29,30,17,63,42,23
83,20,61,22,80,20,19,29,30,17,63,42,23
