Step,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12
0,199,214,221,207,237,222,206,233,232,193,228,214
1,199,214,221,207,237,222,206,233,232,193,228,214
2,211,227,232,221,252,234,219,250,248,202,240,227
3,211,227,232,221,252,234,219,250,248,202,240,227
4,223,238,244,233,266,248,228,258,257,209,248,235
5,223,238,244,233,266,248,228,258,257,209,248,235
6,239,253,259,250,282,262,245,278,275,225,267,250
7,239,253,259,250,282,262,245,278,275,225,267,250
8,246,264,273,257,296,278,251,285,285,230,272,258
9,246,264,273,257,296,278,251,285,285,230,272,258
10,253,271,280,268,307,287,269,305,306,246,289,275
11,253,271,280,268,307,287,269,305,306,246,289,275
12,261,277,286,279,315,292,282,318,316,256,303,288
13,261,277,286,279,315,292,282,318,316,256,303,288
14,279,293,303,297,333,310,300,341,342,272,326,312
15,279,293,303,297,333,310,300,341,342,272,326,312
16,291,308,320,306,347,328,310,358,363,284,344,330
17,291,308,320,306,347,328,310,358,363,284,344,330
18,307,326,339,326,367,347,332,387,387,302,370,354
19,307,326,337,325,367,346,332,386,386,302,370,354
20,322,344,354,345,389,366,343,407,406,312,387,370
21,323,345,357,346,390,368,343,408,407,312,387,371
22,342,357,363,366,404,375,365,431,427,333,411,391
23,343,357,364,367,404,376,365,431,427,333,411,391
24,361,370,373,390,421,387,388,459,449,353,435,413
25,361,371,375,390,421,389,388,459,449,353,436,413
26,366,379,380,396,434,397,395,467,456,362,446,424
27,366,379,382,397,435,398,395,467,457,362,446,424
28,387,403,405,420,460,420,415,495,479,378,470,443
29,378,389,390,414,450,408,414,492,476,376,468,441
30,399,406,404,435,466,422,433,512,502,391,491,469
31,389,396,395,429,460,415,431,511,500,390,489,468
32,419,424,416,462,491,435,449,527,513,402,501,477
33,403,404,400,449,471,421,446,523,509,399,498,474
34,423,423,417,470,494,440,457,541,535,411,515,496
35,405,407,403,452,475,426,451,535,530,405,510,493
36,416,422,419,467,498,447,475,559,556,423,530,516
37,410,412,408,460,483,433,471,555,552,419,527,513
38,421,423,421,468,494,447,486,573,575,431,543,532
39,413,415,412,464,488,439,485,571,573,430,541,530
40,421,428,425,471,503,451,496,587,590,444,562,551
41,414,416,413,465,490,440,489,578,580,435,553,540
42,425,429,424,476,503,450,508,599,607,453,576,566
43,416,418,416,469,493,444,499,586,594,442,560,549
44,435,444,440,490,527,474,520,627,642,461,600,593
45,418,420,419,470,496,449,502,592,610,444,565,560
46,429,436,434,484,519,469,515,618,638,455,587,583
47,419,422,421,471,498,452,505,597,620,447,569,568
48,443,441,436,504,525,470,541,636,658,475,606,604
49,420,423,423,472,500,455,506,601,630,448,572,575
50,431,433,430,485,517,466,531,633,655,468,606,601
51,419,423,423,472,500,455,506,600,629,448,572,573
52,428,433,432,483,517,468,525,632,661,462,594,595
53,421,425,426,475,503,459,514,607,642,453,578,583
54,439,444,444,495,528,481,546,651,686,478,617,622
55,421,425,426,475,503,459,514,607,642,453,578,583
56,429,442,443,485,527,480,541,652,696,475,620,630
57,421,425,426,475,503,459,514,607,642,453,578,583
58,435,435,433,489,518,467,527,618,651,466,593,594
59,421,425,426,475,503,459,514,607,642,453,578,583
60,433,432,430,488,515,467,533,643,685,466,605,618
61,424,428,430,478,508,465,522,617,663,459,586,598
62,429,437,439,483,519,476,536,633,678,473,605,613
63,424,428,430,478,508,465,522,617,663,459,586,598
64,438,451,454,496,539,495,540,656,717,477,622,646
65,424,428,430,478,508,465,522,617,663,459,586,598
66,435,441,440,493,527,477,542,636,679,473,605,618
67,424,428,430,478,508,465,522,617,663,459,586,598
68,438,440,442,495,526,481,537,638,695,475,612,632
69,424,428,430,478,508,465,522,617,663,459,586,598
70,442,446,445,501,535,487,538,650,707,472,613,637
71,424,428,430,478,508,465,522,617,663,459,586,598
72,434,434,435,491,518,474,553,649,703,482,621,639
73,425,430,434,480,511,471,525,625,682,462,592,611
74,442,444,445,500,531,488,551,665,732,482,631,651
75,425,430,434,480,511,471,525,625,682,462,592,611
76,433,438,437,492,525,477,536,637,698,470,605,629
77,425,430,434,480,511,471,525,625,682,462,592,611
78,444,451,451,505,542,493,559,664,716,487,623,641
79,425,430,434,480,511,471,525,625,682,462,592,611
80,446,445,443,504,529,483,552,661,719,483,628,645
81,425,430,434,480,511,471,525,625,682,462,592,611
82,443,450,451,503,539,492,568,675,738,494,639,658
83,425,430,434,480,511,471,525,625,682,462,592,611
84,438,444,444,491,529,484,528,632,695,464,598,620
85,425,430,433,479,511,471,523,624,682,460,592,611
86,440,447,444,497,533,484,557,662,723,485,623,647
87,425,430,433,479,511,471,523,624,682,460,592,611
88,432,440,443,487,524,484,534,639,713,470,605,634
89,425,430,433,479,511,471,523,624,682,460,592,611
90,442,453,453,500,541,494,549,656,717,477,616,639
91,425,430,433,479,511,471,523,624,682,460,592,611
92,440,449,449,498,536,490,558,664,727,486,627,651
93,425,430,433,479,511,471,523,624,682,460,592,611
94,448,456,453,505,544,495,562,671,733,489,630,652
95,425,430,433,479,511,471,523,624,682,460,592,611
96,436,437,440,488,519,479,527,637,712,463,603,633
97,425,430,433,479,511,471,521,623,682,459,591,610
98,438,444,445,491,527,484,531,645,705,466,613,631
99,425,430,433,479,511,471,521,623,682,459,591,610
100,448,453,454,506,540,496,536,650,721,469,614,639
101,425,430,433,479,511,471,523,624,682,460,592,611
102,438,441,440,491,524,478,531,644,702,466,611,632
103,425,430,433,479,511,471,521,623,682,459,591,610
104,437,442,441,492,527,480,544,649,708,474,613,631
105,425,430,433,479,511,471,521,623,682,459,591,610
106,443,452,449,502,540,489,558,667,715,487,629,643
107,425,430,433,479,511,471,521,623,682,459,591,610
108,435,450,454,492,538,496,541,662,721,474,625,643
109,425,430,434,480,511,471,525,624,682,462,592,611
110,432,437,436,490,521,474,548,654,707,479,623,642
111,425,430,433,479,511,470,525,624,680,461,592,609
112,434,441,444,486,521,480,544,645,708,480,621,644
113,425,430,433,479,511,470,525,624,680,461,592,609
114,431,438,444,490,525,485,558,670,731,489,634,656
115,425,430,433,479,511,470,525,624,680,461,592,609
116,444,454,457,502,544,500,569,677,735,497,639,653
117,425,430,433,479,511,470,525,624,680,461,592,609
118,428,437,441,484,520,479,552,657,717,486,629,649
119,425,430,433,479,511,470,525,624,680,461,592,609
120,444,451,449,501,536,487,536,646,710,470,611,637
121,425,430,433,479,511,470,525,624,680,461,592,609
122,444,446,446,502,532,487,552,655,715,482,621,641
123,425,430,433,479,511,470,525,624,680,461,592,609
124,443,450,448,502,537,487,542,649,708,476,614,631
125,425,430,433,479,511,470,525,624,680,461,592,609
126,446,450,449,507,539,489,564,660,710,492,630,644
127,425,430,433,479,511,470,525,624,680,461,592,609
128,444,449,452,506,542,497,562,670,736,489,636,659
129,425,430,433,479,511,470,525,624,680,461,592,609
130,448,453,452,508,541,493,554,655,724,484,620,647
131,425,430,433,479,511,470,525,624,680,461,592,609
132,432,438,442,487,520,479,530,637,698,468,608,630
133,425,430,433,479,511,470,523,623,680,460,591,609
134,434,446,449,491,535,490,552,665,722,486,632,651
135,425,430,433,479,511,470,523,623,680,460,591,609
136,430,435,436,487,518,474,542,646,708,476,615,638
137,425,431,435,480,512,473,524,626,689,461,594,615
138,433,434,438,487,517,478,539,641,712,472,611,636
139,425,431,435,480,512,473,524,626,689,461,594,615
140,447,451,451,506,536,491,564,669,743,493,638,668
141,425,431,435,480,512,473,524,626,689,461,594,615
142,432,442,444,489,530,486,537,656,725,471,619,648
143,425,431,435,480,512,473,524,626,689,461,594,615
144,429,442,447,485,530,490,539,647,715,475,621,646
145,425,431,435,480,512,473,524,626,689,461,594,615
146,437,444,445,491,531,484,552,665,720,485,632,646
147,425,431,435,480,512,473,524,626,689,461,594,615
148,447,445,441,505,531,481,553,647,713,481,615,637
149,425,431,435,480,512,473,524,626,689,461,594,615
150,441,444,444,496,525,479,541,642,698,473,607,624
151,425,431,435,480,512,473,524,626,689,461,594,615
152,442,443,444,500,530,486,547,655,720,476,617,639
153,425,431,435,480,512,473,524,626,689,461,594,615
154,447,449,449,504,534,488,541,649,710,477,619,639
155,425,431,435,480,512,473,524,626,689,461,594,615
156,441,444,448,498,530,489,561,675,741,491,642,666
157,425,431,435,480,512,473,524,626,689,461,594,615
158,436,443,447,491,529,489,537,656,733,470,616,647
159,426,431,435,480,513,473,526,627,689,463,595,616
160,441,442,446,503,531,488,564,665,729,492,630,653
161,426,431,435,480,513,473,526,627,689,463,595,616
162,442,448,449,501,536,491,551,655,723,484,626,647
163,426,431,435,480,513,473,526,627,689,463,595,616
164,432,442,443,486,528,484,535,646,719,474,618,642
165,426,431,435,480,513,473,526,627,689,463,595,616
166,439,449,447,498,535,486,543,659,718,478,623,645
167,426,431,435,480,513,473,526,627,689,463,595,616
168,429,437,439,484,521,479,538,652,712,473,619,640
169,426,431,435,480,513,473,526,627,689,463,595,616
170,441,445,444,501,534,484,540,654,716,475,621,646
171,426,431,435,480,513,473,526,627,689,463,595,616
172,447,450,450,506,537,490,555,663,721,486,628,648
173,426,431,435,480,513,473,526,627,689,463,595,616
174,442,450,453,503,536,493,556,656,718,484,618,640
175,426,431,435,480,513,473,526,627,689,463,595,616
176,432,441,445,492,533,491,562,671,734,491,637,654
177,426,431,435,480,513,473,526,627,689,463,595,616
178,429,435,437,485,518,475,540,648,708,475,619,636
179,426,433,437,481,515,475,527,629,694,463,596,619
180,436,441,446,490,524,484,541,652,713,475,622,641
181,426,433,437,481,515,475,527,629,694,463,596,619
182,435,440,442,489,524,485,549,660,731,479,620,646
183,426,433,437,481,515,475,527,629,694,463,596,619
184,431,440,444,488,525,485,557,665,729,487,626,649
185,426,433,437,481,515,475,527,629,694,463,596,619
186,440,446,449,499,534,490,563,669,728,492,635,654
187,426,433,437,481,515,475,527,629,694,463,596,619
188,443,448,446,501,536,487,550,642,700,478,609,627
189,426,433,437,481,515,475,527,629,694,463,596,619
190,431,447,450,487,534,492,533,646,718,468,612,641
191,426,433,437,481,515,475,527,629,694,463,596,619
192,437,446,447,495,534,489,547,662,725,478,622,643
193,426,433,437,481,515,475,527,629,694,463,596,619
194,438,443,444,493,532,488,539,646,716,473,608,633
195,426,433,437,481,515,475,527,629,694,463,596,619
196,447,458,462,509,551,506,568,680,750,495,645,672
197,426,433,437,481,515,475,527,629,694,463,596,619
198,443,454,453,503,545,496,563,672,737,493,639,663
199,426,433,437,481,515,475,527,629,694,463,596,619
200,450,455,456,511,549,502,568,681,752,494,645,671
201,426,433,437,481,515,475,527,629,694,463,596,619
202,436,448,449,491,534,490,545,641,701,477,605,625
203,426,433,437,481,515,475,527,629,694,463,596,619
204,436,441,445,490,524,483,549,657,723,479,623,644
205,426,433,437,481,515,475,527,629,694,463,596,619
206,446,456,458,500,543,499,554,667,736,484,625,649
207,426,433,437,481,515,475,527,629,694,463,596,619
208,435,439,442,492,526,486,551,669,742,483,632,657
209,426,433,437,481,515,475,527,629,694,463,596,619
210,429,437,444,486,523,487,557,663,733,489,630,653
211,426,433,437,481,515,475,527,629,694,463,596,619
212,432,443,447,488,531,489,550,661,736,483,630,656
213,426,433,437,481,515,475,527,629,694,463,596,619
214,436,443,444,488,526,484,538,649,714,472,613,635
215,426,433,437,481,515,475,527,629,694,463,596,619
216,432,443,448,487,530,490,532,640,714,469,609,641
217,426,433,437,481,515,475,527,629,694,463,596,619
218,441,447,448,497,532,487,555,648,711,482,616,642
219,426,433,437,481,515,475,527,629,694,463,596,619
220,445,454,457,508,546,502,558,675,746,488,637,662
221,426,433,437,481,515,475,527,629,694,463,596,619
222,448,454,454,504,543,497,553,656,733,483,625,652
223,426,433,437,481,515,475,527,629,694,463,596,619
224,447,446,445,505,530,485,557,648,711,484,616,638
225,426,433,437,481,515,475,527,629,694,463,596,619
226,439,444,445,496,529,485,550,657,722,479,618,640
227,426,433,437,481,515,475,527,629,694,463,596,619
228,438,447,449,496,532,488,552,650,726,480,616,648
229,426,433,437,481,515,475,527,629,694,463,596,619
230,448,456,455,507,548,500,554,675,751,485,633,667
231,426,433,437,481,515,475,527,629,694,463,596,619
232,438,442,443,498,531,485,540,647,722,472,612,644
233,426,433,437,481,515,475,527,629,694,463,596,619
234,441,454,458,499,542,501,540,654,738,478,625,659
235,426,433,437,481,515,475,527,629,694,463,596,619
236,439,452,455,499,545,500,564,680,746,494,644,662
237,426,433,437,481,515,475,527,629,694,463,596,619
238,444,448,447,503,536,490,567,671,735,494,636,657
239,426,433,437,481,515,475,527,629,694,463,596,619
240,442,448,449,498,536,490,545,647,709,479,618,638
241,426,433,437,481,515,475,527,629,694,463,596,619
242,441,447,448,499,536,489,555,663,727,485,623,644
243,426,433,437,481,515,475,527,629,694,463,596,619
244,442,443,440,500,527,480,542,646,723,475,612,647
245,426,433,437,481,515,475,527,629,694,463,596,619
246,436,446,447,490,532,487,544,657,715,479,623,640
247,426,433,437,481,515,475,527,629,694,463,596,619
248,438,438,441,492,523,481,538,656,720,472,621,648
249,426,432,436,481,514,475,527,628,692,463,595,617
250,438,446,446,496,530,486,548,646,713,479,614,642
251,426,432,436,481,514,475,527,628,692,463,595,617
252,440,451,455,498,541,497,553,664,728,483,631,656
253,426,432,436,481,514,475,527,628,692,463,595,617
254,436,445,445,496,537,489,556,665,721,485,629,646
255,426,432,436,481,514,475,527,628,692,463,595,617
256,430,438,439,486,521,478,545,649,713,479,618,638
257,427,434,438,482,516,477,528,632,702,464,599,624
258,439,450,456,500,543,501,563,680,753,494,646,675
259,427,434,438,482,516,477,528,632,702,464,599,624
260,445,451,448,504,538,488,541,654,723,476,616,644
261,427,434,438,482,516,477,528,632,702,464,599,624
262,441,453,455,497,541,498,553,662,736,484,626,657
263,427,434,438,482,516,477,528,632,702,464,599,624
264,435,439,441,493,527,486,541,667,754,475,627,668
265,427,433,438,481,516,477,526,631,701,463,598,624
266,448,450,448,506,536,491,548,663,734,479,626,654
267,427,433,438,481,516,477,526,631,701,463,598,624
268,441,442,442,499,527,482,536,650,721,472,617,647
269,427,433,438,481,516,477,526,631,701,463,598,624
270,447,452,450,503,542,494,549,665,747,483,634,669
271,427,433,438,481,516,477,526,631,701,463,598,624
272,440,450,452,493,535,493,536,655,737,471,622,655
273,427,433,438,481,516,477,526,631,701,463,598,624
274,448,448,449,507,537,493,554,665,738,486,634,660
275,427,433,438,481,516,477,526,631,701,463,598,624
276,443,446,443,500,532,484,546,652,719,479,620,645
277,427,433,438,481,516,477,526,631,701,463,598,624
278,440,445,447,499,531,487,554,666,730,483,626,651
279,427,433,438,481,516,477,526,631,701,463,598,624
280,437,442,449,492,528,491,561,666,733,490,635,657
281,427,433,438,481,516,477,526,631,701,463,598,624
282,431,437,440,489,521,479,542,647,724,473,612,647
283,427,433,438,481,516,477,526,631,701,463,598,624
284,454,461,459,513,552,504,559,676,755,489,635,668
285,427,433,438,481,516,477,526,631,701,463,598,624
286,440,447,451,496,535,494,550,662,749,478,622,662
287,427,433,438,481,516,477,526,631,701,463,598,624
288,450,454,454,508,542,498,564,677,758,490,636,670
289,427,433,438,481,516,477,526,631,701,463,598,624
290,443,445,444,503,533,486,559,665,732,489,634,657
291,427,433,438,481,516,477,526,631,701,463,598,624
292,439,441,442,497,528,483,559,660,722,486,625,645
293,427,433,438,481,516,477,526,631,701,463,598,624
294,439,447,453,498,535,497,566,682,763,495,648,681
295,427,433,438,481,516,477,526,631,701,463,598,624
296,441,451,451,500,537,491,535,643,719,472,612,640
297,427,433,438,481,516,477,526,631,701,463,598,624
298,450,454,454,510,544,500,562,669,745,490,629,657
299,427,433,438,481,516,477,526,631,701,463,598,624
300,445,450,450,504,541,497,552,659,740,483,629,659
301,427,433,438,481,516,477,526,631,701,463,598,624
302,436,447,450,493,535,493,569,682,754,498,648,676
303,427,433,438,481,516,477,526,631,701,463,598,624
304,442,446,447,501,532,488,563,676,748,491,641,665
305,427,433,438,481,516,477,526,631,701,463,598,624
306,444,447,450,501,533,492,539,656,745,473,623,662
307,427,433,438,481,516,477,526,631,701,463,598,624
308,442,450,451,500,539,496,541,657,748,475,625,667
309,427,433,438,481,516,477,526,631,701,463,598,624
310,440,447,448,494,531,488,560,664,725,489,627,644
311,427,433,438,481,516,477,526,631,701,463,598,624
312,441,449,449,495,535,490,544,647,716,476,617,642
313,427,433,438,481,516,477,526,631,701,463,598,624
314,439,451,455,494,538,499,554,666,747,484,630,662
315,427,433,438,481,516,477,526,631,701,463,598,624
316,437,448,447,493,536,488,536,647,716,474,617,640
317,427,433,438,481,516,477,526,631,701,463,598,624
318,442,450,454,497,537,496,547,661,741,479,627,660
319,427,433,438,481,516,477,526,631,701,463,598,624
320,438,449,453,493,535,496,544,662,745,479,627,661
321,427,433,438,481,516,477,526,631,701,463,598,624
322,445,454,455,505,546,501,568,678,742,496,640,661
323,427,433,438,481,516,477,526,631,701,463,598,624
324,445,455,459,503,546,504,546,664,745,480,630,659
325,427,433,438,481,516,477,526,631,701,463,598,624
326,444,455,456,501,542,497,554,651,722,481,614,643
327,427,433,438,481,516,477,526,631,701,463,598,624
328,443,446,447,498,534,491,552,675,749,487,641,665
329,427,433,438,481,516,477,526,631,701,463,598,624
330,444,450,452,503,542,498,548,666,750,484,635,666
331,427,433,438,481,516,477,526,631,701,463,598,624
332,435,445,448,490,535,492,533,651,737,468,618,656
333,427,433,438,481,515,477,524,630,701,462,597,624
334,441,446,448,498,534,491,543,652,723,473,614,645
335,427,433,438,481,515,477,524,630,701,462,597,624
336,438,448,451,497,537,493,560,674,744,488,639,665
337,427,433,438,481,515,477,524,630,701,462,597,624
338,445,450,449,505,544,497,558,668,750,485,628,663
339,427,433,438,481,515,477,524,630,701,462,597,624
340,438,451,450,497,541,494,558,663,735,486,627,657
341,427,433,438,481,515,477,524,630,701,462,597,624
342,430,437,442,487,523,484,555,658,726,484,625,647
343,427,433,438,481,515,477,524,630,701,462,597,624
344,447,455,454,503,545,499,560,663,741,489,629,663
345,427,433,438,481,515,477,524,630,701,462,597,624
346,440,448,451,493,535,496,536,651,737,472,615,654
347,427,433,438,481,515,477,524,630,701,462,597,624
348,433,438,439,490,522,480,531,647,734,468,617,656
349,427,433,438,481,515,477,524,630,701,462,597,624
350,440,444,444,493,526,483,537,648,714,474,617,637
351,427,433,438,481,515,477,524,630,701,462,597,624
352,431,436,439,489,522,481,548,656,718,478,616,635
353,427,433,438,481,515,477,524,630,701,462,597,624
354,446,457,457,506,548,502,557,678,756,488,643,672
355,427,433,438,481,515,477,524,630,701,462,597,624
356,440,449,452,495,538,496,552,663,740,485,634,667
357,427,433,438,481,515,477,524,630,701,462,597,624
358,437,449,454,492,538,499,549,673,758,481,631,669
359,427,433,438,481,515,477,524,630,701,462,597,624
360,435,440,444,488,525,485,536,644,715,470,614,642
361,427,433,438,481,515,477,524,630,701,462,597,624
362,446,450,447,504,540,490,536,659,732,470,620,652
363,426,433,437,480,515,477,522,629,701,460,596,623
