Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,15074058,2796,15071262,29006981,2796,29004185,6761640,2796,6758844,23324015,2796,23321219,22341741,2796,22338945,20093970,2796,20091174,9611065,2796,9608269,23013815,2796,23011019,6656178,2796,6653382
2,5392317,2919,5389398,12178669,2919,12175750,817741,2919,814822,14075193,2919,14072273,27341810,2919,27338890,5917678,2919,5914758,22397329,2919,22394410,21131548,2919,21128629,19362076,2919,19359157,9218160,2919,9215240,22253564,2919,22250645,6382000,2919,6379081
3,5392317,2919,5389398,12178669,2919,12175750,817741,2919,814822,14075193,2919,14072273,27341810,2919,27338890,5917678,2919,5914758,22397329,2919,22394410,21131548,2919,21128629,19362076,2919,19359157,9218160,2919,9215240,22253564,2919,22250645,6382000,2919,6379081
4,4742139,3073,4739065,10556384,3073,10553310,524399,3073,521326,12492198,3073,12489125,25135568,3073,25132494,5054530,3073,5051456,20816902,3073,20813828,19223115,3073,19220041,18270916,3073,18267842,8358093,3073,8355020,20716290,3073,20713217,5805310,3073,5802236
5,4742139,3073,4739065,10556384,3073,10553310,524399,3073,521326,12492198,3073,12489125,25135568,3073,25132494,5054530,3073,5051456,20816902,3073,20813828,19223115,3073,19220041,18270916,3073,18267842,8358093,3073,8355020,20716290,3073,20713217,5805310,3073,5802236
6,4301806,3211,4298595,9502207,3211,9498996,357792,3211,354581,11271515,3211,11268304,23193440,3211,23190229,4516250,3211,4513039,19350779,3211,19347568,17603389,3211,17600177,17062842,3211,17059630,7584515,3211,7581303,19142331,3211,19139120,5292909,3211,5289698
7,4301806,3211,4298595,9502207,3211,9498996,357792,3211,354581,11271515,3211,11268304,23193440,3211,23190229,4516250,3211,4513039,19350779,3211,19347568,17603389,3211,17600177,17062842,3211,17059630,7584515,3211,7581303,19142331,3211,19139120,5292909,3211,5289698
8,3939830,3351,3936479,8571960,3351,8568609,204943,3351,201591,10075334,3351,10071983,21301135,3351,21297784,3961823,3351,3958471,17933608,3351,17930256,15833662,3351,15830310,15814473,3351,15811122,6700009,3351,6696658,17461025,3351,17457674,4634583,3351,4631232
9,3939830,3351,3936479,8571960,3351,8568609,204943,3351,201591,10075334,3351,10071983,21301135,3351,21297784,3961823,3351,3958471,17933608,3351,17930256,15833662,3351,15830310,15814473,3351,15811122,6700009,3351,6696658,17461025,3351,17457674,4634583,3351,4631232
