Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,4685049,2796,4682253,362709,2796,359913,4145179,2796,4142383,2433901,2796,2431105,6396327,2796,6393531,2796,2796,0,10651958,2796,10649162,542666,2796,539870,4438384,2796,4435588,2220590,2796,2217794,6656178,2796,6653382
2,2842,2842,0,4289958,2842,4287116,264166,2842,261323,3897973,2842,3895130,2211731,2842,2208889,5976200,2842,5973357,2842,2842,0,10175975,2842,10173132,394828,2842,391985,4333279,2842,4330436,2168060,2842,2165218,6498497,2842,6495655
3,2886,2886,0,4187637,2886,4184750,253763,2886,250876,3811322,2886,3808435,2157981,2886,2155094,5840978,2886,5838091,2886,2886,0,9954126,2886,9951239,379201,2886,376315,4241474,2886,4238587,2122180,2886,2119293,6360767,2886,6357880
4,2927,2927,0,3983957,2927,3981030,209164,2927,206237,3674601,2927,3671674,2045001,2927,2042074,5613557,2927,5610630,2927,2927,0,9530165,2927,9527238,312283,2927,309356,4022653,2927,4019726,2012790,2927,2009863,6032516,2927,6029589
5,2964,2964,0,3896664,2964,3893699,201154,2964,198190,3599378,2964,3596413,1999361,2964,1996397,5496680,2964,5493716,2964,2964,0,9358879,2964,9355915,300250,2964,297285,3964258,2964,3961294,1983611,2964,1980647,5944906,2964,5941941
6,2956,2956,0,3903507,2956,3900550,186062,2956,183105,3628849,2956,3625892,1999008,2956,1996051,5533348,2956,5530391,2956,2956,0,9422217,2956,9419260,277614,2956,274657,3983378,2956,3980421,1993167,2956,1990210,5973589,2956,5970632
7,2935,2935,0,3974908,2935,3971972,210066,2935,207130,3664212,2935,3661276,2040704,2935,2037769,5598416,2935,5595480,2935,2935,0,9534694,2935,9531758,313631,2935,310695,4042778,2935,4039842,2022857,2935,2019921,6062700,2935,6059764
8,3036,3036,0,3409730,3036,3406693,108001,3036,104964,3252283,3036,3249246,1732624,3036,1729587,4929388,3036,4926351,3036,3036,0,8673290,3036,8670253,160484,3036,157447,3799420,3036,3796383,1901228,3036,1898191,5697612,3036,5694575
9,3067,3067,0,3350272,3067,3347205,103533,3067,100465,3199574,3067,3196506,1701786,3067,1698719,4848060,3067,4844992,3067,3067,0,8525771,3067,8522704,153766,3067,150698,3731012,3067,3727944,1867040,3067,1863972,5594984,3067,5591916
10,3132,3132,0,2974901,3132,2971769,49655,3132,46523,2905116,3132,2901984,1500648,3132,1497515,4379370,3132,4376238,3132,3132,0,7889383,3132,7886250,72917,3132,69785,3536407,3132,3533274,1769769,3132,1766637,5303044,3132,5299911
11,3154,3154,0,2929783,3154,2926628,47348,3154,44194,2863492,3154,2860337,1477517,3154,1474362,4315758,3154,4312603,3154,3154,0,7799272,3154,7796117,69445,3154,66291,3508766,3154,3505611,1755960,3154,1752805,5261572,3154,5258417
12,3196,3196,0,2791762,3196,2788566,32099,3196,28903,2748407,3196,2745211,1404705,3196,1401509,4135465,3196,4132268,3196,3196,0,7460572,3196,7457376,46551,3196,43354,3342754,3196,3339558,1672975,3196,1669779,5012534,3196,5009338
13,3238,3238,0,2717525,3238,2714287,28898,3238,25660,2679034,3238,2675796,1366796,3238,1363558,4029762,3238,4026524,3238,3238,0,7281746,3238,7278508,41729,3238,38491,3268051,3238,3264813,1635644,3238,1632406,4900458,3238,4897220
14,3307,3307,0,2364332,3307,2361025,5448,3307,2140,2361122,3307,2357814,1184355,3307,1181047,3541099,3307,3537791,3307,3307,0,6560921,3307,6557613,6518,3307,3210,3024199,3307,3020891,1513753,3307,1510445,4534645,3307,4531337
15,3349,3349,0,2297274,3349,2293925,4668,3349,1318,2295296,3349,2291947,1150642,3349,1147292,3441929,3349,3438580,3349,3349,0,6396334,3349,6392985,5327,3349,1977,2958414,3349,2955064,1480882,3349,1477532,4435946,3349,4432596
16,3464,3464,0,1917939,3464,1914475,3464,3464,0,1917939,3464,1914475,960702,3464,957237,2875177,3464,2871713,3464,3464,0,5527914,3464,5524449,3464,3464,0,2656201,3464,2652736,1329832,3464,1326368,3982569,3464,3979104
17,3499,3499,0,1868566,3499,1865066,3499,3499,0,1868566,3499,1865066,936033,3499,932533,2801099,3499,2797600,3499,3499,0,5399790,3499,5396290,3499,3499,0,2602190,3499,2598690,1302845,3499,1299345,3901535,3499,3898035
18,3576,3576,0,1606662,3576,1603085,3576,3576,0,1606662,3576,1603085,805119,3576,801542,2408205,3576,2404628,3576,3576,0,4939537,3576,4935961,3576,3576,0,2534909,3576,2531332,1269242,3576,1265666,3800575,3576,3796998
19,3583,3583,0,1592737,3583,1589154,3583,3583,0,1592737,3583,1589154,798160,3583,794577,2387314,3583,2383731,3583,3583,0,4917601,3583,4914017,3583,3583,0,2533869,3583,2530286,1268726,3583,1265143,3799012,3583,3795429
