Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,304278,2796,301482,605761,2796,602965,2796,2796,0,605761,2796,602965,907244,2796,904448,2796,2796,0,2796,2796,0,21223604,2796,21220808,14150001,2796,14147205,2796,2796,0,14150001,2796,14147205,7076398,2796,7073602
2,295095,2802,292292,587388,2802,584585,2802,2802,0,587388,2802,584585,879681,2802,876878,2802,2802,0,2802,2802,0,20818980,2802,20816177,13880254,2802,13877451,2802,2802,0,13880254,2802,13877451,6941528,2802,6938725
3,288449,2840,285609,574058,2840,571218,2840,2840,0,574058,2840,571218,859667,2840,856827,2840,2840,0,2840,2840,0,20721915,2840,20719075,13815557,2840,13812717,2840,2840,0,13815557,2840,13812717,6909198,2840,6906358
4,275196,2840,272356,547552,2840,544712,2840,2840,0,547552,2840,544712,819909,2840,817068,2840,2840,0,2840,2840,0,20423382,2840,20420542,13616535,2840,13613695,2840,2840,0,13616535,2840,13613695,6809687,2840,6806847
5,275196,2840,272356,547552,2840,544712,2840,2840,0,547552,2840,544712,819909,2840,817068,2840,2840,0,2840,2840,0,20423382,2840,20420542,13616535,2840,13613695,2840,2840,0,13616535,2840,13613695,6809687,2840,6806847
6,231060,2916,228143,459203,2916,456286,2916,2916,0,459203,2916,456286,687346,2916,684429,2916,2916,0,2916,2916,0,19644262,2916,19641345,13097146,2916,13094230,2916,2916,0,13097146,2916,13094230,6550031,2916,6547115
7,228696,2934,225761,454457,2934,451522,2934,2934,0,454457,2934,451522,680218,2934,677283,2934,2934,0,2934,2934,0,19566393,2934,19563458,13045240,2934,13042305,2934,2934,0,13045240,2934,13042305,6524087,2934,6521152
8,179268,2985,176282,355550,2985,352565,2985,2985,0,355550,2985,352565,531833,2985,528848,2985,2985,0,2985,2985,0,19393006,2985,19390020,12929665,2985,12926680,2985,2985,0,12929665,2985,12926680,6466325,2985,6463340
9,178303,2996,175307,353610,2996,350614,2996,2996,0,353610,2996,350614,528917,2996,525921,2996,2996,0,2996,2996,0,19361438,2996,19358442,12908624,2996,12905628,2996,2996,0,12908624,2996,12905628,6455810,2996,6452814
10,135306,3060,132245,267551,3060,264490,3060,3060,0,267551,3060,264490,399797,3060,396736,3060,3060,0,3060,3060,0,18637546,3060,18634485,12426051,3060,12422990,3060,3060,0,12426051,3060,12422990,6214555,3060,6211495
11,131216,3102,128114,259330,3102,256228,3102,3102,0,259330,3102,256228,387444,3102,384342,3102,3102,0,3102,3102,0,18527321,3102,18524219,12352581,3102,12349479,3102,3102,0,12352581,3102,12349479,6177841,3102,6174739
12,101805,3086,98718,200524,3086,197437,3086,3086,0,200524,3086,197437,299242,3086,296156,3086,3086,0,3086,3086,0,18535520,3086,18532434,12358042,3086,12354956,3086,3086,0,12358042,3086,12354956,6180564,3086,6177478
13,102294,3077,99216,201511,3077,198433,3077,3077,0,201511,3077,198433,300727,3077,297649,3077,3077,0,3077,3077,0,18680419,3077,18677341,12454638,3077,12451561,3077,3077,0,12454638,3077,12451561,6228858,3077,6225780
14,72949,3130,69818,142768,3130,139637,3130,3130,0,142768,3130,139637,212587,3130,209456,3130,3130,0,3130,3130,0,17966668,3130,17963537,11978822,3130,11975691,3130,3130,0,11978822,3130,11975691,5990976,3130,5987845
15,69094,3179,65914,135009,3179,131829,3179,3179,0,135009,3179,131829,200924,3179,197744,3179,3179,0,3179,3179,0,17826233,3179,17823054,11885215,3179,11882036,3179,3179,0,11885215,3179,11882036,5944197,3179,5941018
