Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2816.9700000000003,104.49870000000001
3,2837.94,104.49870000000001
4,2840.3632,105.3501
5,2898.6132,105.3501
6,2858.1161689999994,106.62720000000002
7,2835.7031999999995,106.62720000000002
8,2822.9755750000004,104.49870000000001
9,2822.9755750000004,104.49870000000001
10,2861.01820963,106.20150000000001
11,2903.5770576299997,106.20150000000001
12,2897.5619956622004,107.05290000000002
13,2897.5619956622004,107.05290000000002
14,2927.216389530504,108.75570000000002
15,2973.2494539305044,108.75570000000002
16,2985.38319103349,110.03280000000002
17,3020.613909433491,110.03280000000002
18,3075.5533321342045,113.43840000000002
19,3125.6611471342044,113.43840000000002
20,3166.4834792477172,115.14120000000004
21,3184.882417447717,115.14120000000004
22,3233.7804385564646,118.54680000000003
23,3259.673355756465,118.54680000000003
24,3313.5920388038644,120.24960000000003
25,3337.9976238038644,120.24960000000003
26,3439.7270953893185,125.35800000000003
27,3464.779395189319,125.35800000000003
28,3492.0446004083587,126.20940000000003
29,3538.559136008359,126.20940000000003
30,3550.73343432974,128.33790000000002
31,3593.82776292974,128.33790000000002
32,3653.7587153079085,132.16920000000002
33,3681.4126931079086,132.16920000000002
34,3671.0913930550682,132.5949
35,3680.109304078534,132.5949
36,3669.4116894875815,132.59490000000002
37,3669.4116894875815,132.59490000000002
38,3659.4962160437517,131.74349999999998
39,3664.399725697883,131.74349999999998
40,3705.1825356611507,134.2977
41,3725.7381632522033,134.2977
42,3799.768484021727,136.85190000000003
43,3813.3752448703176,136.85190000000003
44,3914.3863781973714,140.6832
45,3961.166667126029,140.6832
46,3983.7896039033876,143.2374
47,4016.055000218729,143.2374
48,4017.2926593898296,143.2374
49,4039.433331557822,143.2374
50,4098.070434375226,146.643
51,4137.84522645571,146.643
52,4188.192981585188,150.04860000000002
53,4224.239671386128,150.04860000000002
54,4255.384778144863,151.75140000000002
55,4299.849893612383,151.75140000000002
56,4374.055320266262,156.0084
57,4408.888676090989,156.0084
58,4450.758146869824,158.5626
59,4489.057176919847,158.5626
60,4519.235552341008,159.8397
61,4566.667593535174,159.8397
62,4595.92868119823,163.24530000000001
63,4615.601006573505,163.24530000000001
64,4642.157989465624,165.3738
65,4701.082492905756,165.3738
66,4653.090462578766,164.94809999999998
67,4647.975383913738,164.94809999999998
68,4695.5826595904055,167.5023
69,4716.298218334024,167.5023
70,4656.499902641971,165.37380000000002
71,4656.499902641971,165.37380000000002
72,4684.054588946262,166.22520000000003
73,4687.336509633186,166.22520000000003
74,4677.4149728682505,166.6509
75,4677.4149728682505,166.6509
76,4590.755466539302,163.2453
77,4619.169254853404,163.2453
78,4607.185412359699,164.0967
79,4607.185412359699,164.0967
80,4519.641740925804,161.9682
81,4594.195582768778,161.9682
82,4532.085010987046,161.54250000000002
83,4586.323625834188,161.54250000000002
84,4527.143045415673,161.9682
85,4580.952500136449,161.9682
86,4600.100270197809,164.5224
87,4603.5445414165915,164.5224
88,4645.65391395001,165.7995
89,4603.5445414165915,165.7995
90,4604.388940816144,164.5224
91,4603.5445414165915,164.5224
92,4577.447218838186,163.671
93,4606.049739337015,163.671
94,4595.037629921564,164.52239999999998
95,4595.037629921564,164.52239999999998
96,4509.989485186736,161.9682
97,4560.108838832032,161.9682
98,4610.436721595657,165.37380000000002
99,4560.108838832032,165.37380000000002
100,4554.955964070836,163.671
101,4554.955964070836,163.671
102,4504.851858753775,161.5425
103,4552.03623240445,161.5425
104,4490.865966539498,161.11679999999998
105,4537.241306466187,161.11679999999998
106,4508.55996009282,161.5425
107,4511.0745779078115,161.5425
108,4505.944522787129,160.6911
109,4509.860696242636,160.6911
110,4523.836432097475,161.9682
111,4523.423110747229,161.9682
112,4481.70199593634,160.69109999999995
113,4520.554883795715,160.69109999999995
114,4549.2903699663,162.39389999999997
115,4520.554883795715,162.39389999999997
116,4481.458386459319,161.1168
117,4542.085725486302,161.1168
118,4513.091007084059,161.5425
119,4513.091007084059,161.5425
120,4515.509854000488,161.9682
121,4513.091007084059,161.9682
122,4464.128877013391,160.26539999999997
123,4464.128877013391,160.26539999999997
124,4390.386020332391,157.7112
125,4464.128877013391,157.7112
126,4427.608801615772,158.9883
127,4462.84887701339,158.9883
128,4455.1495586657375,159.83970000000002
129,4469.547729339757,159.83970000000002
130,4422.976904970995,158.5626
131,4422.976904970995,158.5626
132,4400.583961085,158.13689999999997
133,4441.10038301939,158.13689999999997
134,4401.687932296705,158.1369
135,4434.114926640684,158.1369
136,4420.113844150284,158.98829999999998
137,4420.113844150284,158.98829999999998
138,4414.957361959079,158.98829999999998
139,4414.957361959079,158.98829999999998
140,4370.014604669245,156.8598
141,4370.014604669245,156.8598
142,4339.023399230368,156.4341
143,4371.294604669245,156.4341
144,4334.193747374294,156.0084
145,4368.700115498923,156.0084
146,4364.3535123471775,157.7112
147,4364.3535123471775,157.7112
148,4334.848478152161,156.43409999999997
149,4334.848478152161,156.43409999999997
150,4309.216577513279,156.0084
151,4350.983183331778,156.0084
152,4284.0040741784405,154.3056
153,4340.105249590833,154.3056
154,4285.075307824366,154.3056
155,4340.105249590833,154.3056
156,4345.394301946054,156.85979999999998
157,4340.105249590833,156.85979999999998
158,4318.500982104514,156.4341
159,4360.308123889019,156.4341
160,4313.75560311894,156.4341
161,4313.75560311894,156.4341
162,4298.719229814042,155.58270000000002
163,4319.2728364679015,155.58270000000002
164,4304.460972221005,155.58270000000002
165,4307.477268717421,155.58270000000002
