Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5438062,2796,5435266,12448820,2796,12446024,2796,2796,0,7315036,2796,7312240,8112219,2796,8109423,6216370,2796,6213574,7703471,2796,7700675,31872767,2796,31869971,14150001,2796,14147205,4438384,2796,4435588,16367795,2796,16364999,13729780,2796,13726984
2,5328307,2823,5325483,12220431,2823,12217607,2823,2823,0,7184261,2823,7181437,7949297,2823,7946473,6129911,2823,6127087,7557078,2823,7554254,31548190,2823,31545366,14020157,2823,14017333,4395102,2823,4392278,16216296,2823,16213472,13599908,2823,13597084
3,5328307,2823,5325483,12220431,2823,12217607,2823,2823,0,7184261,2823,7181437,7949297,2823,7946473,6129911,2823,6127087,7557078,2823,7554254,31548190,2823,31545366,14020157,2823,14017333,4395102,2823,4392278,16216296,2823,16213472,13599908,2823,13597084
4,4812869,2904,4809964,11126903,2904,11123999,2904,2904,0,6534328,2904,6531424,7147827,2904,7144923,5703439,2904,5700535,6891766,2904,6888862,30239467,2904,30236563,13608732,2904,13605828,4130190,2904,4127286,15672375,2904,15669471,12996747,2904,12993843
5,4787576,2927,4784649,11047680,2927,11044752,2927,2927,0,6476665,2927,6473738,7095327,2927,7092399,5644370,2927,5641442,6859449,2927,6856521,30142201,2927,30139273,13590979,2927,13588052,4118680,2927,4115752,15648856,2927,15645928,12970583,2927,12967655
6,4306287,3023,4303264,9917650,3023,9914627,3023,3023,0,5772206,3023,5769182,6312337,3023,6309314,5074254,3023,5071231,6221190,3023,6218166,28890139,3023,28887116,13260225,3023,13257202,3933104,3023,3930080,15225266,3023,15222243,12526745,3023,12523722
7,4296814,3032,4293782,9887910,3032,9884877,3032,3032,0,5750665,3032,5747632,6292856,3032,6289824,5051936,3032,5048903,6208900,3032,6205868,28852787,3032,28849754,13253214,3032,13250182,3928609,3032,3925577,15216003,3032,15212971,12516489,3032,12513457
8,4009467,3123,4006343,9078266,3123,9075142,3123,3123,0,5188495,3123,5185372,5746283,3123,5743160,4514135,3123,4511011,5837779,3123,5834655,27708649,3123,27705525,12965535,3123,12962411,3754019,3123,3750896,14840983,3123,14837859,12110673,3123,12107550
9,4011728,3121,4008606,9085311,3121,9082190,3121,3121,0,5193554,3121,5190433,5750854,3121,5747733,4519404,3121,4516283,5840757,3121,5837636,27717622,3121,27714501,12967268,3121,12964147,3755117,3121,3751996,14843267,3121,14840145,12113189,3121,12110068
