Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,9064094,2796,9061298,1016071,2796,1013275,10931675,2796,10928879,6836515,2796,6833719,182752,2796,179956,10974684,2796,10971888,6202785,2796,6199989,542666,2796,539870,5517913,2796,5515117,8446690,2796,8443894,2796,2796,0
2,5737728,2821,5734906,8845892,2821,8843071,908461,2821,905640,10694706,2821,10691884,6632365,2821,6629543,164772,2821,161950,10783324,2821,10780502,6049768,2821,6046947,488674,2821,485852,5391934,2821,5389112,8250949,2821,8248127,2821,2821,0
3,5721485,2842,5718642,8818000,2842,8815157,899788,2842,896945,10654665,2842,10651823,6609246,2842,6606403,162812,2842,159969,10746589,2842,10743746,6015653,2842,6012811,482751,2842,479908,5366655,2842,5363813,8210811,2842,8207969,2842,2842,0
4,5372294,2909,5369385,8250142,2909,8247233,770395,2909,767486,10151409,2909,10148500,6137761,2909,6134852,136851,2909,133942,10182321,2909,10179412,5709618,2909,5706709,404737,2909,401828,5130548,2909,5127639,7839135,2909,7836226,2909,2909,0
5,5360162,2925,5357237,8229476,2925,8226551,764196,2925,761270,10121076,2925,10118150,6120709,2925,6117783,135466,2925,132540,10154721,2925,10151795,5684073,2925,5681147,400547,2925,397622,5111454,2925,5108529,7808873,2925,7805948,2925,2925,0
6,5018801,3026,5015774,7644980,3026,7641953,600758,3026,597732,9309922,3026,9306895,5641298,3026,5638272,97241,3026,94214,9435750,3026,9432723,5070549,3026,5067523,285670,3026,282643,4629930,3026,4626903,7053537,3026,7050510,3026,3026,0
7,5012170,3036,5009133,7633905,3036,7630869,597657,3036,594621,9293354,3036,9290318,5632192,3036,5629156,96578,3036,93541,9420860,3036,9417824,5057065,3036,5054029,283661,3036,280625,4619665,3036,4616628,7037329,3036,7034293,3036,3036,0
8,4686776,3118,4683657,7124228,3118,7121110,503803,3118,500684,8402425,3118,8399306,5215325,3118,5212206,80669,3118,77550,8666944,3118,8663825,4381231,3118,4378112,235769,3118,232650,4081416,3118,4078297,6195519,3118,6192400,3118,3118,0
9,4670906,3142,4667764,7097895,3142,7094753,496736,3142,493594,8363232,3142,8360090,5193797,3142,5190655,79171,3142,76029,8632307,3142,8629164,4350896,3142,4347754,231231,3142,228089,4057695,3142,4054553,6158272,3142,6155130,3142,3142,0
10,4201132,3301,4197830,6362495,3301,6359194,305456,3301,302155,7500103,3301,7496802,4551393,3301,4548091,49298,3301,45996,7839083,3301,7835781,3796690,3301,3793389,141291,3301,137989,3611871,3301,3608569,5462360,3301,5459059,3301,3301,0
11,4198214,3306,4194908,6357724,3306,6354418,304358,3306,301052,7492724,3306,7489418,4547569,3306,4544263,49067,3306,45761,7832686,3306,7829379,3791260,3306,3787953,140590,3306,137284,3607483,3306,3604177,5455516,3306,5452209,3306,3306,0
12,3617069,3459,3613609,5463986,3459,5460526,142677,3459,139217,6512841,3459,6509381,3806930,3459,3803470,25753,3459,22293,6861323,3459,6857863,3235873,3459,3232413,70340,3459,66880,3136560,3459,3133100,4727938,3459,4724478,3459,3459,0
13,3610599,3471,3607127,5453553,3471,5450082,140814,3471,137342,6495765,3471,6492294,3798828,3471,3795356,25357,3471,21885,6846850,3471,6843378,3223969,3471,3220498,69128,3471,65657,3126561,3471,3123089,4712458,3471,4708986,3471,3471,0
14,3194194,3563,3190630,4819294,3563,4815730,61933,3563,58369,5972544,3563,5968980,3301565,3563,3298001,14482,3563,10918,6202481,3563,6198918,2994326,3563,2990763,36319,3563,32756,2921236,3563,2917673,4398346,3563,4394782,3563,3563,0
15,3193028,3566,3189462,4817429,3566,4813863,61688,3566,58122,5969283,3566,5965717,3300159,3566,3296593,14427,3566,10861,6199753,3566,6196187,2992084,3566,2988518,36150,3566,32584,2919323,3566,2915756,4395392,3566,4391825,3566,3566,0
16,2795707,3659,2792048,4202321,3659,4198661,19312,3659,15652,5566968,3659,5563308,2833732,3659,2830073,6664,3659,3004,5600063,3659,5596403,2857720,3659,2854060,12674,3659,9014,2797896,3659,2794236,4209970,3659,4206311,3659,3659,0
17,2790514,3671,2786843,4194208,3671,4190537,18690,3671,15019,5551337,3671,5547666,2827859,3671,2824188,6527,3671,2856,5587126,3671,5583455,2846940,3671,2843269,12240,3671,8569,2788593,3671,2784922,4195641,3671,4191970,3671,3671,0
