Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2856.58,105.77580000000002
3,2877.5499999999997,105.77580000000002
4,2955.5817,109.1814
5,2955.5817,109.1814
6,3083.210712,113.43840000000003
7,3094.860712,113.43840000000003
8,3242.5184436100003,118.54680000000003
9,3240.1884436100004,118.54680000000003
10,3348.4161289254994,121.5267
11,3357.7361289254995,121.5267
12,3511.76751340838,125.78370000000002
13,3514.09751340838,125.78370000000002
14,3577.867649386922,129.1893
15,3575.537649386922,129.1893
16,3775.641572709455,134.72340000000003
17,3773.311572709455,134.72340000000003
18,3903.3894900428477,139.40610000000004
19,3910.379490042848,139.40610000000004
20,4044.5298831621863,144.0888
21,4060.663491540973,144.0888
22,4164.231269592661,147.4944
23,4192.014877971447,147.4944
24,4296.376901485895,151.75140000000002
25,4325.060922432864,151.75140000000002
26,4547.158476836638,160.26540000000003
27,4548.235281026032,160.26540000000003
28,4774.544338673195,168.35369999999998
29,4761.993926105015,168.35369999999998
30,4928.138127041065,173.4621
31,4944.448127041065,173.4621
32,5065.239990434747,177.71910000000003
33,5038.302216899948,177.71910000000003
34,5181.394645344535,181.5504
35,5174.30109945351,181.5504
36,5251.2845666620815,184.956
37,5209.3287215218015,184.956
38,5347.416875312192,187.08450000000002
39,5302.846619223836,187.08450000000002
40,5484.228003748963,190.4901
41,5453.519318086274,190.4901
42,5585.686193575372,195.17280000000002
43,5603.71328223809,195.17280000000002
44,5800.477726719196,202.40970000000002
45,5796.935657018061,202.40970000000002
46,5986.9406493823235,208.79520000000005
47,5894.426665034875,208.79520000000005
48,6068.654801696591,212.20080000000004
49,6068.917110751775,212.20080000000004
50,6063.391949456475,211.7751
51,6103.326418839162,211.7751
52,6231.462301734033,217.7349
53,6211.676257506335,217.7349
54,6279.3165438920505,219.8634
55,6208.372225808981,219.8634
56,6242.141204327127,218.16060000000002
57,6255.072412312936,218.16060000000002
58,6331.922550492592,221.14050000000003
59,6239.666843817984,221.14050000000003
60,6337.7217939828515,221.5662
61,6236.397160834156,221.5662
62,6365.623894638633,222.8433
63,6252.582091604105,222.8433
64,6314.971569880376,220.28910000000005
65,6336.758283671031,220.28910000000005
66,6429.96394616946,224.97180000000006
67,6347.464615375352,224.97180000000006
68,6386.209284114932,223.269
69,6324.711027983209,223.269
70,6470.78510520183,226.67460000000003
71,6317.579897312683,226.67460000000003
72,6355.387846847893,221.5662
73,6324.001471285001,221.5662
74,6543.628379485513,228.3774
75,6313.204226336758,228.3774
76,6401.751368253712,222.8433
77,6302.730898736964,222.8433
78,6348.464274512221,221.14050000000006
79,6322.652503207123,221.14050000000006
80,6475.474122129094,226.2489
81,6319.23226352395,226.2489
82,6505.792049190767,227.52599999999998
83,6309.074151664927,227.52599999999998
84,6615.166881624428,230.9316
85,6325.496432503681,230.9316
86,6521.957521667774,227.526
87,6335.842469432097,227.526
88,6503.900813527502,227.526
89,6325.186051395829,227.526
90,6251.718166783258,217.7349
91,6255.163741948319,217.7349
92,6397.421285770633,223.269
93,6248.272591618199,223.269
94,6423.627277981737,224.97180000000003
95,6279.3843323784,224.97180000000003
96,6376.006808593829,223.26900000000003
97,6306.320114131547,223.26900000000003
98,6531.358681423058,227.95170000000002
99,6316.855304756234,227.95170000000002
100,6408.339252172409,224.54610000000005
101,6289.369806423418,224.54610000000005
102,6351.016854123567,222.8433
103,6257.014409611176,222.8433
104,6345.279880393527,222.41760000000002
105,6349.560170810046,222.41760000000002
106,6669.140111095392,233.91150000000005
107,6363.882383618853,233.91150000000005
108,6479.512965077674,226.2489
109,6391.105293407257,226.2489
110,6643.905590739712,232.63440000000003
111,6406.745149794474,232.63440000000003
112,6523.699035435945,228.3774
113,6402.678787133797,228.3774
114,6462.623650309793,225.39749999999998
115,6420.562057317426,225.39749999999998
116,6618.94045847924,231.78300000000002
117,6412.75220119133,231.78300000000002
118,6635.171758456036,232.20870000000002
119,6431.886348700264,232.20870000000002
120,6702.471730838509,234.7629
121,6439.922690654016,234.7629
122,6395.078801309058,223.6947
123,6388.487669381301,223.6947
124,6532.868075050863,229.2288
125,6388.487669381301,229.2288
126,6471.008898117094,226.24890000000005
127,6404.717865591099,226.24890000000005
128,6589.879546189005,230.9316
129,6421.597269649289,230.9316
130,6561.748557428346,230.50590000000003
131,6430.374559759548,230.50590000000003
132,6472.318993989777,226.67460000000003
133,6438.298154078469,226.67460000000003
134,6521.427631498471,228.3774
135,6421.567907119658,228.3774
136,6610.6891183836815,232.2087
137,6412.436014488945,232.2087
138,6435.873970394621,224.97179999999997
139,6405.324232186585,224.97179999999997
140,6370.673244335819,223.26900000000003
141,6372.581892661076,223.26900000000003
142,6463.390256301066,227.1003
143,6386.548099667778,227.1003
144,6579.02625350325,230.93160000000003
145,6391.343164073412,230.93160000000003
146,6594.221650744488,231.78300000000007
147,6396.186179123102,231.78300000000007
148,6607.696786978028,232.63439999999997
149,6396.186179123102,232.63439999999997
150,6510.232926502223,227.526
151,6405.969069523477,227.526
152,6605.661905557421,232.63439999999997
153,6395.990521315095,232.63439999999997
154,6584.078075247695,229.65450000000004
155,6415.548475803524,229.65450000000004
156,6622.328587175401,233.48580000000004
157,6400.293271302549,233.48580000000004
158,6429.436342843194,225.39750000000004
159,6428.425517554309,225.39750000000004
160,6512.846532104433,228.8031
161,6423.394351109888,228.8031
162,6726.322300120058,236.04
163,6433.356060669842,236.04
164,6614.413153431302,231.78300000000004
165,6458.758420047726,231.78300000000004
