Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2837.94,105.7758
3,2877.5499999999997,105.7758
4,2908.8652,107.4786
5,2920.5152,107.4786
6,2955.1769789999994,109.1814
7,2994.7869789999995,109.1814
8,3054.68700811,112.16130000000001
9,3087.30700811,112.16130000000001
10,3187.7912213108,117.26970000000001
11,3192.4512213108,117.26970000000001
12,3337.5311227317598,120.6753
13,3360.83112273176,120.6753
14,3461.938975831586,125.358
15,3492.228975831586,125.358
16,3604.2603668280417,130.04070000000002
17,3622.900366828042,130.04070000000002
18,3732.719784313269,133.87200000000004
19,3746.6997843132685,133.87200000000004
20,3896.0788207664186,138.9804
21,3924.0388207664187,138.9804
22,4020.3915538602682,143.66310000000004
23,4053.011553860268,143.66310000000004
24,4225.637628090972,149.62290000000002
25,4248.937628090972,149.62290000000002
26,4284.424943964364,152.1771
27,4328.694943964364,152.1771
28,4494.210436178709,159.41400000000002
29,4515.180436178708,159.41400000000002
30,4700.015312125936,166.2252
31,4716.325312125936,166.2252
32,4836.424239364412,170.05650000000003
33,4855.064239364412,170.05650000000003
34,4976.99074857093,174.31350000000003
35,5004.95074857093,174.31350000000003
36,5159.3880365221385,181.1247
37,5192.008036522138,181.1247
38,5409.078427487908,189.21300000000005
39,5427.718427487908,189.21300000000005
40,5661.799274721603,199.0041
41,5663.1541574905405,199.0041
42,5760.434221818199,201.984
43,5812.51713161676,201.984
44,6088.749546525045,213.4779
45,6062.071954878495,213.4779
46,6103.616466801213,213.4779
47,6055.348252069232,213.4779
48,6148.076085342453,214.755
49,6178.167985821587,214.755
50,6240.22882679537,218.16060000000002
51,6181.433026875602,218.16060000000002
52,6187.861819991044,216.0321
53,6112.497953313919,216.0321
54,6137.33546431894,214.75500000000005
55,6091.3789664924625,214.75500000000005
56,6202.726640480076,216.45780000000005
57,6200.864756906225,216.45780000000005
58,6312.495672999175,220.7148
59,6191.407276536776,220.7148
60,6239.526901859799,219.012
61,6191.407276536776,219.012
62,6309.9498793133735,220.2891
63,6219.212268822957,220.2891
64,6158.321781179082,215.60639999999998
65,6112.2669460354045,215.60639999999998
66,6169.83816267444,215.6064
67,6170.579394145636,215.6064
68,6325.104966565389,221.99190000000007
69,6186.3476052711285,221.99190000000007
70,6207.924877164056,216.8835
71,6197.175110243968,216.8835
72,6240.872054985894,217.7349
73,6224.785247924707,217.7349
74,6323.707444397187,220.7148
75,6265.372150315394,220.7148
76,6416.079168177462,224.12040000000002
77,6265.372150315394,224.12040000000002
78,6291.328347241526,219.8634
79,6259.168152378532,219.8634
80,6315.996362308149,220.7148
81,6289.877942166,220.7148
82,6318.8944673621,221.1405
83,6283.428886310632,221.1405
84,6377.621849972525,222.84330000000003
85,6302.582582201076,222.84330000000003
86,6343.202207388331,221.56620000000004
87,6348.615297991108,221.56620000000004
88,6378.18311268594,222.84330000000006
89,6383.797445059205,222.84330000000006
90,6482.179013814797,226.6746
91,6369.020943290605,226.6746
92,6379.158237951795,222.8433
93,6369.020943290605,222.8433
94,6579.114605790872,229.65450000000004
95,6369.020943290605,229.65450000000004
96,6488.627059737372,226.6746
97,6369.020943290605,226.6746
98,6330.017135900617,220.71480000000003
99,6310.936192464118,220.71480000000003
100,6377.224556320125,221.99190000000002
101,6310.936192464118,221.99190000000002
102,6446.157094111645,225.3975
103,6310.936192464118,225.3975
104,6404.249405344798,224.12040000000002
105,6361.619593530419,224.12040000000002
106,6398.011029332385,223.6947
107,6364.978775949892,223.6947
108,6371.021784065191,222.84330000000003
109,6340.721299231278,222.84330000000003
110,6446.294423825713,225.8232
111,6340.721299231278,225.8232
112,6472.488168033912,226.6746
113,6340.721299231278,226.6746
114,6459.07275960207,226.2489
115,6340.721299231278,226.2489
116,6402.743739591095,224.54610000000005
117,6388.134896880214,224.54610000000005
118,6441.715502302328,225.82320000000004
119,6388.134896880214,225.82320000000004
120,6331.892509321661,221.1405
121,6309.41871917087,221.1405
122,6408.383199417813,223.26900000000003
123,6342.924328176119,223.26900000000003
124,6316.550637041502,220.7148
125,6304.786300629506,220.7148
126,6349.781197710707,222.41760000000002
127,6347.472446502192,222.41760000000002
128,6439.102019651222,225.8232
129,6383.328809035249,225.8232
130,6441.710519524491,225.39750000000004
131,6429.942080328223,225.39750000000004
132,6442.5442709581375,224.5461
133,6448.070033471419,224.5461
134,6474.178014972837,225.8232
135,6444.1121063934615,225.8232
136,6418.707038364282,224.1204
137,6395.990873098038,224.1204
138,6449.777256707352,226.24890000000002
139,6364.1561192201625,226.24890000000002
140,6432.555112138701,224.9718
141,6364.1561192201625,224.9718
142,6323.128592493639,220.71480000000003
143,6310.797410383919,220.71480000000003
144,6278.708595073005,219.43770000000004
145,6278.708595073005,219.43770000000004
146,6249.425234777084,218.58630000000002
147,6199.765914215675,218.58630000000002
148,6232.835230969449,218.16060000000002
149,6171.0473452469905,218.16060000000002
150,6152.560158348299,215.60640000000004
151,6133.988817081883,215.60640000000004
152,6189.6927524890925,216.8835
153,6180.417170247923,216.8835
154,6278.393675436811,220.7148
155,6219.416986907398,220.7148
156,6314.917146772016,221.56619999999998
157,6270.116748564715,221.56619999999998
158,6301.179155582409,221.56620000000004
159,6280.763698512751,221.56620000000004
160,6176.288220463773,216.45780000000005
161,6197.795059358806,216.45780000000005
162,6187.419960690862,217.3092
163,6150.155430864587,217.3092
164,6217.331884410255,219.012
165,6150.155430864587,219.012
166,6179.054274625455,217.3092
167,6171.017064592769,217.3092
