Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5572154,2796,5569358,8461129,2796,8458333,1016071,2796,1013275,10328710,2796,10325914,5932067,2796,5929271,182752,2796,179956,10289812,2796,10287016,5175477,2796,5172681,542666,2796,539870,5175477,2796,5172681,7761818,2796,7759022,2796,2796,0
2,5341293,2851,5338441,8092779,2851,8089927,881512,2851,878661,9980567,2851,9977715,5649619,2851,5646767,157014,2851,154162,9939714,2851,9936862,5001922,2851,4999070,465340,2851,462488,5001922,2851,4999070,7501458,2851,7498606,2851,2851,0
3,5336412,2858,5333553,8084558,2858,8081700,878664,2858,875805,9968266,2858,9965407,5643446,2858,5640587,156375,2858,153517,9930491,2858,9927632,4995006,2858,4992147,463410,2858,460551,4995006,2858,4992147,7491080,2858,7488221,2858,2858,0
4,5149022,2923,5146099,7756628,2923,7753704,770971,2923,768048,9435361,2923,9432438,5401293,2923,5398370,129058,2923,126135,9550067,2923,9547143,4690466,2923,4687543,381330,2923,378406,4690466,2923,4687543,7034237,2923,7031314,2923,2923,0
5,5141075,2934,5138140,7743435,2934,7740500,766560,2934,763625,9415464,2934,9412529,5391401,2934,5388466,128097,2934,125163,9535032,2934,9532097,4679307,2934,4676372,378424,2934,375489,4679307,2934,4676372,7017494,2934,7014559,2934,2934,0
6,4951202,2973,4948228,7448180,2973,7445206,610177,2973,607203,9342701,2973,9339727,5148586,2973,5145612,101666,2973,98692,9349571,2973,9346597,4671120,2973,4668146,299050,2973,296076,4671120,2973,4668146,7005193,2973,7002219,2973,2973,0
7,4946591,2980,4943610,7440594,2980,7437613,607826,2980,604845,9330806,2980,9327825,5142942,2980,5139961,101156,2980,98175,9340631,2980,9337650,4664437,2980,4661456,297507,2980,294526,4664437,2980,4661456,6995166,2980,6992185,2980,2980,0
8,4507324,3068,4504256,6791344,3068,6788276,440944,3068,437876,8688822,3068,8685754,4656774,3068,4653706,77793,3068,74725,8647615,3068,8644547,4356246,3068,4353178,227243,3068,224175,4356246,3068,4353178,6532836,3068,6529768,3068,3068,0
9,4500125,3079,4497045,6779529,3079,6776449,437608,3079,434528,8669699,3079,8666619,4648079,3079,4644999,77056,3079,73977,8633280,3079,8630200,4345494,3079,4342414,225010,3079,221931,4345494,3079,4342414,6516701,3079,6513621,3079,3079,0
10,4131371,3143,4128228,6237480,3143,6234337,354456,3143,351313,8305339,3143,8302196,4258850,3143,4255707,66882,3143,63739,8075882,3143,8072739,4211605,3143,4208462,194361,3143,191218,4211605,3143,4208462,6315837,3143,6312694,3143,3143,0
11,4130007,3145,4126861,6235236,3145,6232090,353855,3145,350709,8301591,3145,8298445,4257209,3145,4254063,66746,3145,63601,8073103,3145,8069957,4209490,3145,4206344,193948,3145,190803,4209490,3145,4206344,6312662,3145,6309517,3145,3145,0
12,3545671,3265,3542405,5328465,3265,5325200,187191,3265,183925,7506433,3265,7503167,3607613,3265,3604348,34236,3265,30971,7119099,3265,7115834,3851682,3265,3848417,96179,3265,92913,3851682,3265,3848417,5775891,3265,5772625,3265,3265,0
13,3533390,3288,3530101,5308758,3288,5305469,182897,3288,179608,7470762,3288,7467473,3593416,3288,3590127,33301,3288,30013,7092952,3288,7089663,3831478,3288,3828189,93327,3288,90039,3831478,3288,3828189,5745572,3288,5742283,3288,3288,0
14,3198407,3441,3194965,4795044,3441,4791603,73173,3441,69732,6656708,3441,6653267,3219473,3441,3216031,13974,3441,10533,6437892,3441,6434451,3384779,3441,3381337,35040,3441,31599,3384779,3441,3381337,5075447,3441,5072006,3441,3441,0
15,3197284,3443,3193840,4793291,3443,4789848,72911,3443,69468,6653351,3443,6649908,3218237,3443,3214794,13920,3443,10476,6435409,3443,6431966,3382883,3443,3379439,34873,3443,31430,3382883,3443,3379439,5072602,3443,5069159,3443,3443,0
16,2802807,3578,2799229,4201783,3578,4198205,9386,3578,5808,5885139,3578,5881561,2804299,3578,2800721,4324,3578,746,5692567,3578,5688989,2992501,3578,2988923,5816,3578,2238,2992501,3578,2988923,4486963,3578,4483385,3578,3578,0
17,2800826,3582,2797243,4198780,3582,4195197,9241,3582,5659,5878827,3582,5875245,2802259,3582,2798676,4299,3582,716,5687899,3582,5684316,2988937,3582,2985354,5732,3582,2149,2988937,3582,2985354,4481614,3582,4478032,3582,3582,0
18,2587227,3652,2583574,3879014,3652,3875361,3652,3652,0,5561801,3652,5558148,2587227,3652,2583574,3652,3652,0,5301134,3652,5297482,2847893,3652,2844240,3652,3652,0,2847893,3652,2844240,4270014,3652,4266361,3652,3652,0
19,2578003,3675,2574327,3865166,3675,3861490,3675,3675,0,5531122,3675,5527446,2578003,3675,2574327,3675,3675,0,5278594,3675,5274918,2830530,3675,2826855,3675,3675,0,2830530,3675,2826855,4243958,3675,4240282,3675,3675,0
20,2334660,3740,2330920,3500120,3740,3496380,3740,3740,0,5055235,3740,5051494,2334660,3740,2330920,3740,3740,0,4795465,3740,4791725,2594430,3740,2590689,3740,3740,0,2594430,3740,2590689,3889775,3740,3886034,3740,3740,0
21,2319633,3775,2315857,3477561,3775,3473785,3775,3775,0,5010473,3775,5006697,2319633,3775,2315857,3775,3775,0,4760484,3775,4756708,2569622,3775,2565846,3775,3775,0,2569622,3775,2565846,3852545,3775,3848769,3775,3775,0
22,2088430,3866,2084563,3130711,3866,3126845,3866,3866,0,4479280,3866,4475414,2088430,3866,2084563,3866,3866,0,4275089,3866,4271222,2292621,3866,2288754,3866,3866,0,2292621,3866,2288754,3436999,3866,3433132,3866,3866,0
23,2095276,3858,2091418,3140985,3858,3137127,3858,3858,0,4488019,3858,4484160,2095276,3858,2091418,3858,3858,0,4287136,3858,4283277,2296159,3858,2292301,3858,3858,0,2296159,3858,2292301,3442310,3858,3438451,3858,3858,0
24,1870493,3921,1866572,2803779,3921,2799858,3921,3921,0,4196367,3921,4192445,1870493,3921,1866572,3921,3921,0,3890166,3921,3886244,2176694,3921,2172772,3921,3921,0,2176694,3921,2172772,3263080,3921,3259159,3921,3921,0
25,1859360,3951,1855408,2787064,3951,2783112,3951,3951,0,4162653,3951,4158701,1859360,3951,1855408,3951,3951,0,3864063,3951,3860111,2157950,3951,2153998,3951,3951,0,2157950,3951,2153998,3234949,3951,3230997,3951,3951,0
26,1480272,4046,1476225,2218385,4046,2214338,4046,4046,0,3782795,4046,3778748,1480272,4046,1476225,4046,4046,0,3231930,4046,3227884,2031137,4046,2027090,4046,4046,0,2031137,4046,2027090,3044682,4046,3040635,4046,4046,0
27,1623279,4090,1619189,2269886,4090,2265796,248572,4090,244482,3739553,4090,3735463,1623279,4090,1619189,4090,4090,0,3190846,4090,3186756,2008998,4090,2004908,4090,4090,0,2008998,4090,2004908,3011452,4090,3007362,4090,4090,0
28,1319264,4168,1315095,1725805,4168,1721637,380677,4168,376508,3210009,4168,3205841,1319264,4168,1315095,4168,4168,0,2491568,4168,2487399,1786699,4168,1782530,4168,4168,0,1786699,4168,1782530,2677965,4168,2673796,4168,4168,0
29,1319478,4221,1315257,1706794,4221,1702572,409690,4221,405469,3164066,4221,3159844,1319478,4221,1315257,4221,4221,0,2450762,4221,2446540,1762469,4221,1758248,4221,4221,0,1762469,4221,1758248,2641593,4221,2637372,4221,4221,0
30,1139272,4302,1134970,1356004,4302,1351702,530431,4302,526129,2551634,4302,2547332,1139272,4302,1134970,4302,4302,0,1899035,4302,1894733,1441117,4302,1436815,4302,4302,0,1441117,4302,1436815,2159525,4302,2155223,4302,4302,0
31,1137744,4341,1133402,1342058,4341,1337716,547923,4341,543581,2508917,4341,2504575,1137744,4341,1133402,4341,4341,0,1867220,4341,1862878,1417053,4341,1412711,4341,4341,0,1417053,4341,1412711,2123409,4341,2119067,4341,4341,0
32,984539,4516,980023,1172825,4516,1168309,1033178,4516,1028662,1778047,4516,1773531,1161792,4516,1157276,93143,4516,88626,1145583,4516,1141066,1049397,4516,1044881,270396,4516,265880,1049397,4516,1044881,1571838,4516,1567322,4516,4516,0
33,969179,4528,964651,1171705,4528,1167176,972466,4528,967938,1784809,4528,1780281,1137868,4528,1133340,88872,4528,84344,1173713,4528,1169184,1047443,4528,1042914,257561,4528,253032,1047443,4528,1042914,1568900,4528,1564372,4528,4528,0
34,992806,4593,988212,1124197,4593,1119603,1246846,4593,1242252,1626829,4593,1622236,1207630,4593,1203037,112005,4593,107412,949686,4593,945092,984997,4593,980403,326830,4593,322236,984997,4593,980403,1475199,4593,1470605,4593,4593,0
35,972981,4585,968396,1122613,4585,1118028,1139206,4585,1134621,1664818,4585,1660233,1167680,4585,1163095,101934,4585,97349,1013704,4585,1009119,997480,4585,992895,296634,4585,292048,997480,4585,992895,1493928,4585,1489343,4585,4585,0
36,1031987,4659,1027328,1071047,4659,1066387,1405654,4659,1400995,1395535,4659,1390876,1244014,4659,1239355,110672,4659,106013,781194,4659,776535,853682,4659,849023,322700,4659,318041,853682,4659,849023,1278193,4659,1273534,4659,4659,0
37,1041148,4677,1036470,1131392,4677,1126714,1423899,4677,1419221,1392892,4677,1388214,1280297,4677,1275619,124252,4677,119574,800423,4677,795745,846902,4677,842224,363401,4677,358723,846902,4677,842224,1268014,4677,1263336,4677,4677,0
38,1298158,4882,1293276,1223848,4882,1218965,2190140,4882,2185258,879418,4882,874535,1637800,4882,1632918,174703,4882,169820,380214,4882,375332,566951,4882,562068,514345,4882,509462,566951,4882,562068,847985,4882,843103,4882,4882,0
39,1017200,4807,1012392,1025679,4807,1020871,1643800,4807,1638993,923672,4807,918864,1291790,4807,1286982,142102,4807,137295,448149,4807,443342,583120,4807,578313,416692,4807,411885,583120,4807,578313,872277,4807,867469,4807,4807,0
40,1178631,4846,1173785,1148281,4846,1143434,1949224,4846,1944377,827090,4846,822243,1492020,4846,1487173,161541,4846,156694,394206,4846,389360,524189,4846,519342,474929,4846,470082,524189,4846,519342,783860,4846,779014,4846,4846,0
41,1021883,4829,1017053,1039110,4829,1034280,1646426,4829,1641596,847331,4829,842501,1300236,4829,1295406,144006,4829,139176,429962,4829,425132,530422,4829,525592,422359,4829,417529,530422,4829,525592,793218,4829,788389,4829,4829,0
42,1229239,4900,1224339,1186850,4900,1181950,2056722,4900,2051821,801227,4900,796327,1558465,4900,1553565,169513,4900,164612,371598,4900,366698,510471,4900,505571,498739,4900,493838,510471,4900,505571,763256,4900,758356,4900,4900,0
43,1025896,4850,1021046,1048156,4850,1043306,1660448,4850,1655598,823657,4850,818807,1309959,4850,1305109,146881,4850,142031,420038,4850,415188,515158,4850,510308,430943,4850,426093,515158,4850,510308,770312,4850,765462,4850,4850,0
44,1093918,4909,1089008,1054966,4909,1050056,1870963,4909,1866053,708864,4909,703954,1398801,4909,1393891,157351,4909,152441,303865,4909,298955,458137,4909,453227,462234,4909,457324,458137,4909,453227,684750,4909,679841,4909,4909,0
45,1044644,4926,1039718,1048288,4926,1043362,1792126,4926,1787200,708702,4926,703776,1356299,4926,1351373,160753,4926,155827,314213,4926,309287,455436,4926,450510,472408,4926,467482,455436,4926,450510,680692,4926,675765,4926,4926,0
46,1131710,4994,1126715,1031530,4994,1026535,1992383,4994,1987388,464458,4994,459463,1436966,4994,1431971,157622,4994,152628,165207,4994,160212,309539,4994,304544,462878,4994,457884,309539,4994,304544,461811,4994,456817,4994,4994,0
47,1167312,5015,1162297,1069198,5015,1064183,2063898,5015,2058883,452356,5015,447341,1487309,5015,1482294,165013,5015,159998,158182,5015,153166,302229,5015,297214,485010,5015,479994,302229,5015,297214,450836,5015,445821,5015,5015,0
48,1282725,5127,1277598,1207124,5127,1201997,2296990,5127,2291863,184931,5127,179804,1658191,5127,1653064,192860,5127,187732,65061,5127,59934,124996,5127,119869,568325,5127,563198,124996,5127,119869,184931,5127,179804,5127,5127,0
49,1244538,5126,1239412,1153180,5126,1148054,2216476,5126,2211350,185218,5126,180092,1596770,5126,1591644,181242,5126,176116,65156,5126,60030,125187,5126,120061,533474,5126,528348,125187,5126,120061,185218,5126,180092,5126,5126,0
50,1214581,5170,1209411,1071296,5170,1066126,2126901,5170,2121731,43755,5170,38584,1522195,5170,1517025,158977,5170,153806,18031,5170,12861,30893,5170,25723,466590,5170,461420,30893,5170,25723,43755,5170,38584,5170,5170,0
51,1218320,5184,1213136,1077054,5184,1071870,2135089,5184,2129905,42293,5184,37108,1528521,5184,1523337,160284,5184,155100,17553,5184,12369,29923,5184,24739,470486,5184,465302,29923,5184,24739,42293,5184,37108,5184,5184,0
52,1232597,5160,1227436,1091955,5160,1086794,2161700,5160,2156539,40329,5160,35168,1547981,5160,1542820,162852,5160,157692,16883,5160,11722,28606,5160,23445,478236,5160,473076,28606,5160,23445,40329,5160,35168,5160,5160,0
