Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0
2,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0
3,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0,2679,2679,0
4,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0
5,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0,2577,2577,0
6,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0
7,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0,2431,2431,0
8,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0
9,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0,2329,2329,0
10,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0
11,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0,2231,2231,0
12,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0
13,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0,2145,2145,0
14,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0
15,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0,1978,1978,0
16,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0
17,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0,1878,1878,0
18,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0
19,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0,1788,1788,0
20,1717,1717,0,1717,1717,0,1717,1717,0,1717,1717,0,1717,1717,0,1717,1717,0,1717,1717,0,1717,1717,0,1717,1717,0,1717,1717,0,1717,1717,0,1717,1717,0
