Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,4685049,2796,4682253,362709,2796,359913,11904201,2796,11901405,21985205,2796,21982409,6396327,2796,6393531,15623339,2796,15620543,43562550,2796,43559754,34241176,2796,34238380,9611065,2796,9608269,37161020,2796,37158224,13729780,2796,13726984
2,2889,2889,0,4352351,2889,4349462,294492,2889,291603,11042914,2889,11040025,20820561,2889,20817672,6016776,2889,6013887,14758905,2889,14756016,41181178,2889,41178288,32526130,2889,32523241,8849384,2889,8846495,35073938,2889,35071049,12902562,2889,12899672
3,2912,2912,0,4287136,2912,4284223,288085,2912,285172,10962618,2912,10959705,20749711,2912,20746798,5930195,2912,5927283,14726255,2912,14723342,41034731,2912,41031818,32464636,2912,32461724,8821378,2912,8818466,35003807,2912,35000894,12877656,2912,12874744
4,3042,3042,0,3832222,3042,3829179,202806,3042,199763,10240003,3042,10236961,19346128,3042,19343085,5397226,3042,5394183,13824554,3042,13821511,38128659,3042,38125616,30289489,3042,30286446,8129135,3042,8126092,32731656,3042,32728613,11788879,3042,11785836
5,3054,3054,0,3801786,3054,3798732,200150,3054,197096,10201570,3054,10198515,19312518,3054,19309464,5356234,3054,5353179,13808746,3054,13805692,38058607,3054,38055552,30260417,3054,30257362,8115693,3054,8112638,32697769,3054,32694714,11777031,3054,11773977
6,3149,3149,0,3432869,3149,3429720,142684,3149,139535,9239839,3149,9236690,17964551,3149,17961401,4903542,3149,4900393,12816345,3149,12813196,35452923,3149,35449774,28410598,3149,28407449,7238679,3149,7235530,30426023,3149,30422874,10833415,3149,10830266
7,3165,3165,0,3392878,3165,3389713,139587,3165,136421,9188614,3165,9185448,17919814,3165,17916648,4848997,3165,4845831,12795079,3165,12791913,35359113,3165,35355947,28371936,3165,28368770,7220920,3165,7217754,30380530,3165,30377364,10817654,3165,10814488
8,3247,3247,0,3195379,3247,3192131,99040,3247,95792,8535102,3247,8531854,17263333,3247,17260085,4623808,3247,4620561,12257765,3247,12254518,33884504,3247,33881256,27396772,3247,27393524,6683835,3247,6680587,29035628,3247,29032380,10345599,3247,10342351
9,3263,3263,0,3157153,3263,3153889,96479,3263,93215,8485557,3263,8482293,17220039,3263,17216775,4570970,3263,4567706,12237024,3263,12233760,33793219,3263,33789955,27359500,3263,27356236,6666782,3263,6663518,28991412,3263,28988148,10330256,3263,10326992
10,3400,3400,0,2825033,3400,2821632,51097,3400,47696,7516332,3400,7512931,15845509,3400,15842108,4152380,3400,4148979,11203927,3400,11200526,30972586,3400,30969186,25340503,3400,25337103,5771714,3400,5768313,26521889,3400,26518488,9316122,3400,9312721
11,3409,3409,0,2804802,3409,2801392,50066,3409,46656,7489573,3409,7486163,15822218,3409,15818808,4123850,3409,4120440,11192626,3409,11189217,30923017,3409,30919607,25320576,3409,25317166,5762655,3409,5759245,26497901,3409,26494492,9307889,3409,9304479
12,3579,3579,0,2343534,3579,2339954,8641,3579,5061,6534441,3579,6530861,14665074,3579,14661494,3504653,3579,3501073,10396580,3579,10393001,28271523,3579,28267943,23664038,3579,23660458,5032308,3579,5028728,24473059,3579,24469479,8429480,3579,8425900
