Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5438062,2796,5435266,9211620,2796,9208824,545366,2796,542570,10931675,2796,10928879,26500215,2796,26497419,6977055,2796,6974259,24008887,2796,24006091,21441468,2796,21438672,22236967,2796,22234171,9953501,2796,9950705,30127676,2796,30124880,10942170,2796,10939374
2,4968934,2942,4965992,8281122,2942,8278179,426148,2942,423205,9763386,2942,9760443,24417817,2942,24414874,6214667,2942,6211725,22068640,2942,22065697,19324487,2942,19321544,20591968,2942,20589025,8879650,2942,8876707,27377992,2942,27375049,9874555,2942,9871612
3,4968934,2942,4965992,8281122,2942,8278179,426148,2942,423205,9763386,2942,9760443,24417817,2942,24414874,6214667,2942,6211725,22068640,2942,22065697,19324487,2942,19321544,20591968,2942,20589025,8879650,2942,8876707,27377992,2942,27375049,9874555,2942,9871612
4,4662229,3110,4659118,7561567,3110,7558456,278345,3110,275235,8752990,3110,8749879,22339815,3110,22336704,5220959,3110,5217848,20246800,3110,20243689,17019461,3110,17016351,18676360,3110,18673250,7793071,3110,7789960,24339755,3110,24336644,8601866,3110,8598756
5,4662229,3110,4659118,7561567,3110,7558456,278345,3110,275235,8752990,3110,8749879,22339815,3110,22336704,5220959,3110,5217848,20246800,3110,20243689,17019461,3110,17016351,18676360,3110,18673250,7793071,3110,7789960,24339755,3110,24336644,8601866,3110,8598756
6,4271418,3259,4268159,6780371,3259,6777112,175484,3259,172225,7970417,3259,7967158,20779070,3259,20775811,4567642,3259,4564383,18847634,3259,18844375,15526993,3259,15523734,17487965,3259,17484706,7070849,3259,7067590,22403112,3259,22399853,7750553,3259,7747294
7,4271418,3259,4268159,6780371,3259,6777112,175484,3259,172225,7970417,3259,7967158,20779070,3259,20775811,4567642,3259,4564383,18847634,3259,18844375,15526993,3259,15523734,17487965,3259,17484706,7070849,3259,7067590,22403112,3259,22399853,7750553,3259,7747294
8,4131640,3317,4128322,6504406,3317,6501089,140872,3317,137555,7632917,3317,7629600,20120459,3317,20117142,4354360,3317,4351043,18246890,3317,18243573,14887438,3317,14884121,16969882,3317,16966565,6739014,3317,6735697,21577279,3317,21573962,7415716,3317,7412399
9,4131640,3317,4128322,6504406,3317,6501089,140872,3317,137555,7632917,3317,7629600,20120459,3317,20117142,4354360,3317,4351043,18246890,3317,18243573,14887438,3317,14884121,16969882,3317,16966565,6739014,3317,6735697,21577279,3317,21573962,7415716,3317,7412399
10,3888761,3493,3885268,5995700,3493,5992207,62006,3493,58513,6798979,3493,6795486,18166478,3493,18162985,3500661,3493,3497168,16579710,3493,16576217,12763298,3493,12759804,15103844,3493,15100351,5736893,3493,5733400,18760286,3493,18756793,6142964,3493,6139471
11,3888761,3493,3885268,5995700,3493,5992207,62006,3493,58513,6798979,3493,6795486,18166478,3493,18162985,3500661,3493,3497168,16579710,3493,16576217,12763298,3493,12759804,15103844,3493,15100351,5736893,3493,5733400,18760286,3493,18756793,6142964,3493,6139471
12,3589052,3638,3585414,5478525,3638,5474887,33856,3638,30218,6177660,3638,6174022,16983194,3638,16979556,3031881,3638,3028243,15500343,3638,15496704,11550937,3638,11547299,14180552,3638,14176914,5110787,3638,5107149,17198335,3638,17194697,5361799,3638,5358161
13,3589052,3638,3585414,5478525,3638,5474887,33856,3638,30218,6177660,3638,6174022,16983194,3638,16979556,3031881,3638,3028243,15500343,3638,15496704,11550937,3638,11547299,14180552,3638,14176914,5110787,3638,5107149,17198335,3638,17194697,5361799,3638,5358161
14,3396657,3777,3392880,5150076,3777,5146299,16706,3777,12929,5445421,3777,5441644,15726901,3777,15723124,2660871,3777,2657093,14328753,3777,14324976,10154643,3777,10150866,13058685,3777,13054908,4328137,3777,4324360,15354236,3777,15350459,4597744,3777,4593967
15,3396657,3777,3392880,5150076,3777,5146299,16706,3777,12929,5445421,3777,5441644,15726901,3777,15723124,2660871,3777,2657093,14328753,3777,14324976,10154643,3777,10150866,13058685,3777,13054908,4328137,3777,4324360,15354236,3777,15350459,4597744,3777,4593967
16,2823252,3967,2819284,4248241,3967,4244273,4864,3967,896,4410964,3967,4406996,13837725,3967,13833757,2149611,3967,2145643,12482837,3967,12478869,8639380,3967,8635412,11676150,3967,11672182,3557624,3967,3553656,13200817,3967,13196849,3806996,3967,3803029
17,2823252,3967,2819284,4248241,3967,4244273,4864,3967,896,4410964,3967,4406996,13837725,3967,13833757,2149611,3967,2145643,12482837,3967,12478869,8639380,3967,8635412,11676150,3967,11672182,3557624,3967,3553656,13200817,3967,13196849,3806996,3967,3803029
18,2481196,4174,2477021,3724994,4174,3720819,4174,4174,0,3615970,4174,3611795,12210900,4174,12206726,1657436,4174,1653261,10962024,4174,10957850,7116403,4174,7112228,10263818,4174,10259643,2778043,4174,2773868,11088357,4174,11084182,2909729,4174,2905554
19,2481196,4174,2477021,3724994,4174,3720819,4174,4174,0,3615970,4174,3611795,12210900,4174,12206726,1657436,4174,1653261,10962024,4174,10957850,7116403,4174,7112228,10263818,4174,10259643,2778043,4174,2773868,11088357,4174,11084182,2909729,4174,2905554
20,2111869,4366,2107502,3166367,4366,3162000,4366,4366,0,3008342,4366,3003976,10714241,4366,10709875,1198354,4366,1193988,9545635,4366,9541269,5876857,4366,5872491,9001749,4366,8997383,2214403,4366,2210036,9334955,4366,9330588,2167427,4366,2163061
21,2115713,4360,2111353,3172177,4360,3167816,4360,4360,0,3012205,4360,3007845,10723384,4360,10719024,1201046,4360,1196686,9555313,4360,9550952,5882974,4360,5878614,9007778,4360,9003418,2217009,4360,2212649,9343591,4360,9339231,2171317,4360,2166957
22,1858709,4519,1854189,2785804,4519,2781284,4519,4519,0,2527147,4519,2522627,9405115,4519,9400595,840117,4519,835597,8348585,4519,8344066,4845294,4519,4840775,7829458,4519,7824938,1772760,4519,1768241,7818864,4519,7814344,1618413,4519,1613894
23,1858709,4519,1854189,2785804,4519,2781284,4519,4519,0,2527147,4519,2522627,9405115,4519,9400595,840117,4519,835597,8348585,4519,8344066,4845294,4519,4840775,7829458,4519,7824938,1772760,4519,1768241,7818864,4519,7814344,1618413,4519,1613894
24,1525917,4755,1521161,2624224,4755,2619468,229906,4755,225150,1786887,4755,1782131,7855168,4755,7850412,597667,4755,592911,7022042,4755,7017286,3901697,4755,3896942,6606694,4755,6601938,1221146,4755,1216390,6087941,4755,6083185,883794,4755,879038
25,1530714,4746,1525967,2619853,4746,2615107,222184,4746,217437,1791260,4746,1786513,7858742,4746,7853995,596370,4746,591623,7033323,4746,7028576,3906867,4746,3902120,6602462,4746,6597715,1223345,4746,1218598,6096573,4746,6091826,887510,4746,882763
26,1364485,4941,1359543,2748513,4941,2743571,445999,4941,441057,1369205,4941,1364263,7197828,4941,7192886,618889,4941,613947,6271132,4941,6266190,3376290,4941,3371348,5848592,4941,5843650,941174,4941,936232,5064095,4941,5059153,513506,4941,508564
27,1400144,4891,1395252,2484227,4891,2479335,262529,4891,257637,1405935,4891,1401043,6971730,4891,6966838,434214,4891,429322,6381785,4891,6376893,3437446,4891,3432554,5805464,4891,5800572,958884,4891,953992,5174151,4891,5169259,552616,4891,547724
28,1287672,5038,1282633,2653575,5038,2648537,457333,5038,452294,1198976,5038,1193938,6406647,5038,6401609,505136,5038,500097,5742647,5038,5737609,3030233,5038,3025194,5072322,5038,5067283,804471,5038,799433,4377791,5038,4372753,260875,5038,255836
29,1331200,4990,1326209,2418837,4990,2413847,288012,4990,283021,1234913,4990,1229923,6162605,4990,6157615,299354,4990,294364,5846585,4990,5841595,3063741,4990,3058750,5028857,4990,5023866,814625,4990,809635,4446109,4990,4441119,281213,4990,276223
30,1113763,5221,1108541,2494404,5221,2489182,521971,5221,516749,868811,5221,863589,5315910,5221,5310688,437438,5221,432216,5019754,5221,5014532,2791890,5221,2786668,4113724,5221,4108502,690011,5221,684789,3590463,5221,3585241,40237,5221,35015
31,1127301,5190,1122111,2378549,5190,2373359,437119,5190,431929,882809,5190,877619,5251967,5190,5246777,374174,5190,368984,5062850,5190,5057659,2804142,5190,2798952,4058438,5190,4053248,692268,5190,687078,3624882,5190,3619692,46702,5190,41511
32,1058363,5283,1053080,2418496,5283,2413213,496145,5283,490861,969507,5283,964224,5313568,5283,5308285,407688,5283,402404,4746568,5283,4741284,2771536,5283,2766253,3969254,5283,3963970,686649,5283,681366,3516591,5283,3511308,20146,5283,14863
33,1107461,5268,1102192,2459319,5268,2454050,478930,5268,473661,989500,5268,984231,5349708,5268,5344439,393015,5268,387746,4850848,5268,4845580,2777223,5268,2771954,3982815,5268,3977546,689603,5268,684334,3540469,5268,3535200,21686,5268,16417
34,985154,5501,979653,2545645,5501,2540143,634992,5501,629490,839689,5501,834188,4393216,5501,4387715,505853,5501,500351,4092632,5501,4087130,2732370,5501,2726869,3036988,5501,3031487,728888,5501,723386,2917286,5501,2911784,5501,5501,0
35,987953,5490,982462,2563066,5490,2557576,642530,5490,637039,859003,5490,853512,4455951,5490,4450460,517366,5490,511875,4061452,5490,4055961,2649645,5490,2644154,3085361,5490,3079870,705209,5490,699718,2893150,5490,2887659,5490,5490,0
36,776385,5762,770622,2522449,5762,2516686,778060,5762,772297,755512,5762,749750,3756930,5762,3751167,916108,5762,910345,3480872,5762,3475109,3425728,5762,3419965,2407176,5762,2401413,1031859,5762,1026096,3038931,5762,3033168,415779,5762,410016
37,803109,5675,797433,2515491,5675,2509816,753293,5675,747617,784671,5675,778995,4258778,5675,4253103,618446,5675,612771,3601932,5675,3596257,2826823,5675,2821148,2827236,5675,2821560,749502,5675,743827,2771886,5675,2766211,5675,5675,0
38,732060,5932,726127,2839940,5932,2834007,984883,5932,978950,878212,5932,872279,3908345,5932,3902412,1313488,5932,1307555,3235245,5932,3229312,3802310,5932,3796377,2412225,5932,2406292,1184814,5932,1178881,3262466,5932,3256533,665225,5932,659292
39,745487,5852,739634,2746215,5852,2740363,920905,5852,915052,853456,5852,847603,4278430,5852,4272577,1066562,5852,1060709,3386612,5852,3380759,3276375,5852,3270523,2767287,5852,2761434,852212,5852,846360,3060435,5852,3054582,209592,5852,203739
40,700697,6091,694606,3130797,6091,3124706,1174564,6091,1168473,958882,6091,952791,4055800,6091,4049709,1703106,6091,1697015,3240011,6091,3233920,4462010,6091,4455919,2482988,6091,2476897,1467933,6091,1461842,3707527,6091,3701436,1019214,6091,1013122
41,725502,5944,719558,2919700,5944,2913755,1035889,5944,1029945,899049,5944,893105,4316125,5944,4310180,1297278,5944,1291334,3312089,5944,3306145,3656497,5944,3650553,2765421,5944,2759476,1069797,5944,1063853,3282935,5944,3276991,527083,5944,521139
42,697934,6024,691910,3063786,6024,3057762,1144694,6024,1138670,929236,6024,923212,4046922,6024,4040898,1581483,6024,1575459,3099836,6024,3093811,4057182,6024,4051157,2534270,6024,2528246,1313091,6024,1307066,3442627,6024,3436603,904904,6024,898879
43,714861,5960,708901,3007197,5960,3001236,1096397,5960,1090437,911924,5960,905964,4386932,5960,4380972,1343088,5960,1337128,3289828,5960,3283868,3696472,5960,3690512,2804737,5960,2798777,1090856,5960,1084896,3292953,5960,3286993,531797,5960,525837
44,719551,6066,713485,3163669,6066,3157603,1157621,6066,1151555,1053299,6066,1047233,4479942,6066,4473876,1526887,6066,1520821,3193531,6066,3187465,4027129,6066,4021063,2697571,6066,2691505,1238684,6066,1232618,3478359,6066,3472293,703804,6066,697738
45,690121,6060,684061,3105217,6060,3099157,1173688,6060,1167628,932787,6060,926726,4274142,6060,4268082,1562450,6060,1556389,3350757,6060,3344697,4222856,6060,4216796,2704696,6060,2698635,1301253,6060,1295192,3611852,6060,3605791,731257,6060,725197
46,719542,6175,713367,3391442,6175,3385266,1288243,6175,1282068,1128356,6175,1122180,4386207,6175,4380031,1914844,6175,1908668,3160708,6175,3154533,4617026,6175,4610850,2620170,6175,2613995,1467900,6175,1461725,3867336,6175,3861160,1040543,6175,1034367
47,688737,6092,682645,3165655,6092,3159563,1211669,6092,1205576,937911,6092,931819,4280871,6092,4274779,1699826,6092,1693733,3328201,6092,3322108,4324007,6092,4317915,2734147,6092,2728054,1328081,6092,1321988,3712921,6092,3706828,827914,6092,821822
48,726743,6311,720432,3835088,6311,3828777,1517152,6311,1510840,1613166,6311,1606854,4941867,6311,4935555,2105409,6311,2099098,3413123,6311,3406811,5342364,6311,5336052,2814608,6311,2808296,1891424,6311,1885113,4485272,6311,4478960,1097236,6311,1090925
49,688737,6092,682645,3165655,6092,3159563,1211669,6092,1205576,937911,6092,931819,4280871,6092,4274779,1699826,6092,1693733,3328201,6092,3322108,4324007,6092,4317915,2734147,6092,2728054,1328081,6092,1321988,3712921,6092,3706828,827914,6092,821822
50,683823,6256,677567,3503721,6256,3497465,1391813,6256,1385557,1432675,6256,1426418,4260590,6256,4254334,2146959,6256,2140702,3399989,6256,3393733,5468656,6256,5462400,2545350,6256,2539094,1973759,6256,1967503,4571630,6256,4565374,1313090,6256,1306834
51,700771,6135,694636,3383618,6135,3377483,1314864,6135,1308729,1041577,6135,1035442,4550799,6135,4544664,1788403,6135,1782268,3250752,6135,3244617,4349835,6135,4343700,2824523,6135,2818388,1343752,6135,1337617,3717020,6135,3710884,836070,6135,829935
52,708355,6317,702038,3713727,6317,3707409,1493253,6317,1486935,1129992,6317,1123675,4544597,6317,4538280,2539680,6317,2533363,3154156,6317,3147838,5178109,6317,5171791,2821280,6317,2814963,1668037,6317,1661720,4387381,6317,4381064,1535546,6317,1529229
53,691738,6266,685471,3566449,6266,3560182,1431501,6266,1425234,1067505,6266,1061238,4505786,6266,4499519,2300569,6266,2294303,3298066,6266,3291800,5018472,6266,5012205,2865182,6266,2858915,1561938,6266,1555671,4273881,6266,4267614,1254577,6266,1248310
54,773527,6529,766997,4338102,6529,4331573,1765714,6529,1759184,1789381,6529,1782851,5088993,6529,5082464,3398063,6529,3391533,3220929,6529,3214399,6327058,6529,6320528,3091872,6529,3085342,2181548,6529,2175018,5565956,6529,5559426,2150868,6529,2144339
55,690273,6274,683999,3572452,6274,3566178,1435852,6274,1429578,1070242,6274,1063967,4498887,6274,4492613,2311571,6274,2305297,3316278,6274,3310004,5077312,6274,5071038,2855986,6274,2849712,1586574,6274,1580300,4308580,6274,4302306,1270170,6274,1263896
56,743238,6454,736784,4124530,6454,4118076,1679467,6454,1673012,1656293,6454,1649839,4959981,6454,4953527,2939830,6454,2933376,3353998,6454,3347543,6025060,6454,6018606,2988168,6454,2981713,2110605,6454,2104151,5205886,6454,5199432,1804352,6454,1797898
57,690273,6274,683999,3572452,6274,3566178,1435852,6274,1429578,1070242,6274,1063967,4498887,6274,4492613,2311571,6274,2305297,3316278,6274,3310004,5077312,6274,5071038,2855986,6274,2849712,1586574,6274,1580300,4308580,6274,4302306,1270170,6274,1263896
58,767590,6564,761026,4325849,6564,4319285,1760694,6564,1754130,1889806,6564,1883242,5080885,6564,5074321,3416473,6564,3409909,3368317,6564,3361753,6713358,6564,6706794,3074901,6564,3068336,2413765,6564,2407201,5862914,6564,5856350,2310151,6564,2303587
59,690273,6274,683999,3572452,6274,3566178,1435852,6274,1429578,1070242,6274,1063967,4498887,6274,4492613,2311571,6274,2305297,3316278,6274,3310004,5077312,6274,5071038,2855986,6274,2849712,1586574,6274,1580300,4308580,6274,4302306,1270170,6274,1263896
60,733097,6506,726590,4064441,6506,4057935,1656988,6506,1650481,1834310,6506,1827803,4827775,6506,4821268,3162106,6506,3155599,3603492,6506,3596986,6657176,6506,6650670,3003169,6506,2996663,2369767,6506,2363261,5849771,6506,5843265,1998341,6506,1991835
61,690273,6274,683999,3572452,6274,3566178,1435852,6274,1429578,1070242,6274,1063967,4498887,6274,4492613,2311571,6274,2305297,3316278,6274,3310004,5077312,6274,5071038,2855986,6274,2849712,1586574,6274,1580300,4308580,6274,4302306,1270170,6274,1263896
62,752250,6527,745722,4265177,6527,4258650,1742114,6527,1735586,1952784,6527,1946256,5015406,6527,5008879,3258826,6527,3252299,3357092,6527,3350564,6508622,6527,6502095,3031025,6527,3024498,2323451,6527,2316923,5724675,6527,5718147,2030692,6527,2024165
63,690273,6274,683999,3572452,6274,3566178,1435852,6274,1429578,1070242,6274,1063967,4498887,6274,4492613,2311571,6274,2305297,3316278,6274,3310004,5077312,6274,5071038,2855986,6274,2849712,1586574,6274,1580300,4308580,6274,4302306,1270170,6274,1263896
64,783291,6594,776697,4452282,6594,4445688,1823089,6594,1816495,1968688,6594,1962094,5165939,6594,5159345,3615919,6594,3609325,3481285,6594,3474691,6975901,6594,6969306,3180780,6594,3174186,2470912,6594,2464318,6147313,6594,6140719,2365788,6594,2359194
65,690273,6274,683999,3572452,6274,3566178,1435852,6274,1429578,1070242,6274,1063967,4498887,6274,4492613,2311571,6274,2305297,3316278,6274,3310004,5077312,6274,5071038,2855986,6274,2849712,1586574,6274,1580300,4308580,6274,4302306,1270170,6274,1263896
66,712327,6439,705887,3782360,6439,3775920,1515996,6439,1509557,1713457,6439,1707017,4377388,6439,4370948,2851306,6439,2844866,3606182,6439,3599742,6712893,6439,6706453,2653502,6439,2647063,2521458,6439,2515018,5675625,6439,5669185,2094137,6439,2087697
67,690273,6274,683999,3572452,6274,3566178,1435852,6274,1429578,1070242,6274,1063967,4498887,6274,4492613,2311571,6274,2305297,3316278,6274,3310004,5077312,6274,5071038,2855986,6274,2849712,1586574,6274,1580300,4308580,6274,4302306,1270170,6274,1263896
68,703390,6422,696967,3752114,6422,3745692,1502268,6422,1495845,1688479,6422,1682056,4567571,6422,4561148,2755814,6422,2749392,3572740,6422,3566317,6277425,6422,6271003,2795952,6422,2789530,2217454,6422,2211032,5442753,6422,5436331,1705756,6422,1699334
69,690236,6338,683897,3712905,6338,3706567,1521213,6338,1514875,1319112,6338,1312774,4547489,6338,4541151,2683342,6338,2677004,3367521,6338,3361182,5516653,6338,5510315,2973631,6338,2967293,1808275,6338,1801937,4855791,6338,4849453,1536896,6338,1530558
