Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,542666,2796,539870,362709,2796,359913,2796,2796,0,362709,2796,359913,182752,2796,179956,687668,2796,684872,26686500,2796,26683704,14689871,2796,14687075,4780820,2796,4778024,17052667,2796,17049871,13729780,2796,13726984
2,2879,2879,0,483718,2879,480838,323439,2879,320559,2879,2879,0,323439,2879,320559,163159,2879,160279,578512,2879,575632,25054327,2879,25051448,13911333,2879,13908453,4337274,2879,4334394,16029415,2879,16026535,12786554,2879,12783674
3,2903,2903,0,470929,2903,468026,314920,2903,312017,2903,2903,0,314920,2903,312017,158912,2903,156008,568514,2903,565611,24978958,2903,24976055,13871955,2903,13869051,4311809,2903,4308906,15982590,2903,15979686,12742567,2903,12739664
4,2974,2974,0,359974,2974,357000,240974,2974,238000,2974,2974,0,240974,2974,238000,121974,2974,119000,531285,2974,528311,23805579,2974,23802605,13187825,2974,13184851,4035492,2974,4032517,15243317,2974,15240343,12069443,2974,12066469
5,2988,2988,0,354231,2988,351243,237150,2988,234162,2988,2988,0,237150,2988,234162,120069,2988,117081,527680,2988,524692,23774516,2988,23771528,13170702,2988,13167714,4025117,2988,4022129,15224042,2988,15221054,12050898,2988,12047910
6,3066,3066,0,302941,3066,299875,202983,3066,199917,3066,3066,0,202983,3066,199917,103024,3066,99958,463553,3066,460487,22448601,3066,22445535,12485440,3066,12482374,3714366,3066,3711300,14386580,3066,14383514,11315900,3066,11312834
7,3079,3079,0,296732,3079,293652,198848,3079,195768,3079,3079,0,198848,3079,195768,100964,3079,97884,457828,3079,454748,22404164,3079,22401084,12463307,3079,12460227,3699553,3079,3696473,14358952,3079,14355872,11290016,3079,11286936
8,3140,3140,0,256589,3140,253448,172106,3140,168965,3140,3140,0,172106,3140,168965,87623,3140,84482,367405,3140,364265,21362862,3140,21359721,11959592,3140,11956452,3444092,3140,3440951,13699818,3140,13696678,10742871,3140,10739730
9,3173,3173,0,244668,3173,241495,164170,3173,160996,3173,3173,0,164170,3173,160996,83671,3173,80498,358708,3173,355535,21284263,3173,21281090,11918371,3173,11915198,3418173,3173,3415000,13651028,3173,13647855,10695873,3173,10692700
10,3210,3210,0,217313,3210,214102,145945,3210,142734,3210,3210,0,145945,3210,142734,74578,3210,71367,357924,3210,354713,20701907,3210,20698697,11544879,3210,11541668,3355844,3210,3352634,13273129,3210,13269918,10429909,3210,10426699
11,3219,3219,0,214013,3219,210793,143749,3219,140529,3219,3219,0,143749,3219,140529,73484,3219,70264,355091,3219,351871,20677316,3219,20674096,11532507,3219,11529287,3347704,3219,3344484,13257859,3219,13254639,10415290,3219,10412070
12,3336,3336,0,167570,3336,164234,112826,3336,109489,3336,3336,0,112826,3336,109489,58081,3336,54744,265627,3336,262290,18741107,3336,18737770,10553254,3336,10549918,2900290,3336,2896954,12034215,3336,12030879,9344891,3336,9341555
13,3352,3352,0,163627,3352,160275,110202,3352,106850,3352,3352,0,110202,3352,106850,56777,3352,53425,264158,3352,260805,18720740,3352,18717387,10541085,3352,10537732,2893749,3352,2890396,12021612,3352,12018259,9332072,3352,9328719
14,3463,3463,0,128858,3463,125394,87060,3463,83596,3463,3463,0,87060,3463,83596,45262,3463,41798,187144,3463,183680,17168643,3463,17165179,9755994,3463,9752530,2544260,3463,2540796,11038757,3463,11035293,8490466,3463,8487002
15,3466,3466,0,128342,3466,124875,86716,3466,83250,3466,3466,0,86716,3466,83250,45091,3466,41625,186915,3466,183448,17165478,3466,17162011,9754192,3466,9750726,2543253,3466,2539787,11036796,3466,11033330,8488485,3466,8485019
16,3544,3544,0,60077,3544,56532,41233,3544,37688,3544,3544,0,41233,3544,37688,22389,3544,18844,161845,3544,158300,16300189,3544,16296644,9258026,3544,9254481,2344965,3544,2341420,10490929,3544,10487384,7995924,3544,7992379
17,3563,3563,0,56733,3563,53170,39010,3563,35446,3563,3563,0,39010,3563,35446,21286,3563,17723,158082,3563,154518,16258665,3563,16255101,9238336,3563,9234773,2331742,3563,2328178,10465144,3563,10461581,7970744,3563,7967180
